GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4744.0452,-43550.5981,-8687.4428,214.08783336000002,-48294.6433,-8473.354966640001,-56767.99826664
1,-4742.5064,-43249.2935,-8977.906,216.836928,-47991.7999,-8761.069072,-56752.868972000004
2,-4684.5529,-43305.6041,-8886.2927,222.57211824,-47990.157,-8663.72058176,-56653.877581759996
3,-4751.6906,-43374.6258,-8841.6401,218.00354615999998,-48126.3164,-8623.63655384,-56749.95295384
4,-4730.2989,-43737.3834,-8605.9288,219.03821496,-48467.6823,-8386.89058504,-56854.572885040005
5,-4684.6028,-43326.147,-8914.6835,224.0058564,-48010.7498,-8690.6776436,-56701.4274436
6,-4703.2296,-43548.8441,-8791.2596,218.03962535999997,-48252.0737,-8573.21997464,-56825.29367464
7,-4704.3651,-43416.7031,-8787.7116,221.60378376,-48121.0682,-8566.10781624,-56687.17601624
8,-4697.294,-43302.448,-8964.2428,218.47234536,-47999.742,-8745.77045464,-56745.51245464
9,-4726.6753,-43551.0718,-8725.947,217.31575608,-48277.7471,-8508.631243920001,-56786.37834392
10,-4695.3285,-43408.7132,-8855.0267,220.0818492,-48104.0417,-8634.9448508,-56738.9865508
11,-4712.2567,-43359.9197,-8946.1469,219.63593448,-48072.1764,-8726.51096552,-56798.687365519996
12,-4749.2527,-43301.2855,-8844.0508,214.85324591999998,-48050.538199999995,-8629.197554080001,-56679.73575407999
13,-4711.1365,-43290.3516,-8924.2481,218.93683032,-48001.4881,-8705.31126968,-56706.79936968
14,-4696.9193,-42819.1396,-9299.7307,221.9866776,-47516.0589,-9077.7440224,-56593.802922400006
15,-4710.9027,-43325.4012,-8852.4375,219.94449695999998,-48036.3039,-8632.49300304,-56668.79690304
16,-4745.3464,-43154.7159,-9020.4218,217.17620352,-47900.062300000005,-8803.24559648,-56703.30789648
17,-4754.4999,-43035.6672,-9059.6401,217.96223687999998,-47790.167100000006,-8841.677863120001,-56631.84496312001
18,-4756.9207,-43437.8833,-8854.5869,219.5461728,-48194.804000000004,-8635.040727200001,-56829.844727200005
19,-4729.6243,-43200.3054,-8876.0654,220.38331104,-47929.9297,-8655.68208896,-56585.61178896
