GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-959.0972,-7694.3714,-2776.6438,65.36808432000001,-8653.4686,-2711.27571568,-11364.74431568
1,-962.4959,-7727.4772,-2803.8958,64.69402752,-8689.973100000001,-2739.20177248,-11429.174872480002
2,-957.341,-7690.4625,-2796.774,65.76741143999999,-8647.8035,-2731.0065885599997,-11378.81008856
3,-971.593,-7720.8879,-2729.3648,65.15781408000001,-8692.4809,-2664.2069859199996,-11356.68788592
4,-968.0009,-7627.5288,-2819.9011,65.16073223999999,-8595.5297,-2754.74036776,-11350.270067759999
5,-989.7162,-7687.1773,-2778.2642,65.71648512,-8676.8935,-2712.54771488,-11389.44121488
6,-988.6673,-7728.1679,-2783.1626,65.23802712,-8716.8352,-2717.92457288,-11434.75977288
7,-949.8931,-7826.6496,-2695.4328,66.27001392000001,-8776.5427,-2629.16278608,-11405.70548608
8,-967.9139,-7712.3668,-2788.2127,67.36956912,-8680.2807,-2720.84313088,-11401.12383088
9,-951.9633,-7678.0834,-2810.5334,66.38813712,-8630.0467,-2744.14526288,-11374.19196288
10,-955.2858,-7529.71,-2901.0123,68.17256496,-8484.9958,-2832.83973504,-11317.835535040002
11,-984.1477,-7658.4488,-2819.1966,66.09250656,-8642.5965,-2753.1040934400003,-11395.700593439999
12,-995.5021,-7673.7369,-2760.5274,64.43784216,-8669.239,-2696.08955784,-11365.328557840001
13,-972.8999,-7895.9709,-2596.5072,63.47827944,-8868.8708,-2533.02892056,-11401.89972056
14,-992.47,-7639.0513,-2872.2599,62.82768672,-8631.5213,-2809.43221328,-11440.953513280001
15,-944.6496,-7685.0152,-2814.3375,64.66913208,-8629.6648,-2749.66836792,-11379.33316792
16,-968.9074,-7761.8574,-2767.7262,63.994518719999995,-8730.7648,-2703.73168128,-11434.496481280003
17,-958.8654,-7697.4391,-2834.3953,63.82207655999999,-8656.3045,-2770.57322344,-11426.87772344
18,-929.9751,-7860.1755,-2685.7564,66.92865048,-8790.1506,-2618.82774952,-11408.97834952
19,-971.188,-7956.8743,-2555.7678,63.072861839999995,-8928.0623,-2492.69493816,-11420.757238159998
20,-942.0119,-7826.0082,-2690.1033,66.50388215999999,-8768.0201,-2623.59941784,-11391.619517840001
21,-936.8031,-7795.4101,-2790.8993,66.37010688000001,-8732.2132,-2724.52919312,-11456.74239312
22,-965.3814,-7804.182,-2733.471,66.18086856,-8769.5634,-2667.29013144,-11436.853531439998
23,-927.0342,-7634.7522,-2910.8152,68.03319456,-8561.7864,-2842.78200544,-11404.568405440003
24,-978.7691,-7597.9848,-2912.1866,67.32263808,-8576.7539,-2844.86396192,-11421.61786192
25,-976.9073,-7697.2566,-2797.7286,66.21385248,-8674.1639,-2731.51474752,-11405.67864752
26,-996.0642,-7864.7828,-2661.0952,64.341846,-8860.847,-2596.7533540000004,-11457.600354
27,-969.9863,-7834.8757,-2724.9496,64.24736832,-8804.862,-2660.70223168,-11465.564231679999
28,-968.0928,-7859.3846,-2674.711,63.00517968,-8827.4774,-2611.70582032,-11439.18322032
29,-969.1856,-7862.5965,-2696.6364,63.58709519999999,-8831.7821,-2633.0493048,-11464.8314048
30,-972.7101,-7744.0444,-2779.1503,64.22935464000001,-8716.7545,-2714.9209453599997,-11431.675445359999
31,-964.7818,-7636.5385,-2836.9563,65.77990848,-8601.3203,-2771.17639152,-11372.496691519998
32,-967.1944,-7600.6737,-2910.4243,66.35646072,-8567.8681,-2844.06783928,-11411.93593928
33,-969.2273,-7696.8889,-2817.3086,66.63388896,-8666.1162,-2750.6747110399997,-11416.790911040001
34,-993.5799,-7660.9383,-2861.0558,67.0456296,-8654.5182,-2794.0101704,-11448.528370400001
35,-958.8436,-7737.8531,-2749.9608,67.01563944,-8696.6967,-2682.9451605599997,-11379.641860560001
36,-966.079,-7578.08,-2969.0357,69.06464064,-8544.159,-2899.97105936,-11444.13005936
37,-989.5448,-7769.7359,-2738.8068,64.1787084,-8759.2807,-2674.6280915999996,-11433.908791599999
38,-977.732,-7523.7336,-2825.9821,67.00070088,-8501.4656,-2758.9813991200003,-11260.44699912
39,-995.409,-7701.8263,-2820.8664,65.78400168,-8697.2353,-2755.08239832,-11452.31769832
40,-945.8646,-7539.7286,-2940.0549,67.02563088000001,-8485.593200000001,-2873.02926912,-11358.622469120002
41,-953.7224,-7656.1923,-2938.9268,67.99297104,-8609.9147,-2870.93382896,-11480.84852896
42,-979.1365,-7677.781,-2836.9352,64.31194728,-8656.9175,-2772.62325272,-11429.540752719999
43,-982.4776,-7717.8604,-2828.9342,66.07298592,-8700.338,-2762.86121408,-11463.19921408
44,-986.0054,-7811.6481,-2725.6131,64.33407863999999,-8797.6535,-2661.27902136,-11458.93252136
45,-964.9089,-7688.5978,-2849.006,65.14530696,-8653.5067,-2783.8606930399997,-11437.36739304
46,-975.8303,-7677.3293,-2842.6767,67.39035983999999,-8653.1596,-2775.28634016,-11428.445940160002
47,-971.1876,-7716.5669,-2794.8129,65.84438159999999,-8687.7545,-2728.9685184,-11416.7230184
48,-994.2957,-7781.9232,-2772.0327,65.00745576,-8776.2189,-2707.02524424,-11483.24414424
49,-985.0363,-7856.065,-2742.4799,65.26908072,-8841.1013,-2677.2108192799997,-11518.31211928
50,-983.7345,-7971.456,-2586.5968,64.50295392,-8955.1905,-2522.09384608,-11477.28434608
51,-985.7654,-7819.9965,-2712.573,65.13798528,-8805.7619,-2647.43501472,-11453.19691472
52,-962.1633,-7892.2856,-2722.265,65.58712272,-8854.4489,-2656.67787728,-11511.126777279998
53,-950.7581,-7757.6752,-2758.6635,67.66079184,-8708.4333,-2691.00270816,-11399.43600816
54,-967.2869,-7718.1248,-2838.1143,67.7364192,-8685.411699999999,-2770.3778808,-11455.789580799998
55,-961.2967,-7655.7315,-2881.6732,67.81054535999999,-8617.0282,-2813.86265464,-11430.890854640002
56,-958.9357,-7612.1417,-2919.6553,68.6844864,-8571.0774,-2850.9708136,-11422.048213600001
57,-941.1983,-7691.2126,-2854.7093,67.25845799999999,-8632.410899999999,-2787.450842,-11419.861742
58,-959.7949,-7661.1528,-2878.0249,65.53060776,-8620.9477,-2812.49429224,-11433.441992240001
59,-903.0151,-7666.7298,-2895.7305,67.80644855999999,-8569.7449,-2827.9240514400003,-11397.668951439999
60,-958.3577,-7648.2442,-2899.9057,66.99393719999999,-8606.6019,-2832.9117628,-11439.513662799998
61,-965.8683,-7585.1279,-2890.3866,66.3179184,-8550.9962,-2824.0686815999998,-11375.0648816
62,-966.0576,-7592.8602,-2907.0452,65.19943512,-8558.9178,-2841.84576488,-11400.76356488
63,-932.5465,-7619.2224,-2908.8653,68.84211024000001,-8551.7689,-2840.0231897599997,-11391.792089759998
64,-954.272,-7675.4826,-2824.8916,67.14308231999999,-8629.7546,-2757.74851768,-11387.503117679998
65,-969.1678,-7724.4843,-2781.2371,67.59809352,-8693.6521,-2713.63900648,-11407.29110648
66,-958.5194,-7640.4811,-2914.8789,65.37555144,-8599.0005,-2849.50334856,-11448.50384856
67,-950.0059,-7645.7506,-2881.8707,67.17444552,-8595.7565,-2814.69625448,-11410.452754479998
68,-953.5211,-7578.0336,-2878.2037,68.05112256,-8531.5547,-2810.15257744,-11341.70727744
69,-949.7525,-7517.7799,-2902.9676,66.64088376,-8467.5324,-2836.3267162399998,-11303.85911624
70,-969.1491,-7697.5088,-2761.5621,64.155438,-8666.6579,-2697.4066620000003,-11364.064562000001
71,-967.7649,-7731.7898,-2695.6711,66.0952368,-8699.554699999999,-2629.5758632,-11329.130563199999
72,-948.6582,-7640.3701,-2831.4682,68.69819519999999,-8589.0283,-2762.7700047999997,-11351.798304799999
73,-926.0547,-7766.4731,-2807.5285,68.39315424,-8692.5278,-2739.13534576,-11431.66314576
74,-977.5869,-7702.5967,-2842.0535,67.44574728,-8680.1836,-2774.60775272,-11454.79135272
75,-978.2886,-7711.9427,-2793.0862,64.53947303999999,-8690.2313,-2728.5467269600003,-11418.778026959999
76,-982.4795,-7777.8386,-2739.346,66.17882664,-8760.3181,-2673.16717336,-11433.48527336
77,-959.2373,-7642.5033,-2912.271,67.06766735999999,-8601.740600000001,-2845.20333264,-11446.943932640002
78,-993.0377,-7583.604,-2920.333,66.08760912,-8576.6417,-2854.2453908800003,-11430.88709088
79,-965.0397,-7548.1128,-2927.2578,64.80217584,-8513.1525,-2862.45562416,-11375.60812416
80,-965.3519,-7671.7071,-2861.54,67.99767552,-8637.059,-2793.54232448,-11430.601324479998
81,-954.8732,-7509.1513,-2985.7907,70.09282368,-8464.0245,-2915.69787632,-11379.72237632
82,-968.9232,-7425.3611,-3043.8247,68.63605344,-8394.2843,-2975.18864656,-11369.472946560001
83,-934.2987,-7495.4447,-2935.2199,69.45356808,-8429.7434,-2865.76633192,-11295.50973192
84,-966.3972,-7522.3694,-2925.8336,65.9881188,-8488.766599999999,-2859.8454812,-11348.612081199999
85,-983.8998,-7517.9175,-2989.4363,64.00628207999999,-8501.817299999999,-2925.43001792,-11427.247317919999
86,-989.602,-7634.9715,-2817.5171,64.5368832,-8624.5735,-2752.9802168,-11377.5537168
87,-991.2344,-7611.6883,-2845.186,65.16975744,-8602.9227,-2780.01624256,-11382.938942559998
88,-986.3726,-7585.9841,-2885.1215,62.01341496,-8572.3567,-2823.1080850400003,-11395.464785040002
89,-975.9925,-7679.1578,-2870.5821,63.573519600000004,-8655.1503,-2807.0085804,-11462.158880399998
90,-993.7123,-7494.7853,-2949.6966,63.74827152,-8488.497599999999,-2885.9483284800003,-11374.445928479998
91,-995.7855,-7586.7828,-2850.7266,62.54949671999999,-8582.568299999999,-2788.1771032799998,-11370.74540328
92,-1002.1456,-7533.8241,-2957.6796,63.59500656,-8535.9697,-2894.08459344,-11430.05429344
93,-998.5471,-7544.3538,-2919.2895,64.42501464,-8542.9009,-2854.86448536,-11397.765385359999
94,-996.4057,-7522.1429,-2900.3568,64.15868592,-8518.5486,-2836.19811408,-11354.74671408
95,-961.5735,-7665.0327,-2775.6014,67.29844464,-8626.6062,-2708.30295536,-11334.90915536
96,-969.1456,-7493.8638,-2973.5994,67.5448488,-8463.0094,-2906.0545512,-11369.063951200002
97,-971.0445,-7450.4794,-3022.1304,67.7375172,-8421.5239,-2954.3928828,-11375.9167828
98,-954.3351,-7574.8237,-2847.5507,66.97173528,-8529.1588,-2780.57896472,-11309.73776472
99,-976.0313,-7632.9652,-2788.9622,66.67951751999999,-8608.9965,-2722.28268248,-11331.279182479999
100,-957.5818,-7680.6319,-2802.0042,65.08215792,-8638.2137,-2736.9220420799998,-11375.13574208
101,-965.7689,-7731.7108,-2759.4929,64.21191696,-8697.4797,-2695.28098304,-11392.760683040002
102,-962.3399,-7683.1484,-2810.3037,65.40794784,-8645.4883,-2744.89575216,-11390.384052160001
103,-1011.0476,-7711.1897,-2737.8254,63.240681599999995,-8722.2373,-2674.5847184000004,-11396.8220184
104,-989.7223,-7714.7512,-2731.6471,64.73838456,-8704.4735,-2666.90871544,-11371.38221544
105,-962.3326,-7742.1484,-2784.1708,63.7439184,-8704.481,-2720.4268816,-11424.9078816
106,-965.7667,-7611.5692,-2853.0122,65.29003415999999,-8577.3359,-2787.7221658400003,-11365.05806584
107,-974.8642,-7471.8359,-2946.6376,68.39060112,-8446.7001,-2878.24699888,-11324.94709888
108,-972.9528,-7625.5591,-2788.0562,65.77573248,-8598.511900000001,-2722.28046752,-11320.79236752
109,-960.4149,-7773.3674,-2748.5825,65.09350152,-8733.7823,-2683.48899848,-11417.271298480002
110,-988.5798,-7784.0189,-2700.2607,63.65488032,-8772.5987,-2636.60581968,-11409.20451968
111,-957.1985,-7612.0491,-2949.488,69.00289056,-8569.2476,-2880.4851094399996,-11449.73270944
112,-960.5573,-7571.6362,-2940.9324,68.24708208,-8532.1935,-2872.68531792,-11404.878817919998
113,-971.895,-7555.4375,-2961.8459,67.7538756,-8527.3325,-2894.0920244,-11421.424524400001
114,-988.7485,-7734.2863,-2779.5049,65.37764232,-8723.0348,-2714.1272576799997,-11437.16205768
115,-994.5126,-7632.7083,-2862.2174,63.37026648,-8627.2209,-2798.84713352,-11426.06803352
116,-944.7457,-7751.2422,-2778.5362,65.86074936,-8695.9879,-2712.6754506400002,-11408.663350640001
117,-975.8555,-7790.8063,-2696.4528,63.386358480000005,-8766.6618,-2633.06644152,-11399.72824152
118,-984.5157,-7676.5196,-2807.6191,65.82577536000001,-8661.0353,-2741.79332464,-11402.82862464
119,-983.7426,-7839.2255,-2687.6748,63.900864000000006,-8822.9681,-2623.7739359999996,-11446.742036
120,-989.1911,-7773.6494,-2782.1346,65.80651968000001,-8762.8405,-2716.32808032,-11479.16858032
121,-987.2767,-7735.3157,-2756.787,63.73905552,-8722.5924,-2693.04794448,-11415.64034448
122,-979.4099,-7633.8567,-2861.8345,64.6779744,-8613.2666,-2797.1565256,-11410.4231256
