GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4740.9559,-43281.3866,-8947.9773,222.65985816,-48022.3425,-8725.317441840001,-56747.65994184
1,-4712.9875,-43273.8014,-8982.5179,217.97054352,-47986.7889,-8764.547356480001,-56751.33625648
2,-4725.3067,-43566.9371,-8734.4677,217.95038136,-48292.243800000004,-8516.517318639999,-56808.76111864
3,-4736.7583,-43403.6951,-8854.8472,218.90145528,-48140.4534,-8635.94574472,-56776.39914472
4,-4701.8349,-43244.3426,-9050.2946,223.01014967999998,-47946.177500000005,-8827.28445032,-56773.46195032001
5,-4719.5237,-43159.9147,-9073.8983,226.85999328,-47879.4384,-8847.03830672,-56726.47670672
6,-4679.1527,-43526.261,-8757.1349,222.01761888,-48205.4137,-8535.11728112,-56740.53098111999
7,-4712.7339,-43780.6177,-8502.5195,218.00696688,-48493.3516,-8284.51253312,-56777.864133120005
8,-4750.3981,-43312.9213,-8902.8683,216.918918,-48063.3194,-8685.949382,-56749.268782
9,-4718.0651,-43564.8331,-8696.1497,219.78673344,-48282.8982,-8476.36296656,-56759.261166560005
10,-4733.7455,-43403.1105,-8744.2216,220.17045887999998,-48136.856,-8524.05114112,-56660.907141120006
11,-4696.7071,-43492.1484,-8717.8731,219.06085679999998,-48188.8555,-8498.8122432,-56687.6677432
12,-4695.7818,-43677.3002,-8688.4284,219.40148016,-48373.081999999995,-8469.02691984,-56842.10891984
13,-4722.262,-43421.2015,-8871.4642,222.59997072,-48143.463500000005,-8648.86422928,-56792.327729280005
14,-4691.4518,-43771.6529,-8501.6521,218.7171972,-48463.1047,-8282.9349028,-56746.0396028
15,-4695.6212,-43208.4038,-8978.2261,224.78786208,-47904.025,-8753.43823792,-56657.463237920005
16,-4737.3348,-43465.5567,-8758.2822,220.87166831999997,-48202.8915,-8537.41053168,-56740.30203168
17,-4704.3584,-43341.2479,-8864.5953,222.31794888,-48045.6063,-8642.277351120001,-56687.88365112
18,-4633.6429,-43557.9132,-8804.5834,221.17000896,-48191.5561,-8583.41339104,-56774.96949104001
19,-4694.9994,-43445.1303,-8907.4852,221.15801304,-48140.1297,-8686.32718696,-56826.45688696
20,-4725.4314,-43353.0298,-8868.4104,215.55291599999998,-48078.4612,-8652.857484,-56731.318684
21,-4684.4541,-43553.7576,-8692.9353,221.29404696,-48238.2117,-8471.64125304,-56709.85295304
22,-4732.7962,-43754.3956,-8533.9686,212.628006,-48487.1918,-8321.340594,-56808.532394
