GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4691.1626,-43082.7664,-9092.3581,218.76812352,-47773.929000000004,-8873.58997648,-56647.51897648
1,-4694.4051,-43357.6297,-8837.7239,216.28465703999998,-48052.034799999994,-8621.439242960001,-56673.47404295999
2,-4733.1778,-43363.2786,-8787.7948,214.40232719999997,-48096.456399999995,-8573.3924728,-56669.8488728
3,-4733.4519,-43190.0143,-8921.0092,215.14170384,-47923.4662,-8705.86749616,-56629.33369616
4,-4732.2792,-43488.8722,-8726.2019,218.89705895999998,-48221.151399999995,-8507.30484104,-56728.456241039996
5,-4774.1428,-43383.163,-8805.8677,213.15464064,-48157.3058,-8592.713059360001,-56750.01885936
6,-4749.2246,-43185.8487,-8855.2237,218.00678616,-47935.073300000004,-8637.21691384,-56572.29021384001
7,-4736.4456,-43518.624,-8620.7049,215.06206967999998,-48255.0696,-8405.642830320001,-56660.712430319996
8,-4772.7228,-43336.0485,-8737.4248,209.62361808,-48108.77129999999,-8527.80118192,-56636.57248192
9,-4735.3428,-43372.1411,-8718.6986,215.92854576,-48107.4839,-8502.77005424,-56610.25395424
10,-4705.0317,-43695.5204,-8439.7578,214.48845504,-48400.5521,-8225.26934496,-56625.82144496
11,-4750.6694,-43284.2546,-8703.5838,215.45288496,-48034.924,-8488.130915040001,-56523.05491504
12,-4714.3897,-43269.7542,-8812.7986,217.78125695999998,-47984.1439,-8595.017343040001,-56579.161243040006
13,-4686.8054,-43632.106,-8536.4048,217.13376744,-48318.9114,-8319.27103256,-56638.18243256
14,-4701.4371,-43460.089,-8783.2758,215.01744191999998,-48161.5261,-8568.25835808,-56729.78445808001
15,-4766.0153,-43240.3508,-8919.7182,216.40366008,-48006.3661,-8703.31453992,-56709.68063992
16,-4738.7441,-43176.9641,-8992.2173,212.28032951999998,-47915.708199999994,-8779.936970480001,-56695.64517048
17,-4748.242,-43665.1692,-8599.1713,210.03240527999998,-48413.411199999995,-8389.13889472,-56802.55009472
18,-4735.5444,-43474.2504,-8645.4434,216.40089528,-48209.794799999996,-8429.04250472,-56638.83730471999
19,-4737.5035,-43535.0785,-8668.0022,216.6653196,-48272.582,-8451.3368804,-56723.91888040001
20,-4747.6154,-43588.0001,-8588.0073,210.44903832,-48335.6155,-8377.558261679998,-56713.173761679995
21,-4704.1189,-43411.9314,-8811.5062,218.77126992,-48116.0503,-8592.73493008,-56708.78523008001
22,-4784.3811,-43437.5321,-8712.6268,210.65408928,-48221.913199999995,-8501.97271072,-56723.88591072
23,-4768.7856,-43298.8093,-8790.7664,215.28593927999998,-48067.594900000004,-8575.48046072,-56643.07536072
24,-4710.2167,-43197.3236,-8993.6377,218.24623152,-47907.5403,-8775.39146848,-56682.93176848
25,-4708.0849,-43396.5666,-8811.0185,219.4763616,-48104.6515,-8591.5421384,-56696.1936384
26,-4749.3578,-43575.1398,-8645.8944,218.75475311999998,-48324.497599999995,-8427.13964688,-56751.63724687999
27,-4752.1666,-43645.7781,-8601.8412,216.8434332,-48397.9447,-8384.997766800001,-56782.9424668
28,-4776.4705,-43250.3507,-8924.3949,218.1461148,-48026.821200000006,-8706.2487852,-56733.0699852
29,-4662.3522,-43376.8232,-8851.5755,222.72472296,-48039.1754,-8628.850777040001,-56668.026177039996
30,-4711.6767,-43637.8114,-8758.7976,221.74105752,-48349.4881,-8537.05654248,-56886.54464248
31,-4697.1074,-43232.4794,-8982.873,225.9733968,-47929.5868,-8756.8996032,-56686.4864032
32,-4679.3535,-43176.8214,-9011.4534,217.95678791999998,-47856.1749,-8793.49661208,-56649.67151208
33,-4685.0229,-43077.8355,-9099.2819,222.45061751999998,-47762.8584,-8876.83128248,-56639.68968248
34,-4781.1597,-43505.6336,-8716.9691,216.77400143999998,-48286.793300000005,-8500.19509856,-56786.98839856001
35,-4718.0591,-43291.8577,-8920.0572,216.30501936,-48009.9168,-8703.75218064,-56713.66898064
36,-4686.4483,-43542.6177,-8789.3137,213.50069136,-48229.066000000006,-8575.813008640001,-56804.879008640004
37,-4699.3427,-43265.083,-8984.7118,212.81058432,-47964.4257,-8771.90121568,-56736.326915679994
38,-4771.4373,-43173.7689,-8991.7083,216.93563207999998,-47945.2062,-8774.77266792,-56719.97886792
39,-4685.4574,-43033.7432,-9036.7395,221.47080695999998,-47719.2006,-8815.26869304,-56534.46929303999
40,-4724.7585,-43221.7224,-8982.7211,217.72897128,-47946.480899999995,-8764.992128720001,-56711.47302872
41,-4709.0449,-43236.1827,-9038.2435,221.61104279999998,-47945.2276,-8816.632457200001,-56761.86005719999
42,-4699.2949,-42878.8999,-9267.5463,219.06262728,-47578.1948,-9048.48367272,-56626.67847272
43,-4701.2888,-43270.6874,-8983.6909,216.63158471999998,-47971.976200000005,-8767.05931528,-56739.035515280004
44,-4683.8234,-43315.5144,-8902.7114,221.07697488,-47999.3378,-8681.63442512,-56680.97222512
45,-4697.933,-43239.155,-8987.9292,218.14913736,-47937.087999999996,-8769.78006264,-56706.868062639995
46,-4654.1468,-43452.683,-8777.728,219.1659084,-48106.8298,-8558.562091599999,-56665.3918916
