GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4737.8235,-43324.5321,-8856.221,214.74991871999998,-48062.355599999995,-8641.47108128,-56703.82668127999
1,-4742.8769,-43380.9963,-8755.5451,218.2325544,-48123.8732,-8537.3125456,-56661.18574560001
2,-4704.545,-43583.9145,-8687.5554,215.29993319999997,-48288.4595,-8472.2554668,-56760.71496679999
3,-4733.5372,-43411.9195,-8843.6438,213.70029768,-48145.4567,-8629.94350232,-56775.40020232
4,-4665.9947,-43558.995,-8648.0405,218.00736144,-48224.989700000006,-8430.033138559998,-56655.022838560006
5,-4751.1324,-43507.951,-8679.7023,215.60651496,-48259.0834,-8464.095785040001,-56723.179185040004
6,-4705.3911,-43442.6449,-8863.7286,214.0465212,-48148.036,-8649.6820788,-56797.718078800004
7,-4747.7562,-43479.6147,-8707.6519,212.57687808,-48227.370899999994,-8495.07502192,-56722.44592191999
8,-4722.5956,-43503.2019,-8702.3776,212.4789516,-48225.7975,-8489.8986484,-56715.6961484
9,-4736.4826,-43373.8748,-8865.0871,214.99433711999998,-48110.3574,-8650.09276288,-56760.45016288
10,-4768.1054,-43346.9559,-8914.7491,214.68817008,-48115.0613,-8700.06092992,-56815.12222992
11,-4657.7672,-43947.8238,-8312.0677,214.38579168,-48605.591,-8097.68190832,-56703.27290832
12,-4704.7469,-43669.0505,-8562.8819,216.21332232,-48373.797399999996,-8346.66857768,-56720.465977679996
13,-4768.0929,-43553.3051,-8714.7461,214.63916976,-48321.398,-8500.106930240001,-56821.50493024001
14,-4700.7463,-43658.7332,-8634.8142,213.79661063999998,-48359.4795,-8421.01758936,-56780.497089360004
15,-4664.7796,-43952.4973,-8384.0405,211.88129184,-48617.276900000004,-8172.159208159999,-56789.43610816
16,-4753.077,-43856.8245,-8419.953,210.48687936,-48609.9015,-8209.46612064,-56819.36762064
17,-4715.2676,-43782.8853,-8532.9206,210.83420232,-48498.1529,-8322.08639768,-56820.23929768
18,-4698.6604,-43856.5983,-8464.3345,213.00334848,-48555.2587,-8251.33115152,-56806.58985152
19,-4689.2576,-43799.4496,-8453.9705,219.59979696,-48488.7072,-8234.37070304,-56723.07790304
20,-4682.2206,-43425.5031,-8886.0804,215.87536871999998,-48107.7237,-8670.20503128,-56777.92873128
21,-4720.3314,-43436.4322,-8874.0827,222.12539136,-48156.763600000006,-8651.957308640001,-56808.72090864
22,-4670.2825,-43696.1502,-8681.7074,218.78949527999998,-48366.4327,-8462.91790472,-56829.35060472
23,-4765.2275,-43795.8859,-8465.3531,213.926382,-48561.1134,-8251.426718,-56812.540118000004
24,-4679.227,-43773.4824,-8543.6129,213.49615608,-48452.7094,-8330.11674392,-56782.82614392
25,-4741.6115,-43614.8442,-8623.5823,216.95130576,-48356.4557,-8406.63099424,-56763.08669424
26,-4747.3032,-43516.3734,-8734.6231,215.26200648,-48263.6766,-8519.361093520001,-56783.037693520004
27,-4752.8868,-43712.987,-8596.3122,213.74587656,-48465.8738,-8382.56632344,-56848.44012344
28,-4720.9502,-43679.7065,-8657.5105,215.38861344,-48400.6567,-8442.12188656,-56842.778586559994
29,-4764.8012,-43509.9728,-8658.2516,218.87116848,-48274.774000000005,-8439.38043152,-56714.15443152001
30,-4686.9021,-43442.3734,-8849.7537,217.02762719999998,-48129.275499999996,-8632.7260728,-56762.0015728
31,-4717.2862,-43646.1078,-8719.941,219.93752951999997,-48363.394,-8500.00347048,-56863.39747048
32,-4651.2905,-43640.3724,-8727.5919,221.25878495999999,-48291.6629,-8506.333115039999,-56797.99601504
33,-4754.4093,-43170.9916,-8898.1614,215.55331128,-47925.4009,-8682.60808872,-56608.00898872001
34,-4643.6379,-43468.4865,-8831.6369,217.457478,-48112.1244,-8614.179422,-56726.303822
35,-4668.6152,-43450.9126,-8900.8307,218.52281231999999,-48119.5278,-8682.307887680001,-56801.83568768
36,-4730.1595,-43354.4517,-8964.1041,218.04343416,-48084.6112,-8746.060665840001,-56830.67186584
37,-4767.6517,-43457.8196,-8675.7601,217.99292183999998,-48225.471300000005,-8457.76717816,-56683.238478160005
38,-4682.9167,-43583.2858,-8644.0116,219.86761608,-48266.2025,-8424.14398392,-56690.346483919995
39,-4680.0912,-43546.4554,-8673.8884,219.38819832,-48226.5466,-8454.500201679999,-56681.04680168
40,-4696.7253,-43316.4056,-8829.9707,220.20078528,-48013.1309,-8609.76991472,-56622.90081471999
41,-4654.4403,-43375.9885,-8883.5987,219.79548216,-48030.4288,-8663.80321784,-56694.232017840004
42,-4662.5392,-43406.6114,-8814.6179,221.95985904,-48069.1506,-8592.65804096,-56661.80864096
43,-4669.9846,-43351.5434,-8975.0498,219.76134336,-48021.528000000006,-8755.28845664,-56776.81645664001
44,-4662.3858,-43514.6986,-8902.5743,221.13763632,-48177.08440000001,-8681.43666368,-56858.521063680004
45,-4666.722,-43598.841,-8648.0566,218.90445192,-48265.563,-8429.15214808,-56694.71514808
46,-4698.4921,-43391.8202,-8798.2811,219.95362871999998,-48090.312300000005,-8578.32747128,-56668.63977128
47,-4723.0578,-43356.8559,-8958.2645,215.73272808,-48079.913700000005,-8742.53177192,-56822.44547192
48,-4679.8841,-43142.3484,-9057.7419,224.66277432,-47822.232500000006,-8833.07912568,-56655.311625680006
49,-4663.0427,-42975.6573,-9270.0833,227.09351304,-47638.7,-9042.98978696,-56681.68978695999
50,-4723.1113,-43029.526,-9131.6169,220.74100704,-47752.637299999995,-8910.87589296,-56663.513192959996
51,-4688.4964,-43013.2261,-9239.1998,230.01316056,-47701.7225,-9009.18663944,-56710.90913944
52,-4671.9935,-43100.4171,-9081.0716,227.79186048,-47772.410599999996,-8853.27973952,-56625.69033952
53,-4703.8501,-42864.161,-9225.7935,223.7372244,-47568.0111,-9002.0562756,-56570.0673756
54,-4683.9445,-43269.3674,-8891.57,217.89127151999998,-47953.3119,-8673.67872848,-56626.99062848
55,-4670.7674,-43160.1641,-9033.6083,222.62771304,-47830.9315,-8810.98058696,-56641.91208696
56,-4659.5546,-43111.502,-9197.3703,226.03753872,-47771.0566,-8971.33276128,-56742.38936128001
57,-4673.2438,-43241.0538,-8946.5836,223.77487176,-47914.297600000005,-8722.80872824,-56637.10632824001
58,-4686.1578,-43108.0356,-9072.7912,223.65357192,-47794.193400000004,-8849.13762808,-56643.33102808001
59,-4687.8462,-42977.3157,-9105.1182,225.65275272,-47665.1619,-8879.465447280001,-56544.62734728
60,-4722.4408,-43156.955,-9013.3401,218.86471728,-47879.3958,-8794.47538272,-56673.87118272
61,-4724.6163,-43286.0064,-8866.3051,216.17775143999998,-48010.6227,-8650.12734856,-56660.750048559996
62,-4692.7591,-43148.2327,-8927.6773,216.62668152,-47840.9918,-8711.05061848,-56552.04241848
63,-4707.4801,-43204.1814,-9044.4042,223.18303176,-47911.6615,-8821.221168240001,-56732.88266824
64,-4702.4484,-43128.4951,-9024.6246,222.14748600000001,-47830.9435,-8802.477114,-56633.420614
65,-4689.1619,-42750.4238,-9297.2737,224.15240808000001,-47439.585699999996,-9073.121291919999,-56512.70699191999
66,-4711.7402,-42894.5745,-9202.5561,221.95587528,-47606.3147,-8980.60022472,-56586.914924720004
67,-4667.5385,-43129.8455,-9063.3975,222.39794952,-47797.384000000005,-8840.999550479999,-56638.38355048001
68,-4662.4605,-43120.981,-9136.1899,221.33479968,-47783.4415,-8914.85510032,-56698.29660032
69,-4714.2373,-43180.4869,-8961.1318,216.56641824,-47894.724200000004,-8744.56538176,-56639.28958176
70,-4639.6417,-43340.162,-8930.9537,220.23336095999997,-47979.8037,-8710.72033904,-56690.52403903999
71,-4733.8147,-43166.1374,-9124.7921,222.34323239999998,-47899.9521,-8902.4488676,-56802.4009676
72,-4671.0013,-42927.6833,-9195.675,221.34317544,-47598.68459999999,-8974.331824559998,-56573.016424559995
73,-4716.2621,-43356.4614,-8809.1477,219.84020856,-48072.7235,-8589.30749144,-56662.03099144
74,-4752.8663,-43142.0653,-9018.2441,216.38967408,-47894.9316,-8801.85442592,-56696.78602592001
75,-4735.2206,-43304.7395,-8868.5017,214.69775760000002,-48039.960100000004,-8653.8039424,-56693.764042400006
76,-4717.4013,-43415.5279,-8872.4486,215.86873248,-48132.9292,-8656.57986752,-56789.509067520004
77,-4743.4328,-43567.024,-8676.1439,215.22803616,-48310.4568,-8460.915863839999,-56771.37266384
