GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-938.2923,-7967.7565,-2422.9023,61.45109928,-8906.0488,-2361.45120072,-11267.50000072
1,-922.3728,-7887.868,-2494.3383,63.65630951999999,-8810.2408,-2430.68199048,-11240.92279048
2,-959.5311,-7972.7201,-2420.8338,61.86485447999999,-8932.251199999999,-2358.96894552,-11291.22014552
3,-913.5768,-7893.6145,-2558.7393,64.57384224,-8807.1913,-2494.16545776,-11301.356757759999
4,-936.8086,-7891.1313,-2473.1823,62.592159599999995,-8827.9399,-2410.5901404,-11238.530040399999
5,-926.8358,-7938.6442,-2478.6554,65.54302056,-8865.48,-2413.11237944,-11278.592379439999
6,-946.8271,-7904.5344,-2435.346,62.46535247999999,-8851.361499999999,-2372.88064752,-11224.242147519999
7,-952.8641,-7907.5617,-2464.6073,61.45333488,-8860.4258,-2403.15396512,-11263.579765120001
8,-963.0522,-7827.4446,-2552.5616,61.829845199999994,-8790.496799999999,-2490.7317548,-11281.228554799998
9,-944.3969,-7832.0285,-2548.01,62.85698423999999,-8776.4254,-2485.15301576,-11261.578415760001
10,-945.4465,-7882.8457,-2477.3046,63.22437936,-8828.2922,-2414.08022064,-11242.37242064
11,-943.101,-7992.9235,-2424.5071,63.690981120000004,-8936.0245,-2360.81611888,-11296.840618879998
12,-960.3413,-7901.0638,-2516.7688,62.052236640000004,-8861.4051,-2454.71656336,-11316.12166336
13,-943.4791,-7934.7409,-2401.4085,62.46116351999999,-8878.22,-2338.94733648,-11217.167336479999
14,-940.036,-7830.5765,-2530.6717,63.158078880000005,-8770.6125,-2467.5136211199997,-11238.126121119998
15,-919.1752,-7909.8027,-2511.2813,62.703193680000005,-8828.9779,-2448.57810632,-11277.556006320001
16,-919.8087,-7780.4437,-2582.3019,63.4258908,-8700.2524,-2518.8760091999998,-11219.1284092
17,-953.9693,-7821.3296,-2535.1857,63.262855439999996,-8775.2989,-2471.92284456,-11247.22174456
18,-902.7511,-7911.8391,-2570.0759,63.36228888,-8814.5902,-2506.7136111199998,-11321.30381112
19,-926.8349,-8128.6953,-2347.7221,61.72178039999999,-9055.530200000001,-2286.0003196,-11341.5305196
20,-941.0685,-7830.7927,-2560.7401,61.44910704,-8771.8612,-2499.29099296,-11271.152192959999
21,-950.6735,-7965.7534,-2451.4958,64.67901984,-8916.4269,-2386.8167801600002,-11303.243680160002
22,-923.7381,-7849.5457,-2558.117,63.22362768,-8773.2838,-2494.8933723200003,-11268.17717232
23,-933.878,-7838.8803,-2544.0522,62.69925239999999,-8772.7583,-2481.3529476,-11254.1112476
24,-933.5168,-7715.7089,-2632.4195,63.87478128,-8649.225699999999,-2568.5447187199998,-11217.77041872
25,-941.7875,-7875.4996,-2507.3958,62.31433607999999,-8817.2871,-2445.08146392,-11262.36856392
26,-939.0235,-7889.2183,-2524.6587,63.55779695999999,-8828.2418,-2461.10090304,-11289.34270304
