GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4694.5361,-43487.6952,-8722.0134,223.16075856,-48182.2313,-8498.85264144,-56681.083941439996
1,-4690.9068,-43447.1651,-8713.3475,222.63294672,-48138.071899999995,-8490.71455328,-56628.78645328
2,-4694.4693,-43598.3166,-8581.9601,218.29247496,-48292.785899999995,-8363.66762504,-56656.45352504
3,-4720.1325,-43449.0723,-8604.4756,215.66917800000002,-48169.2048,-8388.806422,-56558.011222
4,-4702.4268,-43627.1796,-8473.4024,217.61959679999998,-48329.606400000004,-8255.782803200002,-56585.3892032
5,-4702.543,-43397.4858,-8782.1321,220.77001367999998,-48100.0288,-8561.362086320001,-56661.390886320005
6,-4714.6561,-43162.3668,-9050.6372,219.9256092,-47877.0229,-8830.7115908,-56707.7344908
7,-4782.1745,-43437.5549,-8830.4395,218.209176,-48219.729400000004,-8612.230324,-56831.95972400001
8,-4701.5924,-43191.8054,-9085.0537,221.44106592,-47893.3978,-8863.61263408,-56757.010434079995
9,-4733.0492,-43539.3648,-8738.4872,218.11242096,-48272.414000000004,-8520.37477904,-56792.788779040005
10,-4771.0325,-43091.2654,-9093.6104,217.02730248,-47862.2979,-8876.583097519999,-56738.88099752
11,-4736.2494,-43111.1903,-9063.795,220.36675608000002,-47847.4397,-8843.42824392,-56690.86794392
12,-4699.5013,-43596.0057,-8658.8834,214.81891919999998,-48295.507,-8444.0644808,-56739.5714808
13,-4696.5119,-43401.9217,-8901.8127,218.56073039999998,-48098.4336,-8683.2519696,-56781.6855696
14,-4757.5679,-43204.6619,-8891.243,212.26599575999998,-47962.2298,-8678.97700424,-56641.206804240006
15,-4702.5513,-43218.6364,-9025.568,217.78011072,-47921.1877,-8807.78788928,-56728.97558928
16,-4741.7788,-43324.756,-8901.6946,215.50464792,-48066.5348,-8686.189952080002,-56752.72475208
17,-4755.4989,-43334.4828,-8832.0404,214.82034191999998,-48089.9817,-8617.22005808,-56707.201758079995
18,-4751.3126,-43362.0523,-8845.283,215.94908016,-48113.3649,-8629.333919839999,-56742.69881984
19,-4715.2138,-43495.7739,-8822.0608,219.7154736,-48210.9877,-8602.3453264,-56813.333026399996
20,-4761.0189,-43244.9241,-9016.686,219.56193216,-48005.943,-8797.124067839999,-56803.06706784
21,-4682.3546,-43817.9544,-8525.5343,212.46408936,-48500.309,-8313.070210639999,-56813.37921064
22,-4716.904,-43696.8621,-8558.9656,214.67096063999998,-48413.7661,-8344.29463936,-56758.06073936001
23,-4699.9628,-43252.5175,-9011.0636,224.10449928,-47952.4803,-8786.95910072,-56739.43940072
24,-4691.6399,-43671.3893,-8695.0387,217.3375656,-48363.029200000004,-8477.701134399998,-56840.7303344
25,-4676.8453,-43450.4116,-8843.811,221.94409607999998,-48127.2569,-8621.86690392,-56749.12380392
26,-4717.199,-43448.3488,-8713.7973,219.2452956,-48165.5478,-8494.5520044,-56660.0998044
27,-4663.0003,-43561.3821,-8695.1481,215.37732024,-48224.3824,-8479.77077976,-56704.153179760004
28,-4693.1264,-43226.3277,-9047.156,224.35016616,-47919.4541,-8822.80583384,-56742.25993384
