GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4696.0393,-43430.8547,-8790.0496,217.08336168,-48126.894,-8572.966238320001,-56699.86023832
1,-4726.0662,-43624.4973,-8705.04,214.88923008,-48350.563500000004,-8490.150769920001,-56840.714269920005
2,-4660.511,-43544.3567,-8759.8628,218.16397367999997,-48204.867699999995,-8541.69882632,-56746.56652632
3,-4625.3501,-43232.0631,-8953.2737,223.37485848,-47857.413199999995,-8729.89884152,-56587.312041519996
4,-4633.493,-43333.5035,-8885.0297,222.61736808,-47966.9965,-8662.412331919999,-56629.40883192
5,-4607.6755,-43422.4918,-8946.9013,225.82233359999998,-48030.1673,-8721.0789664,-56751.2462664
6,-4713.6084,-43173.0586,-9023.6134,220.14932976,-47886.666999999994,-8803.46407024,-56690.13107023999
7,-4630.3506,-43269.4545,-8950.4372,222.33019896,-47899.8051,-8728.10700104,-56627.91210104
8,-4622.0258,-43701.4775,-8598.969,217.92987432,-48323.503300000004,-8381.03912568,-56704.54242568
9,-4673.1706,-43611.9564,-8767.9025,218.35179648,-48285.127,-8549.55070352,-56834.67770352001
10,-4624.9461,-43578.9162,-8694.0233,221.05693368000001,-48203.8623,-8472.96636632,-56676.82866632
11,-4642.8958,-43165.1636,-9141.8533,223.73930376,-47808.0594,-8918.113996240001,-56726.17339624
12,-4635.8172,-43387.8279,-8892.8149,218.73438288,-48023.645099999994,-8674.080517119999,-56697.72561711999
13,-4684.6505,-43183.4367,-9045.8429,222.42284352,-47868.087199999994,-8823.42005648,-56691.50725648
14,-4683.9547,-43114.8513,-9086.9338,221.12326295999998,-47798.806000000004,-8865.81053704,-56664.616537040005
15,-4662.2263,-43394.3954,-8826.7764,221.20212672,-48056.6217,-8605.57427328,-56662.19597328
16,-4687.0013,-43481.9213,-8767.7517,217.58064911999998,-48168.922600000005,-8550.17105088,-56719.09365088001
17,-4683.2771,-43443.6462,-8853.1043,220.79517048,-48126.9233,-8632.309129520001,-56759.23242952
18,-4659.7406,-43379.727,-8843.447,221.504706,-48039.467599999996,-8621.942294,-56661.409894
19,-4643.8786,-43398.1918,-8821.0581,221.62400712,-48042.0704,-8599.434092880001,-56641.50449288
20,-4653.6614,-43531.1159,-8751.7866,222.22333512,-48184.777299999994,-8529.56326488,-56714.340564879996
21,-4678.9408,-43276.4839,-8887.7252,220.32492839999998,-47955.4247,-8667.400271600001,-56622.82497160001
22,-4666.6781,-43654.6235,-8652.7048,219.49674407999998,-48321.3016,-8433.20805592,-56754.509655919996
23,-4616.9229,-43705.4204,-8613.4107,223.00585560000002,-48322.3433,-8390.4048444,-56712.7481444
24,-4687.2279,-43498.1606,-8746.7497,222.917184,-48185.3885,-8523.832516,-56709.221016
25,-4747.647,-43550.3709,-8666.8822,213.75365688,-48298.0179,-8453.12854312,-56751.14644312
26,-4667.6511,-43659.4258,-8635.3795,216.77639327999998,-48327.0769,-8418.603106719998,-56745.680006719995
27,-4716.2129,-43298.1703,-8835.2377,219.57491808,-48014.3832,-8615.66278192,-56630.04598192
28,-4681.623,-43504.0023,-8782.9664,220.40684568,-48185.6253,-8562.55955432,-56748.184854319996
29,-4699.0934,-43144.4012,-9067.2951,219.54658895999998,-47843.4946,-8847.74851104,-56691.24311103999
30,-4566.7048,-43430.1913,-8894.9777,225.05194799999998,-47996.8961,-8669.925752,-56666.821852
