GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4679.5219,-43633.1534,-8657.2876,220.7430756,-48312.6753,-8436.5445244,-56749.219824399996
1,-4715.946,-43929.002,-8403.1613,215.75965608,-48644.948000000004,-8187.4016439199995,-56832.34964392
2,-4699.7644,-43456.6569,-8774.6043,221.35133952,-48156.4213,-8553.25296048,-56709.67426048
3,-4713.7931,-43361.1927,-8905.1392,220.0113216,-48074.9858,-8685.127878399999,-56760.1136784
4,-4665.5111,-43627.6194,-8700.507,216.48695112,-48293.1305,-8484.02004888,-56777.150548879996
5,-4707.902,-43367.9205,-8879.3254,221.926644,-48075.8225,-8657.398756,-56733.221256000004
6,-4661.3277,-43426.0602,-8827.2186,224.3295,-48087.3879,-8602.8891,-56690.277
7,-4669.7419,-43202.5887,-9026.7406,221.80320072,-47872.3306,-8804.93739928,-56677.26799928
8,-4705.5012,-43480.0807,-8707.9416,215.96577336,-48185.5819,-8491.97582664,-56677.55772663999
9,-4689.9648,-43445.5009,-8765.3614,218.30816448,-48135.4657,-8547.05323552,-56682.518935520005
10,-4728.2688,-43466.6924,-8693.3528,218.05244711999998,-48194.9612,-8475.30035288,-56670.26155288
11,-4670.0765,-43616.3825,-8629.7536,219.80198807999997,-48286.459,-8409.95161192,-56696.41061192
12,-4676.6445,-43824.9532,-8538.79,219.55796352,-48501.597700000006,-8319.232036480002,-56820.82973648001
13,-4692.448,-43544.9753,-8768.5165,219.55469904,-48237.423299999995,-8548.96180096,-56786.38510095999
14,-4662.4574,-43704.1423,-8553.5795,222.87499775999999,-48366.5997,-8330.70450224,-56697.30420224
15,-4667.3474,-43536.6642,-8745.4433,222.57337248000002,-48204.0116,-8522.869927520002,-56726.881527519996
16,-4655.9864,-43403.2445,-8862.5101,221.748894,-48059.2309,-8640.761206,-56699.992106000005
17,-4694.0959,-43382.5005,-8782.3736,219.928014,-48076.5964,-8562.445586000002,-56639.041986000004
18,-4744.904,-43309.0262,-8845.8047,218.9531844,-48053.9302,-8626.851515600001,-56680.7817156
19,-4649.0714,-43582.5848,-8601.1817,215.14149504,-48231.6562,-8386.04020496,-56617.69640496
20,-4699.5646,-43253.4462,-8859.3638,216.93784391999998,-47953.0108,-8642.425956079998,-56595.436756079995
21,-4668.4165,-43424.6747,-8769.0577,218.36415456,-48093.0912,-8550.693545439999,-56643.78474544
22,-4690.3302,-43391.4938,-8767.3732,216.15572376,-48081.82399999999,-8551.217476239999,-56633.041476239996
23,-4667.5024,-43392.3587,-8758.052,217.00509048,-48059.861099999995,-8541.04690952,-56600.90800951999
24,-4722.0818,-43367.1292,-8802.7309,217.44069191999998,-48089.211,-8585.290208080001,-56674.50120808001
25,-4740.2178,-43291.0779,-8807.1377,217.70725968,-48031.295699999995,-8589.430440319999,-56620.726140319995
26,-4673.6882,-43332.8906,-8886.6844,217.20152448000002,-48006.578799999996,-8669.48287552,-56676.061675519995
27,-4722.1281,-43424.5237,-8874.0589,217.58310215999998,-48146.6518,-8656.47579784,-56803.12759783999
28,-4720.148,-43142.0342,-8956.085,213.88811832,-47862.1822,-8742.19688168,-56604.37908168
29,-4646.9537,-43332.2787,-8860.1877,216.82386072,-47979.2324,-8643.36383928,-56622.59623928001
30,-4665.2474,-43535.2079,-8736.0301,215.36989128,-48200.4553,-8520.66020872,-56721.11550872
31,-4662.1545,-43683.7175,-8611.1179,213.10244927999997,-48345.871999999996,-8398.015450719999,-56743.887450719994
32,-4688.8832,-43780.868,-8574.4164,218.30321664,-48469.7512,-8356.11318336,-56825.86438336
33,-4713.5402,-43434.0177,-8881.6655,220.22828712,-48147.5579,-8661.437212879999,-56808.99511288
34,-4693.6555,-43475.3593,-8831.8398,216.84686112,-48169.0148,-8614.99293888,-56784.00773888
35,-4671.3622,-43531.0985,-8725.0568,218.9844468,-48202.460699999996,-8506.072353200001,-56708.53305319999
36,-4718.0711,-43591.1407,-8742.2734,215.84040408,-48309.211800000005,-8526.43299592,-56835.64479592
37,-4661.2445,-43539.2153,-8812.0393,219.94974504,-48200.459800000004,-8592.08955496,-56792.54935496
38,-4717.7335,-43416.4189,-8908.024,214.95923424,-48134.1524,-8693.06476576,-56827.21716576
39,-4772.0242,-43263.818,-8993.8645,216.24919631999998,-48035.8422,-8777.61530368,-56813.457503679994
40,-4741.3542,-43409.3073,-8811.6476,215.99655408,-48150.6615,-8595.65104592,-56746.31254592
41,-4694.8246,-43652.8275,-8699.4009,216.4793652,-48347.6521,-8482.9215348,-56830.5736348
