GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-961.5585,-7956.7629,-2357.3437,61.88377536,-8918.321399999999,-2295.45992464,-11213.781324639998
1,-994.9686,-7874.7638,-2356.0984,62.378930880000006,-8869.732399999999,-2293.7194691199998,-11163.45186912
2,-1018.8292,-7767.4496,-2374.4092,61.30695599999999,-8786.2788,-2313.102244,-11099.381044
3,-994.31,-7968.4597,-2280.5765,60.945828479999996,-8962.7697,-2219.6306715200003,-11182.40037152
4,-1009.3737,-7845.4814,-2344.2195,61.46805672,-8854.855099999999,-2282.7514432800003,-11137.60654328
5,-996.124,-7899.8903,-2329.7409,62.24790384,-8896.0143,-2267.4929961599996,-11163.50729616
6,-986.6912,-7820.6441,-2357.9655,61.81027056,-8807.3353,-2296.15522944,-11103.490529440001
7,-1005.2948,-7863.0175,-2351.2634,62.203811759999994,-8868.3123,-2289.05958824,-11157.371888239999
8,-973.5306,-7953.2251,-2301.7704,60.774734880000004,-8926.7557,-2240.99566512,-11167.751365119999
9,-1003.3103,-7798.7382,-2432.3251,63.13755888,-8802.048499999999,-2369.18754112,-11171.236041119999
10,-953.1845,-7869.1456,-2355.7215,63.77376527999999,-8822.3301,-2291.94773472,-11114.277834719998
11,-971.3029,-7886.0348,-2355.6662,62.57330280000001,-8857.3377,-2293.0928972,-11150.4305972
12,-1016.8182,-7876.2927,-2364.7966,61.51964976,-8893.1109,-2303.27695024,-11196.387850239998
13,-969.1921,-7846.6949,-2379.7163,62.89972271999999,-8815.887,-2316.8165772800003,-11132.70357728
14,-991.5502,-7804.581,-2386.7457,61.18786943999999,-8796.1312,-2325.5578305599997,-11121.689030559999
15,-993.441,-7724.8646,-2440.8311,60.77678399999999,-8718.3056,-2380.0543159999997,-11098.359916
16,-967.0486,-7873.2901,-2377.658,64.87650864,-8840.3387,-2312.78149136,-11153.12019136
17,-975.3706,-7983.2802,-2300.2379,62.05179096,-8958.6508,-2238.1861090400002,-11196.83690904
18,-986.9757,-7874.6394,-2344.3745,62.254552319999995,-8861.615099999999,-2282.1199476799998,-11143.735047679998
19,-971.7415,-7859.0847,-2360.5723,63.75658607999999,-8830.8262,-2296.81571392,-11127.641913919999
20,-971.7862,-7963.8656,-2265.2394,61.8099696,-8935.6518,-2203.4294304,-11139.0812304
21,-976.1368,-7952.115,-2284.5126,63.68694984,-8928.2518,-2220.82565016,-11149.07745016
22,-963.8362,-7986.5633,-2297.3845,63.09137736,-8950.3995,-2234.29312264,-11184.69262264
23,-970.0742,-8024.0628,-2239.8286,63.933894,-8994.136999999999,-2175.894706,-11170.031706
24,-975.7725,-7957.9233,-2308.6054,62.94550176,-8933.695800000001,-2245.65989824,-11179.355698240002
25,-978.4846,-7983.2409,-2284.3823,61.510435199999996,-8961.7255,-2222.8718648000004,-11184.597364800002
26,-994.6387,-7850.0158,-2327.5314,62.040237839999996,-8844.6545,-2265.49116216,-11110.145662160001
27,-961.1712,-7866.2122,-2299.7681,63.32926032,-8827.3834,-2236.4388396799995,-11063.82223968
28,-983.599,-7904.1832,-2325.2088,62.717371199999995,-8887.7822,-2262.4914288,-11150.2736288
29,-993.8115,-7917.9585,-2345.5076,63.95121072,-8911.77,-2281.55638928,-11193.32638928
30,-983.4557,-7967.7901,-2284.1631,59.46183,-8951.2458,-2224.70127,-11175.94707
31,-962.6345,-7908.4247,-2357.6062,62.784698399999996,-8871.0592,-2294.8215016000004,-11165.8807016
32,-963.461,-7991.7915,-2246.2211,61.31151432,-8955.2525,-2184.9095856800004,-11140.162085680002
33,-1001.8553,-7862.5285,-2253.2984,60.581003040000006,-8864.3838,-2192.7173969600003,-11057.101196959999
34,-970.8412,-8028.9099,-2224.0488,61.984307519999994,-8999.7511,-2162.06449248,-11161.81559248
35,-974.8985,-8087.5648,-2182.0034,60.19644024,-9062.4633,-2121.80695976,-11184.270259759998
36,-983.601,-8124.8184,-2156.9368,60.70873896,-9108.4194,-2096.22806104,-11204.64746104
37,-996.5208,-7940.647,-2252.6939,61.40416824,-8937.1678,-2191.28973176,-11128.45753176
38,-982.4713,-7963.8592,-2283.1024,61.51338504,-8946.3305,-2221.58901496,-11167.91951496
39,-960.5819,-8029.7874,-2208.863,62.261817840000006,-8990.3693,-2146.60118216,-11136.970482159999
40,-1001.266,-7958.8453,-2299.4867,63.03173184,-8960.1113,-2236.45496816,-11196.56626816
41,-956.8858,-8103.795,-2173.0239,62.379987119999996,-9060.6808,-2110.6439128800002,-11171.32471288
42,-995.3216,-8045.2526,-2214.0715,62.294149440000005,-9040.5742,-2151.77735056,-11192.351550559999
43,-937.0835,-7997.8809,-2235.9657,62.65576943999999,-8934.9644,-2173.3099305600003,-11108.274330560002
44,-976.7445,-7961.0122,-2247.1218,63.19617623999999,-8937.7567,-2183.92562376,-11121.682323759998
45,-973.0245,-7797.621,-2402.0068,61.407117359999994,-8770.6455,-2340.59968264,-11111.245182640001
46,-961.998,-8007.8911,-2228.9496,61.871268959999995,-8969.8891,-2167.0783310399997,-11136.96743104
47,-977.8506,-7817.2009,-2363.042,62.12084256,-8795.0515,-2300.92115744,-11095.97265744
48,-990.5259,-7830.9747,-2409.9006,63.14944392,-8821.5006,-2346.75115608,-11168.25175608
49,-994.1733,-7879.1044,-2339.3845,61.929653040000005,-8873.2777,-2277.45484696,-11150.73254696
50,-984.4101,-7936.8509,-2304.1268,61.41816288,-8921.261,-2242.70863712,-11163.96963712
51,-976.5321,-7909.365,-2372.8621,64.18651752,-8885.8971,-2308.67558248,-11194.57268248
52,-949.6807,-7855.6283,-2424.3851,66.67154855999999,-8805.309000000001,-2357.71355144,-11163.02255144
53,-945.2206,-7875.986,-2409.2089,64.99696824,-8821.2066,-2344.21193176,-11165.418531759999
54,-960.3258,-7818.0696,-2387.5915,65.38430664,-8778.3954,-2322.20719336,-11100.60259336
55,-953.4371,-7876.3418,-2430.5331,65.00548368,-8829.7789,-2365.52761632,-11195.30651632
56,-981.6105,-7969.5546,-2366.1366,64.06922087999999,-8951.1651,-2302.0673791199997,-11253.23247912
57,-997.6066,-7972.5955,-2308.5153,63.382491359999996,-8970.2021,-2245.13280864,-11215.334908640001
58,-967.5134,-8011.0813,-2250.2402,62.359874639999994,-8978.5947,-2187.8803253600004,-11166.47502536
59,-988.6674,-7803.7905,-2436.0153,63.97353936,-8792.4579,-2372.04176064,-11164.49966064
60,-968.5347,-7937.4776,-2337.2015,66.91402152,-8906.0123,-2270.28747848,-11176.29977848
61,-961.1484,-7993.3497,-2294.3122,64.48369392000001,-8954.4981,-2229.82850608,-11184.326606080002
62,-979.7122,-7847.5458,-2391.8167,64.43114184000001,-8827.258,-2327.38555816,-11154.64355816
63,-970.7424,-7951.8282,-2376.9315,65.15950608,-8922.5706,-2311.77199392,-11234.34259392
64,-980.3257,-7904.7609,-2381.4651,63.36035423999999,-8885.0866,-2318.10474576,-11203.19134576
65,-940.1069,-7941.8349,-2368.5706,65.16466919999999,-8881.9418,-2303.4059308,-11185.3477308
66,-984.8415,-7892.6779,-2359.7485,64.03653432,-8877.5194,-2295.71196568,-11173.23136568
67,-944.9374,-7807.8837,-2424.096,64.66427136,-8752.821100000001,-2359.43172864,-11112.252828640001
68,-944.6352,-7798.5088,-2421.0279,66.53581199999999,-8743.144,-2354.492088,-11097.636088000001
69,-980.3332,-7743.4614,-2467.1152,64.877094,-8723.794600000001,-2402.2381060000002,-11126.032706000002
70,-967.839,-7886.6918,-2371.0249,62.17919064,-8854.5308,-2308.84570936,-11163.376509360001
71,-994.5242,-7848.0161,-2376.7555,63.59799096,-8842.5403,-2313.15750904,-11155.69780904
72,-968.0418,-7833.4063,-2393.3666,65.2421124,-8801.4481,-2328.1244876,-11129.5725876
73,-955.7562,-7837.9818,-2385.6249,65.67032232,-8793.738,-2319.9545776799996,-11113.69257768
74,-966.9885,-7897.058,-2355.8048,64.81468728,-8864.0465,-2290.99011272,-11155.03661272
75,-962.9554,-7978.6473,-2281.7744,66.3933816,-8941.6027,-2215.3810184,-11156.983718399999
76,-965.854,-7817.8174,-2371.0201,65.54306736,-8783.6714,-2305.4770326400003,-11089.148432639999
77,-953.1262,-7890.4785,-2407.0989,67.13650584,-8843.6047,-2339.96239416,-11183.56709416
78,-974.312,-7937.0411,-2293.2062,63.798266160000004,-8911.3531,-2229.40793384,-11140.76103384
79,-964.7887,-8044.0407,-2241.2347,64.34860032,-9008.829399999999,-2176.88609968,-11185.71549968
80,-978.6422,-7984.9303,-2266.0895,65.93928192,-8963.5725,-2200.15021808,-11163.72271808
81,-969.4044,-7961.3293,-2288.905,65.17721304,-8930.7337,-2223.7277869600002,-11154.461486960001
82,-978.2322,-7932.9266,-2327.9758,63.69630408,-8911.1588,-2264.27949592,-11175.43829592
83,-939.6151,-7933.2327,-2355.1082,67.48152264,-8872.8478,-2287.62667736,-11160.47447736
84,-966.1297,-8046.5783,-2303.9373,64.92441024,-9012.708,-2239.0128897600002,-11251.72088976
85,-969.6703,-8051.5097,-2271.8835,64.98512712,-9021.18,-2206.89837288,-11228.07837288
86,-964.5625,-7982.8603,-2314.1766,64.84064903999999,-8947.4228,-2249.33595096,-11196.75875096
87,-989.7922,-7953.2625,-2279.1798,61.00270415999999,-8943.0547,-2218.1770958399998,-11161.23179584
88,-970.6226,-7882.7332,-2303.6662,63.129329999999996,-8853.3558,-2240.53687,-11093.89267
89,-998.9481,-7915.1726,-2293.629,63.8882244,-8914.1207,-2229.7407756,-11143.8614756
90,-966.2966,-8062.7135,-2174.571,62.797156560000005,-9029.0101,-2111.77384344,-11140.78394344
91,-1000.0485,-7998.9783,-2216.0542,62.309993760000005,-8999.0268,-2153.74420624,-11152.77100624
92,-985.4215,-8040.0902,-2189.608,62.41814928,-9025.5117,-2127.1898507200003,-11152.70155072
93,-989.7593,-7981.1577,-2234.1858,63.25432056,-8970.917,-2170.93147944,-11141.848479440001
94,-954.5495,-7913.9247,-2313.4417,65.20210632,-8868.474199999999,-2248.23959368,-11116.713793679997
95,-966.5557,-7829.5621,-2385.1214,64.22099472,-8796.1178,-2320.90040528,-11117.01820528
96,-940.5718,-7758.8778,-2476.2688,66.6462348,-8699.4496,-2409.6225652,-11109.0721652
97,-961.6762,-8012.7078,-2240.8784,64.6029432,-8974.384,-2176.2754568,-11150.6594568
98,-937.9329,-8179.618,-2135.5136,64.16084376,-9117.5509,-2071.3527562400004,-11188.90365624
99,-935.735,-7903.4861,-2349.5289,65.16219744,-8839.2211,-2284.36670256,-11123.58780256
100,-945.1965,-8093.007,-2191.7902,64.00944288,-9038.2035,-2127.78075712,-11165.984257119999
101,-996.7933,-8014.9788,-2242.7458,62.12117952,-9011.7721,-2180.62462048,-11192.396720480001
102,-978.0787,-7954.9081,-2265.1302,63.192448799999994,-8932.986799999999,-2201.9377512,-11134.924551199998
103,-992.5129,-8089.9832,-2160.5457,61.78861296,-9082.4961,-2098.75708704,-11181.253187040002
104,-988.5461,-8036.4447,-2215.3127,61.69308192,-9024.9908,-2153.61961808,-11178.61041808
105,-1007.4312,-7952.6001,-2306.7028,62.83250712,-8960.031299999999,-2243.87029288,-11203.901592879998
106,-1008.374,-8042.0596,-2198.4704,59.700158640000005,-9050.4336,-2138.77024136,-11189.20384136
107,-984.0404,-7789.0318,-2407.3908,63.07973783999999,-8773.0722,-2344.3110621600003,-11117.38326216
108,-975.0436,-7917.9403,-2307.4812,62.93639736,-8892.9839,-2244.54480264,-11137.52870264
109,-945.3734,-8014.7704,-2276.4282,65.65370904,-8960.1438,-2210.7744909599996,-11170.91829096
110,-986.6386,-7998.6451,-2288.1555,63.622160640000004,-8985.2837,-2224.53333936,-11209.817039360001
111,-989.9838,-7910.0026,-2321.3609,63.4631436,-8899.9864,-2257.8977564,-11157.8841564
112,-959.1146,-7976.4431,-2255.0182,63.64186848,-8935.557700000001,-2191.37633152,-11126.934031520002
113,-957.9776,-7980.3752,-2275.01,62.9903088,-8938.3528,-2212.0196912,-11150.372491200002
114,-988.5789,-7760.8023,-2411.5004,62.15644295999999,-8749.3812,-2349.34395704,-11098.72515704
115,-965.7246,-7840.7716,-2402.7891,65.09377872,-8806.4962,-2337.69532128,-11144.19152128
116,-956.5678,-7748.2032,-2363.0893,66.16351943999999,-8704.771,-2296.92578056,-11001.69678056
117,-946.754,-7868.8863,-2386.984,65.68667784,-8815.640300000001,-2321.29732216,-11136.937622160001
118,-973.0445,-7671.3267,-2500.373,64.23425352,-8644.3712,-2436.13874648,-11080.509946479999
119,-961.52,-7844.1639,-2368.6703,64.19563632,-8805.6839,-2304.47466368,-11110.15856368
120,-964.4732,-7935.4365,-2339.3408,63.2010996,-8899.9097,-2276.1397004,-11176.0494004
121,-958.4963,-7774.2569,-2362.2947,66.51507455999999,-8732.753200000001,-2295.77962544,-11028.532825440001
122,-959.6946,-7838.672,-2369.2626,65.56311576,-8798.3666,-2303.69948424,-11102.06608424
123,-955.0586,-7800.2465,-2430.8921,62.983065599999996,-8755.3051,-2367.9090344,-11123.2141344
124,-967.9844,-7790.7039,-2449.0078,63.24029495999999,-8758.6883,-2385.76750504,-11144.45580504
125,-965.7205,-7823.743,-2434.7242,64.67750568,-8789.4635,-2370.04669432,-11159.51019432

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-708.9221,-6024.2771,-2076.6635,49.91004072,-6733.1992,-2026.75345928,-8759.95265928
1,-740.4758,-5983.5468,-2035.0213,49.7594844,-6724.0226,-1985.2618156,-8709.284415600001
2,-750.7346,-5944.5569,-2030.649,48.563286479999995,-6695.291499999999,-1982.08571352,-8677.377213519998
3,-738.4318,-6057.5122,-2005.2608,48.65256504,-6795.944,-1956.6082349600001,-8752.55223496
4,-745.8514,-6017.6121,-1998.1992,49.06214064,-6763.4635,-1949.13705936,-8712.60055936
5,-730.4945,-5996.6225,-2034.1172,49.92154128,-6727.117,-1984.19565872,-8711.31265872
6,-735.0892,-5911.6176,-2077.1672,49.42601568,-6646.7068,-2027.7411843199998,-8674.44798432
7,-748.7065,-5963.548,-2030.2282,49.961879999999994,-6712.2545,-1980.26632,-8692.52082
8,-715.2993,-6024.2743,-2024.7059,50.11989912,-6739.5736,-1974.58600088,-8714.15960088
9,-739.9264,-6026.1706,-2025.0486,49.57324848,-6766.097000000001,-1975.47535152,-8741.57235152
10,-713.0423,-6011.3608,-2009.7081,50.93079984,-6724.4031,-1958.77730016,-8683.180400160001
11,-724.3999,-6009.5987,-2020.7999,50.420686319999994,-6733.9986,-1970.37921368,-8704.377813680001
12,-753.4762,-6004.0386,-2023.5152,49.5858492,-6757.5148,-1973.9293508,-8731.4441508
13,-715.6435,-6015.6074,-2005.2165,50.67255168,-6731.2509,-1954.54394832,-8685.79484832
14,-730.8884,-5908.809,-2051.4273,48.83401368,-6639.6974,-2002.5932863199998,-8642.29068632
15,-732.5224,-5888.2318,-2085.6112,49.800414239999995,-6620.754199999999,-2035.8107857599998,-8656.564985759998
16,-724.5687,-6029.627,-2008.4447,50.311632960000004,-6754.1957,-1958.13306704,-8712.32876704
17,-723.9702,-6080.3238,-1988.0128,48.85982568,-6804.294,-1939.1529743199999,-8743.44697432
18,-747.0356,-6006.5669,-2002.0109,48.80115288,-6753.6025,-1953.20974712,-8706.81224712
19,-714.8086,-6084.1825,-1950.385,50.490390239999996,-6798.9911,-1899.89460976,-8698.88570976
20,-720.7801,-6103.0614,-1919.4366,48.521494080000004,-6823.8414999999995,-1870.91510592,-8694.75660592
21,-729.4998,-6114.557,-1899.9824,50.31669384,-6844.0568,-1849.6657061600001,-8693.72250616
22,-716.2238,-6140.364,-1927.3678,49.80756456,-6856.587799999999,-1877.56023544,-8734.14803544
