GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-962.5093,-7553.2206,-2806.7866,64.72185048,-8515.7299,-2742.06474952,-11257.79464952
1,-913.9827,-7757.7165,-2730.471,63.677398319999995,-8671.699200000001,-2666.79360168,-11338.49280168
2,-953.0527,-7671.8112,-2775.9824,64.96275744,-8624.8639,-2711.0196425599997,-11335.883542560001
3,-925.0797,-7726.5515,-2706.5165,65.65690079999999,-8651.6312,-2640.8595992,-11292.490799199999
4,-970.4201,-7672.9933,-2763.8628,61.505358480000005,-8643.4134,-2702.35744152,-11345.77084152
5,-938.681,-7725.9127,-2693.3026,64.40354352,-8664.5937,-2628.89905648,-11293.49275648
6,-946.3062,-7608.3369,-2749.0554,64.72658736,-8554.643100000001,-2684.3288126400003,-11238.971912640001
7,-969.0367,-7609.1132,-2794.6968,61.6264128,-8578.1499,-2733.0703872000004,-11311.2202872
8,-939.4997,-7615.2931,-2792.1312,65.00719296,-8554.7928,-2727.12400704,-11281.91680704
9,-951.9218,-7586.573,-2793.3496,62.84383632,-8538.4948,-2730.50576368,-11269.00056368
10,-964.2847,-7678.0977,-2731.5082,62.46504503999999,-8642.3824,-2669.0431549600003,-11311.42555496
11,-984.5923,-7796.8666,-2655.1318,61.27928712,-8781.4589,-2593.85251288,-11375.31141288
12,-980.3195,-7647.1266,-2664.6406,59.129907839999994,-8627.4461,-2605.51069216,-11232.95679216
13,-992.4716,-7746.2582,-2664.1499,63.0244404,-8738.729800000001,-2601.1254596,-11339.8552596
14,-979.4019,-7686.7512,-2731.1971,62.32373352,-8666.1531,-2668.8733664799997,-11335.02646648
15,-980.7883,-7690.9545,-2698.5865,62.85777408,-8671.7428,-2635.7287259199998,-11307.47152592
16,-976.1798,-7853.1892,-2628.0948,61.48913256,-8829.369,-2566.6056674399997,-11395.974667440001
17,-959.7488,-7784.1866,-2666.1875,62.35096824,-8743.9354,-2603.83653176,-11347.77193176
18,-977.4397,-7599.0691,-2793.5207,62.8868736,-8576.5088,-2730.6338264,-11307.1426264
19,-974.2895,-7684.3648,-2750.0103,61.26788664,-8658.6543,-2688.74241336,-11347.39671336
20,-957.3645,-7740.3163,-2696.608,64.26123335999999,-8697.6808,-2632.34676664,-11330.027566640001
21,-977.647,-7691.0212,-2686.3627,63.290832480000006,-8668.6682,-2623.07186752,-11291.74006752
22,-971.1264,-7651.5481,-2753.0719,63.90133775999999,-8622.6745,-2689.17056224,-11311.84506224
23,-988.8658,-7720.0216,-2720.2965,61.69804703999999,-8708.8874,-2658.59845296,-11367.48585296
24,-950.3482,-7643.9198,-2800.2735,65.13227495999999,-8594.268,-2735.14122504,-11329.409225039999
25,-982.2334,-7553.3478,-2817.0145,62.918619119999995,-8535.581199999999,-2754.09588088,-11289.677080879997
26,-974.3357,-7764.3182,-2657.0206,62.668239840000005,-8738.6539,-2594.35236016,-11333.006260159998
27,-966.7638,-7811.744,-2628.2708,62.09543304,-8778.5078,-2566.17536696,-11344.68316696
28,-956.7742,-7811.0435,-2612.3559,64.6189956,-8767.8177,-2547.7369044,-11315.5546044
29,-949.1807,-7734.7273,-2710.3506,64.91067696,-8683.908,-2645.4399230400004,-11329.347923039999
30,-960.711,-7798.4111,-2673.073,65.36888423999999,-8759.1221,-2607.7041157599997,-11366.82621576
31,-937.4695,-7854.3254,-2679.9272,67.03466976,-8791.794899999999,-2612.8925302400003,-11404.68743024
32,-946.6965,-7807.3014,-2668.0436,65.45848607999999,-8753.9979,-2602.58511392,-11356.583013919999
33,-955.4105,-7714.9419,-2764.3731,64.79391528,-8670.3524,-2699.57918472,-11369.93158472
34,-960.972,-7718.2812,-2692.2804,63.54382392,-8679.253200000001,-2628.7365760800003,-11307.989776080001
35,-992.9324,-7812.5724,-2662.0194,63.46205928,-8805.5048,-2598.55734072,-11404.06214072
36,-950.9569,-7741.6647,-2703.0706,64.24607160000001,-8692.6216,-2638.8245284,-11331.4461284
37,-954.0081,-7625.5158,-2784.9289,65.26513872,-8579.5239,-2719.66376128,-11299.187661279999
38,-951.0327,-7768.7221,-2640.3683,63.87890472,-8719.7548,-2576.4893952800003,-11296.24419528
39,-932.2304,-7751.8301,-2674.444,64.74730896,-8684.0605,-2609.69669104,-11293.757191039998
40,-993.0614,-7739.193,-2642.0753,61.3129284,-8732.2544,-2580.7623716,-11313.0167716
41,-960.6969,-7703.6366,-2683.0287,62.16691608,-8664.3335,-2620.8617839199997,-11285.19528392
42,-994.3678,-7737.2528,-2649.927,61.29261648,-8731.6206,-2588.63438352,-11320.25498352
43,-976.7896,-7667.0341,-2722.2292,62.54584776,-8643.823699999999,-2659.68335224,-11303.507052239998
44,-959.3317,-7797.5833,-2613.9599,64.08549504,-8756.915,-2549.87440496,-11306.78940496
45,-939.9399,-7849.0654,-2593.8031,65.65838904,-8789.0053,-2528.14471096,-11317.150010960002
46,-957.6718,-7731.1483,-2684.6339,63.10553544,-8688.820099999999,-2621.5283645599998,-11310.348464559998
47,-982.0541,-7654.3164,-2746.3271,64.32642072,-8636.370499999999,-2682.00067928,-11318.371179279999
48,-957.744,-7791.5013,-2691.45,65.07365616,-8749.2453,-2626.3763438399997,-11375.621643839999
49,-952.3061,-7645.9565,-2698.8136,65.0039184,-8598.2626,-2633.8096815999997,-11232.0722816
50,-954.4056,-7635.7398,-2730.9694,64.89567504,-8590.145400000001,-2666.07372496,-11256.219124960002
51,-943.795,-7650.7764,-2723.4887,65.22340824,-8594.571399999999,-2658.26529176,-11252.83669176
52,-963.8672,-7778.8559,-2623.0436,63.846526319999995,-8742.7231,-2559.19707368,-11301.92017368
53,-948.2237,-7702.4967,-2692.646,66.880854,-8650.7204,-2625.765146,-11276.485546
54,-949.561,-7753.5441,-2687.5807,65.3581332,-8703.1051,-2622.2225668,-11325.327666800002
55,-966.1057,-7717.2507,-2698.8669,64.97864928,-8683.356399999999,-2633.88825072,-11317.244650719998
56,-961.5604,-7854.9101,-2676.2888,64.54428768,-8816.4705,-2611.74451232,-11428.215012319999
57,-955.6512,-7702.8211,-2711.1367,61.42607928,-8658.4723,-2649.71062072,-11308.18292072
58,-968.4152,-7667.0484,-2760.6028,65.15916768000001,-8635.4636,-2695.4436323200002,-11330.90723232
59,-966.5305,-7537.2141,-2849.0068,65.83137552,-8503.7446,-2783.17542448,-11286.920024480001
60,-951.8904,-7737.7679,-2727.3399,63.81259272,-8689.6583,-2663.52730728,-11353.185607279998
61,-958.7661,-7698.684,-2766.406,64.53721296,-8657.4501,-2701.86878704,-11359.31888704
62,-959.9361,-7754.6202,-2726.0204,62.95004352000001,-8714.5563,-2663.0703564799996,-11377.626656479999
63,-945.606,-7714.439,-2749.5949,65.39379192,-8660.045,-2684.2011080800003,-11344.24610808
64,-933.6611,-7749.5854,-2764.1517,64.08051191999999,-8683.2465,-2700.07118808,-11383.31768808
65,-946.3318,-7701.4656,-2711.2956,64.23897312,-8647.797400000001,-2647.05662688,-11294.85402688
66,-951.1085,-7660.9505,-2706.1251,64.57237056,-8612.059,-2641.5527294400003,-11253.61172944
67,-943.9686,-7695.3034,-2758.71,62.70762384,-8639.271999999999,-2696.00237616,-11335.27437616
68,-942.9407,-7661.9256,-2748.5764,63.739812959999995,-8604.8663,-2684.83658704,-11289.702887039999
69,-976.7553,-7744.9376,-2651.9255,62.431565760000005,-8721.6929,-2589.49393424,-11311.18683424
70,-929.5577,-7631.1921,-2738.6672,65.65725,-8560.7498,-2673.0099499999997,-11233.75975
71,-950.2217,-7619.4949,-2763.8129,63.598024079999995,-8569.7166,-2700.21487592,-11269.93147592
72,-919.8238,-7689.2816,-2735.0132,65.43697032,-8609.1054,-2669.57622968,-11278.681629679999
73,-955.7857,-7696.2782,-2707.6327,61.85140848,-8652.0639,-2645.78129152,-11297.845191519998
74,-959.9775,-7673.3576,-2783.0011,63.46045079999999,-8633.3351,-2719.5406492,-11352.8757492
75,-961.9399,-7653.5024,-2766.9794,63.88138368,-8615.4423,-2703.09801632,-11318.54031632
76,-958.7254,-7782.6691,-2677.3891,61.697840400000004,-8741.3945,-2615.6912595999997,-11357.0857596
77,-960.5608,-7663.9329,-2796.8371,61.4785572,-8624.493699999999,-2735.3585428,-11359.8522428
78,-930.1033,-7643.5288,-2836.2315,63.64735776,-8573.6321,-2772.58414224,-11346.21624224
79,-950.7029,-7756.6261,-2630.0867,63.31505688,-8707.329,-2566.7716431199997,-11274.10064312
80,-953.8109,-7749.9863,-2676.3122,63.47433456,-8703.797199999999,-2612.83786544,-11316.63506544
81,-970.8726,-7609.1611,-2735.7961,64.06017696,-8580.0337,-2671.73592304,-11251.76962304
82,-930.7683,-7757.9761,-2687.286,65.10925512,-8688.7444,-2622.17674488,-11310.92114488
83,-944.7434,-7755.9188,-2674.2072,63.591689519999996,-8700.6622,-2610.61551048,-11311.277710479999
84,-956.0464,-7578.0161,-2778.8166,64.62266543999999,-8534.0625,-2714.1939345600003,-11248.25643456
85,-928.6576,-7649.7642,-2692.6066,64.37010959999999,-8578.4218,-2628.2364904,-11206.658290399999
86,-941.5939,-7605.9948,-2809.4771,63.4387788,-8547.5887,-2746.0383212,-11293.6270212
87,-959.9403,-7574.3992,-2869.7229,63.657834480000005,-8534.3395,-2806.06506552,-11340.40456552
88,-939.9815,-7614.4345,-2767.1646,65.82953664,-8554.416000000001,-2701.3350633600003,-11255.751063360001
