GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
125,-4767.1019,-43474.0273,-8761.0878,213.45882623999998,-48241.1292,-8547.62897376,-56788.758173760005

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4629.437,-43301.1217,-8648.5071,223.16543064,-47930.5587,-8425.341669360001,-56355.90036936
1,-4570.8936,-43344.2385,-8642.707,223.41244752,-47915.1321,-8419.29455248,-56334.426652480004
2,-4615.9019,-43342.8995,-8707.125,223.96182552,-47958.8014,-8483.16317448,-56441.96457448
3,-4594.536,-43417.7781,-8625.0312,225.266652,-48012.3141,-8399.764548,-56412.078648
4,-4635.2103,-43458.2576,-8580.8391,224.4393936,-48093.467899999996,-8356.3997064,-56449.867606399996
5,-4654.9556,-43454.5579,-8563.09,222.98817024,-48109.5135,-8340.10182976,-56449.615329759996
6,-4669.0399,-43296.2541,-8716.6635,223.70335631999998,-47965.293999999994,-8492.96014368,-56458.254143679995
7,-4655.361,-43403.0923,-8643.1502,225.87179544,-48058.453299999994,-8417.27840456,-56475.73170456
8,-4584.0946,-43518.4685,-8620.5337,224.98105464,-48102.5631,-8395.55264536,-56498.11574536
9,-4657.3239,-43378.9704,-8679.1625,226.51254071999998,-48036.2943,-8452.649959280001,-56488.94425928
10,-4633.0817,-43569.5977,-8436.2389,222.01969752,-48202.6794,-8214.21920248,-56416.89860248
11,-4705.9406,-43062.3653,-8841.9833,225.86487839999998,-47768.3059,-8616.1184216,-56384.424321599996
12,-4637.4982,-43359.1326,-8672.7487,228.72453696,-47996.6308,-8444.02416304,-56440.65496304
13,-4605.1797,-43495.5943,-8478.1142,225.30294143999998,-48100.774,-8252.81125856,-56353.58525856
14,-4623.096,-43246.5013,-8646.4053,227.79164016,-47869.5973,-8418.61365984,-56288.21095984
15,-4609.4163,-43269.6609,-8681.4193,227.45162304,-47879.0772,-8453.96767696,-56333.044876960004
16,-4677.1679,-43123.84,-8852.4159,228.3340104,-47801.0079,-8624.0818896,-56425.089789599995
17,-4644.8475,-43272.6125,-8781.0799,226.19652839999998,-47917.46000000001,-8554.8833716,-56472.3433716
18,-4685.8775,-43092.4427,-8843.1197,225.73807992,-47778.3202,-8617.38162008,-56395.70182008
19,-4694.3222,-42950.4138,-9045.5652,227.12097816,-47644.736000000004,-8818.44422184,-56463.180221840004
20,-4678.0675,-43069.9341,-8768.2232,223.74657575999998,-47748.001599999996,-8544.47662424,-56292.478224239996
21,-4693.7804,-43188.2505,-8675.5632,223.08353496,-47882.0309,-8452.47966504,-56334.51056504
22,-4575.7901,-43352.9738,-8676.3452,226.43503488,-47928.7639,-8449.91016512,-56378.67406512
23,-4634.3148,-42921.6421,-9086.4014,229.298508,-47555.9569,-8857.102892,-56413.059792
24,-4610.7677,-43020.1867,-9026.3129,228.67690608,-47630.9544,-8797.635993920001,-56428.59039392001
25,-4641.2208,-43131.4449,-8921.2657,228.31769952,-47772.665700000005,-8692.94800048,-56465.613700480004
26,-4605.6981,-43367.4216,-8715.1924,228.25743696,-47973.1197,-8486.93496304,-56460.054663040006
27,-4605.3603,-43266.4438,-8769.9219,228.99648456,-47871.8041,-8540.925415439999,-56412.729515440005
28,-4596.9075,-43173.8712,-8799.2406,228.4036452,-47770.7787,-8570.8369548,-56341.6156548
29,-4639.4711,-43503.9661,-8526.763,227.30349743999997,-48143.4372,-8299.459502560001,-56442.89670256
30,-4638.3643,-43048.1563,-8923.2157,225.83133432,-47686.5206,-8697.38436568,-56383.904965680005
31,-4627.9596,-43367.5479,-8587.5554,219.72432312,-47995.5075,-8367.83107688,-56363.33857688
32,-4643.972,-43113.7125,-8736.4322,219.7850652,-47757.6845,-8516.6471348,-56274.3316348
33,-4667.1575,-42703.1865,-9223.8638,224.07980184,-47370.344000000005,-8999.78399816,-56370.12799816
34,-4693.6382,-43124.2255,-8881.5679,223.78018032,-47817.8637,-8657.78771968,-56475.651419680005
35,-4650.0806,-43523.8762,-8620.4984,223.83405648,-48173.9568,-8396.66434352,-56570.621143519995
36,-4674.475,-43232.6684,-8798.7393,225.18722519999997,-47907.1434,-8573.5520748,-56480.6954748
37,-4598.1889,-43598.8916,-8590.403,224.59685256,-48197.080500000004,-8365.80614744,-56562.886647440006
38,-4664.8052,-43413.2231,-8641.2271,223.97606064,-48078.028300000005,-8417.25103936,-56495.27933936001
39,-4660.5286,-43139.735,-8781.1602,221.09290992,-47800.2636,-8560.06729008,-56360.33089008
40,-4726.2757,-43293.3148,-8691.859,214.88188968,-48019.5905,-8476.97711032,-56496.56761032
41,-4669.3112,-43402.7078,-8568.7051,220.69539648,-48072.019,-8348.00970352,-56420.02870352
42,-4639.3542,-43420.6579,-8594.6588,222.00526584,-48060.0121,-8372.65353416,-56432.665634159996
43,-4673.2507,-43685.5282,-8352.6755,220.62221712000002,-48358.7789,-8132.05328288,-56490.832182879996
44,-4660.8657,-43505.3926,-8648.4713,218.78170776000002,-48166.2583,-8429.68959224,-56595.94789224
45,-4629.0045,-43185.589,-8913.7184,225.67134815999998,-47814.5935,-8688.04705184,-56502.64055184
46,-4687.2313,-42983.8423,-9016.72,221.73298344,-47671.073599999996,-8794.987016559999,-56466.06061656
47,-4588.7832,-43244.1682,-8858.7139,232.73951328,-47832.9514,-8625.974386720001,-56458.92578672
48,-4620.425,-43284.0062,-8746.1007,225.61107624,-47904.431200000006,-8520.48962376,-56424.92082376001
49,-4673.6889,-43480.6037,-8624.7029,221.01453791999998,-48154.2926,-8403.68836208,-56557.98096208001
50,-4667.4707,-42983.4025,-9000.9398,225.18114984,-47650.873199999995,-8775.75865016,-56426.631850159996
51,-4613.9371,-43383.8319,-8710.7548,226.9555632,-47997.769,-8483.799236800001,-56481.568236800005
52,-4627.0137,-43426.7115,-8617.3845,229.0610952,-48053.7252,-8388.3234048,-56442.0486048
53,-4647.919,-43153.0103,-8820.8414,229.11930504,-47800.9293,-8591.72209496,-56392.65139496
54,-4659.9664,-43101.6162,-8956.4903,225.9459072,-47761.582599999994,-8730.544392799999,-56492.12699279999
55,-4681.82,-43260.2868,-8846.3512,223.78097087999998,-47942.1068,-8622.57022912,-56564.67702912
56,-4674.9026,-43613.418,-8425.767,220.83556608,-48288.3206,-8204.93143392,-56493.25203392
57,-4632.3988,-43387.2607,-8651.9536,222.02186112,-48019.6595,-8429.931738880001,-56449.59123888
58,-4637.9704,-43556.8727,-8512.2538,225.43799832,-48194.8431,-8286.81580168,-56481.65890168
59,-4665.9412,-43394.5213,-8544.425,221.70546288,-48060.4625,-8322.71953712,-56383.182037119994
60,-4627.2718,-43821.3505,-8368.9808,220.54060295999997,-48448.6223,-8148.4401970399995,-56597.06249704
61,-4647.782,-43578.1695,-8517.7042,219.28073976,-48225.9515,-8298.42346024,-56524.374960240006
62,-4642.4025,-43266.1202,-8810.4109,224.75023632,-47908.5227,-8585.66066368,-56494.18336368001
63,-4626.0946,-43388.7544,-8660.8089,221.39074943999998,-48014.849,-8439.41815056,-56454.26715056001
64,-4708.6966,-43315.0211,-8713.1522,222.05361744,-48023.7177,-8491.09858256,-56514.81628256001
65,-4722.0398,-43130.1788,-8852.2478,214.10797176,-47852.2186,-8638.139828239999,-56490.35842824
66,-4653.2928,-43405.4237,-8622.522,219.35591352,-48058.7165,-8403.166086480001,-56461.88258648001
67,-4634.9858,-43187.7229,-8801.2593,219.17692151999998,-47822.7087,-8582.08237848,-56404.791078480004
68,-4679.1523,-43428.1848,-8585.9891,218.64556295999998,-48107.337100000004,-8367.34353704,-56474.68063704
69,-4644.4659,-43518.3969,-8559.7848,223.83959112,-48162.8628,-8335.945208879999,-56498.808008880005
70,-4674.6827,-43294.415,-8683.3252,222.71443632,-47969.0977,-8460.610763679999,-56429.70846368
71,-4627.6079,-43337.1032,-8828.7069,223.88818248,-47964.7111,-8604.81871752,-56569.52981752
72,-4598.229,-43204.3578,-8933.398,225.23316984,-47802.5868,-8708.16483016,-56510.75163016
73,-4675.0762,-43145.6239,-8837.9308,223.25589792,-47820.7001,-8614.67490208,-56435.37500208001
74,-4659.4863,-43206.6737,-8793.221,222.62447376,-47866.159999999996,-8570.596526239999,-56436.756526239995
75,-4708.16,-43127.6803,-8889.54,221.45176295999997,-47835.840299999996,-8668.088237040001,-56503.928537039996
76,-4718.7972,-43265.1086,-8871.7,218.27809728,-47983.9058,-8653.421902720002,-56637.32770272
77,-4676.0813,-43468.0512,-8635.5119,222.18336503999998,-48144.1325,-8413.32853496,-56557.46103496
78,-4662.4158,-43024.3138,-9042.4944,223.39875744,-47686.729600000006,-8819.09564256,-56505.82524256
79,-4618.2059,-43294.9328,-8790.6528,224.46240767999998,-47913.1387,-8566.19039232,-56479.329092320004
80,-4657.2195,-43411.4417,-8651.5615,221.92568495999998,-48068.6612,-8429.63581504,-56498.29701504
81,-4673.2966,-43547.2377,-8570.2253,220.47719616,-48220.5343,-8349.74810384,-56570.28240384
82,-4651.4602,-43036.5967,-9001.8086,223.35200496,-47688.0569,-8778.456595040001,-56466.51349504
83,-4631.8746,-43240.9497,-8757.4062,222.73678944,-47872.8243,-8534.66941056,-56407.49371056
84,-4697.3971,-43202.2113,-8775.1947,218.73528000000002,-47899.608400000005,-8556.45942,-56456.067820000004
85,-4686.8194,-43393.3402,-8555.4816,218.02751568,-48080.1596,-8337.45408432,-56417.61368432
86,-4692.3383,-43168.8333,-8703.4877,216.90576647999998,-47861.1716,-8486.58193352,-56347.75353352
87,-4680.0017,-43277.7275,-8635.9802,220.19455295999998,-47957.7292,-8415.78564704,-56373.51484704
88,-4674.957,-43269.7655,-8695.7067,216.7681644,-47944.7225,-8478.9385356,-56423.66103560001
89,-4695.5567,-43289.0314,-8668.6269,220.10918687999998,-47984.5881,-8448.51771312,-56433.10581312
90,-4687.5086,-43255.055,-8697.9192,220.94534448,-47942.5636,-8476.97385552,-56419.537455519996
91,-4672.9148,-43396.9892,-8583.3947,217.49172480000001,-48069.904,-8365.9029752,-56435.8069752
92,-4621.4787,-43255.8338,-8716.784,223.83776952,-47877.3125,-8492.94623048,-56370.258730479996
93,-4634.3365,-43204.4668,-8786.2993,223.59412224,-47838.8033,-8562.70517776,-56401.50847776
94,-4637.5413,-43567.0648,-8499.7676,221.86658807999999,-48204.6061,-8277.90101192,-56482.50711191999
95,-4751.4427,-43372.2694,-8645.7689,213.3780372,-48123.7121,-8432.390862799999,-56556.1029628
96,-4657.7001,-43473.6157,-8542.0624,218.73150864,-48131.315800000004,-8323.330891360001,-56454.64669136001
97,-4670.4628,-43393.9009,-8604.9658,218.31248879999998,-48064.3637,-8386.6533112,-56451.0170112
98,-4622.8211,-43364.2585,-8683.5209,224.60228496,-47987.079600000005,-8458.91861504,-56445.99821504
99,-4651.671,-43248.815,-8851.7257,220.57853472,-47900.486000000004,-8631.147165280001,-56531.63316528001
100,-4648.2135,-43270.5263,-8731.9513,220.8927924,-47918.739799999996,-8511.0585076,-56429.798307599995
101,-4646.7135,-43410.6185,-8590.579,220.89918887999997,-48057.331999999995,-8369.67981112,-56427.01181111999
102,-4701.0256,-43293.4453,-8719.9142,221.57938224,-47994.4709,-8498.33481776,-56492.80571776
103,-4659.282,-43265.0114,-8769.9365,219.13189416,-47924.2934,-8550.80460584,-56475.09800584001
104,-4696.5674,-43047.2092,-8900.8531,218.78177903999998,-47743.7766,-8682.07132096,-56425.84792096
105,-4676.9317,-43234.3195,-8798.6357,217.72508184,-47911.2512,-8580.91061816,-56492.16181816
106,-4694.8543,-43482.6048,-8555.9005,217.98257256,-48177.4591,-8337.91792744,-56515.377027439994
107,-4653.2951,-43549.8471,-8575.5894,217.4754888,-48203.1422,-8358.1139112,-56561.2561112
108,-4698.1221,-43418.6089,-8611.8857,218.8926432,-48116.731,-8392.9930568,-56509.7240568
109,-4725.1101,-43189.5412,-8899.2778,219.75251328000002,-47914.6513,-8679.52528672,-56594.176586719994
110,-4691.414,-43327.2597,-8692.4768,218.66791464,-48018.6737,-8473.80888536,-56492.482585360005
111,-4687.4661,-43387.9989,-8628.6725,219.5673192,-48075.465,-8409.105180800001,-56484.570180799994
112,-4731.4665,-43315.6913,-8668.9369,220.72326263999997,-48047.1578,-8448.21363736,-56495.37143736
113,-4660.6913,-43273.3414,-8695.9747,220.85511264,-47934.032699999996,-8475.11958736,-56409.15228736
114,-4697.5217,-43530.3609,-8520.9759,219.51694584,-48227.8826,-8301.45895416,-56529.34155416
115,-4692.57,-43461.6126,-8625.2166,218.4957072,-48154.1826,-8406.7208928,-56560.9034928
116,-4663.4186,-43535.2586,-8674.0926,220.08044447999998,-48198.6772,-8454.01215552,-56652.68935551999
117,-4673.3297,-43412.3763,-8585.6685,217.61343432,-48085.706000000006,-8368.05506568,-56453.76106568
118,-4675.2757,-43620.6128,-8491.989,215.81140104,-48295.8885,-8276.17759896,-56572.06609896
119,-4683.5305,-43092.974,-8893.279,223.07993568,-47776.5045,-8670.19906432,-56446.70356432001
120,-4650.0035,-43234.9198,-8765.1162,224.08351199999998,-47884.9233,-8541.032688000001,-56425.955988
121,-4736.9579,-43356.3611,-8686.8516,218.40884495999998,-48093.319,-8468.44275504,-56561.76175504
122,-4688.5658,-43090.6653,-8879.5757,219.48912648,-47779.231100000005,-8660.086573519999,-56439.31767352
123,-4676.6412,-43552.4441,-8453.7819,215.08914023999998,-48229.0853,-8238.69275976,-56467.77805976
124,-4711.4397,-43392.6042,-8587.6334,218.05721999999997,-48104.043900000004,-8369.57618,-56473.62008
125,-4713.2821,-43284.3699,-8705.1673,216.70265016,-47997.652,-8488.46464984,-56486.116649840005

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-2.6998,8.6345,-217.9559,5.1270768,5.934699999999999,-212.82882320000002,-206.89412320000002
1,-2.1063,8.2335,-219.8568,5.08450824,6.127199999999999,-214.77229176,-208.64509176
2,-2.943,11.8418,-216.7469,5.1643713600000005,8.8988,-211.58252864000002,-202.68372864000003
3,-2.078,6.3409,-219.7691,5.2255663199999995,4.2629,-214.54353368,-210.28063368
4,-2.2519,6.8139,-214.7625,5.34817512,4.562,-209.41432487999998,-204.85232487999997
5,-1.5435,7.9026,-218.3387,5.26782168,6.3591,-213.07087832,-206.71177831999998
6,-2.4769,5.9616,-214.7869,5.35330224,3.4846999999999997,-209.43359776,-205.94889776
7,-3.0993,3.899,-219.981,5.384626559999999,0.7997000000000001,-214.59637344,-213.79667344
