GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-941.5138,-7935.007,-2397.6159,64.5553872,-8876.5208,-2333.0605127999997,-11209.581312799999
1,-930.2509,-7937.5754,-2387.0037,65.31099479999999,-8867.8263,-2321.6927052,-11189.519005200002
2,-922.7674,-8026.7038,-2321.4388,64.29100896,-8949.4712,-2257.14779104,-11206.618991039999
3,-927.5091,-7955.0361,-2367.2947,63.07121448,-8882.5452,-2304.22348552,-11186.76868552
4,-936.2046,-7888.4313,-2360.3931,63.71417952,-8824.635900000001,-2296.6789204799998,-11121.31482048
5,-922.9151,-7808.4946,-2499.7273,63.42159024,-8731.4097,-2436.30570976,-11167.715409760001
6,-896.2841,-7939.0823,-2386.2376,64.79041824,-8835.3664,-2321.44718176,-11156.813581760001
7,-954.0356,-8094.7925,-2308.7537,62.45136648,-9048.828099999999,-2246.30233352,-11295.13043352
8,-967.258,-7933.3968,-2407.0737,61.81983288,-8900.6548,-2345.25386712,-11245.90866712
9,-939.5539,-7915.6429,-2428.0901,61.57210247999999,-8855.1968,-2366.51799752,-11221.714797519999
10,-948.2813,-7829.0291,-2480.0008,62.71154711999999,-8777.3104,-2417.28925288,-11194.59965288
11,-953.4858,-7888.6478,-2451.1297,63.04102631999999,-8842.1336,-2388.08867368,-11230.22227368
12,-948.7384,-7946.7804,-2439.9323,62.692603919999996,-8895.5188,-2377.23969608,-11272.75849608
13,-917.8198,-7996.2948,-2391.493,63.03648888,-8914.114599999999,-2328.45651112,-11242.57111112
14,-937.2734,-7891.5031,-2449.46,62.96235336,-8828.7765,-2386.49764664,-11215.274146639998
15,-920.7558,-7909.6167,-2525.2638,63.52772688,-8830.3725,-2461.73607312,-11292.10857312
16,-950.8552,-7826.7327,-2517.9113,62.49507912,-8777.587899999999,-2455.4162208800003,-11233.004120879998
17,-928.6296,-7899.2604,-2512.6153,63.91890936,-8827.89,-2448.69639064,-11276.586390639999
18,-950.6236,-7894.8581,-2457.7553,62.99033039999999,-8845.4817,-2394.7649696,-11240.246669600001
19,-941.2559,-8057.7196,-2308.8471,61.40634624,-8998.9755,-2247.44075376,-11246.416253759999
20,-928.8984,-8097.0442,-2312.2949,62.969885999999995,-9025.9426,-2249.325014,-11275.267613999999
21,-939.1519,-8029.7554,-2331.5442,62.904574079999996,-8968.9073,-2268.6396259199996,-11237.546925920002
22,-930.7973,-7899.1757,-2431.3178,64.11158207999999,-8829.973,-2367.2062179199997,-11197.179217919998
23,-937.347,-7882.0272,-2458.8978,65.23229304,-8819.3742,-2393.66550696,-11213.03970696
24,-932.8466,-7965.4661,-2489.3311,66.04514135999999,-8898.3127,-2423.28595864,-11321.59865864
25,-937.8229,-7822.5458,-2539.3325,64.39201416,-8760.368699999999,-2474.94048584,-11235.30918584
26,-969.7928,-7877.797,-2438.5893,61.9531848,-8847.5898,-2376.6361152,-11224.225915199999
27,-962.6907,-8007.7102,-2377.9596,61.328056319999995,-8970.4009,-2316.63154368,-11287.03244368
28,-947.4878,-8024.5183,-2319.723,59.91313248,-8972.0061,-2259.80986752,-11231.81596752
29,-940.6185,-7962.9416,-2433.4639,61.14837024,-8903.5601,-2372.31552976,-11275.875629760001
30,-941.2862,-7886.292,-2488.3501,62.74196712,-8827.5782,-2425.60813288,-11253.18633288
31,-950.1479,-7826.7084,-2505.8363,63.24057792,-8776.856300000001,-2442.59572208,-11219.452022080002
32,-952.8989,-7967.4355,-2425.724,63.95557032,-8920.3344,-2361.7684296800003,-11282.10282968
33,-966.6273,-7963.036,-2420.9964,60.448509359999996,-8929.6633,-2360.54789064,-11290.21119064
34,-930.7368,-7957.6581,-2391.7184,60.63347016,-8888.3949,-2331.0849298400003,-11219.479829839998
35,-956.9224,-7932.2494,-2375.9263,61.60644719999999,-8889.1718,-2314.3198528000003,-11203.4916528
36,-921.615,-8004.0419,-2374.8727,62.10681048,-8925.6569,-2312.7658895199997,-11238.42278952
37,-969.8599,-7949.3765,-2413.5507,59.6621052,-8919.2364,-2353.8885947999997,-11273.1249948
38,-941.7327,-8105.2817,-2339.5346,62.40082392,-9047.0144,-2277.1337760799997,-11324.14817608
39,-937.0872,-7915.7596,-2439.8358,63.88058304,-8852.846800000001,-2375.9552169599997,-11228.80201696
40,-924.8172,-8038.0976,-2317.2789,61.19786015999999,-8962.9148,-2256.08103984,-11218.99583984
41,-928.0328,-7983.3389,-2375.2376,63.11012184,-8911.3717,-2312.12747816,-11223.49917816
42,-937.2321,-7921.2324,-2472.6711,63.630316799999996,-8858.4645,-2409.0407832,-11267.5052832
43,-928.894,-7898.3908,-2402.8422,62.32421808,-8827.2848,-2340.5179819200002,-11167.80278192
44,-936.4189,-7893.2014,-2438.8179,64.19270592,-8829.6203,-2374.62519408,-11204.24549408
45,-930.0767,-7982.8259,-2411.5444,62.96386104,-8912.9026,-2348.58053896,-11261.48313896
46,-934.3946,-7860.8138,-2450.7441,65.14330824,-8795.2084,-2385.60079176,-11180.80919176
47,-915.8762,-7900.6423,-2406.8058,62.69581296,-8816.5185,-2344.1099870400003,-11160.62848704
