GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4745.3752,-43169.949,-8996.4462,217.6126272,-47915.3242,-8778.8335728,-56694.157772800005
1,-4716.839,-43374.3845,-8836.9808,222.35905872,-48091.2235,-8614.62174128,-56705.845241279996
2,-4686.8114,-43274.5828,-8881.2309,219.50053128,-47961.394199999995,-8661.73036872,-56623.12456872
3,-4711.8744,-43226.8389,-8803.0824,213.69637728,-47938.7133,-8589.386022719998,-56528.09932272
4,-4723.7487,-43279.5928,-8844.9533,221.23410768,-48003.341499999995,-8623.719192319999,-56627.060692319996
5,-4692.6803,-43276.0181,-8849.2144,221.0563944,-47968.6984,-8628.1580056,-56596.8564056
6,-4733.2129,-43182.9228,-8931.8447,219.04763255999998,-47916.1357,-8712.79706744,-56628.93276744
7,-4702.0492,-43546.3267,-8646.47,219.3976728,-48248.3759,-8427.0723272,-56675.4482272
8,-4694.3026,-43294.3762,-8911.8907,222.7076856,-47988.6788,-8689.1830144,-56677.8618144
9,-4781.9338,-43199.5789,-9024.0698,216.36968976,-47981.5127,-8807.700110239999,-56789.212810239995
10,-4688.6501,-43358.1999,-8849.006,214.7227524,-48046.85,-8634.2832476,-56681.1332476
11,-4768.8825,-43190.257,-9089.8149,218.17570967999998,-47959.1395,-8871.63919032,-56830.778690319996
12,-4691.0601,-43465.3364,-8782.8305,216.3117672,-48156.3965,-8566.5187328,-56722.9152328
13,-4679.023,-43394.75,-8829.2959,217.63466784,-48073.773,-8611.661232159999,-56685.43423216
14,-4663.2766,-43924.1186,-8521.6119,217.29605256,-48587.3952,-8304.31584744,-56891.71104744
15,-4666.7632,-43518.8093,-8814.5188,216.79384824000002,-48185.5725,-8597.72495176,-56783.29745176
16,-4717.0952,-43246.7121,-8984.5308,216.50082623999998,-47963.8073,-8768.02997376,-56731.83727376
17,-4694.1485,-43435.189,-8805.5859,220.2064632,-48129.3375,-8585.3794368,-56714.7169368
18,-4655.1258,-43332.0293,-8913.456,216.39433536,-47987.1551,-8697.06166464,-56684.216764640005
19,-4701.0251,-43163.9039,-9120.7207,218.41197696,-47864.929,-8902.30872304,-56767.237723039994
20,-4750.9956,-43376.2189,-8872.8852,215.20452528,-48127.2145,-8657.68067472,-56784.895174720004
21,-4709.55,-43106.8656,-9230.5009,215.65763496,-47816.4156,-9014.84326504,-56831.25886504
22,-4729.587,-43162.251,-9069.765,220.47297551999998,-47891.837999999996,-8849.292024479999,-56741.13002447999
23,-4723.2432,-43379.7759,-8927.8799,219.10815648,-48103.0191,-8708.77174352,-56811.79084352
24,-4749.4957,-43070.0936,-9219.077,219.60628487999998,-47819.5893,-8999.47071512,-56819.06001512
25,-4697.3088,-43221.6058,-9046.186,218.446146,-47918.9146,-8827.739854,-56746.654453999996
26,-4756.8703,-43073.545,-9150.2896,218.42766360000002,-47830.4153,-8931.8619364,-56762.2772364
27,-4723.2415,-43468.0856,-8835.7046,218.3503932,-48191.327099999995,-8617.354206799999,-56808.68130679999
28,-4701.3652,-43163.3031,-8974.6272,219.96910079999998,-47864.6683,-8754.658099200002,-56619.3263992
29,-4723.3668,-43333.1349,-8926.2455,221.14246752,-48056.50169999999,-8705.103032480001,-56761.604732479995
30,-4683.1256,-43276.1956,-8987.4432,218.33086824,-47959.3212,-8769.11233176,-56728.43353176
31,-4736.9739,-43148.7023,-8939.058,218.79745056000002,-47885.676199999994,-8720.260549440001,-56605.93674943999
32,-4695.7175,-42925.5702,-9099.0881,219.575304,-47621.2877,-8879.512796,-56500.800496
