GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4677.1117,-42880.806,-9142.2769,225.18942984,-47557.9177,-8917.08747016,-56475.00517016
1,-4655.615,-42976.8607,-9139.5735,227.95491744,-47632.475699999995,-8911.61858256,-56544.09428255999
2,-4693.757,-43122.4848,-8995.1461,223.46850744,-47816.241799999996,-8771.67759256,-56587.91939256
3,-4657.6892,-43336.8779,-8916.0232,226.2149604,-47994.5671,-8689.808239599999,-56684.375339599996
4,-4584.7044,-43465.4834,-8823.8628,228.99472128,-48050.1878,-8594.868078720001,-56645.05587872
5,-4690.5998,-43548.2892,-8788.2579,224.40325536,-48238.888999999996,-8563.85464464,-56802.743644639995
6,-4651.0543,-43028.6658,-9079.1039,225.40324679999998,-47679.720100000006,-8853.7006532,-56533.42075320001
7,-4703.4619,-43136.9274,-9025.9839,223.38366767999997,-47840.3893,-8802.60023232,-56642.98953232
8,-4676.5742,-43310.2189,-8873.7238,222.17778575999998,-47986.7931,-8651.54601424,-56638.33911424
9,-4681.0305,-43460.0324,-8743.1858,223.08044328,-48141.0629,-8520.10535672,-56661.16825672
10,-4683.0204,-43194.9384,-9041.7001,221.43102767999997,-47877.9588,-8820.26907232,-56698.22787232
11,-4627.5252,-43328.044,-8886.5943,227.09383344,-47955.5692,-8659.50046656,-56615.06966656
12,-4637.6666,-43395.3257,-8746.2331,221.81332103999998,-48032.9923,-8524.41977896,-56557.41207896
13,-4655.5374,-43292.4059,-8879.5919,223.01066088,-47947.9433,-8656.58123912,-56604.52453912
14,-4626.1881,-43201.8148,-9032.8448,226.56454992,-47828.0029,-8806.28025008,-56634.283150079995
15,-4715.0112,-43253.0783,-8949.8874,222.58655424,-47968.0895,-8727.300845759999,-56695.39034576
16,-4661.6466,-43412.4766,-8783.1378,228.11419368,-48074.1232,-8555.02360632,-56629.14680632
17,-4733.6321,-43085.0137,-8939.161,222.5554596,-47818.645800000006,-8716.6055404,-56535.251340400006
18,-4647.0182,-43265.8271,-8809.7555,224.17416504,-47912.8453,-8585.58133496,-56498.42663496
19,-4679.3113,-43377.7574,-8657.3217,221.58785376,-48057.0687,-8435.73384624,-56492.802546240004
20,-4744.4157,-43145.2839,-8855.9,219.42414,-47889.6996,-8636.47586,-56526.17546
21,-4693.7395,-43103.3224,-8947.5721,224.099514,-47797.0619,-8723.472586,-56520.534486
22,-4740.1861,-42903.0005,-9058.8234,222.232644,-47643.1866,-8836.590756,-56479.777356
23,-4677.0026,-43015.0578,-8999.5928,220.87553255999998,-47692.0604,-8778.71726744,-56470.77766744
24,-4737.8382,-43030.8373,-9018.6296,220.2485328,-47768.6755,-8798.3810672,-56567.0565672
25,-4758.8998,-42796.8532,-9102.3116,222.55192008,-47555.753,-8879.75967992,-56435.51267992
26,-4677.212,-43295.0888,-8864.5061,222.90812351999998,-47972.3008,-8641.597976480001,-56613.89877648
27,-4655.7075,-43323.8785,-8796.3222,222.21586656,-47979.585999999996,-8574.10633344,-56553.69233344
28,-4734.5514,-43067.4278,-8977.7651,220.41901872,-47801.9792,-8757.34608128,-56559.325281280006
29,-4685.8167,-42995.2494,-9027.2828,226.14583319999997,-47681.066100000004,-8801.1369668,-56482.20306680001
30,-4708.7775,-43415.9584,-8740.5224,217.20590352,-48124.7359,-8523.31649648,-56648.05239648
31,-4655.5095,-43522.0766,-8674.0922,222.76253591999998,-48177.5861,-8451.32966408,-56628.91576408
32,-4708.0115,-43306.4949,-8834.5468,223.46380440000001,-48014.5064,-8611.0829956,-56625.58939559999
33,-4661.5609,-43193.5429,-8931.3236,224.04002616,-47855.1038,-8707.283573839999,-56562.38737384
34,-4692.6732,-43234.3462,-8873.2451,220.11989832,-47927.0194,-8653.12520168,-56580.14460168
35,-4639.3704,-43439.7882,-8756.5795,222.47182224,-48079.1586,-8534.10767776,-56613.266277760005
36,-4707.6705,-43564.1911,-8744.275,218.73182975999998,-48271.8616,-8525.54317024,-56797.40477024
37,-4704.3552,-43067.5001,-8900.6609,219.87245736,-47771.855299999996,-8680.788442640001,-56452.64374264
38,-4719.9866,-43312.9457,-8829.1188,218.30164919999999,-48032.9323,-8610.8171508,-56643.749450799995
39,-4702.082,-43118.3147,-8950.4865,226.06966871999998,-47820.396700000005,-8724.416831280001,-56544.81353128
40,-4723.9902,-43229.9806,-9000.3782,217.11884904000001,-47953.9708,-8783.25935096,-56737.23015096
41,-4705.2935,-43166.0693,-8989.973,225.43078824,-47871.3628,-8764.54221176,-56635.90501176
42,-4650.2044,-43112.0673,-9072.8978,225.12973824,-47762.271700000005,-8847.76806176,-56610.03976176
43,-4767.5239,-43077.9977,-8974.8001,221.25218904000002,-47845.5216,-8753.54791096,-56599.06951096
44,-4714.4103,-43371.7795,-8726.9519,220.17537216,-48086.18979999999,-8506.77652784,-56592.96632783999
45,-4695.2721,-43183.038,-8877.5893,222.62381424,-47878.3101,-8654.96548576,-56533.27558576
46,-4696.6384,-43418.6336,-8714.7575,223.2779364,-48115.272,-8491.4795636,-56606.751563599995
47,-4704.4515,-43458.4453,-8751.7043,222.69427703999997,-48162.8968,-8529.01002296,-56691.90682296
48,-4702.0182,-43668.4376,-8497.0593,223.82652096,-48370.455799999996,-8273.232779040001,-56643.68857904
49,-4629.4295,-43660.4495,-8568.471,218.69987976,-48289.879,-8349.771120239999,-56639.650120239996
50,-4663.9609,-43353.3787,-8953.4824,221.81635224000001,-48017.3396,-8731.666047760002,-56749.00564776
51,-4667.4032,-43499.5157,-8549.2246,214.09387056,-48166.918900000004,-8335.13072944,-56502.04962944001
52,-4651.1478,-43711.6849,-8580.8935,221.2688664,-48362.8327,-8359.6246336,-56722.457333599996
53,-4715.7606,-43559.1985,-8728.2467,222.22884743999998,-48274.9591,-8506.01785256,-56780.97695256
54,-4709.7044,-43291.4054,-8889.6648,222.36558624,-48001.109800000006,-8667.299213760001,-56668.40901376001
55,-4667.8376,-43530.3316,-8746.3538,221.93461367999998,-48198.1692,-8524.419186320001,-56722.58838632
56,-4642.1775,-43238.0177,-8922.0905,228.5602164,-47880.195199999995,-8693.530283600001,-56573.72548359999
57,-4674.4023,-42992.3971,-9036.0585,226.74475872,-47666.7994,-8809.313741279999,-56476.11314128
