GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-990.5437,-7861.6061,-2669.2943,62.21581056,-8852.1498,-2607.07848944,-11459.22828944
1,-974.444,-7775.9544,-2697.4705,64.09513584,-8750.3984,-2633.37536416,-11383.77376416
2,-988.506,-7674.9923,-2824.2847,64.47113856,-8663.4983,-2759.8135614400003,-11423.31186144
3,-992.5521,-7716.7769,-2786.0852,64.13395536,-8709.329,-2721.95124464,-11431.28024464
4,-977.2474,-7725.8083,-2797.8809,63.62188128,-8703.055699999999,-2734.2590187200003,-11437.31471872
5,-961.4173,-7817.5605,-2754.0879,64.63685808,-8778.977799999999,-2689.45104192,-11468.428841919998
6,-974.2426,-7887.0944,-2637.5202,64.69976232,-8861.337,-2572.82043768,-11434.157437679998
7,-961.0792,-7790.9195,-2759.8138,64.79683488,-8751.9987,-2695.01696512,-11447.01566512
8,-968.9504,-7844.9483,-2696.5466,66.96365112000001,-8813.8987,-2629.58294888,-11443.481648879999
9,-993.4723,-7769.6482,-2771.5406,63.48372552,-8763.120499999999,-2708.05687448,-11471.17737448
10,-946.859,-7694.7059,-2833.1191,65.57439816,-8641.5649,-2767.54470184,-11409.109601839999
11,-951.8518,-7804.6227,-2730.2806,64.23771312,-8756.4745,-2666.04288688,-11422.517386880001
12,-996.7867,-7686.3182,-2776.3438,64.42298136,-8683.1049,-2711.92081864,-11395.025718640001
13,-954.3671,-7693.2425,-2769.0439,65.45887344,-8647.6096,-2703.58502656,-11351.19462656
14,-964.9224,-7687.0626,-2809.5843,65.66899896,-8651.985,-2743.91530104,-11395.900301040001
15,-980.2784,-7667.8974,-2857.0402,64.28699712,-8648.175799999999,-2792.75320288,-11440.929002879999
16,-969.6394,-7713.4554,-2813.5413,66.27037536,-8683.094799999999,-2747.27092464,-11430.36572464
17,-961.7379,-7907.8216,-2672.7937,64.86313392,-8869.5595,-2607.93056608,-11477.49006608
18,-1031.8967,-7654.7385,-2787.9626,62.23632192,-8686.6352,-2725.7262780799997,-11412.36147808
19,-979.1604,-7935.0995,-2589.1809,63.38051784,-8914.259900000001,-2525.80038216,-11440.06028216
20,-982.7391,-7837.8317,-2664.0208,61.80028488,-8820.5708,-2602.2205151199996,-11422.79131512
21,-1006.3184,-7775.8332,-2718.8785,62.82344663999999,-8782.1516,-2656.05505336,-11438.20665336
22,-969.3532,-7809.1779,-2700.2671,64.6413048,-8778.5311,-2635.6257952,-11414.156895200002
23,-982.4734,-7720.8518,-2743.0797,64.72489752,-8703.325200000001,-2678.3548024799998,-11381.680002480001
24,-973.1949,-7626.7547,-2827.1805,64.3968036,-8599.9496,-2762.7836964,-11362.7332964
25,-976.8831,-7751.556,-2759.137,65.65258727999999,-8728.4391,-2693.4844127200004,-11421.92351272
26,-978.7384,-7813.1497,-2734.439,64.65828888,-8791.8881,-2669.78071112,-11461.66881112
27,-1007.7432,-7788.4954,-2716.9249,64.03323744,-8796.2386,-2652.89166256,-11449.13026256
28,-999.4953,-7870.7851,-2634.0015,63.48391272,-8870.2804,-2570.51758728,-11440.79798728
29,-968.7804,-7810.3059,-2738.2491,65.01324095999999,-8779.0863,-2673.23585904,-11452.32215904
30,-953.9141,-7805.9744,-2716.0176,66.13739496,-8759.888500000001,-2649.88020504,-11409.76870504
31,-961.5419,-7729.1519,-2758.6496,65.94770304000001,-8690.6938,-2692.7018969600003,-11383.39569696
32,-972.2939,-7666.3461,-2777.7675,66.53365416,-8638.64,-2711.23384584,-11349.873845839998
33,-946.1083,-7747.2388,-2780.4784,66.79238832,-8693.3471,-2713.68601168,-11407.03311168
34,-972.4656,-7732.2182,-2756.2772,65.4293664,-8704.6838,-2690.8478336,-11395.531633600001
35,-984.8044,-7714.2803,-2747.8864,65.08663632,-8699.0847,-2682.79976368,-11381.884463679999
36,-945.8592,-7795.9523,-2671.4372,66.47124096,-8741.8115,-2604.9659590399997,-11346.77745904
37,-946.2831,-7798.9071,-2697.3639,66.95233488,-8745.190200000001,-2630.41156512,-11375.601765120002
38,-978.2868,-7925.4595,-2650.5409,65.68496567999999,-8903.7463,-2584.85593432,-11488.60223432
39,-978.0292,-7698.3199,-2744.5999,65.39254704,-8676.3491,-2679.20735296,-11355.55645296
40,-971.7902,-7732.9651,-2788.8519,64.969542,-8704.7553,-2723.8823580000003,-11428.637658
41,-990.727,-7794.2631,-2695.6922,63.98824176,-8784.9901,-2631.70395824,-11416.69405824
42,-983.323,-7756.0953,-2704.1622,64.38568968,-8739.4183,-2639.7765103200004,-11379.19481032
43,-954.5546,-7902.3563,-2658.5109,66.18067344,-8856.9109,-2592.33022656,-11449.24112656
44,-996.3024,-7747.7414,-2763.5013,65.4916212,-8744.0438,-2698.0096788,-11442.053478799999
45,-962.2625,-7851.1172,-2672.3386,65.9883672,-8813.3797,-2606.3502328,-11419.7299328
46,-985.0794,-7811.0963,-2728.6136,64.38582072,-8796.1757,-2664.22777928,-11460.403479280001
47,-983.7731,-7811.6799,-2701.0835,63.549898559999995,-8795.453,-2637.53360144,-11432.98660144
48,-977.2902,-7706.7931,-2818.2086,64.2405492,-8684.0833,-2753.9680508,-11438.0513508
49,-984.6863,-7814.6901,-2713.8618,64.60341408000001,-8799.3764,-2649.25838592,-11448.63478592
50,-952.1605,-7851.0114,-2671.305,65.53276128,-8803.171900000001,-2605.7722387199997,-11408.944138720002
51,-992.7091,-7761.2595,-2823.6052,65.20507704,-8753.9686,-2758.40012296,-11512.36872296
52,-988.6559,-7731.1455,-2809.4184,64.23849432,-8719.8014,-2745.17990568,-11464.981305680001
53,-982.5726,-7820.9432,-2726.5239,64.65906432,-8803.5158,-2661.86483568,-11465.38063568
54,-1001.0814,-7849.3599,-2699.1102,64.84220496,-8850.4413,-2634.26799504,-11484.709295040002
55,-976.3172,-7993.3437,-2616.6252,63.393518879999995,-8969.6609,-2553.23168112,-11522.89258112
56,-972.4046,-8011.004,-2581.3922,63.75520368,-8983.4086,-2517.63699632,-11501.04559632
57,-951.6031,-7852.8203,-2686.4967,65.9512404,-8804.4234,-2620.5454596,-11424.9688596
58,-966.7483,-7979.3289,-2563.8161,64.26675,-8946.0772,-2499.5493500000002,-11445.626549999999
59,-975.331,-7646.343,-2813.9137,65.936628,-8621.673999999999,-2747.977072,-11369.651072
