GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4651.713,-43451.3987,-8766.9819,224.52594048,-48103.111699999994,-8542.45595952,-56645.56765951999
1,-4690.6782,-43262.6015,-8994.1328,226.72360511999997,-47953.2797,-8767.40919488,-56720.68889488
2,-4694.6834,-43351.192,-8927.847,223.72314408,-48045.875400000004,-8704.12385592,-56749.99925592
3,-4650.9219,-43595.8377,-8707.6368,221.56102872,-48246.7596,-8486.07577128,-56732.835371279994
4,-4643.4099,-43436.5177,-8870.9936,224.34341831999998,-48079.927599999995,-8646.65018168,-56726.57778168
5,-4627.1706,-43491.5304,-8771.6224,220.54029768,-48118.701,-8551.08210232,-56669.78310232
6,-4634.575,-43484.5182,-8790.348,220.50641448,-48119.093199999996,-8569.84158552,-56688.934785519996
7,-4754.4214,-43474.8568,-8668.7948,215.24376312,-48229.2782,-8453.55103688,-56682.82923688
8,-4634.2171,-43400.6844,-8903.3893,224.52867288,-48034.9015,-8678.86062712,-56713.762127120004
9,-4631.4088,-43532.8246,-8777.4858,221.11057656,-48164.2334,-8556.37522344,-56720.60862344
10,-4676.2552,-43383.231,-8832.3137,218.94771528,-48059.4862,-8613.36598472,-56672.852184719995
11,-4665.6794,-43561.5163,-8700.0142,218.41829208,-48227.195700000004,-8481.59590792,-56708.79160792
12,-4631.0113,-43766.337,-8504.2492,218.9741688,-48397.3483,-8285.2750312,-56682.6233312
13,-4707.9825,-43595.4952,-8643.16,218.28788784,-48303.477699999996,-8424.87211216,-56728.34981215999
14,-4692.856,-43454.3624,-8775.2336,220.2748776,-48147.2184,-8554.958722399999,-56702.1771224
15,-4712.4393,-43410.0752,-8844.9214,218.75439672000002,-48122.5145,-8626.16700328,-56748.68150327999
16,-4690.2655,-43511.2964,-8741.2368,221.98884407999998,-48201.5619,-8519.24795592,-56720.80985592
17,-4665.7082,-43641.3946,-8679.7728,222.08276591999999,-48307.1028,-8457.69003408,-56764.79283408
18,-4743.9486,-43582.7749,-8687.4656,215.43045048,-48326.72349999999,-8472.03514952,-56798.75864951999
19,-4706.9082,-43465.5969,-8792.2112,216.89081208,-48172.505099999995,-8575.32038792,-56747.825487919996
20,-4660.1162,-43441.5893,-8843.4746,217.55125583999998,-48101.7055,-8625.923344159999,-56727.62884416
21,-4707.5587,-43298.2424,-8896.7357,219.79671335999998,-48005.801100000004,-8676.93898664,-56682.74008664
22,-4712.109,-43503.6388,-8717.6778,222.04684656,-48215.7478,-8495.630953439999,-56711.378753439996
23,-4721.1179,-43465.911,-8745.1944,215.47220184,-48187.0289,-8529.72219816,-56716.75109816
24,-4721.1906,-43665.195,-8606.7152,214.46287344,-48386.3856,-8392.252326560001,-56778.63792656
25,-4647.4164,-43241.9899,-8955.8713,220.40779752,-47889.4063,-8735.46350248,-56624.86980248
26,-4711.2159,-43061.0684,-9160.5357,218.02495752,-47772.2843,-8942.51074248,-56714.79504248
27,-4696.887,-43249.1304,-8936.5692,218.95905384,-47946.017400000004,-8717.61014616,-56663.62754616
28,-4683.5744,-43351.4353,-8925.5337,220.3674696,-48035.009699999995,-8705.1662304,-56740.17593039999
29,-4676.1404,-43782.2836,-8462.2812,216.35638487999998,-48458.424,-8245.924815119999,-56704.34881512
30,-4712.2275,-43452.7286,-8725.5144,211.62583512,-48164.9561,-8513.88856488,-56678.84466488
31,-4676.7258,-43650.2642,-8646.0847,221.3374752,-48326.99,-8424.7472248,-56751.737224799996
32,-4651.5566,-43656.0681,-8666.2204,222.88312656,-48307.6247,-8443.33727344,-56750.96197344
33,-4649.5104,-43475.1289,-8755.7658,220.2466644,-48124.6393,-8535.5191356,-56660.1584356
34,-4659.2592,-43495.1243,-8801.4269,218.2099104,-48154.3835,-8583.2169896,-56737.6004896
35,-4640.4578,-43175.9674,-8973.051,224.22854664,-47816.4252,-8748.822453359999,-56565.24765336
36,-4706.9542,-43505.3452,-8744.2865,216.74431944,-48212.2994,-8527.54218056,-56739.84158056001
37,-4691.1819,-43624.9943,-8632.7303,219.79819152,-48316.1762,-8412.93210848,-56729.10830848
38,-4680.6845,-43624.5113,-8609.9618,219.09741479999997,-48305.1958,-8390.864385199999,-56696.060185199996
39,-4689.101,-43590.7517,-8610.6816,222.75989927999998,-48279.8527,-8387.92170072,-56667.77440072
40,-4709.2608,-43450.4989,-8673.8607,221.80451904,-48159.759699999995,-8452.056180959999,-56611.81588095999
41,-4739.1141,-43377.3136,-8715.2769,217.51783632,-48116.4277,-8497.759063680001,-56614.186763679994
42,-4715.4734,-43612.4308,-8731.853,218.89225295999998,-48327.904200000004,-8512.960747039999,-56840.864947040005
43,-4717.8991,-43253.8207,-8940.1287,220.6115496,-47971.7198,-8719.517150399999,-56691.2369504
44,-4689.1459,-43575.1871,-8685.0467,222.12845783999998,-48264.333000000006,-8462.918242160002,-56727.251242160004
45,-4653.7815,-43545.0658,-8596.9223,214.931736,-48198.847299999994,-8381.990564,-56580.837863999994
46,-4655.948,-43648.5916,-8618.198,218.8515636,-48304.539600000004,-8399.346436400001,-56703.88603640001
47,-4650.745,-43511.0943,-8762.4791,219.85973135999998,-48161.8393,-8542.61936864,-56704.45866864001
48,-4680.2448,-43618.1492,-8643.2948,221.93840663999998,-48298.394,-8421.35639336,-56719.75039336
49,-4715.5807,-43634.1563,-8669.973,220.31364096,-48349.737,-8449.65935904,-56799.39635904
50,-4713.819,-43542.2372,-8752.6003,217.68773832,-48256.056200000006,-8534.91256168,-56790.96876168001
51,-4665.5212,-43745.1461,-8641.1611,218.81397384,-48410.6673,-8422.347126159999,-56833.01442616
52,-4708.9303,-43742.7068,-8522.0516,216.89568792,-48451.6371,-8305.155912080001,-56756.79301208
53,-4716.3623,-43588.2612,-8695.1395,221.63819832,-48304.6235,-8473.501301679999,-56778.12480168
54,-4722.683,-43318.1322,-8882.421,217.73128896,-48040.8152,-8664.68971104,-56705.50491104
55,-4665.4185,-43339.9647,-8883.5566,224.76525264,-48005.3832,-8658.79134736,-56664.174547359995
56,-4637.0262,-43574.3016,-8663.8327,221.75256887999998,-48211.3278,-8442.080131120001,-56653.40793112
57,-4694.6783,-43349.5581,-8767.0358,221.36183064,-48044.2364,-8545.67396936,-56589.91036936
58,-4647.528,-43548.6307,-8683.2481,220.7208276,-48196.1587,-8462.5272724,-56658.685972399995
59,-4658.9302,-43450.4335,-8808.4332,221.5242072,-48109.3637,-8586.9089928,-56696.272692800005
60,-4642.6353,-43787.8158,-8560.8008,217.69509816,-48430.4511,-8343.10570184,-56773.55680184
61,-4634.1971,-43728.4796,-8562.9184,222.50471976,-48362.676699999996,-8340.41368024,-56703.09038024
62,-4690.4157,-43713.39,-8517.7836,219.8916468,-48403.8057,-8297.8919532,-56701.6976532
63,-4692.8633,-43632.8534,-8666.9415,220.7850228,-48325.7167,-8446.1564772,-56771.873177199996
64,-4684.5708,-43339.1863,-8933.2519,219.58515504,-48023.7571,-8713.666744959999,-56737.42384496001
65,-4663.7395,-43485.6268,-8797.4348,219.47813856,-48149.366299999994,-8577.956661440001,-56727.32296144
66,-4684.6948,-43479.3485,-8836.5617,222.99349392,-48164.0433,-8613.56820608,-56777.61150607999
67,-4702.8957,-43256.0773,-8906.0695,221.16030264,-47958.973,-8684.909197359999,-56643.88219736
68,-4663.1989,-43364.7177,-8895.0826,222.83253432,-48027.916600000004,-8672.25006568,-56700.16666568001
69,-4744.4409,-43370.5964,-8825.8976,217.80410976000002,-48115.0373,-8608.09349024,-56723.13079024001
70,-4672.0407,-43121.1462,-9111.4987,219.70020888,-47793.1869,-8891.79849112,-56684.98539112
71,-4754.8379,-43011.9772,-9051.0861,222.06664224,-47766.8151,-8829.01945776,-56595.83455776
72,-4712.2944,-43090.5658,-9180.7843,222.05205216,-47802.860199999996,-8958.73224784,-56761.59244784
73,-4696.0286,-43387.4251,-8870.3437,220.03689239999997,-48083.4537,-8650.3068076,-56733.760507599996
74,-4644.8618,-43298.3234,-8953.4179,222.21675431999998,-47943.1852,-8731.201145680001,-56674.38634568
75,-4667.9379,-43292.6566,-9037.1175,219.73263768,-47960.5945,-8817.384862320001,-56777.97936232
76,-4703.2161,-42917.8875,-9252.1909,221.02768872,-47621.103599999995,-9031.16321128,-56652.266811279995
77,-4638.8933,-43151.1151,-9040.4955,226.82636208,-47790.008400000006,-8813.66913792,-56603.67753792001
78,-4708.4354,-43054.0691,-9126.839,220.67344223999999,-47762.5045,-8906.16555776,-56668.670057760006
79,-4664.8202,-42945.3375,-9227.501,220.80594743999998,-47610.1577,-9006.69505256,-56616.85275256
80,-4640.9067,-43410.6561,-8947.258,223.07575536,-48051.5628,-8724.18224464,-56775.74504464
81,-4654.5605,-43545.2276,-8701.4131,220.7868264,-48199.7881,-8480.626273599999,-56680.4143736
82,-4659.7619,-43337.0671,-8964.1222,223.55617823999998,-47996.829,-8740.56602176,-56737.39502176
83,-4703.1961,-43479.4227,-8826.4681,223.51459391999998,-48182.618800000004,-8602.95350608,-56785.57230608
84,-4657.8896,-43518.586,-8751.5009,226.49893992,-48176.475600000005,-8525.001960079999,-56701.477560080006
85,-4656.3673,-43301.7531,-8932.0992,223.62113664,-47958.1204,-8708.47806336,-56666.598463359995
86,-4730.2782,-43299.182,-8881.9305,220.88824775999998,-48029.4602,-8661.04225224,-56690.502452240005
87,-4759.6696,-43383.2363,-8856.1344,218.1047256,-48142.9059,-8638.0296744,-56780.9355744
88,-4653.4918,-43795.6921,-8577.251,219.09636215999998,-48449.1839,-8358.15463784,-56807.338537840005
89,-4673.4216,-43617.3531,-8574.8096,218.26962864,-48290.7747,-8356.53997136,-56647.31467136
90,-4646.6546,-43272.4863,-8977.6828,222.2602704,-47919.1409,-8755.4225296,-56674.5634296
91,-4668.8089,-43182.2191,-8921.0532,226.784718,-47851.028000000006,-8694.268482,-56545.296482000005
92,-4669.588,-43372.9952,-8829.9883,222.7717008,-48042.583199999994,-8607.216599200001,-56649.79979919999
93,-4617.2785,-43680.6406,-8569.6663,221.64142392,-48297.9191,-8348.02487608,-56645.943976079994
94,-4633.1445,-43812.5654,-8454.7415,219.02637312,-48445.7099,-8235.71512688,-56681.42502688
95,-4676.6806,-43372.8505,-8822.5403,217.446876,-48049.5311,-8605.093424,-56654.624524
96,-4679.1851,-43499.8574,-8671.0693,219.51447767999997,-48179.0425,-8451.554822319998,-56630.59732232
97,-4651.2805,-43859.8487,-8428.3708,216.61496856,-48511.1292,-8211.755831440001,-56722.88503144
98,-4687.6929,-43680.1482,-8630.2486,215.34959375999998,-48367.841100000005,-8414.89900624,-56782.74010624
99,-4755.9389,-43956.5816,-8401.4955,211.0169736,-48712.5205,-8190.478526400001,-56902.9990264
100,-4645.3683,-43787.2479,-8514.096,217.44997487999998,-48432.616200000004,-8296.646025119999,-56729.26222512
101,-4671.315,-43838.5241,-8515.1874,217.19911104,-48509.839100000005,-8297.988288960001,-56807.82738896001
