time_ns,pep_n_term_to_rec,pep_c_term_to_rec,pep_com_to_rec_com
15.716753022452504,50.23109167103687,69.59845136415976,54.697801816647505
15.889464594127807,50.96668448453737,71.2452695098133,54.592025431455525
16.06217616580311,51.19465877336268,70.1481040978399,54.64705653534591
16.23488773747841,51.75116731405247,70.18980398544018,54.504353364676795
16.407599309153714,50.585381237147395,70.95313524977308,54.65618544115797
16.580310880829014,50.61515716464005,70.529345740955,54.81725818153215
16.753022452504318,50.84480995401667,69.88627679899145,54.69206164445317
16.92573402417962,51.30233307224017,69.16217574897634,54.91459138822908
17.098445595854923,51.31457869194387,70.07572485185256,55.00195981244962
17.271157167530223,51.383529166151654,70.74301771395962,55.20560895054319
17.443868739205527,51.11670215993616,70.46921623314691,54.91205647199635
17.616580310880828,51.425572382210895,70.15741631981103,54.579351658307885
17.78929188255613,51.60522553821397,70.57968262204759,54.43457854822053
17.962003454231432,51.123750646634406,70.43342570918934,54.45928999499714
18.134715025906736,51.507928598177614,68.79071850086716,54.6307980744909
18.307426597582037,51.77035446447783,69.36009158986305,54.401827539146296
18.48013816925734,51.397066460461204,69.72806196154407,54.44300122603826
18.65284974093264,51.62771274806937,68.3360128973549,54.46748724482418
18.825561312607945,51.48613882084392,68.70123869280516,54.404616165087404
18.998272884283246,51.09125033994909,68.02102601831365,54.40824460413374
19.17098445595855,52.45733187428803,68.8601630513524,54.70576559316398
19.34369602763385,51.69471241073351,68.37326222985475,54.89999617183086
19.516407599309154,52.14247888184326,69.64560285640873,54.78894487089344
19.689119170984455,52.831374881841214,67.4404175343915,54.8336836436755
19.86183074265976,51.94768178133796,70.38556264359225,55.16085908508668
20.03454231433506,52.17699720035172,69.10771753524018,55.43057569455283
20.207253886010363,51.01815028613889,68.80875521351426,55.22152997517057
20.379965457685664,50.42005837661272,68.60633396040774,55.34994152897349
20.552677029360968,50.92362432612088,68.95148161838515,55.22835546277715
20.72538860103627,50.68670025590347,69.27764857590104,55.274143053361676
20.898100172711572,51.04136818459555,69.23708121818623,55.53576757978212
21.070811744386873,51.40117613119874,68.62042213604704,55.78586088551384
21.243523316062177,52.40705695915045,68.34044108708443,55.62744197796899
21.416234887737478,52.263494722822195,69.6598920574658,55.73522070014998
21.58894645941278,51.33809044579707,69.56486635031912,55.921464355652
21.761658031088082,51.37034513141917,68.67124122679503,55.367212319752326
21.934369602763386,51.9774923480271,71.3561082959497,55.2186350124795
22.107081174438687,51.10715473656799,68.67089739902501,55.150242837969365
22.27979274611399,51.508690365916,69.00089545272566,55.26738724129567
22.45250431778929,51.05860655287362,69.91041217828088,55.53313107950734
22.625215889464595,50.77989482954027,69.56485278345096,55.3310425593246
22.797927461139896,51.41733446691308,70.50878792962108,55.391011028967384
22.9706390328152,50.890383389140496,70.15304226732258,55.29937182301107
23.1433506044905,51.00033617522241,69.46590711469575,55.33501900903754
23.316062176165804,50.4055147063917,70.92603170862733,55.16542097869359
23.488773747841105,50.83469069417622,69.65197669181912,55.03033552136386
23.66148531951641,50.82403587037588,68.3873593629888,55.36822886534333
23.83419689119171,51.49957120448926,68.84256677587273,55.645809813803915
24.006908462867013,51.60099406722897,68.38601627359019,55.51505374380166
24.179620034542314,51.24383133027535,68.29310700303252,55.330348932639474
24.352331606217618,51.85135523918442,69.75176337241628,55.30745959456796
24.52504317789292,51.71868283733399,70.1883401561024,55.27045021953426
24.697754749568222,51.346829902265036,69.45574043204944,55.45907155294992
24.870466321243523,51.019641358850784,70.79370449966221,55.641759045600956
25.043177892918827,51.00702951174264,69.93349218640454,55.33861154455688
25.215889464594127,50.683222919194954,70.58441147839498,55.481728101946985
25.38860103626943,50.67470710593705,70.4618999265342,55.709352985785614
25.561312607944732,50.62825870991895,69.93278064927988,55.80241357778092
25.734024179620036,51.25581159363498,70.75921997937658,55.66469015172732
25.906735751295336,50.73934376769325,68.57003061559774,55.29657151912423
26.07944732297064,50.71465426396164,69.43227415869902,55.32180004948736
26.25215889464594,50.65758911230857,68.56108884821828,55.66122872102014
26.424870466321245,51.486855319671804,70.07937122384972,55.92573084429692
26.597582037996546,51.49087117690254,68.85753685349866,56.07526346564562
26.77029360967185,51.496314787531816,70.47344363827766,55.94564224843157
26.94300518134715,51.41180684190331,69.95804050980747,55.56924404546515
27.115716753022454,50.75889882509832,69.97106525311719,55.5958841166839
27.288428324697755,51.229266973212994,70.21423578394591,55.71430627970093
27.46113989637306,51.266359876337155,69.51008706434293,56.073606382237514
27.63385146804836,51.38073334176428,69.11416054920146,55.83910896944853
27.806563039723663,51.202603925736256,69.42219825791935,55.93820485200902
27.979274611398964,51.59569035416661,70.91524988979913,55.950896761329375
28.151986183074268,52.54011310270587,71.45621275443557,55.58199312521173
28.324697754749568,50.77557336171543,71.772597718388,55.67868339957832
28.497409326424872,51.653699585865816,72.70137965458858,55.48427659473245
28.670120898100173,51.610446624648,71.15283995767872,55.83603032458693
28.842832469775473,50.88202300886453,69.8664409049159,55.785731484224264
29.015544041450777,50.3584505511916,70.52646974823419,55.35551327132128
29.188255613126078,51.32840314016252,70.6881728220549,55.16011773298211
29.360967184801382,51.27824803846542,69.35893461426096,55.04416504869156
29.533678756476682,51.722631692934215,67.31811041041054,54.85543757841665
29.706390328151986,50.774215990757035,65.65726530415176,54.944189277435186
29.879101899827287,51.014697687552676,67.6703824184866,55.347739011730404
30.05181347150259,50.70966058271993,68.75463216985523,55.36351777692644
30.22452504317789,50.428064903914375,69.04030714546116,55.4811529005113
30.397236614853195,49.953712743763234,68.61687105243647,55.53576448073647
30.569948186528496,50.841023209742886,69.29346227518401,55.37711053568942
30.7426597582038,50.52502422149986,68.56208205561425,55.57611168644972
30.9153713298791,50.637945021586376,69.09085522023052,55.704957474003216
31.088082901554404,50.903795791264066,69.49967237437833,55.791834014427934
31.260794473229705,50.791965906959305,69.0390984184578,55.81171378004467
31.43350604490501,51.576382938220135,68.44971758760921,56.07984708088155
31.60621761658031,50.91040369308721,67.03858669822456,55.81702394904545
31.778929188255614,51.598702207070055,67.17737215756122,55.98399255711153
31.951640759930914,51.1609713377886,68.03548470744059,55.92184199026287
32.12435233160622,51.463784799302296,66.41097196992023,55.78282874329334
32.29706390328152,51.69702097933887,68.42631579241824,55.95204636532005
32.46977547495682,51.6779396441015,68.89941861723756,55.98294933286716
32.64248704663213,51.40609155308622,67.92031879342865,55.95982303013637
32.81519861830743,51.62108296841372,68.58586617899911,55.34784563594289
32.98791018998273,52.62240841015431,67.3882046048531,55.227523820882254
33.16062176165803,52.25890376117122,69.60578117712335,55.33430225616454
33.333333333333336,52.541652213665635,68.25464848951911,55.3461253715549
33.506044905008636,52.4504197680033,68.34364671221881,55.222051146510815
33.67875647668394,51.63968820784799,71.22080369144933,55.106087998137916
33.85146804835924,52.1882404113403,68.32396032294236,55.17742193784415
34.024179620034545,52.182242722230335,69.65254420576218,54.853587717342265
34.196891191709845,51.98524445188105,68.91218115211731,54.54996617709062
34.369602763385146,51.97667642452497,67.48575432627116,54.45334382822247
34.542314335060446,52.277378000417144,68.99390740604132,54.43464069381816
34.715025906735754,51.8524714484414,67.34807873144331,54.90975560285644
34.887737478411054,52.25064323137324,68.12225612217759,55.0288961673856
35.060449050086355,51.893315758844885,66.98807635114223,54.95397788006159
35.233160621761655,52.02142668532398,68.06916163177648,55.4370921963685
35.40587219343696,52.191891989807694,68.07085085228799,55.380294850001306
35.57858376511226,53.767884617267356,68.74019520941252,54.69090286333331
35.751295336787564,54.22389316887052,68.47208494147924,54.817750819344575
35.924006908462864,54.57065328432866,66.38159326085147,54.590548806446826
36.09671848013817,54.14213984509465,66.18503639073019,54.3118552004168
36.26943005181347,54.68494061323911,65.22455642178954,54.37050803525718
36.44214162348877,53.797223661024276,68.6945842827544,54.49451967772726
36.61485319516407,53.19199297205961,69.80428764263479,54.51692362346939
36.78756476683938,53.26114575568957,68.04382678439346,54.72832147704238
36.96027633851468,52.852271228142094,70.1073218336686,54.617249542733404
37.13298791018998,53.339969811685016,68.88902661993797,54.789858431929126
37.30569948186528,52.513186181077984,68.95045265851927,55.284650644215915
37.47841105354059,53.61837468578953,67.49814370102966,54.95955114564832
37.65112262521589,53.479196048238144,68.84100872356841,54.84758332721799
37.82383419689119,53.02651638650659,68.74109568861078,54.740373897962854
37.99654576856649,53.4858490654423,69.39353573191511,54.52893161187119
38.1692573402418,53.06313245831657,69.32464161636581,54.43793220698713
38.3419689119171,53.07818839438694,70.26709302136115,54.170535217813494
38.5146804835924,53.15150533262555,69.98857278166514,54.07716027771821
38.6873920552677,52.83482393860068,70.03692427660731,54.061004492182384
38.86010362694301,52.83101650918983,69.19512413722627,54.007569139920406
39.03281519861831,53.51781821498785,66.74424398692989,54.02489785410466
39.20552677029361,53.321764296729164,70.55319456917333,54.07626500323004
39.37823834196891,53.26630392251054,68.4852353701631,53.942596710823054
39.55094991364422,52.23738940010703,67.39803076511282,53.928003365494604
39.72366148531952,52.51442643961821,66.66252386753571,53.769368499492494
39.89637305699482,52.92713497220471,67.57361063558426,53.777249758782254
40.06908462867012,52.664153330860934,68.29137713627061,54.103738503271934
40.241796200345426,52.96531756554747,68.46076847435974,54.246737569057046
40.41450777202073,53.239035492710485,67.61994575981991,54.05142890577921
40.58721934369603,53.33167593041515,67.63265218011036,53.82163654037472
40.75993091537133,53.48692314532743,67.07243048893062,54.171094605646786
40.932642487046635,53.71233436169607,68.06045679836767,54.096198257895956
41.105354058721936,53.63265242153583,68.17943822947738,53.90595842899363
41.278065630397236,52.889550908086406,68.82691013255538,53.517390616472035
41.45077720207254,52.31404941154909,68.89988418168006,53.72896120634976
41.623488773747845,52.44877157740612,66.78311189521735,53.74872096157026
41.796200345423145,52.673644942840696,67.4674328152349,53.82317332914187
41.968911917098445,52.77505632930234,68.08830586667158,53.54507898477733
42.141623488773746,52.99668497786338,67.61296400971413,53.708094830849774
42.314335060449054,52.744505532531115,68.93775495319267,53.96101937759259
42.487046632124354,52.54191868493126,69.72358952899852,54.27627874763932
42.659758203799655,53.25300298981985,69.01742160196568,53.92891726299348
42.832469775474955,53.096018293226706,68.0346843960136,53.99464232471746
43.005181347150256,53.235520655613904,68.9127291692265,53.96369778406349
43.17789291882556,53.263936498306386,68.26738692930775,54.392067542953484
43.350604490500864,54.15069346179592,68.7007427178483,54.45125256083208
43.523316062176164,53.514288004021964,67.98789438192097,54.769263744708574
43.696027633851465,52.9576781132339,68.84838978405273,54.28174371761026
43.86873920552677,53.62297576557915,68.30432722599608,54.557128891555465
44.04145077720207,54.1247385721746,69.08632033714075,54.299073019893314
44.21416234887737,53.16028755329257,68.84587943148135,54.278060727539355
44.386873920552674,53.04520479675474,70.32055070905733,54.372526144587766
44.55958549222798,53.191764874633215,65.88292538612583,54.50363749099175
44.73229706390328,53.50814823188457,67.7511758979737,54.06917251166212
44.90500863557858,54.0417123427612,67.91810550933175,54.54075797111188
45.07772020725388,53.54120410935325,66.21813694026365,54.58811210693389
45.25043177892919,54.86666349301121,68.04596154193621,54.67101959437952
45.42314335060449,54.075776418564246,68.73871887939771,54.507464780390066
45.59585492227979,52.84761777998132,69.55622578203817,54.34241006309935
45.76856649395509,52.76879697396274,68.66539608717781,54.542935785168076
45.9412780656304,52.02176011523223,69.13865247194441,54.811629905818506
46.1139896373057,53.060088037109786,69.26920230853091,54.83107619478233
46.286701208981,53.34099572369728,67.95987607995767,54.78198037579162
46.4594127806563,53.629832131431826,65.37751687650037,54.61431314332987
46.63212435233161,53.129152447541706,66.05380164264923,54.719376839958926
46.80483592400691,54.033707961676065,66.1221757956189,54.72232164881294
46.97754749568221,54.87468984232556,68.59458021577153,54.91596791883799
47.15025906735751,53.25867020559724,67.17902558861346,55.07591800566086
47.32297063903282,53.95103746979125,70.47785684760095,54.643008819655364
47.49568221070812,53.50234988119264,69.96305688834896,54.713435220754285
47.66839378238342,53.46061892913334,69.61500796174376,54.64033909844089
47.84110535405872,54.1608670617702,69.89688864252086,54.171154405745575
48.01381692573403,54.32224232360035,70.79970297143048,54.53948839276744
48.18652849740933,53.64141015567528,69.9787323080943,54.711404465154686
48.35924006908463,53.67543879193798,69.33452538190653,54.83348587586027
48.53195164075993,52.546570564270866,70.23316231341997,54.63340957656007
48.704663212435236,52.61757089679051,69.98558870683938,54.612447665924556
48.877374784110536,52.277628379092874,69.88499093456258,54.18748181170062
49.05008635578584,53.01171126953468,68.9976311201133,54.42277419922673
49.22279792746114,52.93515599039838,70.15004242863483,54.34673024331277
49.395509499136445,51.700317883495764,69.69568747780666,54.594568290958826
49.568221070811745,51.32770950211008,70.26392597478443,54.62232368783596
49.740932642487046,51.816995400899316,69.20600062952448,55.00760291489377
49.913644214162346,52.57663904885465,71.1097608142167,54.7586604693276
50.086355785837654,53.41693581374505,70.92717572751266,54.738536259784105
50.259067357512954,51.97439777710012,69.57077205062413,54.59833348439182
50.431778929188255,51.61310068338481,67.45451574462746,54.66834611729227
50.604490500863555,51.3603877057952,69.17905634453138,54.564394580809896
50.77720207253886,52.75156578975027,69.12761715183674,54.416267538542556
50.94991364421416,53.40762712642437,67.97437968685749,54.474161793417224
51.122625215889464,53.520396723595304,67.43812365529831,55.09656325413296
51.295336787564764,53.25709194914474,68.73498415893447,54.859571781717
51.46804835924007,52.62977512991304,69.11554393576114,54.64517720856966
51.64075993091537,53.40629267679796,68.12037358231042,54.67790489943789
51.81347150259067,52.3001795194888,67.48654214440766,55.130017493701224
51.98618307426597,52.38457069550616,69.4857690066021,54.72575975076085
52.15889464594128,52.41935715820464,68.47884060633298,54.90283559179427
52.33160621761658,52.671192066549764,69.19557061391484,54.90477854775413
52.50431778929188,52.71760209291278,66.35205453124131,54.99558754678341
52.67702936096718,52.597208592168,66.11778846646675,54.850899515076065
52.84974093264249,52.52043805513975,65.52359001680034,54.761417877165904
53.02245250431779,52.86481315338575,64.8419966103468,54.89040268663066
53.19516407599309,51.813753792607955,64.90639168836698,54.998837554134205
53.36787564766839,52.04863695447328,64.67197235569337,55.304545984972826
53.5405872193437,51.50750845104659,64.402271739156,54.99789712658681
53.713298791019,53.46821783133998,64.74309000845183,55.13258851786709
53.8860103626943,53.26806445875504,63.90223994543827,55.242527348936036
54.0587219343696,51.20506152739688,63.4780623089482,55.602003733982535
54.23143350604491,51.12897834668825,64.71666457410788,55.333146973569995
54.40414507772021,52.40966977325887,63.73561981485037,55.43112929541285
54.57685664939551,52.16184356953701,63.99549705020792,55.236406570521346
54.74956822107081,52.1999918663653,64.12730206657332,55.03760566862305
54.92227979274612,52.170356253802765,64.36653154402457,54.8586834644872
55.09499136442142,52.300030447112825,64.69539264547099,54.9406387207724
55.26770293609672,51.8670149683053,63.494385841087556,55.380098848427
55.44041450777202,52.528660898103624,63.170407168643685,55.25415152608832
55.613126079447326,51.501957738982426,64.76137172519186,55.37161399272512
55.78583765112263,51.41109139841461,64.07864346793411,55.187211057175055
55.95854922279793,50.98466174061442,65.07210066917277,54.58177153144127
56.13126079447323,51.663867032687136,65.2877646790468,54.91866595144097
56.303972366148535,52.53011852645335,64.30341561527409,55.189229145538846
56.476683937823836,52.06614416609838,65.49605446486525,55.23270011299517
56.649395509499136,51.52366094732902,65.24819644976924,55.13533385077195
56.82210708117444,52.164794901593126,65.78021699727876,55.011305140357855
56.994818652849744,52.819664454107425,65.9458100655826,54.900901788998354
57.167530224525045,52.57879912520212,65.54092738353113,54.58403674962559
57.340241796200345,51.64426109633508,65.8564397414283,54.63330965222944
57.512953367875646,52.56258284514036,66.55561219085855,54.67032479472204
57.685664939550946,51.37240939343366,65.93968796961335,54.75803786932892
57.858376511226254,51.63241432029581,66.00500811759666,54.333452016412416
58.031088082901555,51.817746041848665,65.59354396151481,53.9541837232476
58.203799654576855,51.41591773903107,66.53863163636339,53.8508287601352
58.376511226252155,51.515949581625016,66.03193212896831,54.1221917409983
58.54922279792746,51.79736530405725,65.38962783330079,54.35326409305135
58.721934369602764,52.000356503361004,65.83969036137943,54.28201847824367
58.894645941278064,52.1535531484314,66.99681574390907,54.537504088695236
59.067357512953365,51.55085416049614,65.63542750042836,54.413509713082746
59.24006908462867,51.36566857435954,66.43206225173638,54.10789511312225
59.41278065630397,51.73539508131572,66.71009258727844,54.363648176481064
59.58549222797927,50.7455831044383,65.70292051445571,54.52910927720735
59.758203799654574,51.964634431534904,65.98198922216213,54.77503632829655
59.93091537132988,52.00347007666201,65.4468527938138,54.48131538024694
60.10362694300518,50.750229594064,64.8496578142418,54.559024625097756
60.27633851468048,51.694447616610205,66.23508968787995,54.53775514821475
60.44905008635578,51.05242232326324,65.49877548240859,54.36674095101024
60.62176165803109,51.84771523977344,65.35826533625168,54.67974526246347
60.79447322970639,52.03609305913427,65.83691383014343,54.33547135086233
60.96718480138169,50.53190414305373,65.24728500449424,54.13446710129272
61.13989637305699,51.23754237084622,64.33031748931806,53.68477792707071
61.3126079447323,52.004889760344646,65.29135964921247,53.63092619687459
61.4853195164076,51.43545775977826,65.21895652457374,53.631514167898494
61.6580310880829,50.92470910222243,64.5801831421473,53.264762664871014
61.8307426597582,51.44072793219296,63.74920120942902,52.98155615971654
62.00345423143351,50.95377934503439,65.53859602778161,52.66763105890279
62.17616580310881,51.46268488568601,64.9387336956297,52.79198026919511
62.34887737478411,50.34014886345601,65.09323677666679,52.777650987784085
62.52158894645941,51.250042746289616,64.22285638573491,52.983736742504384
62.69430051813472,50.98255338126642,63.04469575285609,53.229185765406726
62.86701208981002,50.09017122359917,63.68339385317205,53.62489212979557
63.03972366148532,51.10471501689456,63.74366956999969,53.391035206841025
63.21243523316062,51.273035596835435,63.343910472143264,53.53883692996385
63.38514680483593,50.710554927446125,64.7191505117295,53.66487699299103
63.55785837651123,51.03878662776154,64.88391782902785,53.4591814452713
63.73056994818653,50.40749604628046,64.22210613532836,53.246785596002475
63.90328151986183,51.599667589107355,63.96544186828036,53.33610586214772
64.07599309153713,50.70845435594877,63.16781055713903,53.25799220687835
64.24870466321244,50.53099070358376,64.02883436248861,53.1383247830467
64.42141623488774,51.453676323077495,63.11342580053104,53.15264926025668
64.59412780656304,51.4100345359241,63.30246483526327,53.152100102509415
64.76683937823834,50.77553108085649,62.951420595037774,53.08460342800449
64.93955094991364,50.98639548710079,63.85307660796044,52.755047970898495
65.11226252158895,51.24945117049989,63.986953071928326,53.07526133333093
65.28497409326425,51.774491699924965,64.07435108819801,53.25773739711117
65.45768566493955,52.078829148181256,63.329021121527674,53.33551978403295
65.63039723661485,51.690617572422006,62.49346850279011,53.70670939421936
65.80310880829016,51.07714444037363,63.47418289245846,53.90006362387806
65.97582037996546,51.532368714835705,63.810377210681985,53.749272254061644
66.14853195164076,52.087634846069086,63.75938237977306,53.9019284844301
66.32124352331606,51.519970828768244,63.714336044701525,53.882087035029144
66.49395509499136,51.76580511790469,64.91930961231151,54.05308237425331
66.66666666666667,51.57501093493246,64.38387405986262,53.69785000901421
66.83937823834196,51.325478018760215,63.87546081582395,53.6177285271102
67.01208981001727,51.73170751263625,64.0278972784533,53.83907564282928
67.18480138169258,52.153634414133194,63.428324328527765,53.5903425379112
67.35751295336787,51.51124107744654,64.41390443183265,53.2197865973924
67.53022452504318,50.95106268696879,64.78972056940246,53.1587150252669
67.70293609671847,51.261535505676555,66.000735961996,53.2199532555192
67.87564766839378,51.030487062354105,64.3344850729912,53.364710969769774
68.04835924006909,50.648671224373096,64.98800772846919,53.30493262447954
68.22107081174438,50.88743185930126,64.60791361254273,53.211067431367866
68.39378238341969,51.491112588320874,63.58472190786864,53.31483919320247
68.566493955095,51.994540081278195,64.84860220991665,53.23787371811429
68.73920552677029,51.3451559839865,64.92123139471224,53.59299332048611
68.9119170984456,51.617254488145896,66.36645496531484,53.36747094947869
69.08462867012089,51.58748658716959,66.7425368292506,53.309223014164864
69.2573402417962,51.24166738994373,65.01246261836803,53.22405290426619
69.43005181347151,51.205178750534756,64.83886873718895,52.95810779758497
69.6027633851468,50.85585850802332,65.43071693751669,52.926364937685655
69.77547495682211,51.56168488806198,66.35027719825038,53.16118107245006
69.94818652849742,51.03938819853635,64.76741841377789,53.47481163769629
70.12089810017271,51.668505393148536,64.08207312658647,53.80263864508697
70.29360967184802,51.833514773064614,64.72630393247874,54.11850323884696
70.46632124352331,52.04435598971293,64.58398985921667,53.80947728387484
70.63903281519862,51.46665822863015,64.5595529534929,53.63277027647089
70.81174438687393,52.43904662559209,63.891781042257065,53.7626175258493
70.98445595854922,52.5674788784748,64.63632463858478,53.15109448940457
71.15716753022453,51.932374950581746,64.24012425177894,53.35183799865199
71.32987910189983,52.29617739577627,64.90008459772467,53.658713958448864
71.50259067357513,52.964307532754816,64.81171101141962,53.664582347580875
71.67530224525044,51.17233858207156,63.516917059663655,53.42022236744013
71.84801381692573,52.37089412288878,64.33570645000971,53.34203481237172
72.02072538860104,51.31358140987646,64.08849288119079,53.310302165823224
72.19343696027634,51.02775719485293,64.4879658284078,53.21578333073659
72.36614853195164,51.47864386245953,64.0999722099685,53.11984429929364
72.53886010362694,52.05389905561102,63.58053460122548,53.14483687396737
72.71157167530224,52.5436653056948,64.71994589378835,53.47778044934378
72.88428324697755,51.572593268306136,64.47783101324522,53.336298265622645
73.05699481865285,52.28573175906184,64.28263495975222,53.39742065621761
73.22970639032815,51.95597851237962,64.17291853446272,53.163416588082235
73.40241796200345,52.59745940168528,64.27798522358303,53.141444186198434
73.57512953367876,51.08546211572803,64.08782576698688,53.01719823875673
73.74784110535406,52.289803223000014,64.45834196650866,52.84479693284978
73.92055267702936,51.69050569115363,64.20490828566285,52.89347126786759
74.09326424870466,52.663821880123635,63.750471523414404,53.389891345604426
74.26597582037996,51.247396363573124,64.90625523189375,53.27947533558733
74.43868739205527,51.918368586647986,64.60032697549646,53.49249687075142
74.61139896373057,51.91716911291544,64.16804095304681,53.43824757474114
74.78411053540587,52.48188864131105,64.94918155230596,53.96377066785993
