Time_ns,PC1,PC2
29.510000087981282,105.31093,31.958044
29.610000088279424,98.337944,34.585186
29.710000088577562,103.2721,34.726593
29.810000088875704,102.263504,30.900764
29.910000089173845,103.432274,26.508259
30.010000089471983,101.310074,29.832848
30.110000089770125,100.8827,27.481153
30.210000090068263,101.08875,21.122805
30.310000090366408,107.100464,23.683226
30.410000090664546,106.751175,16.171432
30.510000090962688,110.88242,12.90919
30.61000009126083,98.824684,16.504705
30.71000009155897,96.27187,12.404484
30.81000009185711,106.44651,12.762677
30.91000009215525,95.20944,9.607732
31.010000092453392,104.75107,8.746883
31.11000009275153,104.37815,2.023871
31.210000093049672,101.86773,13.49177
31.31000009334781,101.802864,19.30988
31.410000093645955,102.885864,11.108633
31.510000093944093,95.564674,14.174374
31.610000094242235,99.06371,18.87423
31.710000094540373,100.767265,15.963189
31.810000094838518,102.10366,17.226166
31.910000095136656,100.22791,20.414946
32.0100000954348,101.77226,18.867786
32.110000095732936,97.49946,21.827335
32.21000009603108,99.502945,22.252954
32.31000009632922,94.80954,20.780823
32.41000009662736,92.86161,17.581295
32.510000096925495,91.40867,24.24197
32.61000009722364,90.36499,23.58571
32.71000009752178,93.36428,30.60059
32.81000009781992,97.88088,28.214947
32.91000009811806,99.81608,21.1982
33.01000009841621,91.3169,25.82323
33.110000098714345,98.6613,28.758362
33.21000009901248,101.43991,24.435387
33.31000009931062,103.40556,17.349346
33.41000009960876,93.34503,24.754791
33.510000099906904,99.23238,24.683521
33.61000010020505,105.24782,19.46687
33.71000010050319,95.71031,15.19543
33.810000100801325,93.62709,14.869393
33.91000010109947,97.093636,21.64074
34.01000010139761,90.39398,15.559892
34.110000101695746,97.52791,14.825684
34.210000101993884,90.717766,12.415739
34.31000010229202,85.34702,7.2323723
34.410000102590175,84.713005,16.679092
34.51000010288831,81.54055,19.119114
34.61000010318645,87.47532,21.70091
34.71000010348459,95.93313,19.866371
34.810000103782734,90.453636,18.342428
34.91000010408087,94.82178,17.93381
35.01000010437901,90.83674,16.726479
35.110000104677155,94.090935,16.570267
35.2100001049753,101.276566,13.010679
35.31000010527344,97.31456,12.723384
35.41000010557158,94.698326,15.312738
35.510000105869715,90.727325,13.888279
35.61000010616785,93.97068,10.320376
35.710000106466,97.966515,8.13496
35.810000106764136,99.4726,20.399097
35.91000010706228,93.29646,21.184292
36.01000010736042,99.79623,11.043722
36.110000107658564,95.496506,12.653112
36.2100001079567,94.73169,9.287527
36.31000010825484,97.07378,10.178558
36.41000010855298,100.04782,10.448911
36.510000108851116,103.280136,11.562746
36.61000010914926,102.252235,5.9093733
36.71000010944741,99.79312,8.993656
36.810000109745545,104.831856,1.7362851
36.91000011004368,97.25011,-9.731592
37.01000011034183,100.72732,-3.5513155
37.110000110639966,97.732124,0.72435045
37.210000110938104,106.9123,-8.520938
37.31000011123624,96.67307,-9.791515
37.41000011153439,101.32201,-8.905475
37.51000011183253,98.4373,-2.7936578
37.61000011213067,99.29102,-8.54445
37.71000011242881,100.07073,-4.394956
37.81000011272695,97.72792,-0.31305623
37.91000011302509,99.92269,-0.08984089
38.01000011332323,96.65306,1.0553076
38.11000011362137,95.08578,3.0215452
38.210000113919506,95.701355,2.594888
38.31000011421766,96.998825,0.78728247
38.410000114515796,103.13658,2.0706267
38.510000114813934,101.61833,10.151691
38.61000011511207,100.40754,7.8511705
38.71000011541021,102.86386,7.569456
38.810000115708355,103.04077,8.835937
38.91000011600649,98.390076,1.8866436
39.01000011630464,93.95777,-0.6700909
39.11000011660278,98.39647,-1.8541384
39.21000011690092,104.56731,-5.4949856
39.31000011719906,97.63635,-1.1798452
39.4100001174972,92.62814,-7.0750585
39.510000117795336,92.73465,-5.512073
39.61000011809348,94.510124,-5.6617384
39.71000011839162,94.22437,-5.7124805
39.810000118689764,95.48317,-7.4037576
39.9100001189879,95.384056,-3.3350818
40.01000011928604,96.50149,0.85798705
40.110000119584186,98.50924,-7.8948617
40.210000119882324,100.64563,-3.469623
40.31000012018046,92.15303,-2.2487235
40.4100001204786,94.38549,1.4447201
40.510000120776745,97.86172,5.7295403
40.61000012107489,101.32181,6.2814884
40.71000012137303,102.67867,7.269825
40.810000121671166,100.00124,7.223026
40.910000121969304,97.71272,4.025937
41.01000012226745,98.20604,1.7592003
41.11000012256559,94.685036,0.6538201
41.210000122863725,98.55759,-1.819889
41.31000012316186,92.4,-3.2302556
41.410000123460016,95.41367,0.98001105
41.510000123758154,96.606926,0.38143098
41.61000012405629,104.30769,-3.736926
41.71000012435443,104.570984,-3.5216947
41.810000124652575,104.849205,2.506929
41.91000012495071,98.135025,-2.696086
42.01000012524885,101.07601,-4.6181283
42.11000012554699,94.72466,-4.104651
42.210000125845134,95.326164,-6.7323565
42.31000012614328,91.611244,-2.1755488
42.41000012644142,102.67918,-5.5611124
42.510000126739556,101.56774,-1.5719559
42.610000127037694,94.995926,-6.2674813
42.71000012733584,95.65963,-6.473754
42.81000012763398,98.42829,-4.6536727
42.910000127932115,92.946884,-5.230132
43.01000012823026,98.465324,-2.3267412
43.1100001285284,92.373436,4.536821
43.21000012882654,88.14992,5.5823507
43.31000012912468,92.88058,-0.08452821
43.41000012942282,92.5251,-0.472391
43.51000012972096,92.138985,-7.247445
43.6100001300191,94.69844,-7.4170265
43.71000013031725,92.91933,-6.44651
43.810000130615386,91.29718,-7.510344
43.910000130913524,83.88982,-7.891947
44.01000013121167,87.6878,-10.295314
44.11000013150981,94.478935,-10.916981
44.210000131807945,92.35474,-11.944817
44.31000013210608,93.375534,-15.920158
44.41000013240422,92.2803,-20.244661
44.51000013270237,95.69433,-15.875793
44.61000013300051,88.928825,-13.620117
44.71000013329865,88.535995,-11.933933
44.81000013359679,90.17253,-13.619167
44.91000013389493,99.27964,-7.939313
45.01000013419307,95.73366,-9.205932
45.11000013449121,95.81003,-11.625054
45.21000013478935,96.880104,-20.462519
45.31000013508749,103.75931,-18.03243
45.41000013538564,100.092735,-13.101653
45.510000135683775,97.062195,-11.48377
45.61000013598191,97.21466,-6.9499683
45.71000013628005,90.017044,4.7819777
45.810000136578196,97.11481,4.1075907
45.910000136876334,95.30323,-1.0262928
46.01000013717447,91.83329,-0.36038923
46.11000013747262,90.607445,3.5055056
46.21000013777076,91.43269,8.914395
46.3100001380689,92.452896,6.248912
46.41000013836704,95.87561,9.905813
46.51000013866518,94.6278,6.4191337
46.610000138963315,93.51134,2.00673
46.71000013926146,100.14909,-1.4890372
46.8100001395596,97.856606,1.2112339
46.91000013985774,93.309395,-2.40464
47.01000014015588,89.47654,2.5185037
47.11000014045403,88.692764,-0.29359007
47.210000140752165,98.555145,0.995005
47.3100001410503,96.59025,7.166485
47.41000014134844,101.710945,2.6095326
47.51000014164658,91.1242,-1.4821209
47.61000014194473,94.396416,-2.0079103
47.71000014224287,95.542534,1.2690384
47.81000014254101,94.65098,1.2685916
47.910000142839145,95.5934,-1.1362988
48.01000014313729,90.75796,-0.78513396
48.11000014343543,91.825615,2.3839262
48.210000143733566,94.264755,-0.21199107
48.310000144031704,90.7782,0.018053293
48.41000014432986,92.97942,-4.3666644
48.510000144627995,94.25964,-2.8535361
48.61000014492613,94.30829,-5.6813927
48.71000014522427,88.85429,-1.6515249
48.81000014552241,93.80927,-4.957821
48.910000145820554,92.43689,-7.885541
49.01000014611869,94.59135,-4.373554
49.11000014641683,92.98411,-5.3107524
49.210000146714975,96.29484,-6.883421
49.31000014701312,99.49565,-10.050256
49.41000014731126,97.98216,-3.4737139
49.5100001476094,97.16879,-6.245203
49.610000147907535,91.09638,-6.8310885
49.71000014820567,93.65618,-2.2783742
49.81000014850382,91.602516,-2.7617254
49.910000148801956,89.33544,-4.5597286
50.0100001491001,90.15419,-4.0717144
50.11000014939824,91.66769,-4.285947
50.210000149696384,88.299164,-12.458184
50.31000014999452,88.034004,-7.7381315
50.41000015029266,87.93029,-9.723591
50.5100001505908,76.04739,-17.584257
50.61000015088894,82.42801,-13.6396475
50.71000015118708,83.94583,-15.041415
50.81000015148523,78.28417,-14.652666
50.910000151783365,82.56355,-22.323942
51.0100001520815,76.7847,-21.782999
51.11000015237965,70.23623,-16.778988
51.210000152677786,76.675385,-22.754328
51.310000152975924,79.87553,-18.766253
51.41000015327406,77.867645,-17.344158
51.51000015357221,81.61048,-23.467918
51.61000015387035,74.48807,-17.8871
51.71000015416849,66.65935,-21.708662
51.81000015446663,72.04161,-22.820107
51.91000015476477,67.88674,-15.287943
52.01000015506291,75.64774,-19.40093
52.11000015536105,76.48527,-24.492321
52.21000015565919,72.32198,-21.230022
52.31000015595733,78.16334,-19.650454
52.41000015625548,77.099236,-16.520992
52.510000156553616,78.519554,-19.616833
52.610000156851754,70.94839,-11.84013
52.71000015714989,71.55536,-15.095082
52.81000015744804,67.55189,-13.7821045
52.910000157746175,76.336075,-19.717852
53.01000015804431,78.52373,-21.859306
53.11000015834246,70.30442,-16.624945
53.2100001586406,75.98891,-18.599092
53.31000015893874,76.247955,-12.38506
53.41000015923688,70.372314,-6.985048
53.51000015953502,71.95894,-7.8111415
53.610000159833156,66.68201,-8.797584
53.7100001601313,71.04335,-5.266252
53.81000016042944,69.91384,-4.7684536
53.910000160727584,73.53962,-13.915589
54.01000016102572,69.19316,-13.547303
54.11000016132386,75.646545,-19.18094
54.210000161622006,73.405075,-27.278118
54.310000161920144,77.18521,-20.95616
54.41000016221828,78.84473,-18.838594
54.51000016251642,83.73194,-22.010565
54.610000162814565,77.013985,-19.048538
54.71000016311271,79.52251,-14.67547
54.81000016341085,81.28297,-19.423702
54.910000163708986,79.857704,-30.257536
55.01000016400713,74.973114,-25.507347
55.11000016430527,74.0737,-25.83871
55.21000016460341,75.42347,-21.946598
55.310000164901545,71.1864,-15.29297
55.41000016519968,67.08195,-15.485761
55.510000165497836,69.97606,-23.845509
55.610000165795974,69.82107,-21.714783
55.71000016609411,66.91891,-22.172132
55.81000016639225,64.49836,-17.215408
55.910000166690395,64.182785,-19.045088
56.01000016698853,64.2296,-17.811611
56.11000016728667,65.58213,-13.114775
56.210000167584816,72.50723,-11.374311
56.310000167882954,63.37976,-6.7173147
56.4100001681811,71.90088,-10.728261
56.51000016847924,69.079025,-13.370459
56.610000168777376,71.54224,-13.191666
56.710000169075514,76.24068,-19.387802
56.81000016937366,78.89823,-23.6269
56.9100001696718,69.28968,-19.677725
57.01000016996994,79.8648,-24.370438
57.11000017026808,73.452965,-21.196533
57.210000170566225,76.970375,-20.906214
57.31000017086436,72.589775,-23.20851
57.4100001711625,73.85678,-22.455385
57.51000017146064,75.604866,-23.84886
57.61000017175878,73.583984,-24.833761
57.71000017205692,75.25069,-23.089542
57.81000017235507,73.810974,-19.59788
57.910000172653206,80.20313,-27.924286
58.010000172951344,78.57007,-26.136559
58.11000017324949,79.83198,-25.800262
58.21000017354763,74.39585,-22.637505
58.310000173845765,71.59116,-27.4054
58.4100001741439,71.59183,-26.166094
58.51000017444204,73.917206,-20.338444
58.61000017474019,73.40018,-12.379105
58.71000017503833,73.14389,-13.796101
58.81000017533647,77.40879,-17.043423
58.91000017563461,83.07181,-31.179031
59.01000017593275,84.283775,-26.346695
59.11000017623089,84.62055,-24.64975
59.21000017652903,84.605835,-19.852654
59.31000017682717,82.903786,-20.578196
59.41000017712532,84.126175,-22.542076
59.51000017742346,76.785545,-20.698555
59.610000177721595,77.35414,-20.548027
59.71000017801973,76.68186,-23.254816
59.81000017831787,82.0725,-20.687908
59.910000178616016,77.75717,-17.284632
60.010000178914154,81.78286,-17.844004
60.11000017921229,74.17314,-18.493118
60.21000017951044,76.87295,-15.933732
60.31000017980858,75.147575,-15.072528
60.41000018010672,70.61973,-18.714806
60.51000018040486,75.73819,-23.010128
60.610000180703,78.60703,-17.1168
60.710000181001135,75.00802,-14.963522
60.81000018129928,75.03811,-24.87396
60.910000181597425,72.70343,-19.366049
61.01000018189556,72.46999,-16.967041
61.1100001821937,76.47417,-14.553056
61.21000018249185,72.25108,-14.3666115
61.310000182789985,73.014,-17.022137
61.41000018308812,68.86263,-14.331388
61.51000018338626,71.96132,-12.287059
61.6100001836844,72.701645,-13.3304405
61.71000018398255,78.242386,-17.567186
61.81000018428069,75.099144,-14.940678
61.91000018457883,77.75997,-5.010083
62.010000184876965,72.77987,-4.718959
62.11000018517511,78.49071,-0.7156258
62.21000018547325,82.23735,-15.340339
62.310000185771386,78.17806,-16.472963
62.410000186069524,78.79474,-20.28937
62.51000018636768,80.95239,-17.136818
62.610000186665815,73.41319,-11.679234
62.71000018696395,73.14286,-17.691936
62.81000018726209,71.462074,-12.332071
62.91000018756023,70.61434,-12.2295
63.010000187858374,66.90749,-8.551946
63.11000018815651,67.51913,-16.297104
63.21000018845465,71.578545,-11.678132
63.310000188752795,70.181046,-16.358816
63.41000018905094,75.82792,-12.221966
63.51000018934908,81.4379,-12.390679
63.61000018964722,76.55576,-16.958414
63.710000189945355,72.6658,-8.556004
63.81000019024349,73.34801,-13.31057
63.91000019054164,71.73868,-13.983494
64.01000019083978,69.29192,-12.369914
64.11000019113793,73.19832,-11.879268
64.21000019143607,70.00096,-12.275146
64.3100001917342,73.09341,-22.20723
64.41000019203234,75.40993,-24.839155
64.51000019233048,74.750626,-21.845045
64.61000019262862,79.38739,-26.831612
64.71000019292676,77.6481,-27.692127
64.81000019322491,73.54313,-32.306644
64.91000019352305,67.74949,-30.607569
65.01000019382118,71.716736,-26.736843
65.11000019411932,71.87089,-27.015999
65.21000019441746,69.99437,-24.905272
65.3100001947156,72.19,-25.928932
65.41000019501375,71.71662,-22.529491
65.51000019531189,72.99699,-25.306437
65.61000019561003,72.50066,-22.68628
65.71000019590817,79.47326,-22.291471
65.81000019620632,72.00494,-23.556444
65.91000019650446,73.307304,-23.16528
66.0100001968026,74.351135,-26.125555
66.11000019710073,70.27609,-34.011185
66.21000019739887,73.275665,-26.891188
66.31000019769701,66.35415,-29.869596
66.41000019799515,64.92252,-32.465332
66.51000019829328,66.43356,-36.81247
66.61000019859142,66.654495,-33.495438
66.71000019888957,66.594345,-43.397236
66.81000019918773,68.36159,-33.81064
66.91000019948586,70.377716,-36.879738
67.010000199784,73.07375,-37.606728
67.11000020008214,78.716034,-36.00771
67.21000020038028,77.85913,-40.391346
67.31000020067842,76.04682,-38.35113
67.41000020097655,78.251465,-38.084343
67.51000020127469,68.99128,-29.874704
67.61000020157284,69.09198,-40.208927
67.71000020187098,68.79854,-36.683376
67.81000020216912,76.73118,-34.57291
67.91000020246726,72.62971,-38.288097
68.0100002027654,67.11357,-36.861237
68.11000020306354,68.75899,-48.863895
68.21000020336167,78.73617,-53.40839
68.31000020365981,73.924126,-55.335476
68.41000020395796,72.27577,-51.546875
68.51000020425612,66.80214,-48.557465
68.61000020455425,70.82402,-52.610947
68.71000020485239,66.97189,-50.12514
68.81000020515053,72.57381,-47.21713
68.91000020544867,78.01699,-58.15701
69.0100002057468,76.16332,-51.06217
69.11000020604494,70.26466,-42.93968
69.21000020634308,68.138824,-49.818073
69.31000020664122,74.16142,-59.308933
69.41000020693937,72.71648,-57.716877
69.51000020723751,74.93966,-55.416138
69.61000020753565,76.15919,-49.951263
69.71000020783379,73.495476,-52.84799
69.81000020813192,74.325714,-50.90021
69.91000020843008,71.866135,-43.844727
70.01000020872821,72.57415,-51.607174
70.11000020902635,71.86617,-54.102295
70.2100002093245,72.14622,-51.392754
70.31000020962264,63.60095,-43.77343
70.41000020992078,66.75911,-41.43166
70.51000021021892,68.704765,-42.15267
70.61000021051706,71.87115,-48.945568
70.7100002108152,74.04796,-53.5034
70.81000021111333,69.700775,-49.80163
70.91000021141147,65.67762,-44.88621
71.01000021170961,68.27321,-51.118267
71.11000021200776,66.78724,-41.946545
71.2100002123059,64.72059,-41.518017
71.31000021260404,63.75006,-39.272797
71.41000021290218,67.49586,-45.38543
71.51000021320033,68.386894,-41.788414
71.61000021349847,73.83941,-44.883293
71.7100002137966,75.7077,-46.447113
71.81000021409474,73.89439,-42.09244
71.91000021439288,75.8179,-40.685493
72.01000021469103,71.19764,-43.97118
72.11000021498917,68.68471,-43.44819
72.21000021528731,75.25499,-41.43241
72.31000021558545,74.9915,-36.741367
72.41000021588358,71.11884,-39.297173
72.51000021618172,65.00564,-39.287674
72.61000021647986,68.97217,-42.070694
72.710000216778,62.348495,-32.252586
72.81000021707614,67.4327,-34.006313
72.91000021737429,67.48542,-33.716915
73.01000021767244,70.39007,-41.994488
73.11000021797058,73.92969,-41.47659
73.21000021826872,69.80426,-36.043423
73.31000021856686,64.20899,-38.915348
73.410000218865,60.769478,-37.892178
73.51000021916313,62.63646,-36.012814
73.61000021946127,66.20708,-36.3236
73.71000021975941,65.42296,-34.87337
73.81000022005756,66.43231,-35.790077
73.9100002203557,67.48409,-30.498909
74.01000022065384,61.18424,-38.771427
74.11000022095197,65.738464,-45.405468
74.21000022125011,62.889694,-40.744186
74.31000022154825,64.676186,-40.688038
74.41000022184639,68.297714,-39.535576
74.51000022214453,64.73827,-37.65491
74.6100002224427,60.514927,-44.269318
74.71000022274083,59.807617,-42.358227
74.81000022303897,59.126472,-42.948723
74.91000022333711,60.459576,-43.49739
75.01000022363525,63.229424,-47.40996
