Time_ns,Protein_CA_A,ECD_CA_A,GLP1_CA_A,LNK_Heavy_A
4.7100000140424205,2.570502397868356,2.5766564286899363,1.6719929555654354,3.7904499729831262
4.810000014340561,2.828484958662618,2.838318729389137,1.3203417521899166,4.295490400460236
4.910000014638702,2.624376641667135,2.633688655504499,1.5188949812250125,3.2359979674147903
5.010000014936843,2.593672618031397,2.5923019915726466,1.522023044000836,2.957614400952048
5.110000015234983,2.4505387285595877,2.432908280360019,1.6926089274337963,2.1396170307250424
5.210000015533123,2.4194521153510675,2.3909004370842286,1.462091159129507,1.9136363226830573
5.310000015831264,2.7739999914223485,2.7526115745924895,1.8021543551219268,2.43079587931838
5.410000016129405,2.404902087311264,2.4016450247131638,1.5405948109455632,3.294055678951686
5.510000016427545,2.4781419861877487,2.4664828902000306,1.7980095232952427,2.755221271673885
5.610000016725686,2.305816488452429,2.2711261742692717,1.8196732505156497,3.832494973194792
5.710000017023827,2.4792858835043816,2.4683837780168343,1.9030050673314094,2.7407834900881647
5.810000017321967,2.499632179127661,2.488086584296391,1.853554269787136,2.9520126928103783
5.910000017620107,2.6147774730498923,2.6121909380250803,1.9151414469593069,3.062145843361366
6.010000017918248,2.682525917200768,2.675285792316771,1.874837897636671,3.513362060997808
6.110000018216389,2.6972802388849164,2.6887898005375,1.7979296704608254,3.660295012578776
6.210000018514529,2.7257377057675334,2.7015542142709124,2.098747326258709,3.6303079080529463
6.310000018812669,2.9414739945465436,2.9408601736380793,1.4675900255155454,3.340901521833161
6.41000001911081,2.7664072305701,2.75174753200535,1.806196449793025,3.82761689711855
6.510000019408951,2.636108365815793,2.6121987191821554,1.8827155997748133,3.9299970409842793
6.610000019707091,2.545246093665225,2.549288326234141,1.7203635646078774,4.360295972721163
6.710000020005232,2.566426013815957,2.5658255628838638,1.5125951767525345,4.215284565879534
6.810000020303372,2.560735333280619,2.5488180494305404,1.6811752165597291,3.8496157851889476
6.9100000206015135,2.568965789016333,2.5648252503494704,1.6911414142567076,4.6573230432781365
7.010000020899654,2.4453298455070214,2.4487929473573593,1.4979530118962525,4.751108838829171
7.110000021197795,2.7329804401905613,2.7376501856895334,1.8988078168814675,3.557691965231331
7.210000021495936,2.736552252241353,2.7396130913642454,1.4655348515739457,3.55374307589595
7.310000021794076,2.72992127950722,2.735773680385269,1.8731591148133688,4.112266249800999
7.410000022092216,2.828377203987449,2.8275858211893086,1.6029683941360773,2.948720100495329
7.510000022390357,2.7066378624541496,2.7005847841235733,1.7409013224765757,3.0036979219254643
7.610000022688498,2.9181463719902836,2.9203542582263973,1.9118911241592298,3.854525378333139
7.710000022986638,3.140362576742745,3.1454401922860393,1.7115870759545297,3.9143186282265074
7.810000023284779,3.1910013831678725,3.2159191772676503,1.3350026871008316,2.8567098339763772
7.910000023582919,3.1615014545618068,3.1743536517406787,1.917233621876102,4.020181484291782
8.01000002388106,3.1881700289009642,3.2046877781420124,1.6362372087511339,4.633633344772404
8.1100000241792,3.199319261472183,3.206377241079544,2.008459608813997,4.106599268507015
8.21000002447734,3.183242223921237,3.200438118070794,1.5731288032789787,4.330299886259986
8.310000024775482,3.5367050111929936,3.5519242897284795,1.7060985786531253,4.311068096448783
8.410000025073622,3.611617844781616,3.616202375839604,1.7750087927318814,4.718233969482611
8.510000025371763,3.384877019101166,3.394553127519587,1.9192153106710448,5.487764943332154
8.610000025669903,3.425024480216085,3.4300441299821682,1.6756320446236872,5.189192780042285
8.710000025968045,3.5175483595570096,3.5235660139186273,1.5406917729955738,5.258039406581043
8.810000026266183,3.3209602226250974,3.326936695622065,1.4644661853812055,5.2546702163186225
8.910000026564324,3.2255534010776525,3.219336728919391,1.7417082254440788,5.196916948418306
9.010000026862466,3.4135231316980876,3.423193776465125,1.447855358507165,3.564554011044027
9.110000027160606,3.71248391084462,3.711813727804106,1.445381497311786,3.928287359195342
9.210000027458747,3.5962289166970214,3.5910338890117846,1.1811006075039263,5.33389264329909
9.310000027756887,3.305389632502652,3.2867984575042546,1.3224874760205747,5.796961563291595
9.410000028055029,3.3246967990217184,3.290757624004253,1.3956464252561704,4.0150282130409725
9.510000028353168,3.2599120442953526,3.2370162371711504,1.1854108269100854,4.9975736901112455
9.61000002865131,3.513713170292656,3.495198910276109,1.3908204582174148,4.48769404475831
9.71000002894945,3.388669721324533,3.3535784100293355,1.3386673457781801,3.211189577625172
9.810000029247592,3.220098626975148,3.194717237804973,1.0375722392168363,3.6716466337682485
9.91000002954573,3.19732343627608,3.1789409826276755,1.3256392481658363,3.888959860043231
10.010000029843871,3.1296846360106785,3.1152303126608154,1.323644333628251,3.4680144084169107
10.110000030142011,3.1976525222920835,3.181438488338881,1.104941784074366,2.872301754945797
10.210000030440153,3.3739436811440457,3.3334817128373184,1.2892065535248047,2.8045261103139145
10.310000030738292,3.3459159349724925,3.330135984621994,1.419952199214041,2.946084710407595
10.410000031036434,3.293085277514405,3.2894696046828495,1.3416490457519128,3.604099769941183
10.510000031334574,3.3498614651363243,3.355834014228307,1.229708978798623,3.110495901521333
10.610000031632715,3.5063190816148753,3.5097341510540256,1.3696019395666292,3.5496614780184608
10.710000031930855,3.51278284212701,3.512940140012475,1.219573311433965,2.6165409630432896
10.810000032228997,3.4607810756363007,3.467134943668604,1.2593191571034783,3.2664108291869223
10.910000032527135,3.353642608665331,3.3639752480717564,1.2765644641624374,3.3988959823917084
11.010000032825277,3.462692056077142,3.475063951506403,1.293982444572411,3.2655923934684266
11.110000033123416,3.6896774065882876,3.703117872520974,1.463398837132194,3.5611776012128544
11.210000033421558,3.61867133092551,3.624782748271917,1.5055425722214433,3.502015150319608
11.310000033719698,3.9767265270329486,3.992060451972825,1.414449937588441,3.1849462965140627
11.41000003401784,3.6780515012681056,3.6914486468646093,1.515308357023702,3.035704495620312
11.51000003431598,3.637320014966289,3.650942990237968,1.0713268135061655,3.0545257028666475
11.61000003461412,3.5905312968349277,3.6086276065269076,1.3777109928576923,3.5423452166469365
11.71000003491226,3.3521694480980835,3.3645760068707475,1.2247566615204046,3.2425882672313375
11.810000035210402,3.6247256593780923,3.648916683448147,1.1666308433266939,3.7169451753712424
11.910000035508542,3.724602434843831,3.7344647197735683,1.4409700605656526,2.8813717043329796
12.010000035806682,3.722279933192435,3.726749412316562,1.5438498899156836,3.628568997918269
12.110000036104822,3.5208150414609047,3.5307346890789746,1.174056967087311,4.004322979216725
12.210000036402963,3.501162418466299,3.5025475323141544,1.2454115949860731,3.889145841244898
12.310000036701103,3.4241983756484973,3.428374493135067,1.1492970406133678,4.278383559814961
12.410000036999245,3.4849385581125074,3.488451812077439,1.358044864645603,4.576496144347494
12.510000037297385,3.5111834307639387,3.5240123061532467,1.2940375952154939,4.0894774148346436
12.610000037595526,3.6647856268976904,3.675143479905288,1.134850010990978,4.072203201279637
12.710000037893666,3.5447483989135287,3.5589767277727637,1.2256602043431089,4.747291548742618
12.810000038191808,3.3684952006629274,3.3864492765464838,1.1663112944908887,3.2721259167643257
12.910000038489947,3.2606303902359866,3.274518904916249,1.2417978937429934,3.4663412429559575
13.010000038788089,3.230528464725586,3.2411781154269823,1.103843359631401,3.463514443553256
13.110000039086227,3.2916969945697683,3.30826221960258,1.3468538462964197,4.037716819175085
13.210000039384369,3.3166678782168746,3.3269379525715777,1.2313497185586917,4.105922996097429
13.31000003968251,3.487326028895784,3.506593791825227,1.2323124121760327,4.195845267898222
13.41000003998065,3.2170916716918883,3.231126871227586,1.247878112860699,4.199061593283337
13.510000040278792,3.2311540675485912,3.2400003659214427,1.2042274032750273,3.9515904518533196
13.610000040576931,3.2471145718954224,3.2466677872838656,2.048364113332935,4.002506886777075
13.710000040875073,3.355835715726837,3.3649102292559996,1.665268261822967,3.850817769054923
13.810000041173213,3.318528624225647,3.325030086462777,1.5994401906693174,4.274866848113526
13.910000041471354,3.5910864701353944,3.60883292160614,1.4295759013867102,3.3319289825848775
14.010000041769494,3.4126347353117126,3.4233659480918517,1.3897710619457033,3.6243327423158216
14.110000042067636,3.32862259365396,3.3460108932635184,1.3022175056942673,3.9237236651751504
14.210000042365774,3.257177908072744,3.26122239154847,1.713548772622781,3.2012830634712963
14.310000042663916,3.2991877566079943,3.3149634828396164,1.4462171192780042,3.2992632335810432
14.410000042962055,3.344681966067683,3.365267312268877,1.236060399822573,3.895873234640048
14.510000043260197,3.363591087072813,3.3734154123307647,1.6034667588372347,3.631773650409484
14.610000043558337,3.2912344179288193,3.3089023884922586,1.2910880997339924,4.146625720186842
14.710000043856478,3.3367175121417927,3.3554165772472477,1.4022823311276835,3.9953427226537936
14.810000044154618,3.555664777545656,3.5816503255571015,1.2694167844962052,3.7777752520942522
14.91000004445276,3.570117670538145,3.5887318937640322,1.1853569499170953,4.428217711864272
15.0100000447509,3.5793432947045183,3.598679030471302,0.9737426371388083,4.151223526221793
15.110000045049041,3.6144403962391047,3.6374561052043672,1.1347029565466198,4.014133336084831
15.210000045347181,3.8673739175916464,3.8917449816465117,0.9992790182026113,4.24714907093595
15.310000045645321,3.807471285600829,3.830059468450869,1.4487018436975756,4.076152139630926
15.41000004594346,3.9060156440685674,3.9311433687683968,1.093224758773908,4.251180629543938
15.510000046241602,3.90382612939069,3.929753604809316,1.0784023140090442,4.334148261344951
15.610000046539742,3.848395297223498,3.8744374322398083,1.148648157985718,3.793615612976266
15.710000046837884,3.594640524413149,3.612715298794887,1.2647282954279206,4.161848219034317
15.810000047136024,3.959186258386143,3.9857129035505072,1.1901871975260918,3.6656960511693826
15.910000047434165,4.04853042173632,4.077022935778175,1.153820865771811,3.0598299283644392
16.010000047732305,3.821675773328293,3.8534126424299373,1.0475432423810174,3.63011748323094
16.110000048030447,3.7002550279081516,3.7271719776330294,1.065737525012508,4.279353522584268
16.210000048328585,3.952073990973095,3.977633504807842,1.2920192063852138,2.6306480171843742
16.310000048626726,3.9619414558050807,3.989071163564123,1.0542437846924662,3.4798077341641758
16.410000048924868,4.254553115995882,4.281682807381868,1.0364974301901297,3.0577684037384136
16.510000049223006,3.806568449210492,3.8316429891778427,1.3232479266653467,2.8554921436613374
16.61000004952115,3.899702511226253,3.925478961550591,1.0452667277827823,2.9370172462924478
16.71000004981929,4.011105744157005,4.0375996802806835,1.3835186450107413,2.853492941326261
16.81000005011743,4.046649355261765,4.077362239738891,1.305604291151171,2.9661345261466425
16.91000005041557,3.6810844114710037,3.7087371326384573,1.3904622130060915,2.685965369545607
17.01000005071371,3.623292970148221,3.651354161125619,1.2353559807815355,2.107733848494329
17.110000051011852,3.4733928212891465,3.4982565182503222,1.367128362195789,2.3709493625878597
17.21000005130999,3.591090809681929,3.611262455617568,1.2900356017824524,3.208263221452733
17.31000005160813,3.6064669734312593,3.6295571859807945,1.1629905700421312,3.378682896607987
17.410000051906273,3.538254289849255,3.556926867902956,1.1569604218845524,4.627683600596625
17.510000052204415,3.737036206523225,3.76565627163623,1.1138435152093535,3.773114585934363
17.610000052502553,3.7953879769450087,3.8178459775061904,1.3556416985123372,4.69156841105336
17.710000052800698,3.80529191637042,3.825116793348261,1.1271393845923465,2.5586725508134527
17.810000053098836,3.824016553570147,3.8495238645240524,1.2447530034521797,2.4168982750337813
17.910000053396978,3.7205835130917166,3.747286257554456,1.2406350446419356,2.512527089740182
18.010000053695116,3.6801933341875532,3.7060116256519366,1.2119433936861643,2.622626032975413
18.110000053993257,3.7179051331645665,3.742639223227602,1.2214811027155836,3.528615208231851
18.2100000542914,3.771809427935442,3.8033753606353846,1.026020468620055,3.3141361930318185
18.310000054589537,3.840575230648233,3.866275761113549,1.1050600927098404,2.8248871471870696
18.41000005488768,3.791417382348712,3.8190370309572508,1.3866910725749875,2.8401720185189423
18.51000005518582,3.8798456943051445,3.910991226257754,1.1328583985774558,3.983449281150899
18.61000005548396,3.6360484786603475,3.655894098103255,1.18516050963362,3.4306459622495744
18.7100000557821,3.7010100543266424,3.7193268711358263,1.213523479789468,2.910587582655539
18.81000005608024,3.8499252122066303,3.876996452762731,1.4629540304182087,2.586594583209842
18.910000056378383,3.9658847779541797,3.985882048364981,1.125242734188727,3.005221208588522
19.010000056676525,4.046692755335578,4.067101236795414,1.3210617524477055,3.284726308430379
19.110000056974663,4.069796412747197,4.0999919703145835,1.2472046328544646,2.2368898953380114
19.2100000572728,4.11054656729081,4.139493587277404,1.198177655011129,2.7164717747456892
19.310000057570946,4.298732876681357,4.324889195928447,1.2552000213988552,3.0327159939712196
19.410000057869084,4.237473043337962,4.261260184349956,1.3700133338009557,2.5286944637454503
19.510000058167225,4.265326756563158,4.29833683755677,1.4979831348254957,2.626695905655735
19.610000058465364,4.340066848329647,4.365100801732895,1.235126689495973,3.733962455772947
19.71000005876351,4.283034788018346,4.313266725020655,1.2564456440386853,4.1786402804243705
19.810000059061647,4.3233137273718025,4.35641494164979,1.4271242238979738,4.656599191166203
19.91000005935979,4.234948461796128,4.2691273985119125,1.196350474990015,3.584494003250794
20.010000059657926,4.404204011483177,4.436118428318918,1.0470968125064677,5.90815462152473
20.11000005995607,4.470485799058828,4.49699210533886,0.9327768693347771,5.709909993862938
20.21000006025421,4.633613855394848,4.663196420340151,1.1953770910118293,5.095688634690415
20.310000060552348,4.517651750172607,4.543110874236403,1.1800693557819457,4.828448759174312
20.41000006085049,4.676998062468712,4.709375196882234,0.7950355897767971,5.044488286983514
20.51000006114863,4.719732891910776,4.742564929982148,1.2181535821823501,4.480211097229637
20.610000061446772,4.710927569153216,4.727416678271047,1.5374591806750442,4.674775558645124
20.71000006174491,4.861628273314524,4.902262337521666,1.1383148817026763,4.289070516056667
20.810000062043052,4.779730210951112,4.813437175982585,1.1667758237299337,5.146943243908396
20.910000062341194,4.615858110074765,4.650454751529661,1.4005069577625326,4.989765469781481
21.010000062639335,4.615433032184621,4.657745138002754,1.0842139982328958,5.6258971807354845
21.110000062937473,4.699375520785375,4.739883842073174,1.20837844476525,4.207266282061369
21.210000063235615,4.354036129826958,4.390910522696094,1.128122115564869,3.1838145688755324
21.310000063533757,4.420692303917487,4.4586092147841,1.20800458262799,3.2544884399850273
21.410000063831895,4.415093806107054,4.452480358613873,1.3630601252866943,3.3606413659782337
21.510000064130036,4.39615746447641,4.427131562119818,1.0607659747765952,2.8271101049558487
21.610000064428174,4.487202636803868,4.526351632106543,1.0265308182413915,2.5737697657584695
21.71000006472632,4.332483322481978,4.3680373844941816,1.3455492835100225,3.0796737587399536
21.810000065024457,4.1853022191789355,4.215759563096919,1.0179823249541602,3.4073224959630966
21.9100000653226,4.186713990300766,4.2127171467521505,1.3502938513518863,3.569098108014037
22.01000006562074,4.119336915115923,4.156812712724844,1.0205843839415174,3.552085166540998
22.110000065918882,4.271117577830037,4.307822553644103,0.78193197562015,3.4999098380301685
22.21000006621702,4.183470154315179,4.219028215682773,1.0459820638025714,4.173849777476913
22.310000066515162,4.268857723360191,4.295839313903794,1.1555243005801756,4.256967906856845
22.410000066813303,4.3781440817039625,4.402411234806698,1.1243840550961555,6.367340444247182
22.51000006711144,4.188015361210996,4.21611985922842,1.4407199023174992,4.8493425053535155
22.610000067409583,4.357720120484609,4.378020364213041,1.057072127868692,5.578556125895667
22.71000006770772,4.47865875393104,4.507026968293444,0.9544051851098636,5.073755267150829
22.810000068005866,4.803943327920158,4.81810990178578,1.1664402962649234,5.336803748044462
22.910000068304004,4.67256980324861,4.692409521990568,1.236991303476027,5.372976229288097
23.010000068602146,4.898007601935034,4.925498604648316,1.243351132697529,5.075112575907463
23.110000068900284,4.867757059078837,4.893219093756191,1.2164951257100123,4.8469657288467
23.21000006919843,4.665914339356721,4.686876055888264,1.1334490556457748,5.367076615636296
23.310000069496567,4.763574443794465,4.786237793995658,1.2819213958609712,5.637536192403972
23.41000006979471,4.6020149701010675,4.623803531346676,1.3175745529337406,4.6316526248778915
23.510000070092847,4.503157729286805,4.541105379361619,1.0901006498769634,4.564678436037867
23.61000007039099,4.7055919715592935,4.745698217509984,1.1390249692069367,3.840524494234557
23.71000007068913,4.6171276456551835,4.660776462343771,1.0058933406024237,3.6301173492181573
23.810000070987268,4.6200245298541605,4.662760792906819,0.8793896862927183,3.82733765632408
23.91000007128541,4.454997660416238,4.477260814781713,1.2771766343998876,5.05097455740654
24.01000007158355,4.553362033867014,4.579796708755894,1.2511430069331588,5.390085990391762
24.110000071881693,4.489484433034514,4.516887243731682,1.22737204440064,4.351985838713772
24.21000007217983,4.493625124605341,4.521396681747198,1.2515008345103686,4.379870843190863
24.310000072477973,4.390768293701422,4.42074528339864,1.3381815382034539,5.001375810355627
24.410000072776114,4.541943105515285,4.563445515621675,1.2838042346169902,4.672255768915978
24.510000073074256,4.304604122036104,4.323077141459345,1.2383573581268195,5.244433861860794
24.610000073372394,4.430660700444458,4.452532880030621,1.2629870581577294,5.221188743134551
24.710000073670532,4.637151060289846,4.662746718698253,1.7762811847850446,5.087155089014474
24.810000073968677,4.592541871126395,4.628147447201451,1.273386235597306,4.681203545894463
24.910000074266815,4.50645603640954,4.519156006366276,1.6501803084835833,4.502825828920543
25.010000074564957,4.743185942180082,4.748067913397769,1.5554964412602106,3.979637806253158
25.110000074863095,4.724672918167298,4.7395142125472685,1.7883301886530394,3.652006074742175
25.21000007516124,4.62680135574251,4.640013630275652,1.6161290831951909,4.996118465183878
25.310000075459378,4.691167685892179,4.707710796637979,1.4774387633569137,5.137665790144341
25.41000007575752,4.650018184434259,4.663213338102494,1.4869463144112913,5.67754069248625
25.510000076055658,4.847050336757597,4.865257040906001,1.7280428501828728,4.395507230906648
25.610000076353803,4.601764935313784,4.61639883250183,1.7952772481955013,3.5547439244281698
25.71000007665194,4.572431628252583,4.596666183195426,1.5640993361678825,3.5082541192506937
25.81000007695008,4.672544728521332,4.679206264499384,1.6243972709764836,3.51618057767198
25.91000007724822,4.586985217092691,4.59748432411298,1.506622957882099,3.380197576961953
26.010000077546362,4.613183028952479,4.623329385264988,1.656322305898172,2.7637263087139132
26.110000077844504,4.47890489486568,4.489229022603708,1.5540733536372493,2.79346437103181
26.21000007814264,4.509226355623519,4.524712051630965,1.2978733342050328,5.595365470691422
26.310000078440787,4.489554772859796,4.515711755800858,1.496069093213094,5.203001575499082
26.410000078738925,4.41657677692442,4.4376427345676985,1.3274535303436052,3.8708546315351238
26.510000079037066,4.681392552444198,4.6947660847121,1.3683541286473853,3.3865855068110196
26.610000079335205,4.6387055359007014,4.6503894116700195,1.3654472128041626,3.960402602185874
26.71000007963335,4.461180616422139,4.4771284662763815,1.5749443061884394,4.324115725194248
26.810000079931488,4.286773813150438,4.302702479673688,1.0642493558858666,4.396598303391801
26.910000080229626,4.468996318565129,4.481529372583136,1.3676460995172026,5.065150069501092
27.010000080527767,4.542970820214465,4.55241246807627,1.4808333988017894,4.5446866909251025
27.11000008082591,4.40634726979745,4.400781949371686,1.5156228553738211,4.6649247595166425
27.21000008112405,4.294893469452127,4.291387973536161,1.4407283624689522,4.580761960596319
27.31000008142219,4.246843650555836,4.238393396118288,1.6043959925154574,6.02568496893125
27.41000008172033,4.253784799379068,4.258943685428399,1.6488646054734892,5.407101270825769
27.510000082018472,4.261284836805945,4.267608071708258,1.4394660422004906,5.50872627594618
27.610000082316613,4.216245866847727,4.231855448716103,1.2457801719392232,5.5633632189130795
27.71000008261475,4.499871083347471,4.498837284597279,1.5069631964165862,5.681623492316431
27.81000008291289,4.549751484814091,4.547296253408913,1.2802342758124834,5.637100382661459
27.910000083211035,4.477056056088241,4.476072233651488,1.2976622274841616,5.300310072444683
28.010000083509173,4.34649271841697,4.340729256012135,1.3948156658074244,5.425191435331604
28.110000083807314,4.450043219212027,4.450770173135208,1.4668074401256275,4.7982892035212314
28.210000084105452,4.687338793148336,4.701054685199247,1.1487856443076667,5.6101609994477055
28.310000084403597,4.388145432617398,4.412992129086381,1.3182013738921727,5.431658220139588
28.410000084701736,4.3527652816840074,4.362059703615853,1.456082147995064,5.334973845315561
28.510000084999877,4.340412198899952,4.353633589837098,1.425519070822898,5.131569370338008
28.610000085298015,4.364729713553822,4.371707195781176,1.4174803599676495,5.610205991517376
28.71000008559616,4.073721046666869,4.083670423313623,1.3215274848521066,5.574569726641252
28.8100000858943,4.058845330857698,4.073604514293588,1.4051090821599659,5.636820026520827
28.910000086192436,4.103706750948779,4.125650739460321,1.4388274673288153,5.872918228319017
29.010000086490578,4.353366639628237,4.384025338096313,1.4141047777823792,5.433650091457043
29.11000008678872,4.325248016114771,4.340355886560458,1.4362661347415042,5.700175698799595
29.21000008708686,4.196322117411857,4.20558800884812,1.6561908422535676,5.465181659872167
29.310000087385,4.214906858788793,4.225353793389825,1.7049150111008524,5.9058549433676415
29.41000008768314,4.348369406386942,4.359639061356293,1.5885723322739222,5.885586058263924
29.510000087981282,4.558823170220383,4.565726794851387,1.6232891983958533,5.563454801202524
29.610000088279424,4.5105590909344055,4.526269212358791,1.7302339461316845,6.193983850013272
29.710000088577562,4.534639548916006,4.542779240776044,1.316844715337234,5.529048884165676
29.810000088875704,4.55724734866985,4.563145629777077,1.6212936282929022,5.564732067178165
29.910000089173845,4.67171008959872,4.683927780728894,1.8291553958035482,6.004576506403279
30.010000089471983,4.8721196752517155,4.883586980063268,1.801838912596235,5.099034237755077
30.110000089770125,4.556876542669229,4.55944150281644,1.8001344353075572,5.713103907000274
30.210000090068263,4.700003154176233,4.700149185268998,1.9054186586508453,5.837014681180459
30.310000090366408,4.749290495698844,4.74695192624669,1.7569977447125522,6.138532679418424
30.410000090664546,4.848485746274039,4.836184526864787,1.726579407016116,5.437846905004879
30.510000090962688,4.7756211164729745,4.775432301612527,1.7043864185488253,5.5516351361485246
30.61000009126083,4.61028761508607,4.594204150635033,1.8984655277819227,5.474338304218467
30.71000009155897,4.686568570127786,4.66815017187136,1.9976259852068623,5.814283132745672
30.81000009185711,4.867600493706193,4.831407519016742,1.8886963648949038,6.354485141005291
30.91000009215525,4.675760470904772,4.647324171638396,1.7987390033213386,5.926453581241206
31.010000092453392,4.745839512574981,4.738176647700076,1.6426089154218404,6.317587847983709
31.11000009275153,4.794562927015671,4.783464206751658,1.4745305508482869,5.759429947936841
31.210000093049672,4.559376996742798,4.549364150369339,1.4994864335048221,6.053814214382734
31.31000009334781,4.479566784846813,4.46042119649245,1.621024281986566,5.154520753588168
31.410000093645955,4.63565157343297,4.63584062822387,1.2885178688113719,5.153442637409257
31.510000093944093,4.348045043979483,4.343163382424265,1.5585612353452567,5.638991894596584
31.610000094242235,4.48430399176878,4.484148296969625,1.6569960893448628,5.723604582945259
31.710000094540373,4.575152684050558,4.578986967930676,1.5803020095997924,5.723633401059458
31.810000094838518,4.503577269519085,4.50586392755271,1.5888917836732912,5.928289972024299
31.910000095136656,4.799445363193699,4.788018585300768,1.9980852631631463,6.0453229795310905
32.0100000954348,4.779553861466963,4.751655350870865,1.7354544361204025,6.1827697738305725
32.110000095732936,4.454795627464598,4.4505765416647565,2.1720843413190094,5.679728347243018
32.21000009603108,4.482549426292443,4.476545345592802,1.2591717146323487,5.711018920141095
32.31000009632922,4.414043627788938,4.412539760511228,1.3265012965827145,6.186388972897096
32.41000009662736,4.3896106427692345,4.391129340521741,1.2619893151524748,5.266381909477789
32.510000096925495,4.193918370320426,4.181277857105862,1.6648138342538896,5.902112470460631
32.61000009722364,4.4082108383628125,4.365702767610372,1.7235381135687433,5.27816048819666
32.71000009752178,4.464947808140331,4.458026531916715,1.295370178675907,4.897595492166916
32.81000009781992,4.541841804724146,4.5317758802942345,1.7150428235826398,5.489848761613386
32.91000009811806,4.483834800211141,4.470958654973946,1.243400517737957,5.712705180509953
33.01000009841621,4.263141106528206,4.2670871628983935,1.4091067641529509,5.361887435848322
