Time_ns,Protein_A,ECD_A,GLP1_A
9.210000027458747,38.816789514228994,38.41447930380656,11.13552010229586
9.310000027756887,38.80192705641011,38.40561422930273,10.945171538129518
9.410000028055029,38.871212892843076,38.47237713875226,10.909003287373089
9.510000028353168,38.74508928941402,38.35138241214913,11.168928800594793
9.61000002865131,38.49278713305941,38.09848921403578,10.787199371465476
9.71000002894945,38.68813596175602,38.291396912276234,11.200337055704349
9.810000029247592,38.575195417133344,38.19197630173504,10.953844347891708
9.91000002954573,38.562924560360095,38.176530210748446,10.963076235269739
10.010000029843871,38.48580271207648,38.100889468200286,10.976858457706111
10.110000030142011,38.51062653196805,38.09442866722552,11.490879579498577
10.210000030440153,38.254447623827744,37.84090911328783,11.538210584466933
10.310000030738292,38.29390671996642,37.89110274172914,11.163369916414393
10.410000031036434,38.38174577982615,37.988496386067084,10.966294839812834
10.510000031334574,38.421543750126446,38.02931758767459,10.810366920168482
10.610000031632715,38.36263370739333,37.94715729881419,11.070636162532438
10.710000031930855,38.24591659434996,37.84523307717485,11.328985345418179
10.810000032228997,38.56029098321517,38.14267228130948,11.316970849258965
10.910000032527135,38.4202124931408,38.02397596483745,10.973268589212116
11.010000032825277,38.50850821398485,38.09716304956594,11.065248125269948
11.110000033123416,38.35197133513837,37.93141871884324,11.225736848037265
11.210000033421558,38.3616215831616,37.93554917192798,11.125073625178455
11.310000033719698,38.364391565704636,37.94417478978391,11.183227144546668
11.41000003401784,38.55719835752611,38.14107238337473,11.106608922981607
11.51000003431598,38.600193424032504,38.20216116027317,11.212381011431495
11.61000003461412,38.60329329297323,38.208889394185434,11.236014107860496
11.71000003491226,38.569251975753254,38.16988656904928,11.153800169483532
11.810000035210402,38.3840792326022,37.98369076627179,11.10696678349315
11.910000035508542,38.49326316464252,38.084647464579234,11.236924033325925
12.010000035806682,38.522484838438395,38.111242612517344,11.348780990300769
12.110000036104822,38.752280162172234,38.3637006290066,11.41844968375196
12.210000036402963,38.58732611444229,38.21111347663357,11.375514044565088
12.310000036701103,38.448603529042494,38.065171341677555,11.402208133597629
12.410000036999245,38.481750017500936,38.066114185656915,11.489366894158849
12.510000037297385,38.4163289458062,38.01151288657356,11.494803458097067
12.610000037595526,38.332608490820576,37.94171242161057,11.504803836151378
12.710000037893666,38.270050514804645,37.86897180908014,11.277451282597866
12.810000038191808,38.463546037878,38.07003235591165,11.374395318163797
12.910000038489947,38.63336009583728,38.24281898713767,11.430708944881161
13.010000038788089,38.72083521429288,38.326705757603534,11.357033797605055
13.110000039086227,38.830096268997956,38.430315039907974,11.052818284602928
13.210000039384369,38.78241829024732,38.40981893071138,11.140863736265034
13.31000003968251,38.99372802279718,38.60962080343257,11.236110113552092
13.41000003998065,38.96095488821639,38.58910286592587,10.949233301053134
13.510000040278792,38.9812140097252,38.604824271594765,11.188681917626747
13.610000040576931,39.048201181186286,38.673914748937065,10.825309696823185
13.710000040875073,38.870176038674124,38.485045106073954,10.986298585007251
13.810000041173213,38.75096558359755,38.364988434652815,11.043087582296991
13.910000041471354,38.764434723138386,38.376229112195084,11.114409953244603
14.010000041769494,39.01646592150879,38.63637924106744,11.110385142366109
14.110000042067636,38.913668008771516,38.52819165492074,11.077933287513863
14.210000042365774,38.94329940352357,38.56430907624342,10.824775500065472
14.310000042663916,39.01384215540121,38.641899883240775,10.953358679111604
14.410000042962055,39.082822443449125,38.68472727787894,11.276531254922256
14.510000043260197,38.88704585056225,38.50325549393915,11.245687624436714
14.610000043558337,38.95353742263317,38.567266111885104,11.187750807410378
14.710000043856478,38.91039305422824,38.52434942852806,11.22680482605092
14.810000044154618,38.822117783374175,38.41850581305752,11.286873021671783
14.91000004445276,38.782432649204246,38.3929292893471,11.154722169818053
15.0100000447509,38.63122317890403,38.2420899176881,11.315279555145379
15.110000045049041,38.61479013455157,38.21460059700063,11.359304094172925
15.210000045347181,38.463063275417596,38.066881373123095,11.366178338897752
15.310000045645321,38.79734826124187,38.393940092924616,11.318052524075414
15.41000004594346,38.46742195605649,38.07523342834176,11.449680153619752
15.510000046241602,38.53026853611447,38.13670157677745,11.207095182092395
15.610000046539742,38.558726869056855,38.16830887902515,11.187470273609145
15.710000046837884,38.646035331776,38.25620410933166,11.373158748170026
15.810000047136024,38.619019319204135,38.22821727588256,11.124639811864187
15.910000047434165,38.7265989862702,38.30839287517556,11.439962560320808
16.010000047732305,38.609499188043166,38.20421852387309,11.327000496610546
16.110000048030447,38.689662443130324,38.285414637892615,11.266712763967652
16.210000048328585,38.63967457242135,38.21047728925299,11.385282979515738
16.310000048626726,38.584978350165635,38.16351447277219,11.478789025022678
16.410000048924868,38.4495428932679,38.043314910148325,11.392868037553146
16.510000049223006,38.62803908996569,38.207000208980006,11.201505823424718
16.61000004952115,38.384632851930924,37.97450716143949,11.223554487365412
16.71000004981929,38.3674772191256,37.94176737763931,11.204225491930218
16.81000005011743,38.681669085777294,38.26095689654535,11.174155239759491
16.91000005041557,38.75401903228868,38.34667896428961,11.240627096120484
17.01000005071371,38.547141686187956,38.12742909534441,11.098153727716811
17.110000051011852,38.68419812340595,38.262041047640174,11.171738405098925
17.21000005130999,38.63315068660681,38.21536384918733,11.255334725426126
17.31000005160813,38.62417595451228,38.20237545902364,11.292852076842264
17.410000051906273,38.48898972907246,38.069936447835794,11.388301816415384
17.510000052204415,38.51459611685013,38.095388863290125,11.344121849417697
17.610000052502553,38.52705038778997,38.10496796334554,11.454997053593829
17.710000052800698,38.383399475610524,37.98563094682325,11.103637091546158
17.810000053098836,38.49907181068924,38.09708488715274,10.910973602233438
17.910000053396978,38.570535887133865,38.16415389177027,11.35195729369147
18.010000053695116,38.67981321283858,38.25703190189909,11.210207080727258
18.110000053993257,38.566667652267064,38.16021431044599,11.106413632418848
18.2100000542914,38.484630520733745,38.085923740537474,11.139274651383325
18.310000054589537,38.52585421087558,38.11413337449921,11.362100469507569
18.41000005488768,38.58431957317425,38.16045131162035,11.473899011163098
18.51000005518582,38.659539677947805,38.22925461884327,11.273383019039416
18.61000005548396,38.732822086535236,38.32154935291163,11.624408129973453
18.7100000557821,38.70161231011819,38.290036373982694,11.172183334836541
18.81000005608024,38.50975264293668,38.0856979184802,11.340793248055334
18.910000056378383,38.5467619798995,38.139347715434404,11.270482975266512
19.010000056676525,38.51681581533125,38.096899832904384,11.385839500296287
19.110000056974663,38.5333082733515,38.10969488475986,11.23295357700215
19.2100000572728,38.483968852263786,38.07428305022884,11.26517851189918
19.310000057570946,38.48760684634836,38.06069352280252,11.130546852835309
19.410000057869084,38.639920905464145,38.23626715052607,11.136385840426879
19.510000058167225,38.64751927651964,38.233225044647085,11.067251458036464
19.610000058465364,38.42193692931746,38.0088130891389,11.52444223638817
19.71000005876351,38.61298633450155,38.20116899098301,11.358742556305442
19.810000059061647,38.73033140489127,38.312013477155624,11.276047089972357
19.91000005935979,38.961476542017586,38.53918328071211,11.353355331131517
20.010000059657926,38.95689965257605,38.53561461067699,11.510602056518625
20.11000005995607,38.877604160764534,38.46876274645782,11.253213131184442
20.21000006025421,38.772958246281775,38.35409229080779,11.361937215853462
20.310000060552348,38.70222966440834,38.295955761451964,11.21432142126788
20.41000006085049,38.881999209017025,38.47115647377303,11.406738462087317
20.51000006114863,38.8177700058011,38.396283492978355,11.170667909395409
20.610000061446772,38.827986501041615,38.400506545030346,11.674656593143766
20.71000006174491,38.83439244074641,38.420965065048414,11.498694400662055
20.810000062043052,38.60635987979396,38.20477482516039,11.457056712257355
20.910000062341194,38.51530906647409,38.119794933052134,11.238841442387818
21.010000062639335,38.58878232643789,38.17010347175864,11.27407180378707
21.110000062937473,38.496581925285355,38.09516725222253,11.118082946292303
21.210000063235615,38.59114805363444,38.20220451695665,11.085194728714526
21.310000063533757,38.550732137544074,38.15084280486304,11.28017100269206
21.410000063831895,38.647247632289286,38.23088913471514,11.592224139286545
21.510000064130036,38.734521879692394,38.33265390364848,11.287798477902088
21.610000064428174,38.780187859905254,38.3648329775743,11.341320237327773
21.71000006472632,38.725249155351364,38.30854838467917,11.501835648227287
21.810000065024457,38.80633943033564,38.41535879831882,11.417038330316188
21.9100000653226,38.631551706992475,38.222201721522296,11.593387359890192
22.01000006562074,38.907159178504976,38.495341694466916,11.33440724689849
22.110000065918882,38.76999320044589,38.35949938491756,11.401255481679646
22.21000006621702,38.93292457228844,38.526100400932,11.162144886780329
22.310000066515162,38.71277905552545,38.30357959599414,11.257675456476896
22.410000066813303,38.71608688938311,38.31047345393342,11.500926466981099
22.51000006711144,38.76118466141338,38.350820305951984,11.717607420917949
22.610000067409583,38.54872277896404,38.15063128517419,11.410901709054407
22.71000006770772,38.73617522703865,38.316683109985966,11.31306152890024
22.810000068005866,38.41612385532593,38.00008746446533,11.381184112365245
22.910000068304004,38.80478330840545,38.36596336514393,11.157406350673664
23.010000068602146,38.664235613146964,38.232063487808944,11.040939643758609
23.110000068900284,38.79040387190974,38.34104870139283,11.00450235222274
23.21000006919843,38.84492200939903,38.423140952215874,10.933659461979383
23.310000069496567,38.795680826302174,38.3649473143596,10.957882557300437
23.41000006979471,38.558340349439774,38.1284062909165,10.960661832013084
23.510000070092847,38.813664018745385,38.39628591132042,10.882186797810105
23.61000007039099,38.81391358202194,38.37296141780886,11.079657617039308
23.71000007068913,38.9547744117807,38.54105862508455,11.006286489157565
23.810000070987268,38.868054734751645,38.44017017648569,10.980334484938657
23.91000007128541,38.73306704107354,38.32861572485943,10.754019627658124
24.01000007158355,38.83990950148203,38.44099231574167,10.771859488213343
24.110000071881693,38.831932310574246,38.44022755221279,10.921822560713267
24.21000007217983,38.72047652414229,38.33802262661759,10.770299162953098
24.310000072477973,38.77595621148069,38.40199467330302,10.71673787507619
24.410000072776114,38.79262249152612,38.41922521219627,11.015361572498664
24.510000073074256,38.84450598857782,38.461433574888986,10.816763687442975
24.610000073372394,39.03828980672655,38.65489450000169,10.91743355791977
24.710000073670532,38.825093213059226,38.44418328764528,10.470346110509473
24.810000073968677,38.890416551345666,38.490825865693374,10.853024550313066
24.910000074266815,38.918984958293656,38.546044455605156,10.749176984962508
25.010000074564957,38.8740539569159,38.496213158727,10.946652938364672
25.110000074863095,38.90540273905226,38.511415695341796,10.447402099728631
25.21000007516124,38.86692762777025,38.48649503851119,10.713780372689476
25.310000075459378,38.71351530055067,38.33231880776322,10.880821341183113
25.41000007575752,38.835670354286364,38.456987267943795,10.728422404015012
25.510000076055658,38.66526166622763,38.278874217575655,10.671559862516316
25.610000076353803,38.71629644049279,38.350566968328074,10.585155962735234
25.71000007665194,38.69480895159776,38.308332297178396,10.568934654942225
25.81000007695008,38.882429009777915,38.50389855500225,10.820152120126073
25.91000007724822,38.88390997828107,38.51123966188154,11.0337159756816
26.010000077546362,38.79103162225068,38.42119974381986,11.082381829754652
26.110000077844504,38.789224810408214,38.42016558191488,10.79492010664827
26.21000007814264,38.83333157470672,38.45425007596597,11.085345676383959
26.310000078440787,38.78147833396102,38.410001748982225,11.001737597109397
26.410000078738925,38.854897645427656,38.48153874745015,10.957460653205118
26.510000079037066,38.79696321909311,38.42685229527954,11.018158165626904
26.610000079335205,38.84636568063212,38.4778951375574,10.835923134988425
26.71000007963335,38.83416893664353,38.45805834471443,11.168028442129533
26.810000079931488,38.859027192868034,38.468382134440745,11.187484101979571
26.910000080229626,38.70243479004739,38.34452681024033,10.995095365810931
27.010000080527767,38.68399580426829,38.30544782670859,10.957388546268621
27.11000008082591,38.77678036967519,38.42862136578394,10.803662561124257
27.21000008112405,38.72595481799199,38.35387836406017,10.846583015985994
27.31000008142219,38.72598597225123,38.377426140967174,10.740168978450068
27.41000008172033,38.83268039527141,38.47298030123598,10.923067679047755
27.510000082018472,38.688167520067836,38.31931467210112,11.036152366088048
27.610000082316613,38.796278273069284,38.41975063165397,11.33360553837824
27.71000008261475,38.56406453951614,38.19889201407922,11.324073553002284
27.81000008291289,38.481005301768576,38.12252693254908,10.91691092825932
27.910000083211035,38.46922371784456,38.09789107259244,11.376481997923067
28.010000083509173,38.664038671920146,38.296826706333675,11.14578703999476
28.110000083807314,38.75833556814316,38.38807492722184,11.266802797207909
28.210000084105452,38.763955660797784,38.401907112808345,11.211343693871846
28.310000084403597,38.87891550106072,38.50138769664993,11.29037334097516
28.410000084701736,38.793684881749876,38.39758476323188,11.41578746843733
28.510000084999877,38.77885113830497,38.378722415902764,11.417897881648596
28.610000085298015,38.903039901301625,38.50906115761253,11.41531236023975
28.71000008559616,38.837487477071896,38.4397665564153,11.29856523510648
28.8100000858943,38.975758109726804,38.576706054901386,11.212430828380937
28.910000086192436,39.10125355067439,38.70921171629829,11.20783899957345
29.010000086490578,39.023192306771136,38.628482847257416,11.385648012853668
29.11000008678872,38.97742514402058,38.58516695163253,11.1636502467801
29.21000008708686,39.04589985853641,38.65853534879017,11.172024524629892
29.310000087385,39.03114238404646,38.6456499026029,11.322095641510705
29.41000008768314,39.060208365643,38.67426838824693,11.172292728453694
29.510000087981282,39.12970656245043,38.74889555383318,11.338919350464815
29.610000088279424,39.158850509160565,38.792354209511636,10.951918778278554
29.710000088577562,39.140953936315974,38.77165554215846,11.291689441253986
29.810000088875704,39.057713866592735,38.68356146964968,11.072233685206385
29.910000089173845,38.9203763234661,38.52928506681701,11.013795374465714
30.010000089471983,38.93407991076262,38.55929406558799,10.88756582929538
30.110000089770125,39.028912553430196,38.66840564113315,10.70798933905032
30.210000090068263,39.240521494381895,38.86969722577411,10.895882718329416
30.310000090366408,39.23047238436652,38.86356661687656,11.151374676802478
30.410000090664546,39.10636488755382,38.75694963766415,11.046498078448208
30.510000090962688,39.19472027887181,38.83464503186932,11.08873729225634
30.61000009126083,39.10540165183216,38.75828365342761,10.82307334493315
30.71000009155897,39.10579825813631,38.7754837495878,10.438792561771502
30.81000009185711,39.147006797719285,38.81102743138555,10.488524005185068
30.91000009215525,39.29796839218011,38.95318201751302,10.713060034202373
31.010000092453392,39.18263158266091,38.82365927802941,10.858652232381804
31.11000009275153,39.234908742342725,38.87389857794835,11.018930360000466
31.210000093049672,39.05099041677195,38.68413924292445,10.743176870277892
31.31000009334781,39.31622986735064,38.967693275910776,10.766297193468075
31.410000093645955,39.39342817283086,39.03226313995048,10.972429207630215
31.510000093944093,39.36862184856801,39.00931227079129,10.696423020334143
31.610000094242235,39.39134565615014,39.00888415509682,10.75644120776583
31.710000094540373,39.2939568299868,38.93429542915265,10.694342534426694
31.810000094838518,39.373825125663124,38.99529553662385,10.66983573560723
31.910000095136656,39.21338300360514,38.86413267259065,10.53049843713901
32.0100000954348,39.17974942394584,38.83521165141917,10.669046495074841
32.110000095732936,39.20590979595663,38.84161407460874,10.623297494288007
32.21000009603108,39.08141939538251,38.69696606581254,10.98678846350718
32.31000009632922,39.06312436837129,38.70061738820231,10.877942959928093
32.41000009662736,39.10176673176472,38.72534862824969,10.912223614206765
32.510000096925495,38.96412757967932,38.60936161480958,10.665355006345113
32.61000009722364,38.98526703472508,38.64645434613611,10.792677767150163
32.71000009752178,39.05651031244739,38.69415260352449,10.785220283050936
32.81000009781992,39.08279230684184,38.71516293973508,10.527389242060652
32.91000009811806,39.437323317420194,39.084435126587245,10.740460188376652
33.01000009841621,39.17737808562016,38.81547252027931,10.663589079631159
33.110000098714345,39.104320454402,38.73228317036863,10.903076140679318
33.21000009901248,39.259599082607025,38.88860783020427,10.707152968971114
33.31000009931062,38.97537108742986,38.61443533042855,10.924760576544394
33.41000009960876,38.950081474676026,38.59941282080538,10.68211680933522
33.510000099906904,38.86863723023538,38.50807989214682,10.943371721720302
33.61000010020505,39.02572703866771,38.64416902576716,10.843125240688288
33.71000010050319,39.09783508035889,38.71725819087617,10.930350672250498
33.810000100801325,39.13383041220553,38.76544822053853,11.001729297920306
33.91000010109947,39.13997036415241,38.75494362174797,10.93854847610607
34.01000010139761,39.148983589370026,38.771850553227914,11.109191246561474
34.110000101695746,39.19574214801752,38.82211701882751,11.028831853652271
34.210000101993884,39.19777946721096,38.81604730006405,11.265345430019853
34.31000010229202,39.339149822187046,38.95910144970365,11.144892838545797
34.410000102590175,39.23688355286115,38.86065756601537,11.252827247825005
34.51000010288831,39.32868900727662,38.9603834063,11.130464675137066
34.61000010318645,39.313161232798066,38.927157194072116,11.123480686599184
34.71000010348459,39.62814523247298,39.218708861220506,11.630961890558192
34.810000103782734,39.46564022758229,39.063313948393485,11.32841521240289
34.91000010408087,39.235742222484035,38.84782057902737,11.213934832700142
35.01000010437901,39.31547881253348,38.929644302505295,11.062092373697208
35.110000104677155,39.34615446631882,38.947086741723524,11.177707640964561
35.2100001049753,39.21642865149591,38.81344921355842,11.384204026596016
35.31000010527344,39.30041314923084,38.9014206441136,11.020337460155936
35.41000010557158,39.45089756529164,39.063905188496165,11.289137766348574
35.510000105869715,39.45488660645524,39.0467170423498,11.231633597916092
35.61000010616785,39.48646973051953,39.085816119016414,11.323286773368261
35.710000106466,39.60315526094094,39.219991701566606,11.13902872159455
35.810000106764136,39.22760550221512,38.83441403464948,11.113886387447836
35.91000010706228,39.11272827813907,38.731420266613355,11.183486322305331
36.01000010736042,39.29024311043305,38.9090145029293,11.205943402816082
36.110000107658564,39.27663154621259,38.88102392304033,11.209081383904193
36.2100001079567,39.29544551827594,38.902141627692075,11.235774389793436
36.31000010825484,39.27431941756654,38.89442020668044,11.173705990212083
36.41000010855298,39.41055932167702,39.02973668955815,11.253270637763265
36.510000108851116,39.571273158804914,39.19806186444608,11.222475973548264
36.61000010914926,39.65958718532474,39.26416357611068,11.2487447627697
36.71000010944741,39.77231283241906,39.392412494023574,11.122471721404626
36.810000109745545,39.535092705208655,39.166256345497295,11.174125907320178
36.91000011004368,39.64442611547026,39.2726470582182,10.898161384181398
37.01000011034183,39.63632084527014,39.2590297474834,11.02354880567822
37.110000110639966,39.44372356528577,39.073105034193624,11.087050959495961
37.210000110938104,39.554715612140896,39.17074655131482,11.468619393898633
37.31000011123624,39.56548873522437,39.186384082928015,11.01248127047995
37.41000011153439,39.52788110994138,39.15114302245978,11.301682412052875
37.51000011183253,39.44624304595846,39.078064598179566,11.083224971916067
37.61000011213067,39.43022596497693,39.057102425089326,11.167896097329926
37.71000011242881,39.50792363983568,39.1325396913773,11.12190388575135
37.81000011272695,39.53815615522133,39.15889243891427,10.978104787429423
37.91000011302509,39.56819657059354,39.18220566571128,11.252119698014372
38.01000011332323,39.495460356589,39.12128869224662,11.231389580492742
38.11000011362137,39.52414758805875,39.12123122326479,11.283324166141828
38.210000113919506,39.605714254089186,39.20121803740121,11.294395699983468
38.31000011421766,39.436588308876495,39.041367492615265,11.379916932514869
38.410000114515796,39.20453576499692,38.83668942360156,11.20930829728744
38.510000114813934,39.36238676339312,38.98571073401196,11.56637084039378
38.61000011511207,39.351610250724335,38.96164973372189,11.693105688207412
38.71000011541021,39.34061748667207,38.960071082494764,11.603210369421737
38.810000115708355,39.47335470986654,39.09487819728423,11.265464761883452
38.91000011600649,39.32837387161983,38.95546942299943,11.22913556574601
39.01000011630464,39.21772109534118,38.83300186892182,11.579808834738605
39.11000011660278,39.277805299232874,38.888389363569296,11.491604652745838
39.21000011690092,39.2205560061646,38.83173388336712,11.408095276383278
39.31000011719906,39.505345433333005,39.11321364863389,11.174772302962603
39.4100001174972,39.3329469399287,38.94108512071999,11.348173016225148
39.510000117795336,39.391705392078464,38.998348188978746,11.464609785653193
39.61000011809348,39.338858710903125,38.94060588982736,11.28199377404722
39.71000011839162,39.17654981513377,38.77863527751027,11.451466394705951
39.810000118689764,39.31262150573976,38.90647936506728,11.25721059451469
39.9100001189879,39.33013656177752,38.937885485346605,11.040401999713684
40.01000011928604,39.17998223370783,38.784640935605815,11.319937224451053
40.110000119584186,39.31581807698026,38.92278887059658,11.54009210431917
40.210000119882324,39.13494998508825,38.72207302768511,11.29302777027378
40.31000012018046,39.302648540624574,38.89485029388927,11.145530700550959
40.4100001204786,39.04792940619509,38.635038277883886,11.21695397657868
40.510000120776745,39.146579721278044,38.74089706416644,11.528989813714084
40.61000012107489,39.01523522048195,38.59381166307207,11.286121362636512
40.71000012137303,38.95810990862956,38.55202596558292,11.33123472120317
40.810000121671166,39.18387513884329,38.788333876187366,11.262011319543241
40.910000121969304,39.117068383793274,38.71461487916438,11.197515956668864
41.01000012226745,39.30045289640685,38.89717571482297,11.381021087757142
41.11000012256559,39.39685247579325,38.99484669421953,11.161458340846291
41.210000122863725,39.31033616643494,38.88499414262346,11.220390423646686
41.31000012316186,39.287702284155074,38.871894871229074,11.346065205297053
41.410000123460016,39.23297856118557,38.81986824821207,11.288308958529207
41.510000123758154,39.141566520275,38.73431160434656,11.212654379786118
41.61000012405629,39.04495030700906,38.654000436128555,11.090947181609206
41.71000012435443,38.96140226976811,38.559347283807476,11.266354737826324
41.810000124652575,39.21258335138529,38.80707085489181,11.289729116819473
41.91000012495071,39.1219746450181,38.725686348051525,11.392447036146223
42.01000012524885,39.32352222164835,38.91035427391479,11.12534116918009
42.11000012554699,39.29994688330661,38.89091932394303,11.022032671472338
42.210000125845134,39.21673286042149,38.826827370924576,11.133511768866573
42.31000012614328,39.18735949960766,38.78068324567338,11.23651631938589
42.41000012644142,39.16180240502289,38.753184722127266,11.035082351993841
42.510000126739556,39.21031202333109,38.8019212143593,11.205845678061456
42.610000127037694,39.24723477271716,38.84770887774422,11.10397387572672
42.71000012733584,39.31333328542666,38.90471118749993,11.202797643208752
42.81000012763398,39.06809756388459,38.666322929797786,10.992745189283182
42.910000127932115,39.21488365212514,38.791266281346886,11.157502718926533
43.01000012823026,39.20121898810124,38.78284331899719,11.25893036220537
43.1100001285284,39.23493498997676,38.83038521471535,11.31284999283239
43.21000012882654,39.27080532935468,38.874105293371514,11.053518247766501
43.31000012912468,39.22937271542781,38.83546835569821,11.173917738507756
43.41000012942282,39.21636468118699,38.82376967011598,11.243930503780039
