Time_ns,Protein_A,ECD_A,GLP1_A
4.4,40.52518748391644,40.225799511652426,9.521132210696942
4.5,40.683532300322284,40.38115692691701,9.600999315540943
4.6,40.7504038353863,40.435626856592364,9.770089538426442
4.7,40.438555824163565,40.15554904788655,9.653608526384724
4.8,40.883378477851124,40.572467985870865,9.462664905840377
4.9,40.50966473733464,40.19882707785361,9.668363397950804
5.0,40.52660636495151,40.21357326522978,9.906835080532518
5.1,40.48827414624238,40.1877556119892,9.66478456590372
5.2,40.618471338610036,40.31773930230362,9.583266648337796
5.3,40.96963036620861,40.63612521063917,9.672080300442456
5.4,41.01361979855332,40.69018179411315,10.380408974399318
5.5,40.95898208940466,40.61921853928733,10.379810691884988
5.6,41.12625242105609,40.79313970939111,9.967507057089867
5.7,41.24599268166223,40.91472701807608,10.181165337678936
5.8,41.032619080433,40.716037998548494,10.049364014876152
5.9,40.91296188303091,40.59882506251889,10.064100830140674
6.0,40.967784803033126,40.65709257399385,9.684828710769724
6.1,40.742352254284604,40.438802860830876,9.609300334730362
6.2,40.72103683766211,40.418412412420444,9.904991126340889
6.3,40.778250044130026,40.473314360568615,9.752258525594499
6.4,40.74481395921802,40.44481314861987,9.876866392703384
6.5,40.882951008266375,40.55759228879992,9.840251073229553
6.6,40.81820863239072,40.50488655378122,9.777161022208164
6.7,40.83244788168007,40.52089406315022,9.63845400078692
6.8,40.69839134913848,40.38631261226021,9.49456655526187
6.9,41.07313350171943,40.756078232532346,9.450253511722801
7.0,40.92235586684285,40.610120153795755,9.504649995270006
7.1,40.763744192664234,40.45932010814931,9.541546773347624
7.2,40.72618666905856,40.41548932554588,9.378997347663127
7.3,40.679260603628585,40.363054807843426,9.423518754504888
7.4,40.806755436250846,40.494425435118,9.609158617485143
7.5,40.84083847309217,40.51426585223563,9.849736727946416
7.6,40.68727261350137,40.3803038619922,9.884423225811052
7.7,40.857245500947414,40.538012553723995,9.776499631718085
7.8,41.03689705142866,40.716028062219834,9.96716545908338
7.9,41.31949406305775,40.991888835123376,9.718149703319455
8.0,40.95669596174166,40.632247051975185,9.985045684922186
8.1,40.98593788034485,40.66420149836883,9.674148898385452
8.2,40.995518942110486,40.661206617321014,9.925552315983182
8.3,41.09690799207283,40.777600052509236,9.712229190630683
8.4,41.14886393913555,40.83848745187178,9.741208571089857
8.5,41.20733931805858,40.889322920746416,10.007808783724279
8.6,41.257523026427826,40.91542043051696,10.137038201743568
8.7,41.04126405374696,40.7065186954592,9.948750559085903
8.8,40.97455568843321,40.645358423392814,9.907149594472013
8.9,41.057992798705314,40.7392202791525,9.954586762120993
9.0,40.90639626052213,40.58935083163609,9.803937584265029
9.1,40.80321734380404,40.473199651602606,9.793719216494441
9.2,40.94077717541686,40.60349192279613,10.06177179211675
9.3,40.94009145722829,40.597629584894115,9.86146183877623
9.4,40.81499943776997,40.49136130401753,9.686786680635526
9.5,40.72437785446068,40.396002305228045,9.596821983244153
9.6,40.61678938699615,40.28489053590909,9.595110992439276
9.7,40.8962912649685,40.57383997193748,9.677839114317806
9.8,40.97675216209349,40.659747594315846,9.665635504488922
9.9,40.88315504527861,40.5709196511052,9.57424116722993
10.0,40.85703264534848,40.55453659584376,9.521963055960356
10.1,40.88301842740338,40.57671666983449,9.790945179225096
10.2,40.93595236380314,40.61212576707401,9.499565618964354
10.3,41.05051139502204,40.725747332780756,9.744285052157482
10.4,40.822376511505354,40.51600694672457,9.477779178278059
10.5,40.77341053624909,40.44166599876913,9.716701591301407
10.6,40.93171326551906,40.586427309263634,9.98688941054467
10.7,41.05539549701368,40.71887556233084,9.982167369630739
10.8,40.832681953861126,40.50612602225361,9.608062350666126
10.9,40.94458784887348,40.61221171810834,9.773228758215225
11.0,40.88703396828455,40.559070789502954,9.73547123943378
11.1,40.78863794631111,40.446556792091144,9.671603274312684
11.2,40.90704492717839,40.56710511293488,9.812635104612493
11.3,41.00559301210309,40.67804046338043,10.061030734572562
11.4,40.92724024214014,40.617432085772165,9.865427293366752
11.5,40.65475245645742,40.34797823182267,9.763033529091171
11.6,40.86485259832277,40.54812186082216,10.138595078380005
11.7,40.68724716109288,40.37077659982545,9.654709496245895
11.8,40.96416857116274,40.624977607408134,10.141237796499913
11.9,40.775824434347925,40.454780454273326,9.692866528167746
12.0,40.68461611890362,40.37026950242868,9.955859882265171
12.1,40.85788761777775,40.539127315475575,10.03613264824414
12.2,41.04990282861029,40.72818166901193,9.934179727619956
12.3,41.00149374556994,40.68381603612654,10.014775958634297
12.4,40.925737627295774,40.60638597390899,10.050474315050806
12.5,40.816383125095136,40.49079783620938,9.973501415081444
12.6,40.90268271855254,40.57174935327151,10.136675044599444
12.7,40.853813988218974,40.52008678199128,10.289822442449069
12.8,40.70646564303826,40.387391921766216,9.955390225752403
12.9,40.71592124167607,40.39143407180719,9.80666169244845
13.0,40.70388391541322,40.37430484119157,9.675842336040656
13.1,40.636171672514116,40.315544598947284,9.621720214807642
13.2,40.51040704150412,40.18517430039539,9.647577586288937
13.3,40.39460183926712,40.07030564623142,9.607841511812422
13.4,40.49974438943069,40.17781644310943,9.752324409494625
13.5,40.53171150505108,40.20887550878637,9.856027415994593
13.6,40.600809161642864,40.28982570879954,9.781314092932378
13.7,40.69525349754724,40.38676031273027,9.748399601942127
13.8,40.71819572612607,40.40970805222055,9.67685957094133
13.9,40.568751110942884,40.25028564518282,9.904847515372932
14.0,40.65262579877782,40.30751086579387,10.020719933497531
14.1,40.75287216302742,40.4295279481641,10.187588177474295
14.2,40.760380101037775,40.423598722095434,10.185531322878996
14.3,40.69297085546981,40.36332897212559,9.93689669007324
14.4,40.5832060360342,40.25887034933577,9.992913798126931
14.5,40.2178787403473,39.90833386514359,9.670148320178992
14.6,40.40962648780361,40.110429120895944,9.567926999974064
14.7,40.55931414745691,40.23357162523231,9.62642110544116
14.8,40.48235810359936,40.154296404479545,9.862547391791137
14.9,40.563480144393516,40.217192340297444,10.143978287261506
15.0,40.53311355748585,40.1904445759848,10.400139062643015
15.1,40.697381681253724,40.35125481016365,10.601648078029841
15.2,40.408392069075944,40.07302553620928,10.121781697404563
15.3,40.70541837784084,40.36625025072992,10.225627809456027
15.4,40.48180674983474,40.15611479864349,9.886409622263963
15.5,40.36461449782891,40.0301382628633,10.041753906070735
15.6,40.636134601739066,40.29142855995268,10.072338302765138
15.7,40.406525060539,40.080316295814875,10.129040263971667
15.8,40.441529227501995,40.113538698947096,10.291828472940232
15.9,40.487147202742015,40.15709712210216,10.259770361617315
16.0,40.529609952932184,40.19832614036426,10.33622401725675
16.1,40.522323846465234,40.21299854919275,10.09436710623622
16.2,40.44727639480927,40.145311481497274,9.89338336522298
16.3,40.415635566523505,40.09703826513256,9.847490350490345
16.4,40.5538092715335,40.22664986488939,10.1910404695233
16.5,40.55449253265439,40.23213421549212,10.110094607520388
16.6,40.54437662681042,40.21937610864217,10.06364335154458
16.7,40.49873574629167,40.170571714910594,9.943002752117234
16.8,40.57647149564592,40.257172539708996,9.917698629717648
16.9,40.53021725952277,40.210159606481284,9.829851665386876
17.0,40.56833660530573,40.24242030816322,9.874185571891436
17.1,40.74470577964594,40.42170644426103,10.186880696910787
17.2,40.693192192942725,40.3714520160582,10.07897508797695
17.3,40.43121979719522,40.12093607462132,9.724765476493939
17.4,40.56547853196811,40.259120523124466,9.859004002335315
17.5,40.56257226217487,40.24440905309283,9.814500256368555
17.6,40.50875917068038,40.18581883295318,9.795100455448901
17.7,40.457325772824,40.14533518458862,10.004996592743998
17.8,40.3728159995915,40.05872498214706,9.695546153612769
17.9,40.69027007447033,40.36741055319059,9.736111652439686
18.0,40.56190835095479,40.240615276082146,9.70665547127585
18.1,40.708669438225016,40.375437064492395,10.074132908163811
18.2,40.5875192826037,40.25564646342514,10.01927719352648
18.3,40.39634831491885,40.084257016551945,9.629407615429875
18.4,40.75195308160132,40.41343227380494,10.017366365443817
18.5,40.46786678087897,40.14228222770861,9.91700997634292
18.6,40.46868867574816,40.14463654565439,10.039527298470517
18.7,40.43325973080979,40.12423804312089,9.658598153105157
18.8,40.35875825323009,40.038075607543405,9.760224337160887
18.9,40.33611223978614,40.02738679817653,9.614288366127374
19.0,40.572818239855124,40.24769422283081,9.773273529476436
19.1,40.43663381472051,40.11005361227989,9.899743199553535
19.2,40.44447212664861,40.12264749584417,9.70606685686178
19.3,40.47018294424829,40.14972622649382,9.76972219889201
19.4,40.3997808420545,40.072921333986876,10.012865692305017
19.5,40.20538838715078,39.88102433825601,9.793176655357403
19.6,40.2628465157604,39.948062633559026,9.75760101650378
19.7,40.26296735482105,39.94397295357677,9.792227957571306
19.8,40.36725434010947,40.03896461905743,10.10249628513779
19.9,40.40319497240303,40.09206390238192,9.619357146905559
20.0,40.42215275649767,40.10555159641931,9.81047373753929
20.1,40.44513597322594,40.11560538893209,9.885108736422643
20.2,40.40032746232754,40.08933321964314,9.629480716269898
20.3,40.19301096043378,39.87796131127133,9.72371658830799
20.4,40.317324859564806,39.994688664920716,9.692717351015204
20.5,40.288741848088065,39.98271007246572,9.51335538458762
20.6,40.53247383790711,40.21674700107688,10.08762591168574
20.7,40.36640534485301,40.058828346471905,9.878467898534977
20.8,40.40400316945263,40.083856565960225,9.817680512285492
20.9,40.42008006558166,40.107515412559295,9.676185928845209
21.0,40.319172193438774,40.01986017086138,9.848398628861881
21.1,40.219761821884646,39.90800573451984,9.773922459288697
21.2,40.57834421724164,40.25925595232024,10.103246305888325
21.3,40.39857460972603,40.06724709887961,10.054875220349055
21.4,40.28241598980653,39.9767121596172,9.495627593375755
21.5,40.42386848934741,40.11827823366255,9.762190196393966
21.6,40.36522562245049,40.05091269040535,9.889641749022246
21.7,40.54014403237366,40.235561143985194,9.776476858814481
21.8,40.36072660879347,40.062809543270546,9.803268657465425
21.9,40.1849323120551,39.88836599483371,9.708194556125653
22.0,40.170127357737016,39.87271695521253,9.643788524975442
22.1,40.34986251129291,40.03704340960849,9.843452264427677
22.2,40.23446629790424,39.918433882164535,9.852960425287224
22.3,40.3439707716446,40.02742791195702,9.705431103904376
22.4,40.468241483419064,40.16295120805568,9.776271306149864
22.5,40.267382605354534,39.95684262987908,9.795945615479136
22.6,40.51791689451064,40.190857002314125,9.861370316941066
22.7,40.43182659953616,40.12644212544529,9.790119343316654
22.8,40.47541326278002,40.15131099072599,10.0128094932752
22.9,40.51544879520481,40.18058573947253,10.603536907469698
23.0,40.452115461189926,40.129152692116016,9.945048598164762
23.1,40.250481291025025,39.922872471409114,10.016784967995855
23.2,40.35758483323784,40.03859974930114,10.121557714943048
23.3,40.29595460369019,39.97197849372603,10.180891509763459
23.4,40.395497800133356,40.07955269488976,10.061180244108339
23.5,40.59925933003136,40.26832901956548,10.304252487385929
23.6,40.41174012584458,40.087922446834554,10.148357456237482
23.7,40.558964112695804,40.2250389758047,10.130828537278829
23.8,40.501096139441266,40.178391163764225,10.156677210706615
23.9,40.66943764785377,40.3327701452472,10.514062645554764
24.0,40.59422739841431,40.24125508274271,10.35582660753567
24.1,40.37018821863663,40.03390372010274,10.097377631562969
24.2,40.36388095810503,40.02706160869169,10.421958015320984
24.3,40.653100229418285,40.31275901709759,10.535701102492753
24.4,40.61140926538776,40.2775262061841,10.415196076592377
24.5,40.58659884763386,40.24944118723794,10.235367989167598
24.6,40.52458813946486,40.193096987167664,10.144427180584994
24.7,40.427917731471524,40.09930556321941,10.325548808299358
24.8,40.6081894146402,40.28073675212151,10.261686553022887
24.9,40.62797452502838,40.2939990737233,10.153726336604636
25.0,40.33564054948736,40.0008625128041,10.25855526074907
25.1,40.25151518156972,39.92063135175183,10.184510006224766
25.2,40.450942337169415,40.132480554168076,9.917592317337268
25.3,40.14219433497103,39.837455387735744,9.60562761189885
25.4,40.3908136064501,40.08670391485169,9.7670603555423
25.5,40.41895929251056,40.103056597838425,10.096937646086342
25.6,40.41590088095562,40.10551899282131,9.961479483946865
25.7,40.32617995400432,40.01791551317928,10.057576651646514
25.8,40.31838014627477,40.01625360229298,9.95997365268213
25.9,40.341504187273415,40.050268943884475,9.85371600352579
26.0,40.45761906288523,40.15815786610553,9.931135864122814
26.1,40.57692932550255,40.254077670209085,10.617564387502123
26.2,40.2083393308518,39.90294145554756,10.149199760079577
26.3,40.36169000596699,40.06068795868209,9.991646066514125
26.4,40.54372143049884,40.23281557032017,10.213393445718953
26.5,40.44153764721605,40.11471746943716,10.139442337679084
26.6,40.305895931108125,39.977489527916724,10.639088914024603
26.7,40.276008330008786,39.96543845290755,10.08893273961714
26.8,40.37174023428245,40.051812187438806,10.0867923243474
26.9,40.42718456880674,40.10615426948192,10.156975246025617
27.0,40.39009273370903,40.07790496488796,10.274794897629967
27.1,40.561529892348474,40.23816160899584,10.08318976167527
27.2,40.279876462645,39.97023378126351,9.987125518641058
27.3,40.3634711948411,40.047748864299486,9.984676860556366
27.4,40.582019038988214,40.270091954621414,10.41361014163961
27.5,40.49913160588881,40.19357155508082,9.923311577226823
27.6,40.3743768117716,40.07624275325453,9.930420090024322
27.7,40.389561170026475,40.07442544519502,10.129738654132309
27.8,40.44611413281668,40.128456652686886,10.09807261047393
27.9,40.343368458797656,40.02985295346543,10.407521513949275
28.0,40.09983190923597,39.80704375138903,10.178362253956353
28.1,40.197619105555056,39.86857835770751,10.115868848608168
28.2,40.14922999432408,39.850616192867925,10.209078435410444
28.3,40.18559449376638,39.88129637463853,10.001721385673918
28.4,40.11332060146049,39.816883634074095,9.970313642293881
28.5,40.261262699177415,39.97155577571844,9.831483513682498
28.6,40.331292745667305,40.03609896256544,9.616945292718215
28.7,40.1081626456083,39.81467721291419,9.668014424765213
28.8,40.232853788722274,39.93596385231826,9.720380685385313
28.9,40.28319375418066,39.97927333760225,10.019217304056447
29.0,40.31264638059648,39.99906469790238,9.777549696964378
29.1,40.26292212399149,39.96078720246044,9.951681187769047
29.2,40.011249597345646,39.70224708516923,9.826365525379048
29.3,39.9916204883105,39.69203828666694,9.769097365008653
29.4,40.09368096501522,39.782058258932786,9.900246018129415
29.5,40.08222138695135,39.772221527254345,9.982328116044725
29.6,40.12433091561518,39.830867875131055,10.047770484118734
29.7,39.97360207876038,39.66734342935006,9.851377681344573
29.8,40.227175336719064,39.91686403612106,9.81991628729305
29.9,39.939592040753965,39.654394196893556,9.63311402915206
30.0,40.1606992986273,39.85696010393739,9.876103679742377
30.1,40.05234708565241,39.75124583344541,10.375161098377873
30.2,39.985042727963204,39.688474178464354,10.218602980204105
30.3,40.111152232787774,39.80999975469346,9.863822356915874
30.4,40.17640077123854,39.875601004407756,10.174896699168887
30.5,40.28375057574985,39.98697678487711,9.937779864746965
30.6,40.05949590733691,39.762885541509284,10.011864407537104
30.7,40.13803848942272,39.8476675158597,9.810404157050447
30.8,39.98863207135889,39.70093996811455,9.76215450663613
30.9,40.14781190232323,39.84810347696012,9.924540032820236
31.0,40.25929170771583,39.95668521550338,9.788286057658055
31.1,40.28278030375962,39.970873887089475,9.733253749399918
31.2,40.11811555969166,39.81580282274539,9.69471162277322
31.3,40.24347483658834,39.92381711866319,9.913885434546136
31.4,40.228743602780575,39.9165701062446,9.860080434202507
31.5,40.3172120254053,39.99371177900944,9.894707111323761
31.6,40.42155254836444,40.0990835644629,9.885241301515515
31.7,40.10982465212425,39.79380239051813,10.140984459815604
31.8,40.248034250121464,39.936359097418716,9.839508170534119
31.9,40.458443956853394,40.14284019496817,9.927678322789847
32.0,40.198132352819314,39.87405831187441,9.777843781433992
32.1,40.09521528772556,39.78506262732386,9.867286466257946
32.2,40.16032852492604,39.847199620123575,9.73202548805591
32.3,40.29389949205992,39.96852343123979,9.977917681549162
32.4,40.27130845079934,39.95061660589182,9.801403974552475
32.5,40.22702562183106,39.909896092316764,9.837627484138741
32.6,40.28994547931836,39.962397309195005,9.991049395282328
32.7,40.12977526772499,39.80978595167065,9.845021629695125
32.8,40.06139947156992,39.734559236210515,10.092465037238263
32.9,40.127467482940304,39.80917304948184,10.236201225002926
33.0,40.071236624282186,39.74241375764624,10.046187163270247
33.1,40.112283016591284,39.795606851506946,9.755059859358926
33.2,40.303287592839915,39.99843707024246,9.89678916484802
33.3,40.184520553179446,39.87754714167223,9.746756138199261
33.4,40.134666694025626,39.8266835839436,9.92313549025476
33.5,40.35790531239814,40.0524918126335,9.430043768662996
33.6,40.42337353544698,40.112259909525534,10.055500894571288
33.7,40.299195026010494,39.985084420562956,9.797153468536477
33.8,40.29980966737137,40.00604553176361,9.479221629503538
33.9,40.227516115757915,39.93118017648385,9.710472426057569
34.0,40.34728169419087,40.044901703202,9.919562648293338
34.1,40.29886049488776,40.00910188742407,9.7212626107083
34.2,40.32633177042047,40.032230036227105,9.678240707281335
34.3,40.475290875029785,40.174457052288275,9.854193251976191
34.4,40.376279437325266,40.084707632764946,9.676959107117087
34.5,40.45550566240005,40.16235381772302,9.965761161788224
34.6,40.33047662142245,40.03178039348504,9.782260665126868
34.7,40.180912614777405,39.88799804450891,9.61482300291734
34.8,40.351956974807784,40.03749818271003,9.696032154377354
34.9,40.374703414277256,40.07176059751964,9.63089707984133
35.0,40.41495972650782,40.110802410325554,9.672406722329784
35.1,40.60687133147161,40.28455456012441,10.116784867648692
35.2,40.62783877474023,40.30393557187411,9.83314228982232
35.3,40.43006517560187,40.116897676774,9.721944121117117
35.4,40.52389551580183,40.20914722995018,9.879553442363221
35.5,40.26768842203739,39.957667385675855,9.554221655278184
35.6,40.54493078305424,40.232309465626564,9.516186008721428
35.7,40.53755700998413,40.214749690783044,9.765673483131899
35.8,40.66219059299604,40.3399023589921,9.846200975108307
35.9,40.4042269587159,40.09398565441442,9.818929358764203
36.0,40.297933855860734,39.988891444595886,9.566167735665632
36.1,40.31142976057027,40.00589207765021,9.747471248842789
36.2,40.21776660356606,39.913487302479545,9.868057659602211
36.3,40.23957820520738,39.925361672613775,9.633538203832465
36.4,40.30544774826453,40.00213571061123,9.934537382585068
36.5,40.42951357925007,40.12236200874582,9.64696366252203
36.6,40.377050595464695,40.06962210739118,9.597226678318883
36.7,40.40674354738371,40.10907880479493,9.787592699125646
36.8,40.31205813461636,40.00550179254281,9.48925648326002
36.9,40.34328083559505,40.04193500363194,9.596627102305357
37.0,40.15542519657894,39.86041938666153,9.363958717664628
37.1,40.43877410326297,40.14382848374727,9.488922102699489
37.2,40.282336282480806,39.98035314533105,9.781436247634558
37.3,39.99251685983557,39.697106108968505,9.636511655797747
37.4,40.13108120784062,39.82104621123969,9.66018862328452
37.5,40.27417919006686,39.96480012655439,9.759091722167186
37.6,40.19428550121327,39.90024411158556,9.823851299689853
37.7,40.239812266625826,39.93160562466726,9.666740886379115
37.8,40.0399047229222,39.73134397589314,9.546127378087414
37.9,40.09217480994975,39.78830916904877,9.613792499891938
38.0,40.13295702083691,39.820100156178604,9.781767206510692
38.1,40.18581862318264,39.87819779480722,9.386747184450183
38.2,40.01274694017949,39.7174010694814,9.291945255378781
38.3,39.908846907372876,39.614164413845195,9.504381213837137
38.4,40.03453932735749,39.733497557259916,9.580269280377129
38.5,40.27442871172628,39.98121698546243,9.666221871915978
38.6,40.33751813471752,40.03450883594292,9.892149050359777
38.7,40.25019519681263,39.93495654444967,9.655448706578852
38.8,40.404599822738994,40.091777263841706,9.713808848757854
38.9,40.26776432571392,39.966050546995504,9.455873210711628
39.0,40.215351008439654,39.90037893616974,9.731376661822022
39.1,40.22039922994132,39.902524790152874,9.946063811300707
39.2,40.20715215101826,39.89604926768855,9.578596978184356
39.3,40.153703172375714,39.852637736614604,9.846479341825367
39.4,40.160109600210916,39.84788485210362,9.638439042330102
39.5,40.26647701462881,39.963212782930704,9.680153542450002
39.6,40.27318181880221,39.98117069743704,9.499331222756235
39.7,40.299078831980054,39.98842261891967,9.52864235169531
39.8,40.58912059423904,40.27360691736007,9.68173358992636
39.9,40.33682973215449,40.02723039195784,9.700076191971599
40.0,40.533521986023686,40.22347849373375,9.867565908375989
40.1,40.34239404392145,40.024080018748684,9.694956199896067
40.2,40.43303005545073,40.110029822079724,9.717782359774153
40.3,40.46711170978746,40.131113579162424,9.783617177607592
40.4,40.33717330293724,40.01086889115744,9.899455499140934
40.5,40.32326611874432,40.009452959913475,9.772507374532648
40.6,40.49045788159345,40.16308869180253,9.827916064679854
40.7,40.191552369976314,39.88173779278426,9.740192045620521
40.8,40.379164802165604,40.049065828559485,9.934146042230552
40.9,40.371574231568374,40.058257786316,9.53344732106446
41.0,40.23706156167303,39.92575850907439,9.605199235915421
41.1,40.41650618265909,40.09803438119773,9.666101473968304
41.2,40.31851981556593,39.99571697629889,9.907715625942638
41.3,40.53975679249483,40.21889008634663,9.750867571988397
41.4,40.62955188583792,40.30372744907741,9.826572020927724
41.5,40.355275037413854,40.03327242444616,10.017679673566182
41.6,40.24167814188571,39.926268293871445,9.449312309681103
41.7,40.25619648497485,39.944920769021536,9.603260890621971
41.8,40.20340385190173,39.88486262569534,9.68033566673685
41.9,40.29401427530144,39.97951720049102,9.902705933709935
42.0,40.27541731517022,39.95104013127082,10.007306234436516
42.1,40.37218080584344,40.05336751952553,9.732677507018453
42.2,40.279927893647184,39.96671175666402,9.752265143041429
42.3,40.40292866868288,40.08755141886218,9.674017564630894
42.4,40.62047097516539,40.29433227486733,10.12304218351469
42.5,40.272184369991145,39.94995385957088,10.117026064028092
42.6,40.188851493521334,39.85962286564186,9.911417415557565
42.7,40.10056924627571,39.794519888353406,9.881048853836896
42.8,40.1356078924615,39.817144368441646,9.954235960692685
42.9,40.15665596542295,39.836149832672774,9.91775988705159
43.0,40.05041007297637,39.73972711315205,9.975688123228794
43.1,40.03809992510603,39.71425649169664,9.749491250660963
43.2,40.15045450399816,39.83006791558237,9.619842172537105
43.3,40.110164676601194,39.773488555269225,9.904170676458648
43.4,40.16338475309569,39.83765526044695,9.890747297923989
43.5,40.163039410354074,39.828592479198434,9.844683598649002
43.6,40.22415857788756,39.895696373311175,9.837766122110477
43.7,40.452058439680506,40.10857828850853,10.299747374723795
43.8,40.1241151052753,39.80168563021298,10.053999196472382
43.9,39.92824674047012,39.60954619676386,9.716107087555784
44.0,40.1954224943047,39.873717991126085,9.540708715179168
44.1,40.34586922672448,40.013043377940605,9.979199550919526
44.2,40.191945054519884,39.86679178499874,9.748667360820862
44.3,40.049955310212624,39.73420102085047,9.980792253983463
44.4,40.27631426994228,39.95405886088222,10.061554834312266
44.5,40.122151303925236,39.79789089566244,9.796933318755642
44.6,40.01121260921503,39.68421760579127,9.856986101526521
44.7,40.00404301712453,39.666798081999794,9.729999462314732
44.8,40.06010172911904,39.728701343096986,9.861619740468944
44.9,40.13139225091365,39.804068015847065,10.1035741066942
45.0,40.0274904020926,39.70289201921812,10.246739400789153
45.1,40.12562874463069,39.79168738353803,10.28358575318416
45.2,40.095141597645856,39.76533152391344,10.360653687314926
45.3,40.23282056471618,39.883678823203205,10.47245621783288
45.4,40.126352973970974,39.767905109963145,10.47438263500674
45.5,40.15926015795445,39.806540322781444,10.309395240501374
45.6,40.17312435950942,39.81667470921605,10.34409985382231
45.7,40.27948845815111,39.93306948010457,9.826297996818019
45.8,39.96981939382562,39.61545914395815,10.130446905726037
45.9,39.927781576276864,39.564697033556456,10.262357419933144
46.0,39.92453515050196,39.561163744183176,9.892038194688132
46.1,39.85664580274454,39.50617429290046,10.02476595995266
46.2,39.96989880323061,39.631693028914945,10.01121024651866
46.3,40.09183383390184,39.73835099682837,10.31991054208106
46.4,40.076528553119246,39.71664189217413,10.403587489336111
46.5,39.96587126433505,39.61372822211693,10.408207267684874
46.6,39.88948812667717,39.52951287323078,10.536785661711189
46.7,40.077268464654836,39.72457798453211,10.464796447945082
46.8,40.09908669033635,39.75027495704237,10.247055065675024
46.9,40.09962217560834,39.75799305155182,10.397604105686188
47.0,39.73686742920216,39.41078107864359,10.070722574644991
47.1,39.771285043329485,39.43148242063021,10.101014260273091
47.2,39.75527457719467,39.41774197121214,9.872086563361497
47.3,39.82562251000171,39.48931260350893,9.731188309573481
47.4,39.953096228221035,39.61949415545722,9.860436139369751
47.5,39.882944877996486,39.56329416050969,9.729040189287666
47.6,39.793937036696356,39.459301879772894,9.855371089967068
47.7,40.201258335077526,39.847564058079115,10.211005002513472
47.8,40.16043626029427,39.80052599699911,10.170342065686333
47.9,40.04886734975649,39.69092074810754,10.322262652142852
48.0,40.06613771828438,39.708979887923284,10.415498029224269
48.1,39.96022015481121,39.60245104604422,10.35410309713299
48.2,40.027532903718,39.66719592132094,10.287208919121372
48.3,39.854618437473064,39.490247069357814,10.661546932702382
48.4,39.87911261459083,39.53245734136917,10.48442423351789
48.5,39.79533481142923,39.43877682180187,10.273995939254055
48.6,40.00167596960832,39.642414473836716,10.500318923093662
48.7,40.062909249417274,39.70443925016149,10.455016229229042
48.8,39.96100932727005,39.60450459601625,10.428263177029033
48.9,39.986848558007495,39.637284401922216,10.391005582190926
49.0,40.0858664478019,39.72653663307328,10.243758881897172
49.1,39.97494362308982,39.61226636928006,10.319497852953592
49.2,39.71167765127917,39.36610839627672,9.97845621823381
49.3,40.127615268610825,39.776061927880754,10.150671496114676
49.4,40.009890046509895,39.6682529102078,10.155979643568758
49.5,39.84669822387264,39.49752310107629,10.132258508182419
49.6,39.981538428937796,39.621398407019626,10.18170441231475
49.7,40.19413948308829,39.82438075318245,10.308477936391517
