Time_ns,LNK_COM_z_A,LNK_Head_z_A,LNK_Tail_z_A,Mem_Upper_z_A,Mem_Lower_z_A,Mem_COM_z_A,LNK_Tilt_deg,LysNZ_LNK_Dist_A,LNK_COM_rel_mem_A
39.7,141.48756978102716,143.0369205105886,136.85875892639157,128.757,82.520996,106.61582,78.01717486281213,14.816988875781668,34.871747942648256
39.8,145.57075678931008,142.20169228569782,151.28500366210938,129.11,82.726006,106.63875,72.73741101223074,10.276125692315729,38.93200862036477
39.9,145.29961755842672,143.6247255863522,148.88625717163086,128.86002,83.01901,106.77307,80.1660606783501,14.216298891782552,38.52654626936422
40.0,144.33766600460564,143.92152808209974,146.21500778198242,128.81801,82.82001,106.66945,85.56709326187898,13.988362978928583,37.668217152066575
40.1,141.81074467538872,144.19090195738914,138.85750579833984,128.947,83.138,106.76842,78.56060258733488,13.934664636443118,35.04232731699028
40.2,143.33900031225693,144.076746870326,142.483757019043,129.445,83.496,107.30621,86.49433944535119,12.873681769051663,36.03278693335068
40.3,143.93315683721082,144.35357551178296,144.59375762939453,129.551,83.342,107.33495,89.4802772451761,12.034681750779775,36.59820352910535
40.4,145.9945694313833,145.08228615990265,148.5450096130371,129.92401,83.69,107.46078,82.82733784573777,12.379178256909423,38.533792148668454
40.5,146.71712405505082,143.28436189829873,150.91625595092773,129.574,83.206,107.34047,73.82024192283066,14.299421345051089,39.376654694699255
40.6,143.27451624215223,143.68456107306537,139.02000617980957,128.977,82.643,106.8191,80.64969979814083,14.535901400316762,36.4554168158827
40.7,144.29631946598445,143.55628737092113,143.16500663757324,129.55501,83.229004,107.24552,89.23335933434308,15.26797207996616,37.0507979205743
40.8,145.9199127321759,143.81076512233815,149.05751037597656,129.587,83.229996,107.29131,77.18844077682176,12.366961976527955,38.62859956078918
40.9,142.71814922281297,144.49643852544915,142.6300067901611,128.89401,82.94101,106.80943,85.66335272614229,11.907593033254596,35.90871623941453
41.0,141.29769350223418,142.24207118497097,140.98375701904297,128.59502,82.386,106.32956,87.09838021230726,11.428863523904534,34.96813417606231
41.1,144.01531686858067,142.85568255966515,147.0175075531006,128.311,82.307,106.09439,81.83679316339331,12.307355406903135,37.920925999440044
41.2,144.70385675236167,142.24243426395358,151.42376136779785,128.45201,82.46001,106.33929,70.62402872480195,11.239673526245662,38.364569948162455
41.3,146.1265379189467,142.2777050643421,152.48250579833984,129.03801,82.908005,106.65429,69.86861353106065,13.237387653803731,39.47224867334123
41.4,146.1556427683166,142.21212530829828,151.75250625610354,128.942,82.8,106.62445,71.49691813219438,13.320929379233458,39.531192084722846
41.5,146.7684549476892,142.29170383267362,155.8862533569336,129.45001,83.08101,106.99957,61.42836521683804,13.625030893742979,39.76888219378296
41.6,146.53401367479492,142.4719994094446,155.13125610351562,129.281,82.549,106.53627,65.07327640381915,13.16362186296259,39.99774353319336
41.7,147.58009699164145,141.57758982114842,157.92000961303708,129.142,82.506004,106.53258,53.32249470562459,12.9406681720066,41.04751947699302
41.8,146.39157722330842,142.16919662390205,154.78125762939453,129.627,82.883,106.96155,65.66971902665234,12.874829668710971,39.43002937174592
41.9,147.04497802074914,141.1877312109053,156.19375801086426,129.347,82.340004,106.44048,62.07966809529074,13.489663116159784,40.60449492748742
42.0,145.9598139294537,141.03970353319394,154.4275054931641,128.854,82.61301,106.264984,64.15867765464643,13.900715538500721,39.69482979859433
42.1,144.99978057414603,141.96831020413163,153.01250648498535,127.788,82.188,105.699905,66.70261994699888,11.656679416917989,39.29987517863822
42.2,141.64147205477,142.42547150725463,144.69000434875488,128.1,82.68001,106.13033,84.47434665815027,11.353759850457754,35.51113910799265
42.3,141.58892636570795,141.90677695910898,143.11750411987308,128.46501,82.55801,106.09217,28.74065647241786,3.515007560685949,35.49675565037592
42.4,140.402448562083,143.70524648487995,136.67250633239746,128.476,82.438,106.06248,75.65119962819435,12.354853785102446,34.3399714502666
42.5,139.11825996252125,141.4300079345703,136.86500358581543,128.617,82.53,106.12984,78.46206600059101,9.778939051013614,32.98842292638844
42.6,141.45622644544042,141.94571448035663,145.80875968933105,129.151,82.44101,106.556816,79.56550031263349,9.490419730195299,34.8994103443662
42.7,139.7129284563525,142.99169867017764,142.87375450134277,128.817,82.341,106.52129,89.60590582945201,10.566466721117648,33.19163481621578
42.8,141.93043016528884,150.0215639454379,140.8662567138672,129.433,82.58101,106.771675,62.97116178268936,8.512443967569277,35.15875505542556
42.9,141.8055350698418,149.8222785547197,139.14875602722168,128.919,81.44501,106.41572,57.815347046993196,8.245825401163609,35.389816991228514
43.0,140.2644920020452,147.87081924609237,138.53250885009766,128.92001,82.063,106.479256,59.215698264735956,8.996847924779848,33.78523632577566
43.1,142.56998571440263,149.67878092240562,138.90250396728513,129.707,81.995,107.13152,44.796870815233056,8.902116159517947,35.438462582078415
43.2,140.7455878265915,145.9141110094712,138.66750717163086,128.77802,81.915,106.60407,62.599021016173054,8.938400123848902,34.14151525579072
43.3,141.39501767357677,146.42923098471906,137.74125480651855,129.24,82.146,106.851906,48.73356411110506,9.180249676086813,34.54311185082287
43.4,140.697329148045,146.5787581077106,137.4550075531006,129.195,82.903,107.10094,49.06472091842616,10.4311656551802,33.59639225839655
43.5,140.71034607637563,143.99869609866306,140.22500610351562,129.017,81.735,106.51462,64.77086052579311,8.94984036332472,34.195728156453754
43.6,140.2105017611715,143.19767131302282,138.70000648498532,128.787,82.136,106.5862,68.00770213339506,9.561850091446612,33.62430486175745
43.7,139.30438347555568,142.46493025641743,137.628755569458,128.67801,82.336006,106.37833,63.826129287954814,8.897520961431107,32.92605705954006
43.8,140.27769808568814,141.8408618228708,140.0262546539307,128.585,82.359,106.44514,78.60070652873844,7.682221492535351,33.83256106176236
43.9,139.10071359493142,142.4364990341101,137.566255569458,128.25902,81.90901,106.10703,66.32919317498524,7.410605554078634,32.993680819052514
44.0,138.83713467226409,141.78566796007772,135.2187557220459,128.485,82.336006,106.48495,60.79633591248391,10.454605589145014,32.35218746767424
44.1,138.66751824815526,143.01923675842042,133.55750846862793,129.048,82.416,106.65792,33.27371496261454,7.1737426981059915,32.00959741075292
44.2,141.71748362955185,150.76946422262824,136.1412544250488,128.742,82.402,106.75182,34.91549267879259,9.150765653705575,34.96566020425888
44.3,139.84510909981807,145.00599090368817,136.9700107574463,128.827,82.56901,106.859764,56.78128969661876,9.032660556826546,32.98534500069698
44.4,141.33632241381287,144.5924105579428,141.60750579833984,129.76201,82.68,107.03321,80.46910372032637,8.899128178443457,34.303111659418335
44.5,143.55416850990736,143.47060882330513,147.1962566375732,129.78902,82.90201,107.328705,76.50662844022894,8.498327004301506,36.22546367592298
44.6,143.02717907819644,142.22735414268683,147.83875465393066,128.701,82.776,106.72577,71.37318529845446,8.509081033600959,36.30141003522769
44.7,143.91463121079371,147.46971508059664,145.99875831604,128.955,82.584,106.77146,84.84978868206578,9.286463840907508,37.14316972397731
44.8,144.1257393077728,145.39119814408483,147.912504196167,129.28401,82.843,106.87309,80.45395792955657,9.545174324599026,37.2526466564056
44.9,144.16535005696247,143.24798876261542,149.36500549316403,129.71101,83.253006,107.27987,66.53530509044595,9.39851229164607,36.88548097737262
45.0,143.97262611420098,142.91674687075292,146.7387580871582,130.477,83.572,107.89673,74.34323394519478,8.36266355783795,36.07589759857598
45.1,144.12923934390184,143.6578494848774,148.9487571716309,130.21501,83.39101,107.521095,69.30018114970508,8.374227333783454,36.60814406802294
45.2,143.0285910653921,141.46239473722534,147.7462558746338,130.255,83.240005,107.471756,65.62785627379242,7.570055105510482,35.556835083946794
45.3,145.61049501041643,143.33791548670243,150.28125953674314,130.467,83.51001,107.835144,67.49025997719473,8.51945503572327,37.77535096744768
45.4,146.1242890566733,143.275394588504,149.76375770568845,130.72801,83.466,107.85309,65.85455918751902,10.66542819828458,38.27120067776704
45.5,146.22443415732414,143.2451795930199,150.52625465393066,130.528,83.469,107.79762,63.8065517369949,9.460340151375343,38.42681147666008
45.6,146.50973536230796,144.25348458537857,154.1237564086914,130.13402,82.66,107.390144,56.53939691251231,9.88914882056835,39.11959101416343
45.7,145.74498646303658,144.87998390045286,152.26125717163086,130.658,83.646,107.76256,65.36531049862006,9.77886308885428,37.982428479638145
45.8,145.56406304437022,142.9324932705203,152.0325107574463,130.237,83.576004,107.59893,59.406189389046325,9.139444993165828,37.965132685483496
45.9,145.94277864286485,143.8229290154912,154.06250762939453,130.49501,83.853004,107.98277,58.94292827129687,8.499542321701208,37.960005815716414
46.0,143.56216129650556,143.57570049154768,146.5187587738037,130.58101,83.659004,107.92825,80.72874530039843,11.689763802764471,35.63390812267744
46.1,141.7045362219126,143.30720148734528,139.77875900268555,130.593,83.873,107.8827,81.42936086618259,11.013085907603484,33.82183816283057
46.2,141.59148494188898,143.04882532938493,138.9312572479248,130.18901,83.534996,107.53426,80.15794848268861,11.63786210071722,34.057221331049135
46.3,141.79109810485647,143.10846347153233,136.74500465393066,129.912,83.63901,107.36944,75.25046719621811,12.382381815784713,34.421659933469755
46.4,140.3825762064201,143.0611360853334,135.73375701904297,129.067,83.30601,106.8632,74.14068811808538,14.05821532767131,33.519378879759955
46.5,139.25055321991744,141.7659477169851,135.1400032043457,129.72002,83.163,106.859344,69.66997116617377,13.173104871978131,32.39120873749556
46.6,141.35979205687696,144.55077272624038,135.9875030517578,129.406,83.286,106.96113,67.9852147464332,12.20484726916095,34.398663822013674
46.7,141.37176065678923,142.16815451630396,134.19875526428223,128.97101,83.142006,106.65636,68.64273016744725,12.53086646560138,34.7154038452658
46.8,143.87964629673232,143.96391244548306,140.66375732421875,129.66101,83.435,107.27187,79.92250178007983,10.7251023915965,36.607772822611224
46.9,144.47143260341127,141.5571963227148,146.1825065612793,129.251,83.215004,106.860466,78.94378620093644,11.457012321238317,37.610966599993304
47.0,144.29157921722424,140.8904473412237,146.13000869750977,128.169,82.71001,106.14405,77.40144037078015,11.732618163622567,38.14752861907971
47.1,143.5436382044496,142.43957552189448,142.82250595092776,129.01001,82.87601,106.386246,88.92694499868993,12.411760320961088,37.15739247691053
47.2,145.5369027129968,143.48701021543604,154.00500869750977,128.237,82.61301,106.139565,60.82170845973947,10.179010434194582,39.39733819883665
47.3,146.52552008993243,143.89615571763778,156.2387580871582,128.097,82.26001,105.86519,50.94073151078028,9.414089970146431,40.660331491299615
47.4,144.36974045128918,147.44605141234914,149.1875076293945,127.959,82.311005,105.86515,84.02735000156645,9.524040241820646,38.50458999962902
47.5,142.73196856860898,145.85208334187143,147.81375885009766,127.61001,81.576004,105.330505,82.88266660450554,9.20842307498548,37.40146319751523
47.6,145.04562844731615,149.89706281910506,149.13125610351562,127.966,82.463005,106.02424,87.07467005186152,7.7578036766398215,39.021389860890366
47.7,144.52963920847057,148.05481041009477,148.38751029968262,128.327,82.50201,106.383575,88.87522454636346,8.138100387698334,38.146063769017445
47.8,145.2018835412371,147.93841235025894,150.1925029754639,128.25401,82.66,106.45542,81.67500358208991,7.833870846768191,38.74646209348319
47.9,146.26324147680398,147.67681681437077,152.65500259399414,128.289,82.42701,106.293915,72.61485242183494,7.90396415148214,39.96932668188211
48.0,147.2406626646866,149.36198575044992,150.87250518798828,129.05002,83.01901,106.830475,85.83825855335306,9.494907223888905,40.41018781117097
48.1,147.51052577370606,148.2472060394897,154.7300090789795,129.098,83.163,106.894424,72.49509447168363,10.56091157898725,40.6161013352295
48.2,147.49531778146067,148.49799819842613,155.18500900268555,129.138,83.476,107.209175,70.74107241711667,10.176587406242895,40.28614267159739
48.3,149.78975610325165,147.92232024103618,157.02500915527344,129.537,83.13901,107.16486,61.78586464665878,12.947302885338898,42.62489251682587
48.4,152.09464008531253,147.20879491078767,155.85500717163083,129.84799,83.149,107.41649,64.2844587209968,13.609410802535931,44.6781514378516
48.5,152.9769836310038,151.3909892032663,158.30000686645508,129.606,83.036,107.42514,66.90662152709308,11.797528518275604,45.55184325014443
48.6,156.12317163639008,149.49821106219272,164.5575065612793,129.516,82.740005,107.25536,48.911608074007674,14.745934212067944,48.867808172034614
48.7,156.5595031486795,148.82624662477048,165.43250656127933,129.128,83.071,107.293465,56.73511100933526,16.941892693231146,49.26603848803498
48.8,155.16924872282797,149.68267782685473,162.7275104522705,129.694,83.236,107.51034,63.82046446215134,15.218147261634318,47.65891089323813
48.9,152.0620813340112,153.2618294317183,149.90375518798828,129.544,83.33,107.541016,82.62112895169793,14.269776108721711,44.5210657090112
49.0,150.83070191522626,151.07075812707987,148.82500457763672,130.332,83.58501,107.88796,85.11552829163189,13.248350233971523,42.94273957391766
49.1,152.03554100742147,153.11824026008685,150.885009765625,130.418,83.31,107.84332,83.94135687206479,12.218126586092612,44.19221825351522
49.2,149.22099524412155,152.07746575292256,151.76000595092773,128.867,82.842,106.77479,89.06688323340963,9.859739244172468,42.44620734128952
49.3,151.50845841571413,155.70867661583623,154.82500457763672,128.91101,82.79201,106.94313,86.83017499267613,9.558013527399533,44.56532792255007
49.4,147.29676313290358,151.6974927903746,151.14375686645508,129.19101,83.590004,107.40557,88.37318449781962,11.611934149372589,39.89119214901686
49.5,150.34468826034836,152.02423966070063,153.38750648498535,129.097,83.02901,107.100555,85.38180357191841,11.512479812868964,43.24413284042649
49.6,149.55713637606578,151.231038493485,150.98000526428223,128.488,82.886,106.56665,89.28043944248464,11.5088027572626,42.990485985440785
49.7,150.07842340172735,150.77665960432338,153.19500923156738,128.947,82.995,106.86333,82.4682819568169,11.882019386585627,43.21509637536016
49.8,149.90463855778134,150.33587016861122,156.46500778198245,129.17001,83.16901,106.88614,71.29598458007126,11.990723871696398,43.018499641765715
49.9,148.4217978056291,149.8979434634665,154.22875976562497,128.248,82.645004,106.169586,69.98675117417336,12.619213413579757,42.25221162398847
50.0,150.5757165821178,150.6191935721442,157.7125072479248,128.867,82.990005,106.53209,60.69338675655906,11.117616709262549,44.043627348719355
50.1,149.67432609224437,151.26673987592153,155.85125541687012,128.108,82.14101,105.904686,72.82268892199028,11.664186773006856,43.76964011812328
50.2,150.69337347235273,148.7107690632772,157.16750335693362,128.294,82.256004,106.167175,56.94951496286605,13.859348570398518,44.52619817938398
50.3,149.8882870034848,152.29304151618888,151.09250640869143,128.30699,82.436005,106.11862,86.35749264270245,12.990791734559215,43.76966517731293
50.4,150.337965848554,148.70984706284045,155.4162540435791,129.07,82.812004,106.62135,73.86857370165214,15.383765734508664,43.716612699139944
50.5,147.86889555385105,147.9778494840236,150.1112518310547,129.089,82.62701,106.49181,85.59976166893578,15.938696916047597,41.37708189418308
50.6,146.1668723807385,152.30728419949585,142.81750869750977,128.72699,82.08501,106.34937,71.04413256970032,12.86566779616922,39.81749951696898
50.7,145.3882038026679,151.93910508586538,139.99125480651858,127.61001,81.692,105.72717,63.68949734853456,12.910663909660563,39.6610309511054
50.8,144.37708031708198,152.2927030821022,139.82000350952146,127.589005,81.93201,105.84484,63.582333119399436,14.193378164698782,38.53223931366401
50.9,145.288596451332,149.949020543087,143.11125946044922,127.621,81.699005,105.60765,76.27703734491735,12.23789476092821,39.680945694496074
51.0,144.79610775383284,151.84220527966053,142.12750625610352,128.13101,82.326004,105.99547,65.02432507733596,10.377854684754716,38.800639614184405
51.1,145.1192692069808,152.1626002780539,143.01250648498535,127.26501,81.824005,105.60108,58.73903629305487,8.707683497060515,39.51818735883626
51.2,144.23526038964488,151.26427491368722,139.83375549316406,126.52401,80.90501,104.88935,65.88362653232991,12.05926985298912,39.3459094985316
51.3,145.72469701117402,150.94782972236712,143.72000694274902,127.26201,81.24401,105.40154,73.17431885356257,10.263494143998514,40.3231543475998
51.4,147.71573066538625,152.2930546145359,147.14250564575192,127.80001,81.549,105.76275,76.12595312510622,8.045706396572758,41.95298194712453
51.5,148.68970438895983,151.64825941309942,148.15501022338867,127.731,81.637,105.72435,81.41068426102272,9.846611235866815,42.96535441337389
51.6,146.47232162653205,148.79309230807493,150.28376007080075,127.437004,81.257,105.178795,87.0087635329729,12.397385220859029,41.29352676569221
51.7,147.1073203842101,150.07981603303782,149.50250625610352,127.089005,81.326004,105.16338,88.4450271891257,8.33724054013928,41.94393690032339
51.8,148.11262280814705,148.50940582555927,154.21750450134277,126.881004,81.088005,104.87545,76.13404329067053,10.844910267291233,43.23717267386971
51.9,148.48908204995402,147.7574076368178,152.78625869750974,127.07001,81.173004,105.23503,80.17895111280046,13.75720130956144,43.254050922024334
52.0,149.065805583357,150.14345205476243,152.4900074005127,127.49701,81.674,105.630684,84.29981519383124,11.516360439655827,43.43512168443121
52.1,149.8394753415329,148.40837071279253,152.95750999450686,127.728004,81.584,105.68854,77.80934990938535,9.679894320918756,44.15093774387665
52.2,148.73005272999123,146.5150445384659,150.6562576293945,127.241005,81.39,105.46948,80.07326097184712,11.575541268478737,43.26057030811623
52.3,149.55341504853504,149.7506303971715,151.3025054931641,127.44101,81.263,105.318275,86.01735833619178,10.471665696433368,44.23513959687489
52.4,149.35284703725299,147.42184980500707,153.44875526428223,126.84201,80.743004,105.20278,78.00927350383205,12.712751637022881,44.15006536000689
52.5,151.34758294914076,147.5462892015489,161.07500457763672,127.107,81.51,105.45746,61.26834872664746,12.521447547684707,45.89012445304701
52.6,149.79330137000278,151.01584463111882,155.66375732421875,127.65901,82.063,106.01166,79.71753704742231,11.818361172583922,43.78164365515903
52.7,148.13720506433285,147.96466535908237,152.81875610351562,127.504005,81.748,105.67462,77.80042966699729,12.01477027966663,42.462583482301596
52.8,151.69699051884643,148.28462766468954,160.3612594604492,126.91701,81.429,105.492615,65.64803578139039,14.236705739354662,46.204375772752684
52.9,148.67321361646526,150.99985922059471,151.53125762939456,127.201004,81.559006,105.62427,88.94936671088635,12.07250022296731,43.04894603834026
53.0,150.94432982023523,150.74752565165883,157.7475070953369,126.827,81.49901,105.45946,73.18949507347416,11.067126607140766,45.48487242277429
53.1,151.4247879818902,151.76265501301353,157.0825080871582,127.267006,81.90301,105.7391,76.18725395584454,10.670624318085135,45.68569038667536
53.2,151.6712794415021,149.69866323737884,160.82000923156738,127.658,81.82201,105.98474,62.61289828698268,11.595849652222313,45.686538230564594
53.3,153.64432525711018,151.15992094995875,161.79375648498535,128.34001,82.350006,106.58396,65.49959276360829,12.186181010464235,47.060363770293776
53.4,151.86719348942188,151.29755696114492,156.63250923156738,128.541,82.11,106.46682,77.41629122866598,11.710013702393065,45.400373726238286
53.5,153.81388388936003,151.83954327138875,158.22875595092776,128.60701,82.248,106.47392,75.94173481081182,12.17794902953036,47.33996115986784
53.6,149.86092982629532,153.124659585381,150.6175079345703,128.477,82.086,106.330635,84.35774941687714,11.064529786304247,43.53029475549454
53.7,151.86426995995956,153.0822600129125,157.068754196167,128.10101,82.323006,106.276955,80.42833530380547,10.387850662669958,45.58731530908065
53.8,152.40087755179923,150.74945051435657,157.14251136779785,129.25401,82.48,106.848335,76.0261950354211,12.559877462820749,45.552542285685945
53.9,153.6263203766895,152.52589359237706,162.73625946044922,128.73502,82.40301,106.74198,63.29248966270871,9.741244639162437,46.88433887034185
54.0,153.0046961506761,153.14503637263527,161.80626106262204,128.162,82.29,106.31162,69.61715686464746,11.690538030509229,46.69307353104719
54.1,152.32780398531153,152.91661397536024,158.55500602722168,128.574,82.235,106.489975,75.32397055112784,10.925637956709611,45.837829009725596
54.2,149.08501215639413,148.81543897663852,158.03875923156738,128.22101,82.25101,106.263306,63.70657943967052,9.534325931785139,42.82170649233163
54.3,149.9071458986691,149.4407344223498,156.31875610351562,128.781,81.935005,106.37611,74.64474872642806,10.760557922000464,43.53103963646208
54.4,151.77978944549008,152.56588171387938,160.31500816345212,128.70001,82.233,106.570946,71.12701204990431,10.107401647937598,45.20884370574399
54.5,151.45895779525617,151.42387258894058,159.9100112915039,129.07501,82.66,106.777084,70.89159959471365,11.218509840349123,44.68187344467023
54.6,151.78974536913975,150.38753658785618,160.66125679016113,129.12001,82.906006,107.09575,68.07247552357279,12.512312686871356,44.693996467772564
54.7,150.64718237538574,152.96225851380663,158.51000595092773,128.91,82.676,106.80561,76.15639307190524,10.354904478710626,43.84157171864746
54.8,148.83723989512464,151.0602591035082,154.14250946044916,129.16402,82.701004,106.72558,82.07579581341739,10.562011486680424,42.11166158701917
54.9,148.49079048685903,151.10027126126246,154.30625724792478,128.88101,82.55501,106.68718,83.0638865403617,13.137582429405551,41.80361092142934
55.0,147.6074669159825,151.16903697287532,149.53376007080078,129.29301,82.43001,106.61515,86.70902287702431,12.618820850509929,40.99231646432236
55.1,146.3329628767618,151.7607264877795,146.28250694274902,129.06,82.04001,106.51877,78.37599673484749,11.194582254387162,39.81419456621492
55.2,144.95376501093767,151.81591884847833,139.5562534332275,129.69101,83.196,107.24077,61.141305382899354,10.939885208803515,37.712996578320485
55.3,145.1567585950121,150.00124738588036,140.8937587738037,128.692,82.33301,106.31685,68.62074727001335,12.032013449973817,38.83990984012928
55.4,145.76691780704985,150.30055619993752,144.4000053405762,128.488,82.268,106.36745,78.18737691130644,13.421667573171376,39.39947090763579
55.5,146.53473521579093,150.61281560292537,146.2637596130371,128.74701,82.153,106.212555,80.7645055754565,13.136218105256955,40.322180284150306
55.6,149.1065255169561,150.47283869773077,153.0887584686279,128.108,81.952,106.047646,84.2039182537121,12.63068015372026,43.058879948108455
55.7,147.0214335635086,149.8999379896717,151.2387580871582,128.22101,81.602005,105.90519,86.94622187569769,11.8418740565593,41.11624404934844
55.8,148.1499412075459,151.57308531409734,153.7800064086914,128.506,82.270004,106.072205,83.88230011586036,8.991795266637164,42.07773661770216
55.9,149.70631295410115,152.401969600772,155.6737575531006,128.425,82.20701,106.21909,78.00664225702796,8.922112390959198,43.487219631347244
56.0,149.07735790049986,151.17796261647908,154.2087574005127,127.72001,82.066,105.769295,79.10953324716188,9.417734896681912,43.30806316173033
56.1,150.05078048046715,148.925373934251,157.71250915527344,128.966,82.40001,106.43204,58.94666377354882,9.128434480227444,43.61874312695153
56.2,150.53968364064644,149.9428624525916,156.7125072479248,129.21301,82.697,106.67973,65.29608454340323,8.432879374781011,43.85995036427926
56.3,152.99338155428492,151.40792492165937,158.2287559509277,129.317,82.803,106.62556,65.28630788423534,10.114803578101846,46.36782460848414
56.4,152.51630204988354,150.8426270345418,158.16125869750977,129.17401,82.24,106.4494,65.71483448149661,9.601618917048256,46.066900194414785
56.5,152.94193225320848,151.01156943860195,158.34250831604004,128.13501,81.89,105.84649,66.63726446112102,9.857364518534894,47.09544330057176
56.6,153.3757161878144,148.6781092188627,158.78625869750977,128.05501,82.09901,105.88031,64.43195538313614,10.884131469447007,47.49540612922064
56.7,151.02691656902766,143.8505890612217,158.1600112915039,128.514,82.66,106.10313,38.24487762157856,10.002362466829958,44.923790043148756
56.8,151.97904009451747,147.19016941750556,157.00625801086426,128.08401,82.33001,106.16797,53.70894035653067,10.588154188403022,45.81107134451747
56.9,152.35958986730375,151.8418762316807,156.13000869750977,128.725,82.812004,106.49681,73.670983714377,9.462728658118646,45.862778954217816
57.0,151.79660965901147,151.35990118702156,154.3662586212158,128.832,83.011,106.76636,78.83938267548774,9.699459131927195,45.030252237136466
57.1,152.96732809859748,150.42914249929402,157.89250564575195,128.524,82.506004,106.47398,64.6508450957178,8.799755536449487,46.49334433394904
57.2,151.4517349554272,151.15666598923008,158.08875465393066,128.72902,82.45301,106.468575,65.19586413692883,9.724753137450413,44.98316043150143
57.3,152.67251087521421,148.12731611890663,156.9700050354004,128.41101,82.18,106.18698,53.88436113794031,12.688035555382257,46.48552967404234
57.4,153.91854050620188,148.0580465489059,158.15000915527347,128.517,82.29401,106.25053,47.46568870124039,13.04092309707477,47.66801407797922
57.5,153.95579246939033,148.8528283714581,159.89000701904297,128.481,82.396,106.207855,51.54853278667278,13.217212519886578,47.74793724478096
57.6,152.31387176569922,148.12383184364373,157.72625732421875,127.92001,81.60901,105.670204,51.357849574734914,11.769656977770518,46.64366760310156
57.7,151.36036133103983,147.81461123490124,158.06750679016113,128.09001,82.08101,106.04732,50.70367115883418,9.905737986964176,45.31304382615701
57.8,151.62124147595694,148.91352227849066,157.8350067138672,128.37599,82.36201,106.16797,58.3473108041569,8.653407975118293,45.453272725956936
57.9,154.98854889361246,150.31915343549133,164.36876106262204,127.867004,81.943,105.702995,49.906466630722136,10.59920154416169,49.28555359331949
58.0,153.98767840865108,149.94106402926974,159.53125953674314,127.775,81.972,105.653496,59.825063977272485,11.791702090264973,48.33418262007686
58.1,154.4682861152635,150.66035369244887,159.35875701904297,128.19101,81.726006,105.778854,63.656582334313896,9.44650545231233,48.68943174514632
58.2,155.73708330530323,151.6370342315625,162.4600067138672,128.604,81.758,106.088524,54.26070297247252,11.13282840164719,49.648559440557136
58.3,153.43161013824522,149.9419331270823,162.2237567901611,128.266,81.769005,106.091644,55.2048782226522,11.654925492138018,47.339965851135844
58.4,153.71080977439735,150.1690521819605,161.8262577056885,128.3,82.188,106.17161,61.14612706355436,10.502208033982328,47.53920180320594
58.5,154.4580700821887,151.23107041374956,163.22625350952148,128.147,82.137,106.0913,68.7345366436088,16.125074669523784,48.36676911783323
58.6,153.49478819339865,148.66827673420346,162.8975067138672,128.457,82.212006,105.93352,63.279997427652546,15.898583072932754,47.56127073734396
58.7,152.44780992113132,150.3082180565972,153.27875900268555,128.85,82.332,106.56834,82.88510594059811,12.51232061056867,45.87947343431492
58.8,153.82392806389998,148.93868393962808,160.9662570953369,129.02701,82.503,106.40597,63.54693446754509,13.711876744494731,47.41796035149764
58.9,155.1369676499393,149.9893657098857,165.26250839233398,129.292,82.40001,106.65097,56.680820332959144,15.968579731181961,48.48599719095492
59.0,154.35381450680106,148.0665002543863,164.63875770568848,129.23401,82.463005,106.60401,58.92886444741549,16.0393849687559,47.74980297115653
59.1,153.41010396251454,150.547153134731,159.81750869750977,128.89401,82.053,106.165886,74.43216571308692,17.844235482094984,47.24421803722157
59.2,151.3208136981924,149.5711059969773,155.6850070953369,128.497,82.65,106.22237,77.0447086120068,13.375343844164465,45.0984473651846
59.3,150.2316238910168,148.97865624340128,153.29250717163083,128.85,82.255005,106.2619,81.71771851147633,14.49210138759589,43.969722035548045
59.4,149.76914021422255,148.5738738104975,149.01375770568848,128.938,82.326004,106.28959,89.26529974948576,17.799774437676643,43.47955128599989
59.5,152.1914773352557,150.0086492494237,152.40500450134277,128.5,82.136,106.22748,84.79796374656155,16.07329531914916,45.96399930791196
59.6,150.7970586998362,148.82703301043247,147.86250686645508,127.97101,81.59401,105.71344,88.16304341552343,15.609411745037752,45.083618758429964
59.7,150.77426738631053,150.07270397213725,149.56501007080078,127.93801,81.85901,105.62718,89.1487085189576,17.189122860997916,45.14708537947459
59.8,149.3833537845713,148.91515738824953,145.9937553405762,127.57101,81.43101,105.26896,84.31826103334144,16.268624830461142,44.114394739161156
59.9,148.0346454862567,148.4074748593459,142.92375564575195,126.85401,81.173004,104.89273,79.42790624350242,14.474836037641404,43.14191477336607
60.0,146.1464751149073,148.5558452423242,141.63875770568848,126.83301,81.339005,104.88305,75.62390219783083,13.045033762500463,41.263426103676835
60.1,142.96034801239452,149.25626549724575,134.4937572479248,126.99401,81.149,104.78096,62.240802035961714,14.596364386751874,38.179387929386706
60.2,143.75246747087215,146.03348913794989,135.17750549316403,127.30401,81.595,105.298676,67.40751791319438,13.401096251045411,38.45379193376277
60.3,143.7092065857264,148.03791820821905,137.33750343322754,127.819,81.87201,105.60286,67.45581265281213,13.553056199387912,38.10634708865609
60.4,145.33784559924177,148.06226883879856,139.8100070953369,128.057,81.948006,105.785675,74.35600255713075,15.512859079359485,39.55217055041365
60.5,144.86204088330223,147.0174210152752,136.5250072479248,128.28,82.297005,105.77367,66.04015426284337,11.42801403399701,39.08837450146629
60.6,144.71696219159332,147.5274191846474,138.32500648498535,127.38901,81.908005,105.356415,70.44941879182731,12.101221756480104,39.36054739667145
