Time_ns,PC1,PC2
93.5,-42.540535,-22.437485
93.6,-36.63481,-11.474688
93.7,-41.12938,-24.800337
93.8,-34.124706,-27.123224
93.9,-35.616035,-27.684055
94.0,-26.207285,-29.66934
94.1,-26.81092,-30.96096
94.2,-18.320896,-28.134264
94.3,-22.952358,-28.13873
94.4,-29.061932,-21.38679
94.5,-25.94334,-22.191835
94.6,-15.452366,-23.09235
94.7,-18.614304,-23.760193
94.8,-14.362779,-14.274127
94.9,-34.23242,-5.0273976
95.0,-38.8272,-8.031863
95.1,-26.434938,-9.678086
95.2,-38.83223,-14.483924
95.3,-33.10541,-16.123442
95.4,-34.585026,-11.421924
95.5,-42.467995,-10.767494
95.6,-47.25037,-11.197113
95.7,-40.503082,-16.791954
95.8,-39.539482,-8.6924715
95.9,-47.230263,-10.6210165
96.0,-37.830482,-10.642993
96.1,-45.619915,-7.48526
96.2,-19.407982,0.7288665
96.3,-18.768444,-12.926386
96.4,-28.463465,-18.433098
96.5,-29.623999,-15.702948
96.6,-31.323895,-24.018406
96.7,-33.153328,-23.22608
96.8,-37.36015,-27.065071
96.9,-40.37556,-30.865196
97.0,-43.17057,-19.976452
97.1,-46.17729,-22.979551
97.2,-39.172062,-25.35143
97.3,-41.30964,-29.25007
97.4,-34.10512,-29.448244
97.5,-36.347477,-29.555998
97.6,-43.426723,-25.743994
97.7,-50.57097,-29.401857
97.8,-49.368576,-29.05778
97.9,-33.418446,-32.060013
98.0,-42.38478,-35.132286
98.1,-25.99458,-26.379501
98.2,-25.839361,-29.753027
98.3,-33.189053,-19.242744
98.4,-36.462093,-18.409657
98.5,-32.051117,-19.969511
98.6,-14.861206,-23.2107
98.7,-22.898193,-19.12414
98.8,-17.101051,-14.392535
98.9,-23.176073,-24.281902
99.0,-37.455997,-12.678653
99.1,-35.34638,-20.77067
99.2,-41.20691,-17.646997
99.3,-36.70886,-20.03891
99.4,-44.22891,-17.724262
99.5,-42.86779,-6.753916
99.6,-47.724167,-12.237443
99.7,-30.52692,-6.238266
99.8,-36.52073,-4.8638
99.9,-42.11881,0.14780182
100.0,-32.146614,1.1860307
100.1,-33.345234,-2.1214936
100.2,-34.887005,-0.1281696
100.3,-47.792564,-3.5153852
100.4,-40.305035,-7.5594916
100.5,-27.255363,-3.7553303
100.6,-29.158247,-10.091056
100.7,-32.26209,-2.158326
100.8,-32.430458,-15.972521
100.9,-39.353466,-2.6893048
101.0,-37.692375,-1.975323
101.1,-56.461533,-3.1380022
101.2,-41.075302,15.2549305
101.3,-39.20339,1.3711836
101.4,-39.790665,-5.9011207
101.5,-36.49348,-12.379032
101.6,-48.931976,-12.327688
101.7,-45.506645,-10.431824
101.8,-35.529617,-9.260541
101.9,-31.818365,-24.122465
102.0,-11.074906,-8.280822
102.1,-1.0462397,-7.6746163
102.2,8.995911,-15.540654
102.3,-6.3294897,-6.3538404
102.4,14.847189,-2.982149
102.5,4.9293127,-16.060112
102.6,21.290394,-15.728427
102.7,11.925783,-10.4305935
102.8,18.569427,-11.060029
102.9,11.503939,-15.496931
103.0,16.242435,-20.725801
103.1,12.979835,-24.08672
103.2,17.860937,-16.132557
103.3,11.269737,-11.884741
103.4,3.2080626,-26.516468
103.5,0.4654653,-16.877598
103.6,-2.7125788,-17.242937
103.7,-7.6987696,-19.02005
103.8,-16.32402,-15.651413
103.9,-19.935795,-19.466917
104.0,-24.744072,-15.914451
104.1,-31.746029,-13.681396
104.2,-20.003845,-10.833015
104.3,-25.58498,-10.097246
104.4,-8.950748,-5.01134
104.5,-20.24588,-13.115656
104.6,-10.539384,-17.558556
104.7,-15.157288,-13.305553
104.8,-6.810468,-23.240484
104.9,-8.883123,-16.372936
105.0,-20.30069,-13.521507
105.1,-24.654213,-10.418595
105.2,-40.91179,-12.863545
105.3,-29.507957,-17.946693
105.4,-30.324661,-12.024825
105.5,-26.123718,-12.610684
105.6,-32.851566,-18.772352
105.7,-25.250252,-16.458574
105.8,-31.18537,-17.622284
105.9,-28.225636,-13.411419
106.0,-18.59641,-21.372631
106.1,-20.021406,-25.594492
106.2,-29.175234,-21.942379
106.3,-29.947212,-17.792208
106.4,-35.838802,-14.980173
106.5,-20.344385,-8.110223
106.6,-21.92829,-14.159531
106.7,-20.097939,-22.112474
106.8,-19.684053,-20.591084
106.9,-23.71678,-10.960854
107.0,-17.254925,-9.191379
107.1,-16.214197,-13.670233
107.2,-18.745554,-11.120017
107.3,-8.265293,-0.52101886
107.4,-8.493879,-9.803997
107.5,-15.959328,-15.878482
107.6,-5.9596124,-18.026958
107.7,-14.033077,-12.252055
107.8,-0.53831863,-11.134263
107.9,-9.376365,-5.5006394
108.0,-4.1964808,-5.705515
108.1,-21.87433,-9.686743
108.2,7.1513777,-8.480061
108.3,-5.729018,-12.619065
108.4,-14.137953,-4.2028327
108.5,-18.985636,-6.8138566
108.6,-3.5894294,-3.1867566
108.7,-10.738401,-15.111641
108.8,-10.567118,-17.643316
108.9,-23.101662,-12.92501
109.0,-15.233425,-5.50232
109.1,-5.2976484,-3.5326295
109.2,-6.014606,-4.24523
109.3,-14.319826,-8.145263
109.4,-18.327797,-5.1388
109.5,-26.617712,-14.935158
109.6,-25.736,-11.660837
109.7,-34.57352,-8.914356
109.8,-20.71057,-11.040724
109.9,-15.777985,-9.906898
110.0,-13.202461,-5.3268056
110.1,-27.859976,-10.156763
110.2,-10.435474,-11.211461
110.3,-5.4025893,-5.68608
110.4,-3.051414,-8.816942
110.5,-8.6011915,-18.322245
110.6,5.958011,-12.960323
110.7,1.6786475,-13.463675
110.8,8.715233,-15.57477
110.9,10.000648,-7.025598
111.0,11.78044,-4.135546
111.1,-10.574379,-8.748181
111.2,7.6960897,-9.772377
111.3,12.16495,-15.98018
111.4,7.5152082,-16.924597
111.5,18.187881,-14.553333
111.6,29.257778,-12.438189
111.7,8.272266,-18.37294
111.8,4.77411,-19.105377
111.9,7.347416,-5.058387
112.0,9.060298,-0.66380984
112.1,4.1693616,2.0568311
112.2,-0.82548845,11.98167
112.3,-6.7796755,-1.294259
112.4,-3.7598596,1.766786
112.5,13.884756,4.9851236
112.6,-1.9408377,4.0780168
112.7,-9.611444,-1.991143
112.8,-3.9024935,1.8121881
112.9,7.461728,-6.538627
113.0,-4.344368,-1.8250431
113.1,-5.283332,-5.553117
113.2,-6.209064,-9.184594
113.3,-7.3261833,-1.9576335
113.4,-11.323171,-10.007863
113.5,-12.807584,-14.880395
113.6,-22.553411,-8.615059
113.7,-11.201947,-9.538411
113.8,-7.3244276,-6.509116
113.9,-13.823994,-10.596985
114.0,-13.967222,-10.701568
114.1,-26.551062,-4.1374865
114.2,-23.778503,-5.901163
114.3,-15.587105,1.9356596
114.4,-19.069506,-9.471005
114.5,-28.045198,-1.2139827
114.6,-12.37622,-13.788214
114.7,-36.06692,-16.48168
114.8,-34.08954,-8.095958
114.9,-30.850685,-2.3487394
115.0,-38.48796,3.586933
115.1,-37.69773,0.82372844
115.2,-32.190914,-10.58501
115.3,-29.5677,-16.350338
115.4,-30.480999,-15.80801
115.5,-36.723297,-10.546974
115.6,-41.74711,-20.26975
115.7,-28.908716,-13.743254
115.8,-24.376257,-16.655527
115.9,-28.390995,-7.931615
116.0,-29.760958,-11.155712
116.1,-27.428377,-11.407693
116.2,-30.05274,-12.575592
116.3,-30.109776,-11.269342
116.4,-28.014593,-2.426215
116.5,-16.529167,-14.767771
116.6,-27.055239,-9.9702425
116.7,-30.564812,-14.101776
116.8,-26.621922,-7.3114386
116.9,-37.164825,-13.569855
117.0,-26.219429,-17.025257
117.1,-16.028778,-16.664766
117.2,-29.322304,-21.894089
117.3,-17.75768,-14.202329
117.4,-18.175467,-11.067595
117.5,-25.435139,-2.7859206
117.6,-36.197144,-4.9502463
117.7,-24.879068,-3.7299578
117.8,-18.867447,-3.4840405
117.9,-16.181147,-10.061077
118.0,-18.555925,-6.976745
118.1,-30.23735,-10.969727
118.2,-32.122726,-8.60755
118.3,-23.584177,-7.2584057
118.4,-22.286497,-7.2526727
118.5,-32.19525,-11.778152
118.6,-39.733376,-6.38383
118.7,-29.012428,-2.1473956
118.8,-24.51314,-0.9529417
118.9,-14.128607,-9.166815
119.0,-14.203112,-9.085666
119.1,-22.386827,0.46457386
119.2,-26.382694,-3.9672751
119.3,-32.141758,-0.13667661
119.4,-31.476429,4.0607533
119.5,-20.063307,2.8458953
119.6,-21.093632,9.034173
119.7,-27.60517,3.4037814
119.8,-22.90971,-3.7899537
119.9,-26.055391,-1.1706047
120.0,-17.205135,11.55902
120.1,-12.964777,3.3027914
120.2,-15.27493,0.34639192
120.3,-18.39088,1.7179325
120.4,-27.486763,8.5166
120.5,-34.153942,10.687899
120.6,-32.968956,8.816535
120.7,-41.723503,8.419876
120.8,-51.081726,9.976005
120.9,-42.989834,9.14159
121.0,-53.436886,6.1250935
121.1,-64.20783,10.471677
121.2,-54.431812,12.34939
121.3,-41.246723,9.206845
121.4,-44.967545,14.583327
121.5,-33.353756,10.461563
121.6,-24.382847,7.1845274
121.7,-41.00408,13.433842
121.8,-34.7769,13.1528015
121.9,-24.238571,13.387525
122.0,-32.978027,11.143863
122.1,-20.689693,9.783965
122.2,-41.108337,3.4476879
122.3,-33.693066,8.746234
122.4,-40.486366,3.8656313
122.5,-33.97323,-0.39888555
122.6,-35.74139,2.1884303
122.7,-25.012367,-0.024986684
122.8,-24.405567,7.312568
122.9,-42.21566,0.5838932
123.0,-29.559229,6.5899696
123.1,-42.854603,17.844358
123.2,-33.718254,18.052149
123.3,-27.988626,9.082028
123.4,-41.009537,25.587399
123.5,-37.100025,25.415787
123.6,-30.279482,19.157562
123.7,-34.545467,20.51068
123.8,-28.236814,20.007463
123.9,-32.91108,17.922102
124.0,-21.236671,18.889507
124.1,-16.118372,16.546303
124.2,-32.526608,12.654286
124.3,-39.806103,15.547668
124.4,-34.476906,20.509377
124.5,-35.883125,7.3675137
124.6,-37.927837,13.815873
124.7,-41.308544,14.860475
124.8,-49.130013,7.56248
124.9,-44.422047,4.9246926
125.0,-48.671196,-1.1469681
125.1,-44.956505,4.0598626
125.2,-48.65476,12.027604
125.3,-36.117443,3.1307223
125.4,-33.17145,20.152336
125.5,-43.01819,6.493864
125.6,-23.1967,10.033405
125.7,-43.17047,5.6283913
125.8,-27.68877,-2.635518
125.9,-19.633163,0.3258437
126.0,-25.747553,10.660105
126.1,-14.617214,11.227613
126.2,-23.66979,7.255459
126.3,-25.598896,15.334767
126.4,-24.900452,17.796625
126.5,-49.515007,4.1159334
126.6,-41.455708,7.1763735
126.7,-38.974678,11.348242
126.8,-46.519943,1.4206285
126.9,-41.562023,5.2082176
127.0,-48.015,3.7609668
127.1,-33.735,-0.77056825
127.2,-34.220627,1.6616904
127.3,-41.974926,5.4245434
127.4,-31.519966,0.48718596
127.5,-37.394287,8.2631035
127.6,-37.004395,-2.407899
127.7,-24.963238,-4.0561967
127.8,-25.44722,-8.803616
127.9,-25.281498,-2.578486
128.0,-25.702465,10.807406
128.1,-36.847237,-1.1242508
128.2,-34.260723,-0.107553065
128.3,-17.916052,7.8683515
128.4,-12.235272,11.059735
128.5,-24.036146,0.5899222
128.6,-27.72383,6.913046
128.7,-32.87022,9.720058
128.8,-27.9745,8.376092
128.9,-27.413725,7.4659877
129.0,-28.099615,5.125765
129.1,-33.74156,13.167617
129.2,-40.02172,9.68093
129.3,-29.63736,11.560075
129.4,-16.024141,5.4389377
129.5,-29.97121,1.3211286
129.6,-29.432207,0.058826327
129.7,-23.720774,-4.473451
129.8,-31.341938,0.89530754
129.9,-11.671164,-4.1484265
130.0,-23.925316,0.80840194
130.1,-32.972706,0.8589988
130.2,-25.681515,-2.300109
130.3,-25.491596,9.297422
130.4,-35.22622,5.4111176
130.5,-30.834154,4.402725
130.6,-42.542324,5.185444
130.7,-33.541904,5.3341227
130.8,-47.43457,6.1697717
130.9,-46.96479,11.947582
131.0,-34.08958,3.5434895
131.1,-33.886253,-2.1781769
131.2,-27.988739,-6.8774114
131.3,-29.869762,7.698883
131.4,-51.572075,12.72644
131.5,-38.445168,7.7188005
131.6,-31.641552,0.8191743
131.7,-30.073473,0.79406404
131.8,-32.558933,-2.8117795
131.9,-28.818731,3.4711728
132.0,-31.655712,-6.68461
132.1,-32.916283,3.623499
132.2,-35.595943,-0.90291095
132.3,-50.77532,-12.480917
132.4,-40.451775,-9.18687
132.5,-37.694733,-10.889221
132.6,-44.250523,0.4676715
132.7,-42.802074,2.3860123
132.8,-39.7252,0.033596754
132.9,-49.4819,-0.8287622
133.0,-53.91607,6.5132723
133.1,-39.874905,-5.031125
133.2,-29.476799,-6.2602158
133.3,-34.34835,-8.063425
133.4,-35.42284,-21.44189
133.5,-31.904766,-8.368154
133.6,-35.39977,-12.546595
133.7,-30.258532,-4.937979
133.8,-37.189167,4.4993277
133.9,-37.76219,-6.665533
134.0,-37.70098,-2.0289884
134.1,-35.55442,-4.8389335
134.2,-35.20842,6.154682
134.3,-45.303776,5.403488
134.4,-46.66988,3.3372316
134.5,-44.166836,5.2179384
134.6,-45.35018,5.5744987
134.7,-42.811695,6.112465
134.8,-34.15385,3.0131385
134.9,-36.197273,8.802034
135.0,-42.815502,6.548928
135.1,-52.841843,11.733842
135.2,-46.02766,16.404585
135.3,-45.097996,15.675587
135.4,-37.09596,7.4628882
135.5,-42.95113,4.4052773
135.6,-32.97588,-2.421187
135.7,-43.14799,-6.1395845
135.8,-35.392796,-1.1472503
135.9,-29.478735,0.5180752
136.0,-37.46918,-6.3275437
136.1,-41.065315,-6.9633474
136.2,-37.17586,-1.2322495
136.3,-46.95623,-2.2377608
136.4,-43.98018,-2.9274118
136.5,-41.38131,5.7314115
136.6,-37.398754,-2.279686
136.7,-35.83073,-0.449831
136.8,-48.260895,0.5206493
136.9,-44.055096,-2.3842711
137.0,-40.746746,-0.9951018
137.1,-47.302658,6.6643023
137.2,-51.637745,7.028002
137.3,-37.798035,6.145335
137.4,-38.507545,2.136942
137.5,-27.426687,9.13055
137.6,-26.423166,9.432783
137.7,-29.814875,9.577605
137.8,-24.078268,4.8106985
137.9,-32.382824,10.194161
138.0,-32.594994,2.353736
138.1,-25.317123,-1.1348946
138.2,-35.368797,-4.091829
138.3,-25.257679,-0.5813932
138.4,-31.530197,3.4111254
138.5,-46.85051,13.895907
138.6,-35.19615,1.2161586
138.7,-26.704756,-7.9419284
138.8,-26.447605,-2.7619567
138.9,-30.693094,-9.543869
139.0,-31.535051,-2.3912425
139.1,-25.120298,-1.6311259
139.2,-36.98126,0.83911157
139.3,-52.800987,-5.3167634
139.4,-48.2951,2.759513
139.5,-42.730923,4.535432
139.6,-44.44661,3.7742753
139.7,-32.463196,1.2080909
139.8,-20.368933,-7.410291
139.9,-14.597145,-0.5624224
140.0,0.23592019,-6.628203
140.1,-9.302431,4.7571
140.2,-23.494474,1.1433166
140.3,-16.864054,-3.1648402
140.4,-31.927448,-2.9470823
140.5,-25.100904,6.5335884
140.6,-20.143793,10.265353
140.7,-36.042774,14.767128
140.8,-33.627193,18.237139
140.9,-49.59269,9.85898
141.0,-53.161945,23.343716
141.1,-53.32712,15.32892
141.2,-47.768272,25.660276
141.3,-40.245163,16.187168
141.4,-43.86433,16.728462
141.5,-41.123207,8.341181
141.6,-43.814266,15.766115
141.7,-38.106434,13.389957
141.8,-45.761864,16.426882
141.9,-38.918278,22.5061
142.0,-31.7984,23.67533
142.1,-37.850197,16.543428
142.2,-33.55789,22.998446
142.3,-42.11752,24.792137
142.4,-24.967892,25.34704
142.5,-22.991,17.773806
142.6,-26.040005,11.494549
142.7,-35.313606,8.169343
142.8,-36.174564,10.692465
142.9,-44.45495,7.7780943
143.0,-42.312534,11.080717
143.1,-41.815495,19.946981
143.2,-43.353294,23.10648
143.3,-38.943108,10.609242
143.4,-35.03556,3.338551
143.5,-50.594017,4.0727687
143.6,-54.947533,23.37369
143.7,-39.04949,23.207554
143.8,-53.86996,22.059092
143.9,-53.09469,14.843044
144.0,-66.42642,23.47879
144.1,-63.998375,25.991014
144.2,-71.261116,14.556773
144.3,-70.83213,11.657822
144.4,-68.32603,20.324919
144.5,-64.734856,18.72695
144.6,-62.83169,2.9190967
144.7,-74.75905,5.3852797
144.8,-68.48285,13.173793
144.9,-65.69515,10.421506
145.0,-81.96599,7.73811
145.1,-85.07301,14.608177
145.2,-64.089165,5.997128
145.3,-65.7552,9.93293
145.4,-59.248856,-4.602442
145.5,-60.63062,-0.5247234
145.6,-81.32657,8.38286
145.7,-83.6512,5.9270287
145.8,-76.46999,2.5130098
145.9,-70.21683,-7.574424
146.0,-74.47203,2.8404088
146.1,-84.13353,-7.3332963
146.2,-85.99605,-2.0921922
146.3,-76.08984,0.9629487
146.4,-81.68859,7.5470276
146.5,-68.68633,0.85949266
146.6,-69.38167,2.7903519
146.7,-76.24725,4.204231
146.8,-72.05754,11.400303
146.9,-72.65294,10.643413
147.0,-73.95253,10.119713
147.1,-65.810776,17.998922
147.2,-57.082504,17.808718
147.3,-81.392296,12.588074
147.4,-75.50478,23.832897
147.5,-77.057945,19.502977
147.6,-82.46804,24.415646
147.7,-82.35615,24.901106
147.8,-84.66369,18.545935
147.9,-84.040535,22.407154
148.0,-82.70535,16.80185
148.1,-92.31202,14.283836
148.2,-83.19361,8.49712
148.3,-90.79945,20.085638
148.4,-78.46824,13.482285
148.5,-87.23121,19.386885
148.6,-95.13787,22.457516
148.7,-88.16449,25.189634
148.8,-96.14087,24.041794
148.9,-99.436935,30.187407
149.0,-102.95156,30.438862
149.1,-104.452835,30.721893
149.2,-86.36564,16.035599
149.3,-97.923294,23.61106
149.4,-90.67134,22.932474
149.5,-94.04719,20.63938
149.6,-86.80192,15.230216
149.7,-84.63194,12.849438
149.8,-93.090775,13.783279
149.9,-94.72187,15.149405
150.0,-90.95743,23.673618
150.1,-72.62906,17.954283
150.2,-78.75775,8.864877
150.3,-93.59251,15.52289
150.4,-86.7913,5.951762
150.5,-74.732544,16.804281
150.6,-86.43353,8.330341
150.7,-88.99674,5.612837
150.8,-91.70271,3.8968594
150.9,-97.71451,8.695284
151.0,-85.67837,12.726468
151.1,-90.73681,17.988003
151.2,-91.64072,21.3216
151.3,-84.87611,22.508451
151.4,-82.74204,16.975693
151.5,-81.191795,17.64926
151.6,-92.51013,28.603626
151.7,-82.15974,22.402494
151.8,-79.42741,14.547396
151.9,-93.485245,15.201921
152.0,-91.44253,8.276591
152.1,-94.37488,15.581651
152.2,-77.900215,12.270443
152.3,-91.744804,16.249897
152.4,-94.08998,3.6009092
152.5,-85.65727,1.5334867
152.6,-83.62686,8.988082
152.7,-74.90719,11.526982
152.8,-67.89653,3.9789667
152.9,-65.925766,19.24307
153.0,-73.11692,15.690147
153.1,-81.31135,14.056958
153.2,-84.851006,11.569635
153.3,-70.12002,10.776716
153.4,-78.78062,6.7988157
153.5,-84.46509,3.897561
153.6,-85.257614,0.7045312
153.7,-91.235954,-0.0046510696
153.8,-84.78714,4.900934
153.9,-77.6391,19.849012
154.0,-93.14638,21.45461
154.1,-89.09047,24.28136
154.2,-96.854126,15.222918
154.3,-101.94378,29.365189
154.4,-106.260025,28.556149
154.5,-115.64288,34.266502
154.6,-112.95841,30.960901
154.7,-122.014565,26.964334
154.8,-122.38612,21.118502
154.9,-120.67994,18.313824
155.0,-115.21632,12.16128
155.1,-125.5801,24.90492
155.2,-128.27464,26.981117
155.3,-116.21607,18.828568
155.4,-115.48257,13.378332
155.5,-117.56042,10.212068
155.6,-122.44256,9.942826
155.7,-128.04012,23.004274
155.8,-110.93042,17.74869
155.9,-112.81648,11.608868
156.0,-111.97924,17.398495
156.1,-102.81029,18.246866
156.2,-107.215126,19.886526
156.3,-110.13597,16.068565
156.4,-110.381454,23.188639
156.5,-108.02377,16.559462
156.6,-123.09288,21.99044
156.7,-123.10236,18.220026
156.8,-121.86667,14.157772
156.9,-118.20753,21.319662
157.0,-107.30713,8.542909
157.1,-111.76334,17.201174
157.2,-108.9608,10.116738
157.3,-105.59503,3.828844
157.4,-113.21489,9.787859
157.5,-117.03898,15.540814
157.6,-122.891,20.15554
157.7,-124.588524,20.381264
157.8,-120.06233,15.8677025
157.9,-125.30064,17.078053
158.0,-122.71275,20.36107
158.1,-130.36758,15.510695
158.2,-117.86527,24.3687
158.3,-111.77652,20.118382
158.4,-114.541534,25.391674
158.5,-105.21771,23.71222
158.6,-110.29922,19.56484
158.7,-120.37596,17.393536
158.8,-117.868484,22.640347
158.9,-101.373314,15.021732
159.0,-109.20022,16.53614
159.1,-106.37775,17.133219
159.2,-116.55652,10.520927
159.3,-109.480064,11.586871
159.4,-122.55408,10.796631
159.5,-115.646,22.41179
159.6,-115.487274,16.571198
159.7,-112.61822,9.114979
159.8,-125.483246,9.986277
159.9,-119.255394,21.754951
160.0,-123.653595,18.653051
160.1,-127.36002,9.41847
160.2,-124.41097,18.710041
160.3,-118.903755,21.72704
160.4,-129.0422,24.661245
160.5,-125.652565,17.84037
160.6,-120.24461,21.822485
160.7,-129.36334,11.559376
160.8,-120.70574,24.230408
160.9,-125.51514,18.38361
161.0,-128.46278,20.437958
161.1,-122.620255,13.144264
161.2,-125.93901,17.70229
161.3,-125.32761,7.9049907
161.4,-124.82366,12.191483
161.5,-118.511345,15.447315
161.6,-128.01332,14.169657
161.7,-126.706116,11.501085
161.8,-128.20517,10.4029045
161.9,-120.43644,6.600116
162.0,-130.89908,4.3152547
162.1,-128.91985,3.3852592
162.2,-134.67868,0.33040458
162.3,-139.76256,10.586173
162.4,-139.41092,25.647192
162.5,-134.0407,16.525848
162.6,-133.67694,16.922016
162.7,-136.5225,21.385641
162.8,-121.631195,11.052823
162.9,-123.168365,10.356188
163.0,-139.21513,23.316587
163.1,-153.81522,20.871943
163.2,-150.52838,15.928224
163.3,-149.35797,13.649016
163.4,-151.56628,11.798733
163.5,-153.66867,5.3776417
163.6,-152.71251,11.423395
163.7,-153.546,18.276363
163.8,-155.38501,13.043672
163.9,-161.04347,16.782862
164.0,-168.35594,20.403202
164.1,-165.73128,22.559446
164.2,-151.35982,16.237663
164.3,-157.70714,15.017507
164.4,-159.6801,24.177204
164.5,-147.403,14.045501
164.6,-149.36806,14.115704
164.7,-146.07732,13.591743
164.8,-138.64627,13.87863
164.9,-151.48903,15.688126
165.0,-148.00906,11.985121
165.1,-157.8019,18.067019
165.2,-164.86343,14.570588
165.3,-153.18164,11.498355
165.4,-146.01001,15.985737
165.5,-139.44312,14.060773
165.6,-144.21904,15.434901
165.7,-155.59283,19.725777
165.8,-150.95638,30.660152
165.9,-161.14993,36.63808
166.0,-165.50346,32.393753
166.1,-158.95117,34.55179
166.2,-154.10379,29.715353
166.3,-151.30185,30.242788
166.4,-147.91344,30.39149
166.5,-154.77306,32.282745
166.6,-154.586,22.808348
166.7,-152.01828,20.261757
166.8,-146.80449,21.84483
166.9,-149.59789,20.058907
167.0,-148.80913,13.595446
167.1,-152.40697,12.627092
167.2,-158.76985,21.486816
167.3,-148.44212,12.85454
167.4,-145.3006,7.315376
167.5,-149.4661,13.870644
167.6,-154.57043,15.509643
167.7,-155.18596,14.30903
167.8,-153.01729,13.61825
167.9,-154.44037,14.083921
168.0,-164.7734,16.868694
168.1,-155.23189,19.985937
168.2,-156.68668,20.83237
168.3,-147.86192,15.885684
168.4,-152.79718,26.473942
168.5,-165.20506,27.11323
168.6,-161.1217,29.91037
168.7,-154.40251,29.68667
168.8,-164.67754,20.631676
168.9,-156.60793,31.82223
169.0,-157.46506,35.654102
169.1,-160.29196,33.311203
169.2,-163.78238,38.785885
169.3,-159.64859,32.57651
169.4,-150.63272,20.31515
169.5,-147.1813,27.105068
169.6,-151.3988,27.634985
169.7,-149.0106,27.887817
169.8,-144.55127,18.620361
169.9,-146.7361,29.023403
170.0,-142.83643,26.02224
170.1,-142.18695,29.74088
170.2,-152.4939,32.109848
170.3,-160.93391,33.505466
170.4,-152.77652,27.966434
170.5,-153.04085,28.75736
170.6,-146.5189,24.890802
170.7,-155.62259,30.519495
170.8,-152.26408,24.068932
170.9,-161.39366,38.543934
171.0,-153.98306,37.69178
171.1,-161.70503,19.38571
171.2,-156.83566,28.147175
171.3,-153.7959,32.03743
171.4,-158.36894,27.175346
171.5,-163.25162,26.955301
171.6,-174.91771,28.577484
171.7,-171.74315,31.641596
171.8,-155.50041,26.792595
171.9,-162.72124,36.774014
172.0,-160.0206,38.07693
172.1,-157.53888,29.981045
172.2,-151.90964,27.1148
172.3,-140.91133,25.45663
172.4,-160.7466,28.151596
172.5,-162.2097,26.698658
172.6,-165.53502,24.278877
172.7,-169.65112,33.24849
172.8,-164.94202,35.19438
172.9,-155.29727,30.570234
173.0,-165.46567,43.8432
173.1,-161.24034,38.028416
173.2,-157.53357,36.369354
173.3,-160.14972,38.96302
173.4,-161.19008,43.584328
173.5,-161.07233,38.81456
173.6,-165.09775,35.88319
173.7,-157.1219,36.578266
173.8,-156.6761,36.219074
173.9,-166.25237,37.075275
174.0,-155.15517,33.63149
174.1,-154.89166,32.481674
174.2,-162.36441,40.663208
174.3,-154.44684,38.03087
174.4,-151.84422,41.796074
174.5,-161.74107,34.07359
174.6,-149.54999,37.437126
174.7,-150.14885,32.48451
174.8,-147.49469,29.974115
174.9,-146.03654,36.250404
175.0,-155.04485,32.08368
175.1,-155.76048,40.415462
175.2,-148.10997,39.084194
175.3,-164.02013,41.952366
175.4,-163.51123,36.778244
175.5,-153.62752,37.5526
175.6,-148.89072,44.653122
175.7,-142.62157,47.09024
175.8,-146.4505,53.564873
175.9,-142.8958,48.56057
176.0,-146.84245,48.17394
176.1,-143.27144,46.83958
176.2,-134.66104,44.62609
176.3,-133.93575,39.824898
176.4,-136.99265,35.51623
176.5,-140.18427,34.866375
176.6,-149.23962,42.94441
176.7,-151.38759,36.4332
176.8,-150.31873,37.297337
176.9,-151.53491,38.571415
177.0,-150.1803,33.70751
177.1,-149.29141,31.085018
177.2,-156.14937,30.737576
177.3,-147.4398,24.159492
177.4,-152.31921,29.255606
177.5,-148.45801,24.029917
177.6,-160.34088,31.590897
177.7,-157.59106,35.87276
177.8,-156.97185,36.317844
177.9,-147.82187,28.898205
178.0,-152.30096,23.535734
178.1,-151.5765,33.558353
178.2,-156.48042,28.449533
178.3,-157.56482,27.307007
178.4,-150.93881,20.829905
178.5,-157.12476,10.94182
178.6,-157.2428,17.593777
178.7,-164.03783,14.915975
178.8,-167.05275,16.459682
178.9,-172.0309,21.513145
179.0,-153.28407,24.094387
179.1,-161.688,18.485613
179.2,-151.87401,24.568045
179.3,-155.31813,20.920137
179.4,-154.07213,28.350569
179.5,-154.42253,22.249683
179.6,-162.68091,24.371054
179.7,-150.23245,22.281227
179.8,-154.47931,14.246837
179.9,-157.98346,17.669346
180.0,-154.09122,19.001545
180.1,-147.19026,12.552963
180.2,-153.91504,18.679186
180.3,-163.9922,22.328363
180.4,-156.35953,9.1076765
180.5,-156.01183,7.9503
180.6,-152.73073,14.000446
180.7,-150.05856,13.894475
180.8,-138.97202,4.0106215
180.9,-144.49637,21.605595
181.0,-147.51616,11.673822
181.1,-144.22122,14.344781
181.2,-142.54411,14.786354
181.3,-139.89595,9.284852
181.4,-147.14058,9.387497
181.5,-148.00389,7.9971437
181.6,-151.97653,11.222575
181.7,-159.83049,9.562382
181.8,-150.60632,4.1065874
181.9,-150.27008,7.587209
182.0,-153.48581,6.6383095
182.1,-155.42819,13.880848
182.2,-153.49507,17.982735
182.3,-145.1771,10.426511
182.4,-165.00832,11.950982
182.5,-157.74326,5.1767807
182.6,-157.69272,13.7253
182.7,-155.3019,8.718636
182.8,-152.69649,4.3559
182.9,-155.61263,11.811726
183.0,-150.56076,4.3713613
183.1,-157.48302,8.704285
183.2,-157.67706,19.808552
183.3,-150.51033,22.3338
