Time_ns,Protein_CA_A,ECD_CA_A,GLP1_CA_A,LNK_Heavy_A
5.2,5.314642074312192,5.358247886858019,1.4150855141981669,4.40359293645095
5.3,5.3506166202963055,5.388019677699939,1.3652453049732032,4.902895317965982
5.4,5.105370196105073,5.110739067044543,2.3889851085089098,5.267883226735443
5.5,4.869106137590537,4.869902177019134,2.4695805923970497,5.001781080122428
5.6,4.847923136409767,4.867408578517246,1.6781611805345988,3.9061393965342126
5.7,4.897886678946064,4.905371382496878,1.9881952246948018,5.229478381511141
5.8,4.750987941527668,4.754477988981383,1.906104621396363,4.897496831788339
5.9,4.87064682333596,4.892504392467461,1.9839090296897963,5.1204701323523265
6.0,4.711596207115965,4.7385099098659,1.5631453098323023,5.157512034034241
6.1,4.6857232232115775,4.711088022970444,1.4461090983260858,3.6125596995203253
6.2,4.774973624032282,4.793379658853569,1.6343910688492238,3.214963248329342
6.3,4.690803004165263,4.705304469413325,1.5586322994526927,2.740260569111525
6.4,4.723629060166917,4.753777733060606,1.6592410471174976,3.118908679850532
6.5,4.746252344888461,4.774146343008599,1.7149042542042319,3.5117432742913524
6.6,4.868019242473105,4.888607625858377,1.7633612855980227,3.544487655311163
6.7,4.774758517781382,4.785647310081891,1.4105549797576147,2.9342205695995953
6.8,4.620776877041304,4.650413578729193,1.2985632741274846,3.404268374035545
6.9,4.753251360426298,4.787428279707002,1.201698233140621,4.034772486686289
7.0,4.893457011601214,4.926312278657232,1.3037950418827056,4.336761751887167
7.1,4.969081451342651,4.985487933614198,1.3555230643823761,5.374874795663853
7.2,4.836534786844658,4.868407418543242,1.5830300237844506,4.073428118557369
7.3,4.876790600378399,4.893568128527014,1.4589078389716013,3.52056428745495
7.4,4.951762562717486,4.987888356970941,1.4364995751555996,3.3819150870060097
7.5,4.995385000937203,5.014556817116127,1.5941882532122376,4.256253662218084
7.6,4.852190481187485,4.883938951770464,1.6323853170978269,2.9380036133708187
7.7,4.905019637996899,4.939481815946355,1.5385644308555502,3.8572230802223473
7.8,4.858171282044057,4.8833476870506765,1.6730901023278029,4.727223432478857
7.9,4.979415933364517,5.011079170699207,1.3848760593055147,3.480850429622007
8.0,4.899209381689698,4.920222002842905,1.7832012118455625,3.40125453171462
8.1,4.702899721392611,4.72780569669291,1.3898388668671846,3.208512975996996
8.2,4.72876121811404,4.746738347297243,1.8423099297937855,3.9758092120377806
8.3,4.731206081066369,4.754635088639279,1.5945062065491342,3.6988753090619246
8.4,4.802965980008241,4.834106542379587,1.5149500207682098,3.668416686237329
8.5,4.925341524676461,4.957259782087481,1.4053359000212404,3.578860437553738
8.6,4.841913920502764,4.870633553616022,1.7455987368142174,3.951565937604947
8.7,5.008013967587694,5.019710378114513,1.6933637500693821,3.7325115112728176
8.8,4.907716065552875,4.921883553480287,1.5977792283778764,4.020308755726301
8.9,4.930585695551671,4.952648829046516,1.6065302143504172,3.5985600141842875
9.0,4.8393720484331615,4.8566270889840855,1.4612366847631744,3.736684962062992
9.1,4.9937721165079685,5.008822551435467,1.5515111716865742,3.023157874102122
9.2,4.860255624832552,4.8767325558686325,1.72213755769142,4.771134112726277
9.3,4.959122669914845,4.985289623062192,1.5959492781757263,4.325249782711004
9.4,4.922393368513413,4.949875399561544,1.1254282512516465,4.518951883063257
9.5,5.019679421890947,5.048254824338794,1.5430156401870614,3.66456444837043
9.6,4.899535100654105,4.918996624339359,1.5442620940453595,4.117764567307615
9.7,4.8354077284721555,4.875107434755472,1.4946633960437448,4.5109436081517345
9.8,5.060479538872025,5.0987728639285965,1.526096420625026,4.815094216704509
9.9,5.149548100681108,5.1878721110014885,1.4453930046898453,3.770655659944397
10.0,5.1496983841338775,5.197147138327492,1.5450829998400188,3.76532348442657
10.1,5.337438065453747,5.384290331605717,1.507150896872818,3.620601823041389
10.2,5.383156305115376,5.430544397809081,1.3336807113876132,3.5946217986935167
10.3,5.344908772879748,5.394832773735242,1.096861462689569,3.5225187390763684
10.4,5.389645202910557,5.442874280620171,0.897354918816916,3.2219351194174846
10.5,5.674059102748851,5.71696323515078,1.1987019678586026,4.457565276507861
10.6,5.590203494228234,5.632381868720762,1.3882234790231298,4.85421442381212
10.7,5.537126276891611,5.5809347257323685,1.6497728202543414,4.037701213299616
10.8,5.498400896264369,5.546137144712877,1.1705882231971285,4.658552679715783
10.9,5.38976970624189,5.4303969735309865,1.4034839286775609,3.884723442882732
11.0,5.622541037428212,5.671176932851353,1.0670322424813534,3.8022793323821302
11.1,5.649803509312011,5.693399403639741,1.3228959802663158,3.9332165384025792
11.2,5.6653937888412775,5.710007030130391,1.6792145001749927,3.9403467091685362
11.3,5.635726459725894,5.6760690411624735,1.7283035262531854,3.2960196159936155
11.4,5.372847536096606,5.4164039226327,1.1275593310059457,3.576210176969268
11.5,5.447695935953465,5.4956784348240895,0.9711911645317636,4.243734904137103
11.6,5.446869941624498,5.4857665471334425,1.4768341007515344,3.458526545198066
11.7,5.538559313991354,5.58387443521592,0.8930780598972027,3.9226099808046935
11.8,5.503092047429291,5.5236166150092805,1.6941756502304506,4.787548956884409
11.9,5.234478785932993,5.273653894821091,1.3274790416169087,4.768208907608828
12.0,5.351676319915175,5.375106089352426,1.505917224389016,4.6507623429883935
12.1,5.346444377130917,5.374017496216999,1.4563965763399789,5.053660485051621
12.2,5.359489633877329,5.403511193878489,1.4610219727384566,4.75161367787247
12.3,5.30908563541361,5.35449715735586,1.5222406778972055,4.652523539409371
12.4,5.4210598038968465,5.460884718127533,1.54619242801643,4.8929043244229895
12.5,5.2587593863864095,5.301286606323234,1.3962823411130203,4.5514352851026905
12.6,5.268833049558224,5.307799883709253,1.434604779664748,4.323384001911888
12.7,5.427884310571709,5.465257843794655,1.6883669979919536,4.357138393568981
12.8,5.4994423760951,5.541268259491837,1.5069754758263227,5.325079629956883
12.9,5.5980647181691445,5.636085987165615,1.298294154859842,4.521594370423259
13.0,5.650630231120766,5.691582930729894,1.0750527966568506,4.27837516897269
13.1,5.732120653916574,5.780224160520114,0.9383443246771861,4.990081711899425
13.2,5.89464019223279,5.927916458023745,1.2744681947265764,4.614080182345199
13.3,5.9763860637670865,6.022213588063175,1.4355376518401668,4.492853901321058
13.4,5.715544579055069,5.7533848240303715,1.2238096375218455,4.7795283615588895
13.5,5.7285110914742425,5.775975352683504,1.6148624845526929,4.350982782749422
13.6,5.593082939682195,5.64507799933725,1.339732345357467,3.2764150580955187
13.7,5.621116295902824,5.667556187184259,1.4929362961807824,2.891925469215795
13.8,5.6095249932352225,5.645742649258426,1.5637902281794598,4.333084223238078
13.9,5.699746979038078,5.743964935028472,1.5193930134186873,4.038591883071302
14.0,5.758171044023113,5.792474839380184,1.6684747672133635,4.28100122869355
14.1,5.803438658954451,5.835031462471483,1.59547493600318,4.68493602073486
14.2,5.807394913645915,5.838095736778521,1.9491832865992371,3.5561822141835866
14.3,5.9376975007544,5.957622499616956,1.4329206055696129,4.075338149559518
14.4,6.038529094361546,6.059042321731733,1.6628706414531915,3.95298015658958
14.5,6.032330580149597,6.049536349689345,1.5237194219006032,4.337283005141841
14.6,5.900825044679478,5.918536377727888,1.3957172960976307,4.366805318561412
14.7,6.006768155885038,6.034489558063378,1.4711871121179931,4.519071092002806
14.8,6.165981304155085,6.201977435154714,1.7926968770275384,4.0627219243247685
14.9,6.304068755027817,6.341087898227337,2.270765863600186,4.139310934103108
15.0,6.164714931159769,6.186461173520982,2.540586518015789,4.193922731667079
15.1,6.454693512712445,6.48966829436793,2.6450665095787675,4.872228396631889
15.2,6.172906533363129,6.206865997618055,2.504521684972101,4.592123583700178
15.3,6.08989005580312,6.114529593403741,2.028094998729414,5.133300821926369
15.4,5.803723424248405,5.8458409259365585,1.277977700093208,5.546537282575628
15.5,5.930985242732389,5.973055067352261,1.8423505831469777,4.38057444299029
15.6,5.815456954562992,5.8567885186813164,1.7387049590091836,3.7639283102808494
15.7,5.577137202252032,5.6184407171140744,1.5361890339481248,5.277551706907309
15.8,5.748733401430353,5.783510571239522,2.3300657940452565,5.454998013304199
15.9,5.557099575477145,5.594924418426618,2.109447030403552,5.1307046271919035
16.0,5.589006066739119,5.6297959415197445,2.2645311997567656,5.432921646765445
16.1,5.55255890352545,5.589795720176764,2.0117877269283957,4.9125797414569
16.2,5.531606650431395,5.565670851414465,1.7959391996409053,5.1612558518277885
16.3,5.675737064458379,5.705594261418208,1.642733305373046,4.41075575438358
16.4,5.67859036857552,5.706341764546903,1.8456537853717858,5.853512748578403
16.5,5.622748150222668,5.6587993149391345,1.9765005590493638,5.541443382436226
16.6,5.82055788361665,5.867858525690901,1.8340876010988798,4.85721399258519
16.7,5.660887347604799,5.695722427919905,1.9538716914973049,4.762637798116038
16.8,5.582203166002516,5.625838212925245,1.767495546461229,4.14478553703404
16.9,5.782304127677532,5.824462312501937,1.67399087451141,4.191817853240797
17.0,5.721667260441852,5.759581315459586,1.727035864557113,4.279129861468647
17.1,5.662308898822235,5.699882718916759,2.0381715494688577,3.8631969926157903
17.2,5.568034235348358,5.601324035987444,1.8693442377851228,3.8108395922416283
17.3,5.424164046661782,5.45865731794442,1.618152552869106,3.9090631762485937
17.4,5.3529690761711075,5.391707721283575,1.6507243541887924,3.940260503696931
17.5,5.58285069512081,5.631915664175897,1.38494874738719,3.946258024918991
17.6,5.4513352363842165,5.495958921997578,1.6151541468157902,3.910762522295493
17.7,5.520695803819058,5.557984995543866,1.7859658530332425,4.88352680062218
17.8,5.383737180770419,5.427709421156276,1.4509612541184278,4.827677768924855
17.9,5.454572642675813,5.4982858766524645,1.3934762858844376,4.986221664943087
18.0,5.631003119308082,5.675757945513078,1.2164605988839137,4.35669164567219
18.1,5.349181317389452,5.387611784737149,1.739738326251416,5.106758766702868
18.2,5.249200172989894,5.290016923830277,1.4905870499039306,4.885004350704996
18.3,5.16144990689642,5.207288150888323,1.1566900445019028,4.569003398138055
18.4,5.277268765739687,5.318971164767995,1.6736523800139322,3.9212526580153932
18.5,5.367055998559423,5.405874272513839,1.568720571144253,4.654966113130939
18.6,5.356400801032979,5.39855350387399,1.707289775811424,3.760167792150682
18.7,5.333904092116736,5.378887319238778,1.5519020616066133,3.2226281428413674
18.8,5.341553818173241,5.382071870892755,1.5230894314724446,3.512303549817272
18.9,5.417566378053687,5.456683632023556,1.1906031571968296,4.158645033090658
19.0,5.256847696137863,5.300930453198704,1.4306719187777126,4.987631600318921
19.1,5.349177687891443,5.393389810529706,1.3716607045075224,4.145789887542727
19.2,5.3292596397052705,5.379082017071437,1.1859960559192988,4.182797850035486
19.3,5.439196244659085,5.47966410554122,1.4835973530240805,4.313294958049499
19.4,5.52366153661552,5.5620299296969495,1.401921051301283,4.325221863664661
19.5,5.542350077611994,5.586045758655041,1.2858475863202767,4.478831838062556
19.6,5.578868757548742,5.627538390901452,1.2192357639476956,4.739194108279957
19.7,5.511523168786491,5.559386787154353,1.4023987306765866,4.793540669245017
19.8,5.456528914886048,5.501618007411077,1.7027823162359446,4.590071224718756
19.9,5.21376542580726,5.262211620413788,1.0479461351574788,3.8284027043781292
20.0,5.356813425003939,5.409121151520832,1.3198469684239194,4.748394655556021
20.1,5.280597057421059,5.331268437967359,1.4746397047114645,5.512218988004323
20.2,5.344682590086554,5.397574427551478,1.0627638676977584,3.9966774562425793
20.3,5.325973349944796,5.378707922101702,1.266310557865187,4.483420334295814
20.4,5.292141383916492,5.346793177721763,1.1215982202329804,4.648481991789798
20.5,5.336728838308215,5.385107701388665,1.292938260864841,4.766177739306809
20.6,5.35129244635014,5.398992314198742,1.7925775286856478,4.357435439568933
20.7,5.336712267479609,5.384518125286042,1.5412735634049661,4.382930428418026
20.8,5.229710203011596,5.27928938728428,1.6171174999506652,4.7628540387403255
20.9,5.260719035739848,5.311268454666208,1.4473917673132977,5.163527148045364
21.0,5.268410944701299,5.314175726258125,1.5267419569666674,4.7142844434247415
21.1,5.2840450305703115,5.330850241341282,1.5739171110281953,4.973298889714304
21.2,5.282514422987281,5.322351752586754,2.053956498965706,5.605699060795176
21.3,5.278880946158576,5.324101324376671,1.6194742294209936,4.85881543356857
21.4,5.188958362742628,5.235010685232644,0.9210800147066293,4.175712249642292
21.5,5.3082669499535164,5.354777238887103,1.1636873085310144,4.189173560109396
21.6,5.471943607762751,5.523706554721999,1.1137384514924602,4.6119165762414855
21.7,5.303243523509079,5.350032113481258,1.130464931436178,3.891440344163504
21.8,5.334124659923424,5.378423380147775,1.1919688667697301,3.1190580998387056
21.9,5.2799716553547205,5.324836493503239,1.2835261742871875,2.5009130602643252
22.0,5.291582425327112,5.333637540654676,1.1108752413485843,4.026164710756515
22.1,5.310280412491335,5.358864633576245,1.5981339789807059,3.8025013718246394
22.2,5.478708753818606,5.526478320457698,1.5122837843114947,3.9082920289720797
22.3,5.355989889135743,5.406551216159177,1.278853997959763,3.8066989134185185
22.4,5.475142174279844,5.523600868452153,1.2249279523265062,4.882841798997549
22.5,5.392108554135766,5.435602372160541,1.5738168676864623,4.308684291889938
22.6,5.524935401143864,5.5765447664461885,1.0963627517608407,3.636707903435771
22.7,5.3947607969066524,5.443488022978381,1.0540287665316679,5.255762015123726
22.8,5.577558988636398,5.62863207489565,1.5214967959881769,4.359198838476273
22.9,5.438398557817426,5.4788756397218785,2.384915374086961,4.074496495754975
23.0,5.367593680004619,5.417778811682414,1.4347263897762617,3.3532234454210283
23.1,5.392158088088674,5.436899159136195,1.5115539113201604,3.4681219413492475
23.2,5.355707266436834,5.40208471316911,1.8442410957317965,3.7079644761172257
23.3,5.397097294213884,5.439357872229198,1.882711001807894,4.027212147364731
23.4,5.346697817201067,5.389247070156246,1.7674460587751835,3.80861838424998
23.5,5.3307184137771415,5.374027275274761,2.1356504359986213,3.986486210814762
23.6,5.386300989425728,5.429494016251176,2.0096362908197327,3.7674768580110505
23.7,5.420409044332562,5.4637430091172146,2.1409781712824927,2.869098299697491
23.8,5.408060585374128,5.4500717376559695,2.165347668968117,2.8009247004404014
23.9,5.413800814580238,5.452657539298656,2.5263421111669673,3.01444140065569
24.0,5.412094120598714,5.45037537288406,2.467449122018539,3.3114449125075707
24.1,5.395775695419206,5.441842974909416,1.8921875593116038,3.038176814466553
24.2,5.286986642441162,5.325178971573211,2.3677177188050087,3.0441093386291604
24.3,5.4131519095222895,5.446416883305679,2.5241598903969984,2.919570092426058
24.4,5.566406852345425,5.598473903221793,2.4591045349079277,4.420403228876384
24.5,5.431633047223896,5.47168401540487,2.1724801855889466,4.183902350122556
24.6,5.506977094867101,5.548238236311341,1.858229219677179,4.130328803767041
24.7,5.486219603161174,5.520858304743961,2.244776418767667,3.948536786306846
24.8,5.391299203880096,5.427460480295353,1.9092341398545534,3.8182402537901963
24.9,5.4808220650924095,5.520469436280502,2.0373677419301224,4.020967257891284
25.0,5.545889871507954,5.586982508819008,2.214931337991864,3.4081520283861417
25.1,5.41643447945166,5.456357680824478,2.0383132167701614,3.3033053695370316
25.2,5.5596812862308616,5.608865772973384,1.3759689809705378,3.9996425324171434
25.3,5.562888832281705,5.609280380635467,1.3281621235874506,3.3757273559097603
25.4,5.577660831178229,5.6327306116445355,1.0446571004979341,3.401454409320287
25.5,5.494220779900984,5.548024870686008,1.4350392832833077,3.7309167641079246
25.6,5.480543821977255,5.526492783144188,1.4581934948845297,4.019362035580477
25.7,5.584578357581782,5.6353104619293095,1.4573870485650353,4.106053343402137
25.8,5.425977089930259,5.474002346291356,1.3038246392786326,4.617948745313388
25.9,5.4063378956255255,5.451375859877011,1.166950645285975,4.75042774830274
26.0,5.469248955639387,5.516479926879905,1.2673237046614456,5.025942708911173
26.1,5.459228267732126,5.501473906486696,2.342541476295852,4.7015990670976056
26.2,5.404434289438767,5.440198311544781,1.8365340326459447,3.9848578192640076
26.3,5.456610849626238,5.500703177400149,1.5548894742343164,4.350258449519275
26.4,5.399524056970314,5.447645125332127,1.6381656248761527,3.2627562704329884
26.5,5.468262540853064,5.517985329027456,1.5661842889547404,4.675739093016276
26.6,5.683813288993332,5.732042501929594,2.2635728830565145,6.480960401473074
26.7,5.467131201214919,5.515953837147576,1.730862195289503,4.92538681350507
26.8,5.514712436989757,5.566492929155938,1.7616653607172177,3.765422696356326
26.9,5.505630814142352,5.5554616691887775,1.4917137996974505,2.9540202445173023
27.0,5.449400569953082,5.497226736808099,1.5562722197709007,3.7053661879007995
27.1,5.569499854024631,5.620200403016414,1.480854862946703,3.563984376526593
27.2,5.60844804840282,5.6579516969906525,1.3060040867995442,4.708441009152595
27.3,5.487626025782396,5.536973935143285,1.4174993797228026,4.707833721671133
27.4,5.640593614244092,5.689076378014125,2.158206727910111,5.128567064435353
27.5,5.562146460209231,5.612904060601813,1.304332023074974,3.7487031940533506
27.6,5.720754587143108,5.76780881748967,1.2968795428150353,5.074937978625487
27.7,5.779225140796475,5.825537538601392,1.7300903298801846,4.2110459638075906
27.8,5.8536017585030145,5.901868565722918,1.3830698768396081,3.321334393276998
27.9,5.9075220242376165,5.944639955522147,1.7954068100387137,5.38659203758813
28.0,5.769060435243918,5.807779758798533,1.7353509332858408,5.1609358447348415
28.1,5.638389247319738,5.683661743239462,1.6811105284420902,4.0635148051275625
28.2,5.722781621789377,5.763448203303264,1.9098802594801885,4.172544813145599
28.3,5.679774150635056,5.719784579245022,1.6798441466587954,3.341467194762688
28.4,5.758214767196856,5.803828698371424,1.560797507587257,3.1987121479942426
28.5,5.759479041358049,5.795818543101701,1.3619759912294789,5.432080761845952
28.6,5.679858843520189,5.720313977107614,1.184310931525662,6.116685046817327
28.7,5.63428958777386,5.677662597045323,1.1130727352944347,5.35794831071258
28.8,5.715443824602856,5.75376764556178,1.2868071848783027,7.053714883681952
28.9,5.892367221645705,5.936735834682706,1.506454659376771,6.705755893341089
29.0,5.782046515962187,5.833558685856936,1.4883064399447092,6.936139285141152
29.1,5.84319822560155,5.8940839979730395,1.6025560991593946,6.635504713754917
29.2,5.88672084640044,5.9354784283737105,1.0270858944295616,6.920035069325212
29.3,5.785890660211666,5.828466284289043,1.1053118518788496,6.854709886108767
29.4,5.813458238763025,5.862556272085656,1.33569118827758,5.758741260959955
29.5,5.746267528505765,5.796765088726142,1.4539861724712786,6.2311233258797865
29.6,5.8425906990626,5.885507838901284,1.3493268819602742,6.256180650291467
29.7,5.8284617572030335,5.873787092608164,1.1540346474029641,6.6680443998672825
29.8,5.809825892067236,5.854923893193573,1.246281492493368,7.157547914372623
29.9,5.874768584171773,5.918127814471968,1.1237882766010543,6.546078205487675
30.0,5.8997895604509365,5.935975367456765,1.1577279529097955,5.775990441024244
30.1,5.926329512683124,5.961304401008177,1.964889064032077,5.291769151743473
30.2,5.910651168875568,5.943835611374894,1.7832037415135062,5.178066556499071
30.3,5.827942838417286,5.860310754524412,1.3730694117304936,6.211538620361538
30.4,5.774283306865663,5.799037412317983,1.6443668935671842,5.243637119767759
30.5,5.797498958894056,5.829769866846793,1.166382196963435,4.642137318302838
30.6,5.746314481642642,5.7736812503969785,1.454775962194644,4.698340185652209
30.7,5.692681488011281,5.735734165172106,1.181521090621666,5.348057947198367
30.8,5.753815731370989,5.793053059133946,1.3201951838718171,5.975184862606785
30.9,5.821966482854001,5.860523113607826,1.4015295768188165,5.641748982243563
31.0,5.762605990234955,5.806770491974743,1.3463138507451589,6.137384740762434
31.1,5.671638657541158,5.715943420982585,1.350574586967258,6.834949939227545
31.2,5.765332805893165,5.812717234355421,1.051251258522716,4.744251995376032
31.3,5.808396082138814,5.850916906497581,1.5472169743171438,4.389045045108818
31.4,5.757292843019629,5.7978633856089665,1.4618017756959,4.180769460414301
31.5,5.752556654034715,5.799056744085613,1.3083049896685144,4.791656813675642
31.6,5.767969151658444,5.81641986587667,1.281846958014632,3.744622831977304
31.7,5.837519867266867,5.872834113470317,1.9495989836282814,5.246908814252625
31.8,5.838442466290498,5.873725849654216,1.8759601182696315,4.6508139259649255
31.9,5.767974998564177,5.813377847192209,1.5535552043881595,3.8025782200778333
32.0,5.680816690520316,5.724748345440977,1.641208369636859,3.628421552394812
32.1,5.71396177376942,5.7603185554348855,1.634768556825786,3.5423413067594285
32.2,5.768392433818625,5.813940290843971,1.8041576275541773,3.9668213706087756
32.3,5.7041211221202035,5.753609047254923,1.8584611837755765,2.8074185823735833
32.4,5.76213474501892,5.80589409790912,1.701856344980278,4.191131663167701
32.5,5.856479160058759,5.900228213353409,1.6959781025348097,4.160171914766832
32.6,5.9040512687738875,5.9527651271331585,1.759468908772015,3.6894302799640264
32.7,6.092437091943809,6.1442836490467085,1.625482234780215,3.456408382928832
32.8,6.079496311958938,6.124999968673671,1.8772459302042956,3.2200565915501835
32.9,6.019867742623667,6.058530761149514,2.0998646041718247,3.8608188793510076
33.0,6.199796060631669,6.24154543617332,1.917679980503327,3.7458362715228275
33.1,6.069730904718162,6.1069339549451875,1.5294881737933406,4.477905444353725
33.2,5.886130122842974,5.929531963762819,1.6448049790402473,4.142885051527995
33.3,5.958326854848236,6.0018236687447954,1.448663282050394,4.266457765684858
33.4,6.041762898746053,6.070429253898427,1.6692803969890753,4.106281899649716
33.5,5.841492129894142,5.879968094686666,1.1837579065625863,4.716548048696017
33.6,5.917148488977864,5.948183931022279,1.6466776913134413,4.234029192320628
33.7,5.963547533952468,5.994613507743222,1.5977836022463674,3.8451938635954033
33.8,6.017217887272509,6.0551367145852835,1.2318587129372538,4.123624281106637
33.9,6.03388545775921,6.057484599467618,1.4029071125417008,4.229018882956122
34.0,6.020817434022932,6.0497432147663615,1.551430293110873,4.2546259023350705
34.1,6.008257357619745,6.02977069079972,1.5778449964079404,4.198761117362471
34.2,5.876518163397637,5.909300529061281,1.0596543779902619,3.9613563831369145
34.3,6.2778579559156595,6.320230180659588,1.3169006349296215,3.956446783692518
34.4,6.342453706472224,6.390678056428945,1.244149994899865,4.0296709859129445
34.5,6.056239271562177,6.103330707541881,1.3075853377680169,4.494257173235401
34.6,5.993760052585844,6.043556723993518,1.1107170763397163,4.763572409273464
34.7,6.1433566626431455,6.195391727347731,0.9986040492456727,3.478083283026112
34.8,6.0702582351125365,6.116677988186019,1.160852231047423,3.2767370167931578
34.9,6.016740513339046,6.068703186255613,0.9516967247505281,3.1678141805282296
35.0,5.9188828649546465,5.963685831751446,1.0389582363694667,4.3904095270776535
35.1,6.027704064920588,6.062481724599404,1.5084447129471024,2.8428204626921825
35.2,6.064660148372203,6.108766929807158,1.283055155120102,3.173515226916149
35.3,6.004193006199128,6.0518306322127025,1.1528248816139859,3.797433789590264
35.4,6.204593888461777,6.2545755642777,1.3393875136927638,5.42974619536419
35.5,6.192863515151772,6.23968367801623,1.0800473530986279,4.05572218491381
35.6,6.301354733240206,6.351285933371334,0.8980502863663776,4.007408014201137
35.7,6.385844645095646,6.434517687423704,1.083055925528013,3.8269348244234997
35.8,6.2651460769223375,6.317984342452547,1.4265242707369397,4.42563081101308
35.9,6.230599019307394,6.2820355111840565,1.1777396644232792,4.220258912200451
36.0,6.112617146214781,6.166282680679744,1.1847229484289044,4.267642288365831
36.1,6.08884702466668,6.1309167655747965,1.2881043888155328,4.476707414629207
36.2,6.038251747577792,6.086193616067323,1.181911888078487,3.553485044077399
36.3,5.967567926471421,6.014750678369404,0.934017597489305,3.1041759241069853
36.4,5.951503281497514,5.995626834756569,1.1336817439521054,3.5369851500339515
36.5,6.0754726237226535,6.114283697304595,1.4574413607087973,4.957152056951576
36.6,6.0946139937831,6.139363375619268,1.2714104932556458,4.3589901483591555
36.7,6.087325633656961,6.132361237034936,1.461170402935997,5.012107788714168
36.8,6.170107848344134,6.224107069230822,0.8448374519177073,3.5966623229377084
36.9,6.283973282141706,6.33600942426595,1.071748292882467,3.046371462375065
37.0,6.305630386598991,6.350117997135234,1.413320878960013,4.257185746880247
37.1,6.238868527375273,6.288790906778495,1.6234329091472148,3.623343307518132
