GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4734.6522,-43461.1794,-8713.0935,213.25403088,-48195.831600000005,-8499.839469120001,-56695.671069120006
1,-4661.7657,-43628.0182,-8676.6582,220.77783287999998,-48289.783899999995,-8455.88036712,-56745.664267119995
2,-4666.1672,-43542.1801,-8695.5182,216.7910856,-48208.347299999994,-8478.7271144,-56687.07441439999
3,-4689.1205,-43468.8324,-8693.523,218.29040999999998,-48157.9529,-8475.23259,-56633.185489999996
4,-4666.4401,-43543.139,-8720.7943,218.04108119999998,-48209.5791,-8502.7532188,-56712.33231880001
5,-4665.4281,-43510.2377,-8721.6833,220.64350104,-48175.665799999995,-8501.03979896,-56676.70559895999
6,-4678.7466,-43496.4411,-8791.9676,212.73306192,-48175.187699999995,-8579.23453808,-56754.42223808
7,-4661.8947,-43683.3663,-8524.6079,215.54132976,-48345.261,-8309.06657024,-56654.32757024
8,-4721.1963,-43397.8176,-8855.3329,219.99128328,-48119.013900000005,-8635.34161672,-56754.35551672001
9,-4659.5029,-43666.421,-8667.5186,215.41463496,-48325.9239,-8452.10396504,-56778.02786504001
10,-4717.9301,-43443.2882,-8679.7212,214.9936992,-48161.2183,-8464.7275008,-56625.9458008
11,-4723.1275,-43573.8667,-8641.2427,214.95283991999997,-48296.9942,-8426.28986008,-56723.284060080005
12,-4686.3726,-43611.3504,-8665.8679,217.24277832,-48297.723000000005,-8448.62512168,-56746.34812168001
13,-4785.6088,-43731.5499,-8560.7721,213.14295647999998,-48517.1587,-8347.62914352,-56864.787843520004
14,-4702.5618,-43556.5429,-8656.2009,221.2399584,-48259.1047,-8434.9609416,-56694.065641600006
15,-4685.2224,-43491.2951,-8655.6663,218.7789588,-48176.5175,-8436.887341200001,-56613.4048412
16,-4669.7775,-43602.2886,-8568.4086,217.4949144,-48272.0661,-8350.9136856,-56622.9797856
17,-4702.2398,-43295.1201,-8809.4894,216.00335808,-47997.3599,-8593.486041920001,-56590.84594192
18,-4710.0306,-43420.2503,-8654.3623,214.56317375999998,-48130.2809,-8439.799126240001,-56570.08002624
19,-4690.8666,-43460.9528,-8642.9994,216.52860384,-48151.8194,-8426.47079616,-56578.29019616
20,-4748.2686,-43328.0956,-8832.7688,216.38016,-48076.3642,-8616.38864,-56692.75284
21,-4711.2404,-43380.4856,-8795.9525,216.44256815999998,-48091.726,-8579.509931839999,-56671.235931840005
22,-4645.4725,-43385.7792,-8793.5966,223.89524064,-48031.25169999999,-8569.70135936,-56600.95305936
23,-4681.1391,-43493.1694,-8664.3503,221.50872503999997,-48174.3085,-8442.84157496,-56617.150074959995
24,-4766.315,-43330.3916,-8624.5494,211.2968952,-48096.706600000005,-8413.2525048,-56509.95910480001
25,-4682.429,-43264.2958,-8853.9748,221.68424159999998,-47946.724799999996,-8632.2905584,-56579.01535839999
26,-4668.9791,-43504.456,-8641.3999,217.10728944,-48173.435099999995,-8424.29261056,-56597.72771055999
27,-4701.5603,-43280.0054,-8819.5015,220.18226688,-47981.5657,-8599.31923312,-56580.884933119996
28,-4678.7359,-43001.5803,-9059.3019,226.9725768,-47680.3162,-8832.3293232,-56512.6455232
29,-4669.2083,-43255.5421,-8863.241,221.79025152,-47924.7504,-8641.45074848,-56566.20114848
30,-4720.5014,-43345.9291,-8836.9344,221.5820448,-48066.4305,-8615.3523552,-56681.7828552
31,-4688.3521,-43389.6763,-8711.8091,219.0572316,-48078.028399999996,-8492.7518684,-56570.78026839999
32,-4700.3905,-42943.3074,-9153.2035,223.77472704,-47643.6979,-8929.42877296,-56573.12667296
33,-4694.0975,-43366.2767,-8718.9247,216.16504272,-48060.374200000006,-8502.75965728,-56563.13385728001
34,-4611.483,-43439.1237,-8729.0187,221.42574072,-48050.6067,-8507.59295928,-56558.19965928
35,-4684.7535,-43186.205,-8896.9624,218.9857428,-47870.9585,-8677.9766572,-56548.935157199994
36,-4659.0568,-43191.4471,-8847.6585,218.89340063999998,-47850.503899999996,-8628.76509936,-56479.26899935999
37,-4676.6002,-43220.1492,-8949.7979,225.04572575999998,-47896.7494,-8724.75217424,-56621.50157424
38,-4676.9015,-43582.1815,-8702.909,222.73238736000002,-48259.083,-8480.17661264,-56739.259612639995
39,-4732.6332,-43156.3955,-8977.5407,222.27481944,-47889.028699999995,-8755.26588056,-56644.294580559996
40,-4651.9236,-43572.5478,-8472.9438,215.05556592,-48224.4714,-8257.88823408,-56482.35963408
41,-4716.7274,-43663.6965,-8387.4025,217.57006295999997,-48380.423899999994,-8169.8324370400005,-56550.25633703999
42,-4671.9913,-43405.9093,-8694.4322,221.67726912,-48077.9006,-8472.754930879999,-56550.65553088
