GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4668.7369,-43619.9545,-8684.4053,215.26070184,-48288.691399999996,-8469.14459816,-56757.83599815999
1,-4659.4757,-43510.4833,-8840.4334,217.31276807999998,-48169.959,-8623.12063192,-56793.07963192
2,-4676.1232,-43572.0505,-8744.6828,221.27278176,-48248.1737,-8523.41001824,-56771.58371824
3,-4709.1853,-43536.98,-8667.7367,218.3046192,-48246.1653,-8449.4320808,-56695.597380800005
4,-4689.7302,-43539.4521,-8739.5185,217.48379832,-48229.1823,-8522.03470168,-56751.21700168
5,-4707.6536,-43571.7788,-8797.6331,220.35904632,-48279.4324,-8577.27405368,-56856.706453679995
6,-4655.8695,-43586.4278,-8752.7996,218.71568736,-48242.2973,-8534.08391264,-56776.38121263999
7,-4683.8909,-43591.8309,-8685.8955,222.1694748,-48275.7218,-8463.726025200001,-56739.4478252
8,-4739.2295,-43465.3373,-8800.7738,215.86462776,-48204.5668,-8584.90917224,-56789.475972240005
9,-4703.3293,-43630.7389,-8714.521,221.22576072,-48334.068199999994,-8493.29523928,-56827.363439279994
10,-4642.0948,-43656.6991,-8682.7679,217.64685816,-48298.7939,-8465.12104184,-56763.91494184
11,-4720.6826,-43676.1333,-8702.9886,217.18269504,-48396.8159,-8485.805904960001,-56882.62180496
12,-4694.5342,-43463.502,-8822.3732,217.11542255999998,-48158.0362,-8605.25777744,-56763.29397744001
13,-4694.9249,-43693.2292,-8572.9372,214.63616303999999,-48388.1541,-8358.30103696,-56746.45513696
14,-4685.973,-43552.8042,-8715.9586,216.45179568,-48238.7772,-8499.50680432,-56738.28400432
15,-4715.3522,-43533.8041,-8708.8964,214.79728248,-48249.1563,-8494.09911752,-56743.25541752
16,-4724.3125,-43785.3787,-8456.8241,216.02878488,-48509.6912,-8240.79531512,-56750.48651512
17,-4652.5173,-43770.1907,-8657.0836,222.46398864,-48422.708,-8434.61961136,-56857.32761136
18,-4669.9796,-43809.9259,-8455.3904,214.36434143999998,-48479.9055,-8241.02605856,-56720.93155856
19,-4646.3389,-43872.8248,-8447.007,219.940866,-48519.163700000005,-8227.066133999999,-56746.229834000005
20,-4691.6058,-43502.1806,-8748.8932,215.17529184,-48193.7864,-8533.71790816,-56727.504308159994
21,-4708.7956,-43628.1848,-8591.894,216.57863591999998,-48336.9804,-8375.315364080001,-56712.29576408
22,-4668.011,-43564.2788,-8788.4404,214.55111735999998,-48232.2898,-8573.889282639999,-56806.179082639996
23,-4686.9296,-43193.8274,-9087.6243,223.63054704,-47880.757000000005,-8863.99375296,-56744.75075296001
24,-4689.1358,-43125.5419,-9125.3349,222.69067199999998,-47814.6777,-8902.644228,-56717.321928000005
25,-4657.8398,-43458.6357,-8786.3909,218.33775359999998,-48116.4755,-8568.0531464,-56684.5286464
26,-4675.4923,-43294.6028,-8960.8854,219.02043744,-47970.0951,-8741.86496256,-56711.96006256
27,-4663.172,-43361.0363,-8868.1314,218.01661128,-48024.2083,-8650.11478872,-56674.32308872
28,-4647.2518,-43273.9876,-8936.7011,224.9353044,-47921.2394,-8711.7657956,-56633.005195599995
29,-4681.7115,-42937.4854,-9098.24,218.88319679999998,-47619.196899999995,-8879.3568032,-56498.55370319999
30,-4659.4095,-43541.8591,-8613.3519,217.31662151999998,-48201.2686,-8396.03527848,-56597.30387848
31,-4717.5706,-43588.2468,-8606.6937,213.96729095999999,-48305.8174,-8392.72640904,-56698.543809040006
32,-4679.8114,-43553.0674,-8651.8896,218.06053632,-48232.8788,-8433.829063680001,-56666.70786368
33,-4711.0181,-43656.7482,-8602.125,216.39768048,-48367.7663,-8385.72731952,-56753.493619520006
34,-4705.6456,-43316.9141,-8866.3001,219.7424052,-48022.5597,-8646.5576948,-56669.1173948
35,-4752.2808,-43080.3585,-9066.5873,221.06928815999999,-47832.6393,-8845.518011839999,-56678.157311840005
36,-4659.2179,-43461.891,-8842.4818,221.47473312,-48121.10890000001,-8621.00706688,-56742.11596688001
37,-4610.8108,-43351.7902,-8890.6089,225.28237248,-47962.601,-8665.32652752,-56627.927527520005
38,-4686.6027,-43569.0452,-8700.8599,217.64769264,-48255.6479,-8483.21220736,-56738.86010736001
39,-4722.958,-43066.3193,-8961.5111,218.32719984,-47789.2773,-8743.18390016,-56532.46120016
40,-4671.9586,-43417.2182,-8790.3885,218.93075424,-48089.1768,-8571.457745759999,-56660.634545760004
41,-4669.7336,-43737.7652,-8590.0834,223.65908568,-48407.4988,-8366.42431432,-56773.92311432
42,-4671.0705,-43692.5522,-8622.5684,221.65835760000002,-48363.6227,-8400.9100424,-56764.5327424
43,-4689.1889,-43795.1093,-8557.6648,219.96823248,-48484.2982,-8337.69656752,-56821.994767519995
44,-4691.0692,-43625.3626,-8654.4543,216.46075536,-48316.4318,-8437.99354464,-56754.425344639996
45,-4614.5519,-43712.5169,-8595.5397,221.22718056,-48327.0688,-8374.31251944,-56701.38131944
46,-4631.5345,-43816.4185,-8528.0828,218.84336208,-48447.953,-8309.23943792,-56757.19243792
47,-4677.23,-43466.904,-8795.8202,223.5143268,-48144.134000000005,-8572.3058732,-56716.439873200005
48,-4668.8597,-43871.2916,-8438.7129,219.13915032,-48540.1513,-8219.573749680001,-56759.72504968
49,-4650.5942,-43627.1174,-8628.0539,219.90013416,-48277.7116,-8408.153765840001,-56685.86536584
50,-4661.9102,-43355.1984,-8812.4514,218.332026,-48017.1086,-8594.119374,-56611.227974
51,-4645.8664,-43719.3873,-8649.77,220.19866056,-48365.2537,-8429.57133944,-56794.82503944
52,-4596.178,-43678.1291,-8645.8026,225.12795552,-48274.3071,-8420.674644480001,-56694.98174448
53,-4739.1265,-43641.762,-8677.8538,216.99264168,-48380.8885,-8460.86115832,-56841.74965832
54,-4646.8145,-43496.3678,-8760.9169,225.25079039999997,-48143.1823,-8535.6661096,-56678.848409599996
55,-4694.0119,-43513.9901,-8720.3551,217.83880512,-48208.002,-8502.51629488,-56710.51829488
56,-4660.2197,-43435.4273,-8825.9076,214.15283784,-48095.647000000004,-8611.75476216,-56707.40176216
57,-4650.7492,-43343.3318,-8993.8666,221.4713268,-47994.081,-8772.3952732,-56766.4762732
58,-4619.9766,-43546.3188,-8777.3506,221.603184,-48166.2954,-8555.747416,-56722.042816
59,-4691.1169,-43281.9466,-8852.0883,218.98055808,-47973.063500000004,-8633.10774192,-56606.171241920005
60,-4669.6671,-43442.545,-8746.2399,223.23558744,-48112.2121,-8523.00431256,-56635.216412559996
61,-4710.2168,-43661.3817,-8583.0025,216.87039216,-48371.5985,-8366.13210784,-56737.73060784
62,-4673.5416,-43857.9978,-8474.0076,217.11820032,-48531.539399999994,-8256.889399680002,-56788.42879967999
63,-4699.0632,-43513.6153,-8748.2606,219.93777576,-48212.678499999995,-8528.32282424,-56741.001324239995
64,-4738.2244,-44005.5509,-8350.2057,215.53957728,-48743.7753,-8134.66612272,-56878.44142272
65,-4706.4488,-43552.1961,-8639.0213,215.79670368,-48258.6449,-8423.22459632,-56681.86949632
66,-4745.7653,-43918.2646,-8378.9652,212.85453384000002,-48664.0299,-8166.110666160001,-56830.14056616
67,-4703.259,-43648.9703,-8654.6762,218.33947872,-48352.2293,-8436.33672128,-56788.56602128
68,-4653.5872,-43574.6019,-8729.1022,224.84834207999998,-48228.1891,-8504.253857919999,-56732.44295792001
69,-4645.6006,-43763.8631,-8634.5683,218.10564071999997,-48409.4637,-8416.462659280001,-56825.92635928
70,-4670.2231,-43564.6394,-8819.6859,220.19712192,-48234.8625,-8599.48877808,-56834.35127808
71,-4676.3561,-43578.1203,-8775.8349,218.56369392,-48254.4764,-8557.27120608,-56811.74760608
72,-4652.2119,-43598.0854,-8718.3152,222.78043943999998,-48250.297300000006,-8495.53476056,-56745.83206056
73,-4671.4528,-43556.4014,-8686.5883,220.60257912,-48227.8542,-8465.985720879999,-56693.839920880004
74,-4679.61,-43644.313,-8690.9405,218.05221455999998,-48323.923,-8472.88828544,-56796.81128544001
75,-4674.5056,-43524.9738,-8754.0592,218.96159111999998,-48199.4794,-8535.09760888,-56734.57700888
76,-4700.4071,-43575.3396,-8768.7957,221.57895599999998,-48275.7467,-8547.216744000001,-56822.96344400001
77,-4675.6157,-43311.9127,-8891.5564,218.49996095999998,-47987.5284,-8673.05643904,-56660.584839040006
78,-4684.5521,-43577.9521,-8791.0849,212.53748832,-48262.5042,-8578.54741168,-56841.051611680006
79,-4690.618,-43701.7994,-8575.2497,217.40159952,-48392.417400000006,-8357.84810048,-56750.26550048
80,-4719.5954,-43580.6775,-8740.9714,213.33992616,-48300.272899999996,-8527.63147384,-56827.90437384
81,-4677.023,-43602.2231,-8787.3965,214.87419216,-48279.246100000004,-8572.522307840001,-56851.768407840005
82,-4680.5253,-43853.6455,-8508.0874,213.92645832,-48534.1708,-8294.16094168,-56828.33174168
83,-4632.0295,-43517.024,-8722.288,217.36084608,-48149.053499999995,-8504.92715392,-56653.98065391999
