GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4689.1408,-43414.7023,-8826.6297,224.98748064,-48103.8431,-8601.64221936,-56705.48531936
1,-4658.9662,-43836.3704,-8591.9301,217.03635,-48495.3366,-8374.89375,-56870.23035
2,-4691.6855,-43473.7125,-8876.6347,222.58594943999998,-48165.398,-8654.048750560001,-56819.446750560004
3,-4681.8164,-43848.947,-8514.8474,220.05994607999997,-48530.763399999996,-8294.78745392,-56825.550853919995
4,-4734.0615,-43524.9529,-8811.8752,221.33421864000002,-48259.0144,-8590.54098136,-56849.555381360005
5,-4745.0547,-43398.609,-8869.1362,224.593488,-48143.6637,-8644.542712,-56788.206412
6,-4720.328,-43471.593,-8878.4118,222.60846888,-48191.921,-8655.80333112,-56847.72433112001
7,-4669.6207,-43672.1842,-8639.0117,219.71199672,-48341.8049,-8419.29970328,-56761.10460328001
8,-4669.5976,-43327.7233,-8928.7205,224.79154559999998,-47997.3209,-8703.9289544,-56701.249854400005
9,-4695.6688,-43261.8834,-8962.703,221.22976104,-47957.5522,-8741.47323896,-56699.02543896
10,-4657.024,-43534.9006,-8764.0273,222.57239255999997,-48191.9246,-8541.45490744,-56733.37950744
11,-4694.3002,-43194.5273,-9103.1033,224.48623752,-47888.8275,-8878.617062480002,-56767.44456248
12,-4701.5333,-43185.0352,-9091.5055,229.24844208,-47886.5685,-8862.25705792,-56748.82555792
13,-4720.3791,-43280.2173,-8963.9409,223.9459992,-48000.596399999995,-8739.9949008,-56740.5913008
14,-4671.7048,-43408.4522,-8879.5591,225.76553424,-48080.157,-8653.793565760001,-56733.950565759995
15,-4707.057,-43220.8896,-8990.2678,224.87512175999998,-47927.9466,-8765.39267824,-56693.339278240004
16,-4730.705,-43390.2126,-8883.543,223.76223503999998,-48120.9176,-8659.78076496,-56780.69836496
17,-4714.8292,-43639.2015,-8700.7355,219.57255,-48354.0307,-8481.16295,-56835.19365000001
18,-4725.555,-43597.6342,-8695.8759,222.2466228,-48323.1892,-8473.6292772,-56796.8184772
19,-4628.1608,-43892.8808,-8589.336,220.22883432,-48521.0416,-8369.10716568,-56890.148765679995
20,-4712.1123,-43684.0724,-8755.0597,219.93095808,-48396.1847,-8535.12874192,-56931.31344191999
21,-4708.1328,-43543.9486,-8803.3168,220.7147328,-48252.0814,-8582.602067200001,-56834.683467200004
22,-4674.6834,-43866.1419,-8547.0939,216.57814992,-48540.825300000004,-8330.51575008,-56871.34105008
23,-4697.4429,-43769.8113,-8556.1376,217.60024679999998,-48467.2542,-8338.5373532,-56805.791553200004
24,-4669.5735,-43834.5349,-8506.6187,222.26909976,-48504.1084,-8284.34960024,-56788.458000239996
25,-4679.0861,-43621.5363,-8779.1943,221.74257168,-48300.6224,-8557.451728319998,-56858.07412832
26,-4702.975,-43463.9281,-8888.5488,225.13203864,-48166.903099999996,-8663.41676136,-56830.31986136
27,-4669.6624,-43456.5661,-8869.384,221.76096912,-48126.2285,-8647.62303088,-56773.85153088
28,-4697.2475,-43327.0576,-8867.737,218.2219236,-48024.3051,-8649.515076399999,-56673.8201764
29,-4718.223,-43315.7651,-8861.8187,219.80488896,-48033.988099999995,-8642.01381104,-56676.00191103999
30,-4665.8077,-43261.9921,-8999.1867,229.21326144,-47927.7998,-8769.97343856,-56697.773238559996
