GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-967.554,-7769.4119,-2465.3322,63.331852319999996,-8736.9659,-2402.00034768,-11138.96624768
1,-953.5856,-7808.2668,-2439.0317,64.7573868,-8761.8524,-2374.2743132,-11136.1267132
2,-977.3825,-7754.7995,-2452.623,64.1903364,-8732.182,-2388.4326636,-11120.6146636
3,-974.7881,-7788.0154,-2452.97,63.84568031999999,-8762.8035,-2389.1243196799996,-11151.927819679999
4,-969.2235,-7739.6408,-2484.7089,65.63643624000001,-8708.8643,-2419.07246376,-11127.936763759999
5,-972.0419,-7836.5715,-2377.6257,63.231548399999994,-8808.6134,-2314.3941516,-11123.007551600002
6,-981.2096,-7818.2177,-2420.5558,63.248518080000004,-8799.4273,-2357.30728192,-11156.73458192
7,-971.2228,-7833.5994,-2362.7345,62.723733839999994,-8804.8222,-2300.01076616,-11104.832966160002
8,-953.8585,-7803.7495,-2389.915,65.47794119999999,-8757.608,-2324.4370588,-11082.0450588
9,-968.58,-7883.2755,-2359.4692,63.56374632,-8851.8555,-2295.90545368,-11147.76095368
10,-986.4103,-7879.7758,-2323.6011,63.4830588,-8866.1861,-2260.1180412,-11126.3041412
11,-978.0569,-7938.7723,-2346.0897,61.94772576,-8916.8292,-2284.14197424,-11200.971174240001
12,-964.9911,-8012.2025,-2279.1827,62.48928959999999,-8977.1936,-2216.6934103999997,-11193.8870104
13,-974.9733,-7957.8391,-2349.9182,62.978998319999995,-8932.8124,-2286.93920168,-11219.75160168
14,-969.0674,-7987.5919,-2307.5143,62.039737439999996,-8956.659300000001,-2245.47456256,-11202.133862560002
15,-968.0625,-7950.342,-2329.728,62.72875224,-8918.4045,-2266.99924776,-11185.40374776
16,-981.8501,-8024.2487,-2287.749,62.59138704,-9006.0988,-2225.15761296,-11231.25641296
17,-968.8398,-7948.5307,-2276.5203,62.3570796,-8917.3705,-2214.1632204000002,-11131.5337204
18,-955.0237,-7933.9606,-2306.7556,64.4980572,-8888.9843,-2242.2575428,-11131.2418428
19,-969.2556,-8016.7691,-2226.4903,62.15212008,-8986.0247,-2164.33817992,-11150.36287992
20,-967.0988,-7995.6202,-2289.8468,61.129844639999995,-8962.719000000001,-2228.7169553599997,-11191.43595536
21,-962.3907,-8028.0652,-2257.5947,63.86593032,-8990.4559,-2193.72876968,-11184.18466968
22,-986.0312,-7951.0521,-2340.3155,62.997841439999995,-8937.0833,-2277.3176585600004,-11214.400958560002
23,-979.8272,-7908.6439,-2339.9817,63.032469840000005,-8888.4711,-2276.94923016,-11165.420330160001
24,-982.1866,-7996.1054,-2255.6453,63.32417064,-8978.292000000001,-2192.32112936,-11170.613129360001
25,-972.9439,-7942.0325,-2287.0762,62.25590304,-8914.9764,-2224.82029696,-11139.796696959998
26,-947.1807,-8017.9086,-2282.5145,63.98979119999999,-8965.0893,-2218.5247088,-11183.614008800001
27,-921.368,-8052.0968,-2265.9402,63.66416328,-8973.4648,-2202.27603672,-11175.740836719999
28,-964.9218,-7893.8659,-2313.0354,64.0680804,-8858.787699999999,-2248.9673196000003,-11107.7550196
29,-976.0076,-7980.9153,-2269.0476,62.87402376,-8956.9229,-2206.17357624,-11163.09647624
30,-971.1472,-7867.7171,-2393.978,62.38230408,-8838.8643,-2331.5956959200003,-11170.45999592
31,-989.811,-7960.0039,-2288.3807,60.412353120000006,-8949.8149,-2227.9683468800004,-11177.783246879999
32,-977.9395,-8051.0479,-2219.8025,60.484602239999994,-9028.9874,-2159.3178977599996,-11188.30529776
33,-981.294,-7905.6398,-2337.4763,61.612855919999994,-8886.9338,-2275.8634440799997,-11162.79724408
34,-992.8346,-7984.6961,-2273.1543,61.06529448,-8977.5307,-2212.0890055200002,-11189.61970552
35,-981.7711,-7917.1671,-2302.2399,61.95878207999999,-8898.9382,-2240.28111792,-11139.21931792
36,-966.9163,-7889.9109,-2370.3066,63.04800528,-8856.8272,-2307.25859472,-11164.08579472
37,-973.6605,-7807.3172,-2370.0529,61.28290008,-8780.9777,-2308.76999992,-11089.74769992
38,-979.6193,-7839.0129,-2416.4185,63.050152319999995,-8818.6322,-2353.36834768,-11172.00054768
39,-973.0513,-7929.6209,-2352.0444,62.944728479999995,-8902.672199999999,-2289.0996715200004,-11191.771871519999
40,-970.8802,-7799.7749,-2421.4639,64.04309495999999,-8770.6551,-2357.4208050400002,-11128.075905040001
41,-952.3025,-7832.1572,-2438.9172,65.13810767999999,-8784.4597,-2373.77909232,-11158.238792319999
42,-962.4066,-7935.7227,-2323.4444,63.219613679999995,-8898.1293,-2260.22478632,-11158.354086320001
43,-940.9676,-7827.3643,-2414.8402,65.13343775999999,-8768.331900000001,-2349.70676224,-11118.038662240002
44,-949.7541,-7913.7903,-2292.0427,63.160555679999995,-8863.544399999999,-2228.88214432,-11092.426544319998
45,-981.5893,-7772.352,-2420.0011,63.509062320000005,-8753.9413,-2356.49203768,-11110.43333768
46,-972.4517,-7907.4899,-2347.5661,63.32447663999999,-8879.9416,-2284.24162336,-11164.18322336
47,-971.7875,-7870.0132,-2362.1013,64.07270639999999,-8841.8007,-2298.0285936,-11139.8292936
48,-986.0358,-7997.8639,-2346.8179,61.533740879999996,-8983.8997,-2285.28415912,-11269.18385912
49,-988.2657,-8000.0397,-2315.1815,59.643430560000006,-8988.305400000001,-2255.53806944,-11243.843469440002
50,-977.1164,-7853.4507,-2393.9449,61.975630800000005,-8830.5671,-2331.9692692,-11162.536369200001
51,-940.73,-7936.8759,-2327.3402,62.89776359999999,-8877.6059,-2264.4424364,-11142.048336400001
52,-944.2022,-7896.9068,-2383.3938,63.84280176,-8841.109,-2319.55099824,-11160.65999824
53,-978.0413,-7900.3091,-2410.7783,63.49406903999999,-8878.350400000001,-2347.28423096,-11225.634630960001
54,-961.993,-7673.4176,-2582.3171,65.23639200000001,-8635.4106,-2517.0807080000004,-11152.491307999999
55,-982.4417,-7867.0763,-2444.7072,62.40840912,-8849.518,-2382.2987908799996,-11231.81679088
56,-966.6767,-7813.9535,-2457.3576,67.1499756,-8780.6302,-2390.2076244,-11170.8378244
57,-965.8979,-7983.8928,-2353.8384,64.10802528,-8949.7907,-2289.73037472,-11239.52107472
58,-945.5051,-7887.9438,-2417.5943,64.72031328,-8833.4489,-2352.87398672,-11186.32288672
59,-980.7234,-7812.742,-2458.3796,63.973311839999994,-8793.465400000001,-2394.4062881600003,-11187.871688160001
60,-958.3152,-7880.94,-2381.1823,64.58841,-8839.2552,-2316.59389,-11155.84909
61,-958.1446,-7900.6287,-2379.0323,64.05225552,-8858.7733,-2314.98004448,-11173.75334448
62,-976.7009,-7876.2709,-2430.8471,65.2844664,-8852.971800000001,-2365.5626336,-11218.534433600002
63,-964.1937,-7902.0056,-2379.5275,63.21238488,-8866.1993,-2316.31511512,-11182.51441512
64,-949.8804,-7905.0217,-2344.6523,64.6722468,-8854.9021,-2279.9800532000004,-11134.882153199998
65,-965.3531,-7850.4591,-2429.0037,62.073763920000005,-8815.8122,-2366.92993608,-11182.742136080002
66,-982.2224,-7868.2939,-2349.2177,60.284686320000006,-8850.5163,-2288.93301368,-11139.449313680001
67,-993.467,-7850.2888,-2424.6922,63.354597119999994,-8843.7558,-2361.33760288,-11205.09340288
68,-1008.2359,-8062.1898,-2190.2809,61.953406560000005,-9070.4257,-2128.32749344,-11198.75319344
69,-971.1543,-7941.0325,-2327.0441,62.677917359999995,-8912.1868,-2264.3661826400003,-11176.552982639998
