GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-966.4822,-7971.4252,-2235.0886,62.46750168,-8937.9074,-2172.62109832,-11110.52849832
1,-974.354,-8053.911,-2171.4835,59.84768304,-9028.265,-2111.63581696,-11139.90081696
2,-987.5532,-8081.5224,-2127.4789,59.354926559999996,-9069.0756,-2068.12397344,-11137.19957344
3,-984.0703,-8118.3353,-2101.6543,60.94639584,-9102.4056,-2040.7079041600002,-11143.113504160001
4,-960.1636,-8070.576,-2199.361,59.81165352,-9030.7396,-2139.5493464799997,-11170.288946480001
5,-966.2481,-8113.7326,-2214.8364,62.759614320000004,-9079.9807,-2152.0767856800003,-11232.05748568
6,-977.9424,-8159.8251,-2122.5768,60.309456479999994,-9137.7675,-2062.26734352,-11200.034843520001
7,-984.8509,-8065.8511,-2184.9084,60.8707404,-9050.702,-2124.0376595999996,-11174.7396596
8,-973.4148,-8087.8715,-2168.4278,61.04216808,-9061.2863,-2107.38563192,-11168.67193192
9,-967.4229,-8115.7884,-2168.4906,61.04074176,-9083.2113,-2107.44985824,-11190.66115824
10,-988.4439,-8138.2048,-2122.4797,58.81521096,-9126.6487,-2063.66448904,-11190.31318904
11,-994.3304,-7970.1877,-2232.2491,59.486425919999995,-8964.518100000001,-2172.76267408,-11137.280774080002
12,-966.7865,-8181.0821,-2132.4031,59.763372479999994,-9147.8686,-2072.63972752,-11220.50832752
13,-985.8618,-8044.5876,-2192.1867,60.11131896,-9030.4494,-2132.07538104,-11162.52478104
14,-990.7016,-8107.2035,-2111.2248,60.07578696,-9097.9051,-2051.1490130399998,-11149.05411304
15,-982.5609,-8137.0607,-2112.1802,57.844352879999995,-9119.6216,-2054.33584712,-11173.957447120001
16,-969.538,-7978.9702,-2250.8802,59.82322032,-8948.5082,-2191.05697968,-11139.56517968
17,-984.0463,-8017.4023,-2218.9169,59.067356399999994,-9001.4486,-2159.8495436000003,-11161.2981436
18,-1016.5352,-7819.0779,-2309.5747,58.68683496,-8835.6131,-2250.88786504,-11086.500965039999
19,-1000.6381,-7840.5669,-2333.4102,58.87062072,-8841.205,-2274.53957928,-11115.74457928
20,-992.8121,-7976.4126,-2284.3788,58.84674696,-8969.224699999999,-2225.53205304,-11194.75675304
21,-982.1165,-7984.6727,-2272.8457,60.791060159999994,-8966.7892,-2212.0546398399997,-11178.84383984
22,-995.1692,-7909.7534,-2308.5956,60.2842788,-8904.9226,-2248.3113212000003,-11153.2339212
23,-973.356,-8093.3384,-2179.5959,59.29083072,-9066.6944,-2120.3050692799998,-11186.999469280001
24,-981.8677,-8063.8344,-2165.023,56.882187359999996,-9045.7021,-2108.14081264,-11153.842912639999
25,-990.2537,-8076.3143,-2212.7001,57.14596944,-9066.568,-2155.55413056,-11222.12213056
26,-1033.8095,-8099.3683,-2135.2973,56.690923680000004,-9133.1778,-2078.60637632,-11211.78417632
27,-993.0248,-7968.8325,-2270.0301,58.60875744,-8961.8573,-2211.42134256,-11173.278642559999
