#Frame    epair[bond] epair[angle]   epair[dih] epair[vdw14] epair[elec14]   epair[vdw]  epair[elec] epair[total]
     134    1027.1232      46.5434      10.0076       2.3405       81.6330     502.9078     -11.3586    1659.1970
     135    1046.0647      65.7854      10.5998       3.8730       81.5626     479.0990     -12.4036    1674.5809
     136    1036.1414      61.7146       8.5707       2.5942       80.4294     489.9912     -12.2789    1667.1626
     137    1039.3316      52.2127      11.4501       3.7052       82.6520     487.9586     -11.1259    1666.1843
     138    1046.5721      56.8242      13.7441       4.5271       82.0765     478.2921     -10.9678    1671.0683
     139    1023.6703      62.9815      11.2038       3.3050       81.3259     498.0250     -11.4730    1669.0385
     140    1011.8358      58.0627       7.9092       4.2502       82.5449     515.3558     -12.6150    1667.3436
     141    1065.7613      51.8211      11.1554       3.4564       81.4217     465.8845     -10.2158    1669.2846
     142    1002.0170      57.3465       8.3095       4.7183       81.8884     523.5066     -12.0119    1665.7744
     143    1026.0138      46.8512      10.8509       3.2501       80.5723     511.7124     -12.5213    1666.7294
     144    1037.3254      59.1532       9.4124       2.8535       80.4805     490.8701     -13.5320    1666.5632
     145    1042.8104      57.2511       9.8170       2.6934       81.1605     490.0617     -10.0652    1673.7289
     146    1032.7343      46.7413      13.2192       2.5666       81.3689     497.2522     -10.1153    1663.7673
     147    1055.9610      52.0360       9.8634       2.6302       80.4929     483.6301     -10.8308    1673.7828
     148    1011.5542      54.8994      10.7257       2.9642       81.7919     521.8483     -10.8621    1672.9216
     149    1051.2564      56.5020      12.1623       4.0596       80.9487     478.6139     -11.0439    1672.4989
     150    1049.6320      54.0504       9.5348       2.6316       79.8617     483.6419     -12.4112    1666.9413
     151    1036.1908      59.7008      11.6142       3.7794       81.3387     488.1263     -11.8577    1668.8926
     152    1004.5706      49.6078       8.4465       2.9845       79.8816     540.7243     -10.5748    1675.6405
     153    1024.5818      65.2057      11.6425       3.9996       82.4897     503.3824     -12.0642    1679.2376
     154    1058.8433      62.5424      12.2473       3.3767       80.4075     468.1348     -10.9670    1674.5850
     155    1027.7447      50.6589      10.2476       3.3929       82.0755     504.3471     -12.2083    1666.2584
     156    1050.0290      53.3824      10.8062       3.1388       82.8641     485.5522     -11.9663    1673.8065
     157    1094.0412      48.1020      10.8583       3.6739       81.1132     442.6835     -11.8132    1668.6589
     158    1044.1232      63.6951      10.1201       2.6773       80.6970     479.6634     -10.4126    1670.5636
     159    1035.6929      65.1523       9.0879       3.1288       79.4380     483.6956     -10.9667    1665.2287
     160    1030.9413      57.8616      10.0880       3.9839       82.1208     507.8428     -14.2257    1678.6128
     161    1054.4646      50.5271      11.5900       2.9903       81.5277     478.6143     -11.5086    1668.2054
     162    1070.2454      49.8813       9.7623       2.3533       83.1837     462.9708     -10.0043    1668.3926
     163    1020.8801      58.7762      12.0648       2.5318       80.6494     500.0803     -11.7119    1663.2706
     164    1051.8274      48.7534      10.3008       2.3582       81.5795     487.2147     -12.1619    1669.8720
     165    1033.2767      63.3151       9.9549       3.3562       81.9536     490.2517     -12.1268    1669.9814
     166    1014.0845      50.1956      11.6937       3.4262       82.5201     518.2914     -11.6131    1668.5983
     167    1046.0354      53.8116      10.3603       1.8769       83.0036     485.6822     -11.4348    1669.3353
     168    1045.1862      54.6151      11.0119       2.3237       79.0646     489.8474     -10.1614    1671.8875
     169    1030.4499      48.5139      10.0369       3.3827       81.3543     500.8268     -11.4892    1663.0753
     170    1048.3351      60.9163      10.9471       3.9039       81.8309     475.2340     -11.3838    1669.7835
     171    1067.4620      51.7468       9.8828       1.5499       81.3043     470.5337      -8.5043    1673.9751
