GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4679.5259,-43482.4228,-8605.2076,215.27319312,-48161.9487,-8389.93440688,-56551.88310688
1,-4708.5249,-43490.3949,-8677.8224,213.72873696,-48198.9198,-8464.09366304,-56663.01346304
2,-4688.9088,-43558.4645,-8689.656,217.55935152,-48247.3733,-8472.096648480001,-56719.46994848
3,-4661.8069,-43250.8572,-8988.2342,220.1878764,-47912.664099999995,-8768.046323600001,-56680.710423599994
4,-4666.9547,-43207.6116,-8956.7644,228.01703039999998,-47874.5663,-8728.7473696,-56603.3136696
5,-4688.4336,-43317.2399,-8945.1962,221.52150072,-48005.673500000004,-8723.67469928,-56729.34819928
6,-4658.5444,-43402.9015,-8866.882,222.20113032,-48061.4459,-8644.68086968,-56706.12676968
7,-4720.7515,-43190.8605,-9003.4275,220.69981008,-47911.612,-8782.72768992,-56694.33968992
8,-4741.2581,-43208.583,-8988.7306,218.19473496,-47949.8411,-8770.535865040001,-56720.37696504
9,-4696.3959,-43568.5105,-8724.3297,219.06493416,-48264.9064,-8505.26476584,-56770.17116584
10,-4727.8261,-43308.0974,-8965.0013,220.13230104,-48035.9235,-8744.86899896,-56780.79249895999
11,-4663.6883,-43365.1711,-8925.5618,221.66249544,-48028.8594,-8703.89930456,-56732.758704559994
12,-4648.2456,-43228.5065,-8911.069,221.02583328,-47876.752100000005,-8690.04316672,-56566.79526672
13,-4720.726,-43298.3246,-8987.6962,216.99264527999998,-48019.0506,-8770.703554720001,-56789.75415472
14,-4702.0192,-43421.046,-8903.4187,218.24903303999997,-48123.065200000005,-8685.16966696,-56808.23486696
15,-4681.853,-43389.4326,-8891.2102,219.4398432,-48071.2856,-8671.7703568,-56743.0559568
16,-4698.4681,-43543.2225,-8837.486,218.83283784,-48241.6906,-8618.65316216,-56860.34376216001
17,-4666.0913,-43464.4847,-8779.9403,220.71669768,-48130.576,-8559.22360232,-56689.79960232
18,-4677.2106,-43378.8444,-8891.718,222.27655031999998,-48056.055,-8669.44144968,-56725.49644968
19,-4699.5369,-43710.1583,-8587.2246,218.65517136,-48409.6952,-8368.56942864,-56778.264628640005
20,-4702.3924,-43533.0863,-8616.05,215.98260911999998,-48235.4787,-8400.06739088,-56635.546090879994
21,-4655.8519,-43413.5054,-8889.5156,217.35320112,-48069.3573,-8672.16239888,-56741.51969888
22,-4700.5152,-43562.88,-8745.6364,214.15500935999998,-48263.3952,-8531.48139064,-56794.87659064
23,-4738.0897,-43303.054,-8898.9448,216.9401256,-48041.1437,-8682.0046744,-56723.1483744
24,-4730.1259,-43629.8264,-8684.3452,215.7731352,-48359.9523,-8468.5720648,-56828.5243648
25,-4681.885,-43636.8865,-8680.3752,213.83869896,-48318.7715,-8466.53650104,-56785.30800104001
26,-4672.7487,-43257.2678,-9030.8241,222.89176224,-47930.0165,-8807.93233776,-56737.94883776
27,-4654.0234,-43323.8417,-8870.4489,222.98496047999998,-47977.865099999995,-8647.46393952,-56625.32903952
28,-4660.9401,-43255.7902,-8926.0895,223.85785824,-47916.7303,-8702.23164176,-56618.961941760004
29,-4659.5098,-43589.9476,-8699.7459,226.60089552,-48249.4574,-8473.14500448,-56722.60240448
30,-4632.5159,-43324.3097,-8872.8324,223.80358392,-47956.8256,-8649.02881608,-56605.854416079994
31,-4697.2994,-43404.772,-8832.0018,222.27292583999997,-48102.0714,-8609.72887416,-56711.80027416
32,-4656.0178,-43548.084,-8788.2896,223.60921056,-48204.101800000004,-8564.68038944,-56768.78218944001
33,-4654.8594,-43389.8314,-8797.9799,223.44757991999998,-48044.690800000004,-8574.53232008,-56619.22312008
34,-4659.9696,-43582.6016,-8725.8953,223.14073824,-48242.571200000006,-8502.75456176,-56745.32576176001
35,-4684.6736,-43573.2478,-8704.0415,218.09815848,-48257.9214,-8485.94334152,-56743.864741519996
36,-4701.6257,-43451.6428,-8812.6654,219.06940032,-48153.2685,-8593.59599968,-56746.86449968
37,-4634.3346,-43370.5789,-8845.1599,221.5160244,-48004.9135,-8623.6438756,-56628.5573756
38,-4682.7349,-43816.105,-8492.7198,215.95176432,-48498.839900000006,-8276.768035680001,-56775.607935680004
39,-4678.9179,-43428.1109,-8816.4044,220.53734495999998,-48107.0288,-8595.86705504,-56702.89585504
40,-4668.8726,-43305.1405,-8982.3684,224.5199328,-47974.013100000004,-8757.8484672,-56731.8615672
41,-4703.071,-43073.0916,-9079.6991,221.21844407999998,-47776.162599999996,-8858.48065592,-56634.64325592
42,-4664.3241,-43412.8297,-8838.1092,226.7122104,-48077.1538,-8611.396989600002,-56688.5507896
43,-4696.5085,-43416.9609,-8892.4901,222.98348087999997,-48113.4694,-8669.50661912,-56782.976019120004
44,-4724.266,-43569.7524,-8650.0747,220.22425656,-48294.0184,-8429.850443439998,-56723.868843439996
45,-4748.5073,-43475.3407,-8753.0299,217.69821503999998,-48223.848,-8535.33168496,-56759.17968496
46,-4696.0446,-43489.5933,-8794.2587,223.4330676,-48185.6379,-8570.8256324,-56756.4635324
47,-4639.9396,-43728.3027,-8697.4242,221.67553895999998,-48368.2423,-8475.74866104,-56843.99096104
48,-4690.8148,-43315.6865,-8993.8614,225.45661176000002,-48006.5013,-8768.40478824,-56774.90608824001
49,-4668.76,-43148.0375,-9064.9328,224.47432152,-47816.7975,-8840.45847848,-56657.25597848
50,-4645.2839,-43303.7207,-8953.1417,223.8317928,-47949.0046,-8729.3099072,-56678.3145072
51,-4627.1275,-43563.2898,-8846.6669,221.88413664,-48190.4173,-8624.78276336,-56815.20006336
52,-4760.862,-43567.0896,-8653.6037,219.15035351999998,-48327.9516,-8434.453346479999,-56762.40494648
53,-4743.3307,-43613.7952,-8684.7621,215.32066056,-48357.1259,-8469.44143944,-56826.56733944
54,-4648.2287,-43911.5161,-8572.7245,221.20063992,-48559.7448,-8351.52386008,-56911.26866007999
55,-4664.165,-43369.0906,-9003.232,223.82854776,-48033.255600000004,-8779.40345224,-56812.65905224001
56,-4612.8412,-43240.7524,-8955.2333,222.13034928,-47853.5936,-8733.10295072,-56586.69655072
57,-4673.6523,-43404.662,-8870.5102,222.6558852,-48078.3143,-8647.8543148,-56726.1686148
58,-4678.2122,-43309.91,-8853.5213,222.56271071999998,-47988.122200000005,-8630.95858928,-56619.08078928001
59,-4699.3023,-43423.1861,-8786.0053,221.09231735999998,-48122.4884,-8564.91298264,-56687.401382640004
60,-4717.7017,-43190.9382,-9095.3971,218.21752655999998,-47908.639899999995,-8877.17957344,-56785.819473439995
61,-4714.8523,-43370.0927,-8854.9059,222.85999224,-48084.945,-8632.045907759999,-56716.990907759995
62,-4670.3756,-43393.9633,-8883.0512,221.23880784,-48064.3389,-8661.81239216,-56726.15129216
63,-4679.9155,-43282.3313,-9068.4374,225.29996136,-47962.2468,-8843.13743864,-56805.38423864001
64,-4676.0559,-43504.5905,-8796.0261,220.26917736,-48180.6464,-8575.75692264,-56756.40332264
65,-4635.4677,-43599.9255,-8720.9589,226.24202735999998,-48235.3932,-8494.71687264,-56730.110072639996
66,-4685.4788,-43435.5742,-8901.3067,224.16320303999998,-48121.053,-8677.14349696,-56798.19649696
67,-4681.8287,-43590.7112,-8675.4511,222.69769344,-48272.539899999996,-8452.75340656,-56725.293306559994
68,-4741.877,-43584.1536,-8724.1394,215.28831671999998,-48326.0306,-8508.85108328,-56834.88168328
69,-4715.3802,-43479.5616,-8857.1402,219.47152464,-48194.9418,-8637.66867536,-56832.61047536
70,-4719.8064,-43361.8285,-8912.3342,220.60574712,-48081.634900000005,-8691.72845288,-56773.363352880006
71,-4746.1552,-43642.9832,-8698.2557,218.56044384,-48389.1384,-8479.69525616,-56868.83365616001
72,-4670.3955,-43459.4959,-8870.7813,219.09118103999998,-48129.8914,-8651.690118960001,-56781.58151896
73,-4688.0589,-43258.6898,-8972.928,221.26621824,-47946.7487,-8751.66178176,-56698.410481759995
74,-4660.781,-43189.8068,-9060.4216,221.66815463999998,-47850.5878,-8838.75344536,-56689.34124536
75,-4745.4504,-43399.2211,-8801.7158,217.471428,-48144.671500000004,-8584.244372,-56728.915872000005
76,-4706.0138,-43411.9868,-8819.9767,218.24847504,-48118.0006,-8601.72822496,-56719.728824959995
77,-4732.0696,-43516.4697,-8750.4516,222.54036408,-48248.539300000004,-8527.91123592,-56776.450535920005
78,-4711.3704,-43314.9033,-8967.1069,223.02442944,-48026.2737,-8744.08247056,-56770.35617055999
79,-4711.162,-43341.9392,-8893.1236,219.5437428,-48053.101200000005,-8673.5798572,-56726.6810572
80,-4675.3798,-43413.6922,-8801.4958,221.39172288,-48089.072,-8580.10407712,-56669.176077120006
81,-4771.127,-43318.8097,-8779.2591,214.94202768,-48089.9367,-8564.31707232,-56654.25377232
82,-4748.275,-43436.6832,-8778.0179,219.42811512,-48184.9582,-8558.589784880001,-56743.54798488
83,-4743.8934,-43181.6294,-8921.8493,223.66032407999998,-47925.5228,-8698.18897592,-56623.71177592
84,-4682.778,-43786.5135,-8516.1323,218.89746935999997,-48469.2915,-8297.23483064,-56766.526330639994
85,-4615.3411,-43302.9271,-8964.5612,222.5099448,-47918.2682,-8742.0512552,-56660.319455200006
86,-4691.3448,-43326.8384,-8921.5659,221.43429071999998,-48018.1832,-8700.131609279999,-56718.314809280004
87,-4680.3264,-43488.551,-8881.1513,220.5486144,-48168.8774,-8660.602685599999,-56829.48008559999
88,-4680.8816,-43429.166,-8834.3502,221.54450904,-48110.0476,-8612.80569096,-56722.853290959996
89,-4713.8051,-43230.5532,-8980.5454,221.20203384,-47944.3583,-8759.343366160001,-56703.70166616
90,-4629.753,-43782.1588,-8494.9209,221.46125328,-48411.911799999994,-8273.459646719999,-56685.37144671999
91,-4648.2905,-43340.7851,-8897.9498,222.31078704,-47989.075600000004,-8675.63901296,-56664.71461296001
92,-4734.9421,-43072.2134,-9107.723,215.93797272,-47807.1555,-8891.78502728,-56698.94052728
93,-4692.1714,-43314.2742,-8887.9574,219.13559856,-48006.4456,-8668.821801439999,-56675.267401439996
94,-4717.8869,-43518.4737,-8714.3786,218.08785311999998,-48236.3606,-8496.29074688,-56732.65134688
95,-4718.1239,-43123.7061,-9109.5328,219.52529064,-47841.83,-8890.00750936,-56731.837509360004
96,-4717.3008,-43452.1509,-8854.2045,219.56761871999998,-48169.4517,-8634.63688128,-56804.08858128
97,-4713.829,-43449.4431,-8726.2265,218.47359024,-48163.272099999995,-8507.75290976,-56671.02500975999
98,-4668.4608,-43240.4833,-8924.786,218.36630879999998,-47908.9441,-8706.4196912,-56615.3637912
99,-4724.3527,-43572.1056,-8687.6907,215.27588448,-48296.458300000006,-8472.41481552,-56768.87311552001
100,-4710.7098,-43245.4678,-9014.2324,219.69329975999997,-47956.177599999995,-8794.539100240001,-56750.716700239995
101,-4716.6035,-43442.1912,-8738.5502,220.04889984,-48158.7947,-8518.50130016,-56677.29600015999
102,-4721.0595,-43530.9517,-8659.7991,217.05364799999998,-48252.0112,-8442.745452000001,-56694.756652
103,-4689.2024,-43675.7076,-8604.2065,221.09976792,-48364.91,-8383.10673208,-56748.01673208
104,-4676.5223,-43457.461,-8773.6677,219.84155496,-48133.9833,-8553.82614504,-56687.809445039995
105,-4613.5275,-43846.0567,-8566.7027,220.01539536,-48459.5842,-8346.68730464,-56806.27150464
106,-4651.6254,-43442.8909,-8839.4131,227.38557383999998,-48094.516299999996,-8612.02752616,-56706.54382615999
107,-4643.7574,-43517.5015,-8779.5759,221.36190911999998,-48161.2589,-8558.21399088,-56719.472890879995
108,-4684.3874,-43490.6513,-8774.8691,219.41466624,-48175.0387,-8555.45443376,-56730.49313376
109,-4682.0792,-43429.4759,-8707.9139,220.76543808,-48111.5551,-8487.14846192,-56598.703561919996
110,-4712.9265,-43650.6184,-8562.7136,218.8774044,-48363.5449,-8343.836195599999,-56707.381095599994
