GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4740.7774,-43033.9592,-9011.8391,218.63424456,-47774.7366,-8793.204855439999,-56567.94145543999
1,-4704.7265,-43024.8355,-9125.5604,221.86506096,-47729.562,-8903.69533904,-56633.25733904
2,-4711.5284,-42994.884,-9141.7428,224.39322503999998,-47706.4124,-8917.34957496,-56623.76197496
3,-4748.2429,-43002.7288,-9091.5027,219.38376816,-47750.971699999995,-8872.11893184,-56623.090631839994
4,-4697.3549,-43508.4427,-8728.7049,220.92256583999998,-48205.7976,-8507.782334160001,-56713.57993416
5,-4725.8874,-43386.0379,-8809.825,221.86708128,-48111.9253,-8587.957918720002,-56699.88321872
6,-4737.2454,-43499.9718,-8691.916,218.71979063999999,-48237.2172,-8473.19620936,-56710.41340935999
7,-4716.2153,-43253.5865,-8941.2237,221.86769759999999,-47969.8018,-8719.3560024,-56689.157802400005
8,-4729.8366,-43457.6134,-8771.2951,219.65659632,-48187.450000000004,-8551.63850368,-56739.08850368
9,-4673.6054,-43192.9523,-8937.4176,224.74370951999998,-47866.5577,-8712.67389048,-56579.23159048
10,-4767.6939,-43385.4326,-8779.7061,213.03140112,-48153.1265,-8566.674698879999,-56719.80119887999
11,-4744.4,-43054.369,-9039.7933,218.94878088,-47798.769,-8820.844519119999,-56619.61351912
12,-4757.2575,-43150.0875,-9020.5387,220.10981112000002,-47907.345,-8800.428888879998,-56707.77388888
13,-4727.3362,-42722.7018,-9303.2468,220.95287352,-47450.038,-9082.29392648,-56532.33192648
14,-4681.3684,-43387.6798,-8837.3546,224.23436135999998,-48069.0482,-8613.12023864,-56682.168438639994
15,-4693.9575,-43628.9516,-8743.4833,221.38559856,-48322.909100000004,-8522.09770144,-56845.00680144
16,-4740.1209,-43519.0513,-8738.4822,218.55017519999998,-48259.1722,-8519.9320248,-56779.1042248
17,-4744.7798,-43470.5305,-8733.3489,217.48517927999998,-48215.3103,-8515.86372072,-56731.17402072
18,-4673.8467,-43085.2781,-9000.6575,225.94030127999997,-47759.124800000005,-8774.71719872,-56533.84199872
19,-4754.7068,-43278.7618,-8846.5565,218.50549128,-48033.4686,-8628.05100872,-56661.51960872
20,-4711.8461,-43515.4807,-8627.0785,221.92443504,-48227.3268,-8405.15406496,-56632.48086496
21,-4746.1577,-43240.6055,-8905.4759,224.24485608,-47986.7632,-8681.23104392,-56667.99424392
22,-4724.2915,-43465.6471,-8752.9612,217.47908520000001,-48189.9386,-8535.4821148,-56725.4207148
23,-4658.4917,-43265.9871,-8863.4245,224.90369711999998,-47924.4788,-8638.520802879999,-56562.99960288
24,-4735.5553,-43503.9734,-8729.8433,219.25491983999999,-48239.5287,-8510.588380160001,-56750.11708016
25,-4751.0303,-43263.1398,-8878.2928,219.1515624,-48014.170099999996,-8659.141237599999,-56673.3113376
26,-4743.7164,-43408.3164,-8682.7076,218.51448119999998,-48152.0328,-8464.1931188,-56616.2259188
27,-4739.0843,-43490.0331,-8660.6375,219.91871736,-48229.1174,-8440.71878264,-56669.83618264
28,-4714.0087,-43289.0264,-8839.1728,219.71456136,-48003.0351,-8619.45823864,-56622.49333864
29,-4656.8178,-43268.064,-8849.9122,224.24992559999998,-47924.881799999996,-8625.662274400001,-56550.54407439999
30,-4717.3508,-43286.4923,-8939.3549,223.65328536,-48003.8431,-8715.70161464,-56719.54471464
31,-4758.4157,-43466.8309,-8711.2836,219.18539447999999,-48225.2466,-8492.09820552,-56717.34480552
32,-4730.5047,-43611.812,-8665.3306,218.03936112,-48342.316699999996,-8447.29123888,-56789.60793888
33,-4753.4429,-43398.8664,-8759.4117,220.22719128,-48152.3093,-8539.18450872,-56691.493808720006
34,-4649.9056,-43055.4458,-9150.8,224.88102719999998,-47705.3514,-8925.9189728,-56631.270372800005
35,-4720.2546,-43349.5982,-8804.0738,215.95955472,-48069.8528,-8588.11424528,-56657.96704528
36,-4654.846,-43828.0309,-8579.227,218.25083375999998,-48482.876899999996,-8360.976166240001,-56843.85306623999
37,-4766.4683,-43381.5287,-8764.7821,216.31610664,-48147.997,-8548.46599336,-56696.46299336
38,-4709.4489,-43286.3815,-8948.8328,217.75457808,-47995.830400000006,-8731.078221920001,-56726.90862192001
39,-4682.8176,-43436.011,-8810.7146,218.5267464,-48118.8286,-8592.187853599999,-56711.0164536
40,-4693.3335,-43260.2002,-8940.6671,218.82292632,-47953.5337,-8721.844173680001,-56675.37787368
41,-4694.9195,-43377.2481,-8865.1401,217.42099991999999,-48072.1676,-8647.719100080001,-56719.88670008
42,-4787.694,-43212.0104,-8925.3042,216.97765992,-47999.7044,-8708.326540080001,-56708.03094008
43,-4659.0475,-43442.5882,-8902.4899,225.4884804,-48101.6357,-8677.001419600001,-56778.6371196
44,-4699.0585,-43434.7847,-8791.7029,219.58936128000002,-48133.843199999996,-8572.113538720001,-56705.95673871999
45,-4711.3919,-43458.0996,-8832.3231,219.6013428,-48169.491500000004,-8612.721757199999,-56782.213257200005
46,-4666.1789,-43491.8757,-8726.2063,224.0508528,-48158.054599999996,-8502.1554472,-56660.210047199995
47,-4694.6472,-43613.9252,-8635.2794,216.65240999999997,-48308.5724,-8418.626989999999,-56727.199389999994
48,-4712.1332,-43101.1288,-9125.8343,223.76221199999998,-47813.262,-8902.072088,-56715.334088
49,-4698.4914,-43071.1312,-9094.0709,224.34857064,-47769.6226,-8869.72232936,-56639.34492936
50,-4751.2889,-43194.8929,-8975.1955,218.46658319999997,-47946.1818,-8756.7289168,-56702.9107168
51,-4734.8309,-43633.4585,-8682.9509,211.44734208,-48368.2894,-8471.50355792,-56839.792957920006
52,-4728.9283,-43334.4439,-8888.438,217.20216888,-48063.3722,-8671.23583112,-56734.60803112
53,-4733.5657,-43517.1391,-8799.1313,218.01302064,-48250.7048,-8581.118279359998,-56831.82307936
54,-4669.4897,-43193.5493,-9101.7921,221.91793848,-47863.039,-8879.87416152,-56742.913161519995
55,-4686.3481,-43510.5205,-8769.2013,217.50244488,-48196.8686,-8551.698855120001,-56748.56745512
56,-4731.8075,-43031.965,-9143.0956,218.99497608,-47763.7725,-8924.100623920001,-56687.87312392
57,-4762.8478,-43297.9684,-8846.3093,216.3797028,-48060.8162,-8629.9295972,-56690.745797200005
58,-4796.1183,-43349.3056,-8832.2473,214.92196992,-48145.4239,-8617.32533008,-56762.74923008001
59,-4744.4196,-43299.863,-8882.641,221.03822952,-48044.2826,-8661.60277048,-56705.88537047999
60,-4800.4213,-43325.0551,-8931.2856,213.50849255999998,-48125.4764,-8717.777107439999,-56843.25350744
61,-4757.4822,-43393.7947,-8853.9337,215.40704832,-48151.2769,-8638.52665168,-56789.80355168
62,-4782.3266,-43159.0587,-9097.6369,217.11436272,-47941.3853,-8880.52253728,-56821.90783728
63,-4696.3466,-43518.3355,-8823.9599,217.46504448,-48214.6821,-8606.494855519999,-56821.17695552
64,-4775.5924,-43443.1094,-8830.2838,214.76431584,-48218.7018,-8615.519484159999,-56834.22128416
65,-4730.9325,-43463.9536,-8748.6269,220.58165592,-48194.8861,-8528.04524408,-56722.93134408
66,-4647.1058,-43116.6477,-9042.5777,220.39393176,-47763.7535,-8822.18376824,-56585.93726824
67,-4773.0504,-43342.106,-8840.4705,219.54372408,-48115.1564,-8620.92677592,-56736.08317592
68,-4702.2871,-43363.3487,-8862.6802,217.52345448,-48065.635800000004,-8645.15674552,-56710.79254552001
69,-4733.2724,-43318.6652,-8857.8717,218.1809304,-48051.937600000005,-8639.6907696,-56691.62836960001
70,-4711.0555,-42928.0664,-9208.1882,222.28125695999998,-47639.121900000006,-8985.906943040001,-56625.02884304
71,-4744.4455,-43234.2364,-9000.4232,221.60739239999998,-47978.6819,-8778.8158076,-56757.4977076
72,-4770.8887,-43248.4473,-8931.7494,215.95515767999999,-48019.336,-8715.79424232,-56735.13024232
73,-4722.5303,-43278.1299,-8850.7682,218.70812232,-48000.6602,-8632.06007768,-56632.72027768
74,-4772.7729,-43254.7547,-8867.6468,216.38251512,-48027.5276,-8651.26428488,-56678.79188488
